locus_tag	source_pgap	type_pgap	start_pgap	end_pgap	score_pgap	strand_pgap	phase_pgap	attributes_pgap	locus_tag	product_pgap	seed_ortholog_eggnog	evalue_eggnog	score_eggnog	eggNOG_OGs_eggnog	max_annot_lvl_eggnog	COG_category_eggnog	Description_eggnog	Preferred_name_eggnog	GOs_eggnog	EC_eggnog	KEGG_ko_eggnog	KEGG_Pathway_eggnog	KEGG_Module_eggnog	KEGG_Reaction_eggnog	KEGG_rclass_eggnog	BRITE_eggnog	KEGG_TC_eggnog	CAZy_eggnog	BiGG_Reaction_eggnog	PFAMs_eggnog	GenomeID_transapp	FID_transapp	Subfamily_transapp	Substrate/Function_transapp	ID_tcdb_org_transapp	KO_blastkoala	KO_definition_blastkoala
pgaptmp_003640	Protein Homology	CDS	4629929	4630951		-	0	ID=cds-pgaptmp_003640;Parent=gene-pgaptmp_003640;Name=extdb:pgaptmp_003640;Ontology_term=GO:0006508,GO:0008236;gbkey=CDS;go_function=serine-type peptidase activity|0008236||IEA;go_process=proteolysis|0006508||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011108892.1;locus_tag=pgaptmp_003640;product=S41 family peptidase;protein_id=extdb:pgaptmp_003640;transl_table=11	pgaptmp_003640	S41 family peptidase	226186.BT_3577	3.53E-255	698	COG0793@1|root,COG0793@2|Bacteria,4NFEN@976|Bacteroidetes,2FMMP@200643|Bacteroidia,4AKWW@815|Bacteroidaceae	976|Bacteroidetes	M	peptidase S41													Peptidase_S41,Tricorn_C1							
pgaptmp_003641	Protein Homology	CDS	4631000	4631860		-	0	ID=cds-pgaptmp_003641;Parent=gene-pgaptmp_003641;Name=extdb:pgaptmp_003641;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015532223.1;locus_tag=pgaptmp_003641;product=DUF3316 domain-containing protein;protein_id=extdb:pgaptmp_003641;transl_table=11	pgaptmp_003641	DUF3316 domain-containing protein	226186.BT_3578	8.2E-211	582	29UC5@1|root,30FNJ@2|Bacteria,4NS0Y@976|Bacteroidetes,2FNR7@200643|Bacteroidia,4AM71@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG19130 non supervised orthologous group													DUF3316							
pgaptmp_003642	Protein Homology	CDS	4631899	4634544		-	0	ID=cds-pgaptmp_003642;Parent=gene-pgaptmp_003642;Name=extdb:pgaptmp_003642;Ontology_term=GO:0006259,GO:0006265,GO:0003677,GO:0003918,GO:0005524;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA topoisomerase type II (double strand cut%2C ATP-hydrolyzing) activity|0003918||IEA,ATP binding|0005524||IEA;go_process=DNA metabolic process|0006259||IEA,DNA topological change|0006265||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004322282.1;locus_tag=pgaptmp_003642;product=DNA gyrase/topoisomerase IV subunit A;protein_id=extdb:pgaptmp_003642;transl_table=11	pgaptmp_003642	DNA gyrase/topoisomerase IV subunit A	1077285.AGDG01000014_gene41	0	1742	COG0188@1|root,COG0188@2|Bacteria,4NERI@976|Bacteroidetes,2FPAU@200643|Bacteroidia,4AN1A@815|Bacteroidaceae	976|Bacteroidetes	L	COG0188 Type IIA topoisomerase (DNA gyrase topo II topoisomerase IV) A subunit	parC			ko:K02621					ko00000,ko01000,ko02048,ko03032,ko03036				DNA_topoisoIV						K02621	parC; topoisomerase IV subunit A [EC:5.6.2.2]
pgaptmp_003643	Protein Homology	CDS	4635419	4636762		-	0	ID=cds-pgaptmp_003643;Parent=gene-pgaptmp_003643;Name=extdb:pgaptmp_003643;Ontology_term=GO:0000166,GO:0003824;gbkey=CDS;go_function=nucleotide binding|0000166||IEA,catalytic activity|0003824||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004299590.1;locus_tag=pgaptmp_003643;product=Gfo/Idh/MocA family protein;protein_id=extdb:pgaptmp_003643;transl_table=11	pgaptmp_003643	Gfo/Idh/MocA family protein	226186.BT_3581	0	917	COG0673@1|root,COG0673@2|Bacteria,4NF96@976|Bacteroidetes,2FNTD@200643|Bacteroidia,4ANIN@815|Bacteroidaceae	976|Bacteroidetes	S	Oxidoreductase family, NAD-binding Rossmann fold													GFO_IDH_MocA							
pgaptmp_003644	Protein Homology	CDS	4636850	4637089		-	0	ID=cds-pgaptmp_003644;Parent=gene-pgaptmp_003644;Name=extdb:pgaptmp_003644;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008762532.1;locus_tag=pgaptmp_003644;product=hypothetical protein;protein_id=extdb:pgaptmp_003644;transl_table=11	pgaptmp_003644	hypothetical protein	226186.BT_3582	1.38E-45	147	29ZCS@1|root,30MBE@2|Bacteria,4PA5D@976|Bacteroidetes,2FUQW@200643|Bacteroidia,4AS8Q@815|Bacteroidaceae	976|Bacteroidetes																						
pgaptmp_003645	Protein Homology	CDS	4637093	4638418		-	0	ID=cds-pgaptmp_003645;Parent=gene-pgaptmp_003645;Name=extdb:pgaptmp_003645;Ontology_term=GO:0000166,GO:0003824;gbkey=CDS;go_function=nucleotide binding|0000166||IEA,catalytic activity|0003824||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008642901.1;locus_tag=pgaptmp_003645;product=Gfo/Idh/MocA family protein;protein_id=extdb:pgaptmp_003645;transl_table=11	pgaptmp_003645	Gfo/Idh/MocA family protein	226186.BT_3583	0	915	COG0673@1|root,COG0673@2|Bacteria,4NFFJ@976|Bacteroidetes,2FQ50@200643|Bacteroidia,4AVKV@815|Bacteroidaceae	976|Bacteroidetes	S	Oxidoreductase family, C-terminal alpha/beta domain													GFO_IDH_MocA,GFO_IDH_MocA_C							
pgaptmp_003646	Protein Homology	CDS	4638420	4639190		-	0	ID=cds-pgaptmp_003646;Parent=gene-pgaptmp_003646;Name=extdb:pgaptmp_003646;Ontology_term=GO:0017013,GO:0016740,GO:0046872,GO:0005886;gbkey=CDS;go_component=plasma membrane|0005886||IEA;go_function=transferase activity|0016740||IEA,metal ion binding|0046872||IEA;go_process=protein flavinylation|0017013||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004324495.1;locus_tag=pgaptmp_003646;product=FAD:protein FMN transferase;protein_id=extdb:pgaptmp_003646;transl_table=11	pgaptmp_003646	FAD:protein FMN transferase	226186.BT_3584	1.41E-178	497	COG1477@1|root,COG1477@2|Bacteria,4NQ1T@976|Bacteroidetes,2FRR5@200643|Bacteroidia,4AMB1@815|Bacteroidaceae	976|Bacteroidetes	H	Flavin transferase that catalyzes the transfer of the FMN moiety of FAD and its covalent binding to the hydroxyl group of a threonine residue in a target flavoprotein			2.7.1.180	ko:K03734					ko00000,ko01000				ApbE							
pgaptmp_003647	Protein Homology	CDS	4639246	4640652		-	0	ID=cds-pgaptmp_003647;Parent=gene-pgaptmp_003647;Name=extdb:pgaptmp_003647;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008767110.1;locus_tag=pgaptmp_003647;product=putative oxidoreductase C-terminal domain-containing protein;protein_id=extdb:pgaptmp_003647;transl_table=11	pgaptmp_003647	putative oxidoreductase C-terminal domain-containing protein	226186.BT_3585	0	945	COG0673@1|root,COG0673@2|Bacteria,4NG5T@976|Bacteroidetes,2FPA2@200643|Bacteroidia,4AQ8Y@815|Bacteroidaceae	976|Bacteroidetes	S	Putative oxidoreductase C terminal domain													GFO_IDH_MocA,Oxidoreduct_C							
pgaptmp_003648	Protein Homology	CDS	4640662	4641666		-	0	ID=cds-pgaptmp_003648;Parent=gene-pgaptmp_003648;Name=extdb:pgaptmp_003648;Ontology_term=GO:0000166,GO:0003824;gbkey=CDS;go_function=nucleotide binding|0000166||IEA,catalytic activity|0003824||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011108897.1;locus_tag=pgaptmp_003648;product=Gfo/Idh/MocA family protein;protein_id=extdb:pgaptmp_003648;transl_table=11	pgaptmp_003648	Gfo/Idh/MocA family protein	226186.BT_3586	6.71E-241	662	COG0673@1|root,COG0673@2|Bacteria,4NHFK@976|Bacteroidetes,2FM3T@200643|Bacteroidia,4APP9@815|Bacteroidaceae	976|Bacteroidetes	S	Oxidoreductase family, NAD-binding Rossmann fold													GFO_IDH_MocA							
pgaptmp_003649	Protein Homology	CDS	4641673	4642458		-	0	ID=cds-pgaptmp_003649;Parent=gene-pgaptmp_003649;Name=extdb:pgaptmp_003649;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008998014.1;locus_tag=pgaptmp_003649;product=glucosamine-6-phosphate deaminase;protein_id=extdb:pgaptmp_003649;transl_table=11	pgaptmp_003649	glucosamine-6-phosphate deaminase	226186.BT_3587	1.64E-193	536	COG0363@1|root,COG0363@2|Bacteria,4NGGK@976|Bacteroidetes,2FM6T@200643|Bacteroidia,4ANW7@815|Bacteroidaceae	976|Bacteroidetes	G	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase			3.5.99.6	ko:K02564	ko00520,ko01100,map00520,map01100		R00765	RC00163	ko00000,ko00001,ko01000				Glucosamine_iso						K02564	nagB, GNPDA; glucosamine-6-phosphate deaminase [EC:3.5.99.6]
pgaptmp_003650	Protein Homology	CDS	4642439	4643626		-	0	ID=cds-pgaptmp_003650;Parent=gene-pgaptmp_003650;Name=extdb:pgaptmp_003650;Ontology_term=GO:0006044,GO:0008448;gbkey=CDS;gene=nagA;go_function=N-acetylglucosamine-6-phosphate deacetylase activity|0008448||IEA;go_process=N-acetylglucosamine metabolic process|0006044||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039771.1;locus_tag=pgaptmp_003650;product=N-acetylglucosamine-6-phosphate deacetylase;protein_id=extdb:pgaptmp_003650;transl_table=11	pgaptmp_003650	N-acetylglucosamine-6-phosphate deacetylase	226186.BT_3588	2.08E-284	777	COG1820@1|root,COG1820@2|Bacteria,4NJ35@976|Bacteroidetes,2FMRP@200643|Bacteroidia,4APZ6@815|Bacteroidaceae	976|Bacteroidetes	G	Belongs to the metallo-dependent hydrolases superfamily. NagA family			3.5.1.25	ko:K01443	ko00520,ko01130,map00520,map01130		R02059	RC00166,RC00300	ko00000,ko00001,ko01000				Amidohydro_1						K01443	nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]
pgaptmp_003651	Protein Homology	CDS	4643658	4644974		-	0	ID=cds-pgaptmp_003651;Parent=gene-pgaptmp_003651;Name=extdb:pgaptmp_003651;Ontology_term=GO:0055085,GO:0022857;gbkey=CDS;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008762539.1;locus_tag=pgaptmp_003651;product=sugar MFS transporter;protein_id=extdb:pgaptmp_003651;transl_table=11	pgaptmp_003651	sugar MFS transporter	226186.BT_3589	4.65E-305	850	COG0738@1|root,COG0738@2|Bacteria,4NEYR@976|Bacteroidetes,2FMPP@200643|Bacteroidia,4AKNP@815|Bacteroidaceae	976|Bacteroidetes	G	Psort location CytoplasmicMembrane, score 10.00				ko:K02429					ko00000,ko02000	2.A.1.7			MFS_1	bb11818	MFS		glucose/galactose	2.A.1		
pgaptmp_003652	Protein Homology	CDS	4645118	4647316		-	0	ID=cds-pgaptmp_003652;Parent=gene-pgaptmp_003652;Name=extdb:pgaptmp_003652;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008762540.1;locus_tag=pgaptmp_003652;product=alpha-N-acetylglucosaminidase;protein_id=extdb:pgaptmp_003652;transl_table=11	pgaptmp_003652	alpha-N-acetylglucosaminidase	226186.BT_3590	0	1556	COG3669@1|root,COG3669@2|Bacteria,4NGKB@976|Bacteroidetes,2FM4I@200643|Bacteroidia,4AKD0@815|Bacteroidaceae	976|Bacteroidetes	G	Alpha-N-acetylglucosaminidase			3.2.1.50	ko:K01205	ko00531,ko01100,ko04142,map00531,map01100,map04142	M00078	R07816		ko00000,ko00001,ko00002,ko01000,ko04147				NAGLU,NAGLU_C,NAGLU_N						K01205	NAGLU; alpha-N-acetylglucosaminidase [EC:3.2.1.50]
pgaptmp_003653	Protein Homology	CDS	4647344	4648525		-	0	ID=cds-pgaptmp_003653;Parent=gene-pgaptmp_003653;Name=extdb:pgaptmp_003653;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016269717.1;locus_tag=pgaptmp_003653;product=DUF4855 domain-containing protein;protein_id=extdb:pgaptmp_003653;transl_table=11	pgaptmp_003653	DUF4855 domain-containing protein	226186.BT_3591	3.02E-301	819	COG0584@1|root,COG0584@2|Bacteria,4NI9K@976|Bacteroidetes,2FRUA@200643|Bacteroidia,4AQ95@815|Bacteroidaceae	976|Bacteroidetes	C	Domain of unknown function (DUF4855)													DUF4855							
pgaptmp_003654	Protein Homology	CDS	4648534	4650495		-	0	ID=cds-pgaptmp_003654;Parent=gene-pgaptmp_003654;Name=extdb:pgaptmp_003654;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008767105.1;locus_tag=pgaptmp_003654;product=NPCBM/NEW2 domain-containing protein;protein_id=extdb:pgaptmp_003654;transl_table=11	pgaptmp_003654	NPCBM/NEW2 domain-containing protein	226186.BT_3592	0	1372	COG1501@1|root,COG1501@2|Bacteria,4PKHN@976|Bacteroidetes,2G04N@200643|Bacteroidia,4AWE2@815|Bacteroidaceae	976|Bacteroidetes	G	Alpha galactosidase A			3.2.1.22	ko:K07407	ko00052,ko00561,ko00600,ko00603,map00052,map00561,map00600,map00603		R01101,R01103,R01104,R01194,R01329,R02926,R03634,R04019,R04470,R05549,R05961,R06091	RC00049,RC00059,RC00451	ko00000,ko00001,ko01000				He_PIG,He_PIG_assoc,Melibiase_2,NPCBM						K07407	E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]
pgaptmp_003655	Protein Homology	CDS	4650523	4651599		-	0	ID=cds-pgaptmp_003655;Parent=gene-pgaptmp_003655;Name=extdb:pgaptmp_003655;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008767104.1;locus_tag=pgaptmp_003655;product=SGNH/GDSL hydrolase family protein;protein_id=extdb:pgaptmp_003655;transl_table=11	pgaptmp_003655	SGNH/GDSL hydrolase family protein	226186.BT_3593	1.34E-259	711	COG2755@1|root,COG2755@2|Bacteria,4NEAZ@976|Bacteroidetes,2FM11@200643|Bacteroidia,4AM1A@815|Bacteroidaceae	976|Bacteroidetes	E	COG NOG09493 non supervised orthologous group													GxDLY,Lipase_GDSL_2,Lipase_GDSL_3							
pgaptmp_003656	Protein Homology	CDS	4651691	4653301		-	0	ID=cds-pgaptmp_003656;Parent=gene-pgaptmp_003656;Name=extdb:pgaptmp_003656;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016269719.1;locus_tag=pgaptmp_003656;product=phosphodiester glycosidase family protein;protein_id=extdb:pgaptmp_003656;transl_table=11	pgaptmp_003656	phosphodiester glycosidase family protein	226186.BT_3594	0	1061	COG4632@1|root,COG4632@2|Bacteria,4NR1M@976|Bacteroidetes,2FR2F@200643|Bacteroidia,4AQ7N@815|Bacteroidaceae	976|Bacteroidetes	G	Phosphodiester glycosidase													Metallophos,NAGPA,fn3							
pgaptmp_003657	Protein Homology	CDS	4653339	4655363		-	0	ID=cds-pgaptmp_003657;Parent=gene-pgaptmp_003657;Name=extdb:pgaptmp_003657;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008767102.1;locus_tag=pgaptmp_003657;product=DUF6259 domain-containing protein;protein_id=extdb:pgaptmp_003657;transl_table=11	pgaptmp_003657	DUF6259 domain-containing protein	226186.BT_3595	0	1407	2C2C5@1|root,2ZBHC@2|Bacteria,4NU14@976|Bacteroidetes,2FQDI@200643|Bacteroidia,4ANYK@815|Bacteroidaceae	976|Bacteroidetes	G	hydrolase activity, acting on glycosyl bonds																				
pgaptmp_003658	Protein Homology	CDS	4655390	4657639		-	0	ID=cds-pgaptmp_003658;Parent=gene-pgaptmp_003658;Name=extdb:pgaptmp_003658;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008762545.1;locus_tag=pgaptmp_003658;product=hypothetical protein;protein_id=extdb:pgaptmp_003658;transl_table=11	pgaptmp_003658	hypothetical protein	226186.BT_3596	0	1527	2CHVP@1|root,2Z866@2|Bacteria,4NJWZ@976|Bacteroidetes,2FY0D@200643|Bacteroidia	976|Bacteroidetes																						
pgaptmp_003659	Protein Homology	CDS	4657656	4659080		-	0	ID=cds-pgaptmp_003659;Parent=gene-pgaptmp_003659;Name=extdb:pgaptmp_003659;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016269722.1;locus_tag=pgaptmp_003659;product=sialate O-acetylesterase;protein_id=extdb:pgaptmp_003659;transl_table=11	pgaptmp_003659	sialate O-acetylesterase	226186.BT_3597	0	974	COG1649@1|root,COG1649@2|Bacteria,4NJ45@976|Bacteroidetes,2FMC1@200643|Bacteroidia,4AKDR@815|Bacteroidaceae	976|Bacteroidetes	G	COG NOG04984 non supervised orthologous group			3.1.1.53	ko:K05970					ko00000,ko01000				SASA						K05970	SIAE; sialate O-acetylesterase [EC:3.1.1.53]
pgaptmp_003660	Protein Homology	CDS	4659096	4660709		-	0	ID=cds-pgaptmp_003660;Parent=gene-pgaptmp_003660;Name=extdb:pgaptmp_003660;Ontology_term=GO:0005975,GO:0004563;gbkey=CDS;go_function=beta-N-acetylhexosaminidase activity|0004563||IEA;go_process=carbohydrate metabolic process|0005975||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011108902.1;locus_tag=pgaptmp_003660;product=beta-N-acetylhexosaminidase;protein_id=extdb:pgaptmp_003660;transl_table=11	pgaptmp_003660	beta-N-acetylhexosaminidase	226186.BT_3598	0	1115	COG3525@1|root,COG3525@2|Bacteria,4NHSY@976|Bacteroidetes,2FPK5@200643|Bacteroidia,4ANFC@815|Bacteroidaceae	976|Bacteroidetes	G	Glycosyl hydrolase family 20, catalytic domain			3.2.1.52	ko:K12373	ko00511,ko00513,ko00520,ko00531,ko00603,ko00604,ko01100,ko04142,map00511,map00513,map00520,map00531,map00603,map00604,map01100,map04142	M00079	R00022,R06004,R11316	RC00049	ko00000,ko00001,ko00002,ko01000,ko03110		GH20		Glyco_hydro_20,Glyco_hydro_20b						K12373	HEXA_B; hexosaminidase [EC:3.2.1.52]
pgaptmp_003661	Protein Homology	CDS	4660728	4663490		-	0	ID=cds-pgaptmp_003661;Parent=gene-pgaptmp_003661;Name=extdb:pgaptmp_003661;Ontology_term=GO:0005975,GO:0004553;gbkey=CDS;go_function=hydrolase activity%2C hydrolyzing O-glycosyl compounds|0004553||IEA;go_process=carbohydrate metabolic process|0005975||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008762547.1;locus_tag=pgaptmp_003661;product=glycoside hydrolase family 2 protein;protein_id=extdb:pgaptmp_003661;transl_table=11	pgaptmp_003661	glycoside hydrolase family 2 protein	226186.BT_3599	0	1902	COG3250@1|root,COG3250@2|Bacteria,4NE7H@976|Bacteroidetes,2FNT8@200643|Bacteroidia,4ANGN@815|Bacteroidaceae	976|Bacteroidetes	G	Belongs to the glycosyl hydrolase 2 family													Glyco_hydro_2,Glyco_hydro_2_C,Glyco_hydro_2_N							
pgaptmp_003662	Protein Homology	CDS	4663497	4664393		-	0	ID=cds-pgaptmp_003662;Parent=gene-pgaptmp_003662;Name=extdb:pgaptmp_003662;Ontology_term=GO:0005524;gbkey=CDS;go_function=ATP binding|0005524||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008767097.1;locus_tag=pgaptmp_003662;product=ROK family protein;protein_id=extdb:pgaptmp_003662;transl_table=11	pgaptmp_003662	ROK family protein	226186.BT_3600	2.17E-212	587	COG1940@1|root,COG1940@2|Bacteria,4NJ71@976|Bacteroidetes,2FQC7@200643|Bacteroidia,4AMT2@815|Bacteroidaceae	976|Bacteroidetes	GK	ROK family			2.7.1.2	ko:K00845	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200	M00001,M00549	R00299,R01600,R01786	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000				ROK						K25026	glk; glucokinase [EC:2.7.1.2]
pgaptmp_003663	Protein Homology	CDS	4664397	4665446		-	0	ID=cds-pgaptmp_003663;Parent=gene-pgaptmp_003663;Name=extdb:pgaptmp_003663;Ontology_term=GO:0005975,GO:0016787,GO:0097367;gbkey=CDS;go_function=hydrolase activity|0016787||IEA,carbohydrate derivative binding|0097367||IEA;go_process=carbohydrate metabolic process|0005975||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008762549.1;locus_tag=pgaptmp_003663;product=SIS domain-containing protein;protein_id=extdb:pgaptmp_003663;transl_table=11	pgaptmp_003663	SIS domain-containing protein	226186.BT_3601	2.56E-248	682	COG0449@1|root,COG0449@2|Bacteria,4P213@976|Bacteroidetes,2FX9Z@200643|Bacteroidia,4ATJ0@815|Bacteroidaceae	976|Bacteroidetes	M	SIS domain			2.6.1.16	ko:K00820	ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931		R00768	RC00010,RC00163,RC02752	ko00000,ko00001,ko01000,ko01002				SIS							
pgaptmp_003664	Protein Homology	CDS	4665576	4667435		-	0	ID=cds-pgaptmp_003664;Parent=gene-pgaptmp_003664;Name=extdb:pgaptmp_003664;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011108904.1;locus_tag=pgaptmp_003664;product=DUF5018 domain-containing protein;protein_id=extdb:pgaptmp_003664;transl_table=11	pgaptmp_003664	DUF5018 domain-containing protein	226186.BT_3602	0	1203	28IBC@1|root,2Z8DV@2|Bacteria,4NQRQ@976|Bacteroidetes,2FR28@200643|Bacteroidia,4AQ8U@815|Bacteroidaceae	976|Bacteroidetes	S	Domain of unknown function (DUF5018)													DUF5018							
pgaptmp_003665	Protein Homology	CDS	4667460	4669145		-	0	ID=cds-pgaptmp_003665;Parent=gene-pgaptmp_003665;Name=extdb:pgaptmp_003665;Ontology_term=GO:2001070,GO:0009279,GO:0019867;gbkey=CDS;go_component=cell outer membrane|0009279||IEA,outer membrane|0019867||IEA;go_function=starch binding|2001070||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008762551.1;locus_tag=pgaptmp_003665;product=RagB/SusD family nutrient uptake outer membrane protein;protein_id=extdb:pgaptmp_003665;transl_table=11	pgaptmp_003665	RagB/SusD family nutrient uptake outer membrane protein	226186.BT_3603	0	1160	COG1435@1|root,COG1435@2|Bacteria,4NHCM@976|Bacteroidetes,2FMKG@200643|Bacteroidia,4ANM3@815|Bacteroidaceae	976|Bacteroidetes	F	SusD family				ko:K21572					ko00000,ko02000	8.A.46.1,8.A.46.3			SusD-like_3,SusD_RagB						K21572	susD; starch-binding outer membrane protein, SusD/RagB family
pgaptmp_003666	Protein Homology	CDS	4669160	4672312		-	0	ID=cds-pgaptmp_003666;Parent=gene-pgaptmp_003666;Name=extdb:pgaptmp_003666;Ontology_term=GO:0009279,GO:0016020;gbkey=CDS;go_component=cell outer membrane|0009279||IEA,membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008767096.1;locus_tag=pgaptmp_003666;product=SusC/RagA family TonB-linked outer membrane protein;protein_id=extdb:pgaptmp_003666;transl_table=11	pgaptmp_003666	SusC/RagA family TonB-linked outer membrane protein	226186.BT_3604	0	2093	COG4206@1|root,COG4206@2|Bacteria,4P258@976|Bacteroidetes,2FWW6@200643|Bacteroidia,4AWE3@815|Bacteroidaceae	976|Bacteroidetes	H	TonB-linked outer membrane protein, SusC RagA family													CarbopepD_reg_2,Plug,TonB_dep_Rec							
pgaptmp_003667	Protein Homology	CDS	4672362	4673528		-	0	ID=cds-pgaptmp_003667;Parent=gene-pgaptmp_003667;Name=extdb:pgaptmp_003667;Ontology_term=GO:0016853;gbkey=CDS;go_function=isomerase activity|0016853||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008767095.1;locus_tag=pgaptmp_003667;product=AGE family epimerase/isomerase;protein_id=extdb:pgaptmp_003667;transl_table=11	pgaptmp_003667	AGE family epimerase/isomerase	226186.BT_3605	3.04E-305	847	COG2942@1|root,COG2942@2|Bacteria,4NEFV@976|Bacteroidetes,2FN6V@200643|Bacteroidia,4AM2U@815|Bacteroidaceae	976|Bacteroidetes	G	COG COG2942 N-acyl-D-glucosamine 2-epimerase	ce		5.1.3.8	ko:K01787	ko00520,map00520		R01207	RC00290	ko00000,ko00001,ko01000				GlcNAc_2-epim						K01787	RENBP; N-acylglucosamine 2-epimerase [EC:5.1.3.8]
pgaptmp_003668	Protein Homology	CDS	4673561	4674967		-	0	ID=cds-pgaptmp_003668;Parent=gene-pgaptmp_003668;Name=extdb:pgaptmp_003668;Ontology_term=GO:0008643,GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=carbohydrate transport|0008643||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016269728.1;locus_tag=pgaptmp_003668;product=sugar porter family MFS transporter;protein_id=extdb:pgaptmp_003668;transl_table=11	pgaptmp_003668	sugar porter family MFS transporter	226186.BT_3606	0	875	COG0477@1|root,COG0477@2|Bacteria,4PKTJ@976|Bacteroidetes,2FNZ0@200643|Bacteroidia,4AKA7@815|Bacteroidaceae	976|Bacteroidetes	P	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family	araE			ko:K08138,ko:K08139	ko04113,map04113				ko00000,ko00001,ko02000	2.A.1.1,2.A.1.1.3			Sugar_tr	bb11818	MFS		sugar	2.A.1		
pgaptmp_003669	Protein Homology	CDS	4674973	4676070		-	0	ID=cds-pgaptmp_003669;Parent=gene-pgaptmp_003669;Name=extdb:pgaptmp_003669;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004297556.1;locus_tag=pgaptmp_003669;product=DUF4434 domain-containing protein;protein_id=extdb:pgaptmp_003669;transl_table=11	pgaptmp_003669	DUF4434 domain-containing protein	226186.BT_3607	1.43E-278	759	2DB9J@1|root,2Z7X1@2|Bacteria,4NGUY@976|Bacteroidetes,2FQG2@200643|Bacteroidia,4ANTT@815|Bacteroidaceae	976|Bacteroidetes	S	Domain of unknown function (DUF5109)													DUF4434,DUF5109							
pgaptmp_003670	Protein Homology	CDS	4676457	4677635		-	0	ID=cds-pgaptmp_003670;Parent=gene-pgaptmp_003670;Name=extdb:pgaptmp_003670;Ontology_term=GO:0006508,GO:0008236;gbkey=CDS;go_function=serine-type peptidase activity|0008236||IEA;go_process=proteolysis|0006508||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011108907.1;locus_tag=pgaptmp_003670;product=prolyl oligopeptidase family serine peptidase;protein_id=extdb:pgaptmp_003670;transl_table=11	pgaptmp_003670	prolyl oligopeptidase family serine peptidase	226186.BT_3608	3.16E-305	834	COG0412@1|root,COG0412@2|Bacteria,4NJ7D@976|Bacteroidetes,2FMR2@200643|Bacteroidia,4AMJQ@815|Bacteroidaceae	976|Bacteroidetes	Q	Dienelactone hydrolase													BAAT_C,Peptidase_S9							
