-e target_id	length	eff_length	Monoculture_Bi_animalis_lactis_PT33_Early_Replicate_1_HGF2_counts	tpm
RCHGF002329	726	505.409	0	0
RCHGF002330	687	466.409	0	0
RCHGF002331	1227	1006.41	0	0
RCHGF002332	705	484.409	0	0
RCHGF002333	417	196.409	0	0
RCHGF002334	921	700.409	0	0
RCHGF002335	960	739.409	0	0
RCHGF002336	1383	1162.41	0	0
RCHGF002337	855	634.409	0	0
RCHGF002338	510	289.409	0	0
RCHGF002339	891	670.409	0	0
RCHGF002340	648	427.409	0	0
RCHGF002341	399	187.429	0	0
RCHGF002342	411	190.409	0	0
RCHGF002343	819	598.409	0	0
RCHGF002344	762	541.409	0	0
RCHGF002345	474	253.409	0	0
RCHGF002346	1020	799.409	0	0
RCHGF002347	2088	1867.41	0	0
RCHGF002348	162	19.5	0	0
RCHGF002349	843	622.409	0	0
RCHGF002350	1458	1237.41	0	0
RCHGF002351	633	412.409	0	0
RCHGF002352	1086	865.409	0	0
RCHGF002353	1026	805.409	0	0
RCHGF002354	1248	1027.41	0	0
RCHGF002355	1443	1222.41	0	0
RCHGF002356	654	433.409	0	0
RCHGF002357	1437	1216.41	0	0
RCHGF002358	336	124.429	0	0
RCHGF002359	1251	1030.41	0	0
RCHGF002360	312	105.55	0	0
RCHGF002361	1926	1705.41	0	0
RCHGF002362	828	607.409	0	0
RCHGF002363	147	7	0	0
RCHGF002364	174	31.5	0	0
RCHGF002365	144	4	0	0
RCHGF002366	114	115	0	0
RCHGF002367	564	343.409	0	0
RCHGF002368	762	541.409	0	0
RCHGF002369	870	649.409	0	0
RCHGF002370	1911	1690.41	0	0
RCHGF002371	690	469.409	0	0
RCHGF002372	117	118	0	0
RCHGF002373	1359	1138.41	0	0
RCHGF002374	327	115.429	0	0
RCHGF002375	522	301.409	0	0
RCHGF002376	1062	841.409	0	0
RCHGF002377	1089	868.409	0	0
RCHGF002378	1461	1240.41	0	0
RCHGF002379	1803	1582.41	0	0
RCHGF002380	327	115.429	0	0
RCHGF002381	318	106.429	0	0
RCHGF002382	1092	871.409	0	0
RCHGF002383	954	733.409	0	0
RCHGF002384	1107	886.409	0	0
RCHGF002385	741	520.409	0	0
RCHGF002386	1095	874.409	0	0
RCHGF002388	1371	1150.41	0	0
RCHGF002389	1197	976.409	0	0
RCHGF002390	819	598.409	0	0
RCHGF002391	879	658.409	0	0
RCHGF002392	717	496.409	1	79174.5
RCHGF002393	690	469.409	0	0
RCHGF002394	369	157.429	0	0
RCHGF002395	1185	964.409	0	0
RCHGF002396	2010	1789.41	0	0
RCHGF002397	606	385.409	0	0
RCHGF002398	117	118	0	0
RCHGF002399	519	298.409	0	0
RCHGF002400	834	613.409	0	0
RCHGF002401	606	385.409	0	0
RCHGF002402	1224	1003.41	0	0
RCHGF002403	486	265.409	0	0
RCHGF002404	1155	934.409	0	0
RCHGF002405	486	265.409	0	0
RCHGF002406	1167	946.409	0	0
RCHGF002407	900	679.409	0	0
RCHGF002408	1374	1153.41	0	0
RCHGF002409	1485	1264.41	0	0
RCHGF002410	813	592.409	0	0
RCHGF002411	1116	895.409	0	0
RCHGF002412	630	409.409	0	0
RCHGF002413	117	118	0	0
RCHGF002414	621	400.409	0	0
RCHGF002415	1008	787.409	0	0
RCHGF002416	630	409.409	0	0
RCHGF002417	666	445.409	0	0
RCHGF002418	2076	1855.41	0	0
RCHGF002419	996	775.409	0	0
RCHGF002420	669	448.409	0	0
RCHGF002421	1377	1156.41	0	0
RCHGF002422	282	80.4211	0	0
RCHGF002423	282	80.4211	0	0
RCHGF002424	462	241.409	0	0
RCHGF002425	147	7	0	0
RCHGF002426	591	370.409	0	0
RCHGF002427	201	26.1667	0	0
RCHGF002428	945	724.409	0	0
RCHGF002429	1482	1261.41	0	0
RCHGF002430	891	670.409	0	0
RCHGF002431	372	160.429	0	0
RCHGF002432	1062	841.409	0	0
RCHGF002433	528	307.409	0	0
RCHGF002434	543	322.409	0	0
RCHGF002435	774	553.409	0	0
RCHGF002436	1323	1102.41	0	0
RCHGF002437	1572	1351.41	0	0
RCHGF002438	303	96.55	0	0
RCHGF002439	117	118	0	0
RCHGF002440	309	102.55	0	0
RCHGF002441	534	313.409	0	0
RCHGF002442	519	298.409	0	0
RCHGF002443	168	25.5	0	0
RCHGF002444	189	29.4286	0	0
RCHGF002445	1971	1750.41	0	0
RCHGF002447	123	124	0	0
RCHGF002448	1251	1030.41	0	0
RCHGF002449	237	53.7333	0	0
RCHGF002450	1056	835.409	0	0
RCHGF002451	1719	1498.41	0	0
RCHGF002452	300	93.55	0	0
RCHGF002453	588	367.409	0	0
RCHGF002454	858	637.409	0	0
RCHGF002455	318	106.429	0	0
RCHGF002456	324	112.429	0	0
RCHGF002457	195	31.75	0	0
RCHGF002458	792	571.409	0	0
RCHGF002459	513	292.409	0	0
RCHGF002460	606	385.409	0	0
RCHGF002461	1482	1261.41	0	0
RCHGF002462	309	102.55	0	0
RCHGF002463	693	472.409	0	0
RCHGF002464	927	706.409	0	0
RCHGF002465	393	181.429	0	0
RCHGF002466	798	577.409	0	0
RCHGF002467	984	763.409	0	0
RCHGF002468	714	493.409	0	0
RCHGF002469	813	592.409	0	0
RCHGF002470	747	526.409	0	0
RCHGF002471	465	244.409	0	0
RCHGF002472	744	523.409	0	0
RCHGF002473	729	508.409	0	0
RCHGF002474	957	736.409	0	0
RCHGF002475	852	631.409	0	0
RCHGF002476	180	37.5	0	0
RCHGF002477	276	78.6111	0	0
RCHGF002478	1422	1201.41	0	0
RCHGF002479	456	235.409	0	0
RCHGF002480	2031	1810.41	0	0
RCHGF002481	597	376.409	0	0
RCHGF002482	867	646.409	0	0
RCHGF002483	126	127	0	0
RCHGF002484	318	106.429	0	0
RCHGF002485	120	121	0	0
RCHGF002487	1449	1228.41	0	0
RCHGF002489	1064	843.409	0	0
RCHGF002491	798	577.409	0	0
RCHGF002492	1851	1630.41	0	0
RCHGF002493	354	142.429	0	0
RCHGF002494	537	316.409	0	0
RCHGF002495	546	325.409	0	0
RCHGF002496	402	190.429	0	0
RCHGF002497	381	169.429	0	0
RCHGF002498	387	175.429	0	0
RCHGF002500	624	403.409	0	0
RCHGF002501	291	89.4211	0	0
RCHGF002502	114	115	0	0
RCHGF002503	2013	1792.41	0	0
RCHGF002504	234	50.7333	0	0
RCHGF002505	759	538.409	0	0
RCHGF002506	534	313.409	0	0
RCHGF002507	1227	1006.41	0	0
RCHGF002508	177	34.5	0	0
RCHGF002509	270	82.1875	0	0
RCHGF002510	384	172.429	0	0
RCHGF002511	918	697.409	0	0
RCHGF002512	1638	1417.41	0	0
RCHGF002513	717	496.409	0	0
RCHGF002515	1695	1474.41	0	0
RCHGF002516	1263	1042.41	0	0
RCHGF002517	492	271.409	0	0
RCHGF002518	1077	856.409	0	0
RCHGF002519	1149	928.409	0	0
RCHGF002520	156	13.5	0	0
RCHGF002522	411	190.409	0	0
RCHGF002523	1083	862.409	0	0
RCHGF002524	465	244.409	0	0
RCHGF002526	1317	1096.41	0	0
RCHGF002527	1104	883.409	0	0
RCHGF002529	237	53.7333	0	0
RCHGF002530	417	196.409	0	0
RCHGF002531	339	127.429	0	0
RCHGF002532	219	39.2857	0	0
RCHGF002533	618	397.409	0	0
RCHGF002534	1140	919.409	0	0
RCHGF002535	204	29.1667	0	0
RCHGF002536	1191	970.409	0	0
RCHGF002537	1170	949.409	0	0
RCHGF002538	1374	1153.41	0	0
RCHGF002539	627	406.409	0	0
RCHGF002540	1926	1705.41	0	0
RCHGF002541	1926	1705.41	0	0
RCHGF002542	1179	958.409	0	0
RCHGF002543	909	688.409	0	0
RCHGF002544	450	229.409	0	0
RCHGF002545	615	394.409	0	0
RCHGF002546	597	376.409	0	0
RCHGF002547	1944	1723.41	0	0
RCHGF002548	114	115	0	0
RCHGF002549	1245	1024.41	0	0
RCHGF002550	2163	1942.41	0	0
RCHGF002551	2070	1849.41	0	0
RCHGF002552	594	373.409	0	0
RCHGF002553	39	40	0	0
RCHGF002554	3486	3265.41	0	0
RCHGF002555	804	583.409	0	0
RCHGF002556	693	472.409	0	0
RCHGF002557	1287	1066.41	0	0
RCHGF002558	1413	1192.41	0	0
RCHGF002559	300	93.55	0	0
RCHGF002560	480	259.409	0	0
RCHGF002561	111	112	0	0
RCHGF002562	690	469.409	0	0
RCHGF002563	165	22.5	0	0
RCHGF002564	234	50.7333	0	0
RCHGF002565	825	604.409	0	0
RCHGF002566	1026	805.409	0	0
RCHGF002567	774	553.409	0	0
RCHGF002568	462	241.409	0	0
RCHGF002569	2055	1834.41	0	0
RCHGF002570	876	655.409	0	0
RCHGF002571	465	244.409	0	0
RCHGF002572	1911	1690.41	0	0
RCHGF002573	321	109.429	0	0
RCHGF002574	1284	1063.41	0	0
RCHGF002575	336	124.429	0	0
RCHGF002576	1449	1228.41	0	0
RCHGF002577	1509	1288.41	0	0
RCHGF002578	690	469.409	0	0
RCHGF002579	1302	1081.41	0	0
RCHGF002580	675	454.409	0	0
RCHGF002581	1305	1084.41	0	0
RCHGF002582	975	754.409	0	0
RCHGF002583	147	7	0	0
RCHGF002584	456	235.409	0	0
RCHGF002585	309	102.55	0	0
RCHGF002586	456	235.409	0	0
RCHGF002587	225	45.2857	0	0
RCHGF002588	669	448.409	0	0
RCHGF002589	288	86.4211	0	0
RCHGF002590	1068	847.409	0	0
RCHGF002591	777	556.409	0	0
RCHGF002592	168	25.5	0	0
RCHGF002593	435	214.409	0	0
RCHGF002594	906	685.409	0	0
RCHGF002595	2418	2197.41	0	0
RCHGF002596	114	115	0	0
RCHGF002597	1278	1057.41	0	0
RCHGF002598	1050	829.409	0	0
RCHGF002599	312	105.55	0	0
RCHGF002600	477	256.409	0	0
RCHGF002601	1917	1696.41	0	0
RCHGF002602	609	388.409	0	0
RCHGF002603	759	538.409	0	0
RCHGF002604	192	28.75	0	0
RCHGF002605	660	439.409	0	0
RCHGF002606	696	475.409	0	0
RCHGF002607	1734	1513.41	0	0
RCHGF002608	1623	1402.41	0	0
RCHGF002609	2346	2125.41	0	0
RCHGF002610	723	502.409	0	0
RCHGF002611	1311	1090.41	0	0
RCHGF002612	759	538.409	0	0
RCHGF002613	1422	1201.41	0	0
RCHGF002614	666	445.409	0	0
RCHGF002615	132	133	0	0
RCHGF002616	933	712.409	0	0
RCHGF002617	480	259.409	0	0
RCHGF002618	138	139	0	0
RCHGF002619	201	26.1667	0	0
RCHGF002620	111	112	0	0
RCHGF002621	417	196.409	0	0
RCHGF002622	111	112	0	0
RCHGF002623	894	673.409	0	0
RCHGF002624	2268	2047.41	0	0
RCHGF002625	747	526.409	0	0
RCHGF002626	351	139.429	0	0
RCHGF002627	177	34.5	0	0
RCHGF002628	1182	961.409	0	0
RCHGF002629	597	376.409	0	0
RCHGF002630	264	76.1875	0	0
RCHGF002631	1611	1390.41	0	0
RCHGF002632	1212	991.409	0	0
RCHGF002633	465	244.409	0	0
RCHGF002634	1203	982.409	0	0
RCHGF002635	633	412.409	0	0
RCHGF002636	1098	877.409	0	0
RCHGF002638	225	45.2857	0	0
RCHGF002639	561	340.409	0	0
RCHGF002640	618	397.409	0	0
RCHGF002641	288	86.4211	0	0
RCHGF002642	783	562.409	0	0
RCHGF002643	2352	2131.41	0	0
RCHGF002645	1398	1177.41	0	0
RCHGF002646	1995	1774.41	0	0
RCHGF002647	792	571.409	0	0
RCHGF002648	147	7	0	0
RCHGF002649	2316	2095.41	0	0
RCHGF002650	771	550.409	0	0
RCHGF002651	1314	1093.41	0	0
RCHGF002652	816	595.409	0	0
RCHGF002653	483	262.409	0	0
RCHGF002654	141	2.5	0	0
RCHGF002655	387	175.429	0	0
RCHGF002656	1023	802.409	0	0
RCHGF002657	435	214.409	0	0
RCHGF002658	2577	2356.41	0	0
RCHGF002659	624	403.409	0	0
RCHGF002660	357	145.429	0	0
RCHGF002661	1152	931.409	0	0
RCHGF002662	1344	1123.41	0	0
RCHGF002663	531	310.409	0	0
RCHGF002664	906	685.409	0	0
RCHGF002665	942	721.409	0	0
RCHGF002666	618	397.409	0	0
RCHGF002667	1035	814.409	0	0
RCHGF002668	849	628.409	0	0
RCHGF002669	159	16.5	0	0
RCHGF002670	321	109.429	0	0
RCHGF002671	324	112.429	0	0
RCHGF002672	759	538.409	0	0
RCHGF002673	717	496.409	0	0
RCHGF002674	621	400.409	0	0
RCHGF002675	609	388.409	0	0
RCHGF002676	1032	811.409	0	0
RCHGF002677	1281	1060.41	0	0
RCHGF002678	630	409.409	0	0
RCHGF002679	1122	901.409	0	0
RCHGF002681	336	124.429	0	0
RCHGF002682	354	142.429	0	0
RCHGF002683	726	505.409	0	0
RCHGF002684	249	65.7333	0	0
RCHGF002685	1323	1102.41	0	0
RCHGF002686	813	592.409	0	0
RCHGF002687	114	115	0	0
RCHGF002688	597	376.409	0	0
RCHGF002689	1902	1681.41	0	0
RCHGF002690	1203	982.409	0	0
RCHGF002691	123	124	0	0
RCHGF002692	1125	904.409	0	0
RCHGF002693	159	16.5	0	0
RCHGF002694	2169	1948.41	0	0
RCHGF002695	864	643.409	0	0
RCHGF002696	153	10.5	0	0
RCHGF002697	1152	931.409	0	0
RCHGF002698	1569	1348.41	0	0
RCHGF002699	708	487.409	0	0
RCHGF002700	1524	1303.41	0	0
RCHGF002701	573	352.409	0	0
RCHGF002702	168	25.5	0	0
RCHGF002703	426	205.409	0	0
RCHGF002704	174	31.5	0	0
RCHGF002705	567	346.409	0	0
RCHGF002706	129	130	0	0
RCHGF002707	1830	1609.41	0	0
RCHGF002708	2139	1918.41	0	0
RCHGF002709	708	487.409	0	0
RCHGF002710	648	427.409	0	0
RCHGF002711	126	127	0	0
RCHGF002712	162	19.5	0	0
RCHGF002713	774	553.409	0	0
RCHGF002714	2310	2089.41	0	0
RCHGF002715	456	235.409	0	0
RCHGF002716	765	544.409	0	0
RCHGF002717	489	268.409	0	0
RCHGF002718	114	115	0	0
RCHGF002719	495	274.409	0	0
RCHGF002720	885	664.409	0	0
RCHGF002721	144	4	0	0
RCHGF002722	654	433.409	0	0
RCHGF002723	693	472.409	0	0
RCHGF002724	1326	1105.41	0	0
RCHGF002725	384	172.429	0	0
RCHGF002726	1278	1057.41	0	0
RCHGF002727	189	29.4286	0	0
RCHGF002728	1053	832.409	0	0
RCHGF002729	150	10	0	0
RCHGF002730	1239	1018.41	0	0
RCHGF002731	171	28.5	0	0
RCHGF002732	765	544.409	0	0
RCHGF002733	141	2.5	0	0
RCHGF002734	921	700.409	0	0
RCHGF002735	819	598.409	0	0
RCHGF002736	510	289.409	0	0
RCHGF002737	126	127	0	0
RCHGF002738	306	99.55	0	0
RCHGF002739	312	105.55	0	0
RCHGF002740	1614	1393.41	0	0
RCHGF002741	147	7	0	0
RCHGF002742	3231	3010.41	0	0
RCHGF002743	120	121	0	0
RCHGF002744	1491	1270.41	0	0
RCHGF002745	513	292.409	0	0
RCHGF002746	1020	799.409	0	0
RCHGF002747	651	430.409	0	0
RCHGF002748	1749	1528.41	0	0
RCHGF002749	1512	1291.41	0	0
RCHGF002750	1473	1252.41	0	0
RCHGF002751	978	757.409	0	0
RCHGF002752	1566	1345.41	0	0
RCHGF002753	1698	1477.41	0	0
RCHGF002754	192	28.75	0	0
RCHGF002755	981	760.409	0	0
RCHGF002756	996	775.409	0	0
RCHGF002757	912	691.409	0	0
RCHGF002758	978	757.409	0	0
RCHGF002759	1698	1477.41	0	0
RCHGF002760	1203	982.409	0	0
RCHGF002761	348	136.429	0	0
RCHGF002762	1416	1195.41	0	0
RCHGF002763	1065	844.409	0	0
RCHGF002764	996	775.409	0	0
RCHGF002765	1863	1642.41	0	0
RCHGF002766	1290	1069.41	0	0
RCHGF002767	834	613.409	0	0
RCHGF002768	957	736.409	0	0
RCHGF002769	216	36.2857	0	0
RCHGF002770	330	118.429	0	0
RCHGF002771	321	109.429	0	0
RCHGF002772	621	400.409	0	0
RCHGF002773	1380	1159.41	0	0
RCHGF002775	414	193.409	0	0
RCHGF002776	189	29.4286	0	0
RCHGF002777	726	505.409	0	0
RCHGF002778	672	451.409	0	0
RCHGF002779	567	346.409	0	0
RCHGF002780	1104	883.409	0	0
RCHGF002781	153	10.5	0	0
RCHGF002782	921	700.409	0	0
RCHGF002783	585	364.409	0	0
RCHGF002784	951	730.409	0	0
RCHGF002785	1548	1327.41	0	0
RCHGF002786	129	130	0	0
RCHGF002787	900	679.409	0	0
RCHGF002788	777	556.409	0	0
RCHGF002789	633	412.409	0	0
RCHGF002790	873	652.409	0	0
RCHGF002791	144	4	0	0
RCHGF002792	1833	1612.41	0	0
RCHGF002793	822	601.409	0	0
RCHGF002794	1317	1096.41	0	0
RCHGF002795	969	748.409	0	0
RCHGF002796	117	118	0	0
RCHGF002797	999	778.409	0	0
RCHGF002798	690	469.409	0	0
RCHGF002799	180	37.5	0	0
RCHGF002800	561	340.409	0	0
RCHGF002801	786	565.409	0	0
RCHGF002802	360	148.429	0	0
RCHGF002803	339	127.429	0	0
RCHGF002804	120	121	0	0
RCHGF002805	1779	1558.41	0	0
RCHGF002806	1728	1507.41	0	0
RCHGF002807	813	592.409	0	0
RCHGF002808	891	670.409	0	0
RCHGF002809	465	244.409	0	0
RCHGF002810	657	436.409	0	0
RCHGF002811	1422	1201.41	0	0
RCHGF002812	999	778.409	0	0
RCHGF002813	156	13.5	0	0
RCHGF002814	1932	1711.41	0	0
RCHGF002815	960	739.409	0	0
RCHGF002816	129	130	0	0
RCHGF002817	267	79.1875	0	0
RCHGF002818	555	334.409	0	0
RCHGF002819	501	280.409	0	0
RCHGF002820	537	316.409	0	0
RCHGF002821	300	93.55	0	0
RCHGF002822	264	76.1875	0	0
RCHGF002823	141	2.5	0	0
RCHGF002824	336	124.429	0	0
RCHGF002825	300	93.55	0	0
RCHGF002826	690	469.409	0	0
RCHGF002827	819	598.409	0	0
RCHGF002828	843	622.409	0	0
RCHGF002829	774	553.409	0	0
RCHGF002830	420	199.409	0	0
RCHGF002831	276	78.6111	0	0
RCHGF002832	195	31.75	0	0
RCHGF002834	540	319.409	0	0
RCHGF002835	460	239.409	0	0
RCHGF002837	876	655.409	0	0
RCHGF002838	720	499.409	0	0
RCHGF002839	1131	910.409	0	0
RCHGF002840	1011	790.409	0	0
RCHGF002841	294	92.4211	0	0
RCHGF002842	171	28.5	0	0
RCHGF002843	642	421.409	0	0
RCHGF002844	1968	1747.41	0	0
RCHGF002845	396	184.429	0	0
RCHGF002846	609	388.409	0	0
RCHGF002847	720	499.409	0	0
RCHGF002848	507	286.409	0	0
RCHGF002849	120	121	0	0
RCHGF002850	1290	1069.41	0	0
RCHGF002851	1245	1024.41	0	0
RCHGF002852	777	556.409	0	0
RCHGF002853	2166	1945.41	0	0
RCHGF002854	189	29.4286	0	0
RCHGF002855	174	31.5	0	0
RCHGF002856	342	130.429	0	0
RCHGF002857	651	430.409	0	0
RCHGF002858	1785	1564.41	0	0
RCHGF002859	603	382.409	0	0
RCHGF002860	141	2.5	0	0
RCHGF002861	1377	1156.41	0	0
RCHGF002862	672	451.409	0	0
RCHGF002863	1149	928.409	0	0
RCHGF002864	120	121	0	0
RCHGF002865	762	541.409	0	0
RCHGF002866	363	151.429	0	0
RCHGF002867	771	550.409	0	0
RCHGF002868	642	421.409	0	0
RCHGF002869	279	77.4211	0	0
RCHGF002870	195	31.75	0	0
RCHGF002871	459	238.409	0	0
RCHGF002872	249	65.7333	0	0
RCHGF002873	150	10	0	0
RCHGF002874	522	301.409	0	0
RCHGF002875	114	115	0	0
RCHGF002876	387	175.429	0	0
RCHGF002877	111	112	0	0
RCHGF002878	444	223.409	0	0
RCHGF002879	351	139.429	0	0
RCHGF002880	255	71.7333	0	0
RCHGF002881	156	13.5	0	0
RCHGF002882	267	79.1875	0	0
RCHGF002883	453	232.409	0	0
RCHGF002884	354	142.429	0	0
RCHGF002885	324	112.429	0	0
RCHGF002886	162	19.5	0	0
RCHGF002887	441	220.409	0	0
RCHGF002888	375	163.429	0	0
RCHGF002889	126	127	0	0
RCHGF002890	123	124	0	0
RCHGF002891	1338	1117.41	0	0
RCHGF002892	2868	2647.41	0	0
RCHGF002893	2349	2128.41	0	0
RCHGF002894	2010	1789.41	0	0
RCHGF002895	1743	1522.41	0	0
RCHGF002896	1806	1585.41	0	0
RCHGF002897	678	457.409	0	0
RCHGF002898	177	34.5	0	0
RCHGF002899	792	571.409	0	0
RCHGF002900	1368	1147.41	0	0
RCHGF002901	111	112	0	0
RCHGF002902	1512	1291.41	0	0
RCHGF002903	906	685.409	0	0
RCHGF002904	1929	1708.41	0	0
RCHGF002905	2220	1999.41	0	0
RCHGF002906	1737	1516.41	0	0
RCHGF002907	669	448.409	0	0
RCHGF002908	702	481.409	0	0
RCHGF002909	1110	889.409	0	0
RCHGF002910	597	376.409	0	0
RCHGF002911	273	85.1875	0	0
RCHGF002912	687	466.409	0	0
RCHGF002913	135	136	0	0
RCHGF002914	177	34.5	0	0
RCHGF002915	246	62.7333	0	0
RCHGF002916	555	334.409	0	0
RCHGF002917	180	37.5	0	0
RCHGF002918	762	541.409	0	0
RCHGF002919	306	99.55	0	0
RCHGF002920	510	289.409	0	0
RCHGF002921	660	439.409	0	0
RCHGF002922	780	559.409	0	0
RCHGF002923	318	106.429	0	0
RCHGF002924	216	36.2857	0	0
RCHGF002925	657	436.409	0	0
RCHGF002926	699	478.409	0	0
RCHGF002927	270	82.1875	0	0
RCHGF002928	906	685.409	0	0
RCHGF002929	1584	1363.41	0	0
RCHGF002930	783	562.409	0	0
RCHGF002931	975	754.409	0	0
RCHGF002932	597	376.409	0	0
RCHGF002933	711	490.409	0	0
RCHGF002934	1053	832.409	0	0
RCHGF002935	1101	880.409	0	0
RCHGF002936	1068	847.409	0	0
RCHGF002937	1134	913.409	0	0
RCHGF002938	2376	2155.41	0	0
RCHGF002939	681	460.409	0	0
RCHGF002940	675	454.409	0	0
RCHGF002941	1395	1174.41	0	0
RCHGF002942	186	26.4286	0	0
RCHGF002943	534	313.409	0	0
RCHGF002944	231	51.2857	0	0
RCHGF002945	114	115	0	0
RCHGF002946	2091	1870.41	0	0
RCHGF002947	1671	1450.41	0	0
RCHGF002948	129	130	0	0
RCHGF002949	1665	1444.41	0	0
RCHGF002950	471	250.409	0	0
RCHGF002951	474	253.409	0	0
RCHGF002952	522	301.409	0	0
RCHGF002953	1200	979.409	0	0
RCHGF002954	1647	1426.41	0	0
RCHGF002955	729	508.409	0	0
RCHGF002956	738	517.409	0	0
RCHGF002957	324	112.429	0	0
RCHGF002958	342	130.429	0	0
RCHGF002959	435	214.409	0	0
RCHGF002960	963	742.409	0	0
RCHGF002961	858	637.409	0	0
RCHGF002962	132	133	0	0
RCHGF002963	699	478.409	0	0
RCHGF002964	750	529.409	0	0
RCHGF002965	825	604.409	0	0
RCHGF002966	444	223.409	0	0
RCHGF002967	1197	976.409	0	0
RCHGF002968	114	115	0	0
RCHGF002969	1698	1477.41	0	0
RCHGF002970	1692	1471.41	0	0
RCHGF002971	1227	1006.41	0	0
RCHGF002972	891	670.409	0	0
RCHGF002973	1395	1174.41	0	0
RCHGF002974	1293	1072.41	4	146597
RCHGF002975	1470	1249.41	0	0
RCHGF002976	2256	2035.41	0	0
RCHGF002977	609	388.409	0	0
RCHGF002978	1983	1762.41	0	0
RCHGF002979	861	640.409	0	0
RCHGF002980	117	118	0	0
RCHGF002981	495	274.409	0	0
RCHGF002982	693	472.409	0	0
RCHGF002983	525	304.409	0	0
RCHGF002984	120	121	0	0
RCHGF002985	216	36.2857	0	0
RCHGF002986	231	51.2857	0	0
RCHGF002987	1005	784.409	0	0
RCHGF002988	561	340.409	0	0
RCHGF002989	285	83.4211	0	0
RCHGF002990	1362	1141.41	0	0
RCHGF002991	1170	949.409	0	0
RCHGF002992	882	661.409	0	0
RCHGF002993	213	33.2857	0	0
RCHGF002994	528	307.409	0	0
RCHGF002995	159	16.5	0	0
RCHGF002996	993	772.409	0	0
RCHGF002997	357	145.429	0	0
RCHGF002998	111	112	0	0
RCHGF002999	1200	979.409	0	0
RCHGF003000	762	541.409	0	0
RCHGF003001	213	33.2857	0	0
RCHGF003002	567	346.409	0	0
RCHGF003003	573	352.409	0	0
RCHGF003004	249	65.7333	0	0
RCHGF003005	870	649.409	0	0
RCHGF003006	540	319.409	0	0
RCHGF003007	744	523.409	0	0
RCHGF003008	2031	1810.41	0	0
RCHGF003009	585	364.409	0	0
RCHGF003010	873	652.409	0	0
RCHGF003011	774	553.409	0	0
RCHGF003012	729	508.409	0	0
RCHGF003013	396	184.429	0	0
RCHGF003014	390	178.429	0	0
RCHGF003015	855	634.409	0	0
RCHGF003016	786	565.409	0	0
RCHGF003017	786	565.409	0	0
RCHGF003018	1104	883.409	0	0
RCHGF003019	702	481.409	0	0
RCHGF003020	426	205.409	0	0
RCHGF003021	1218	997.409	0	0
RCHGF003022	915	694.409	0	0
RCHGF003023	213	33.2857	0	0
RCHGF003024	888	667.409	0	0
RCHGF003025	1320	1099.41	0	0
RCHGF003026	114	115	0	0
RCHGF003027	2595	2374.41	0	0
RCHGF003028	2040	1819.41	0	0
RCHGF003029	156	13.5	0	0
RCHGF003030	1632	1411.41	0	0
RCHGF003031	417	196.409	0	0
RCHGF003032	1203	982.409	0	0
RCHGF003033	747	526.409	0	0
RCHGF003034	1209	988.409	0	0
RCHGF003035	3504	3283.41	0	0
RCHGF003036	7287	7066.41	0	0
RCHGF003037	132	133	0	0
RCHGF003038	804	583.409	0	0
RCHGF003039	462	241.409	0	0
RCHGF003040	657	436.409	0	0
RCHGF003041	306	99.55	0	0
RCHGF003042	2340	2119.41	0	0
RCHGF003043	849	628.409	0	0
RCHGF003044	768	547.409	0	0
RCHGF003045	318	106.429	0	0
RCHGF003046	459	238.409	1	164855
RCHGF003047	882	661.409	0	0
RCHGF003048	1755	1534.41	0	0
RCHGF003049	465	244.409	0	0
RCHGF003050	111	112	0	0
RCHGF003051	132	133	0	0
RCHGF003052	198	28.2	0	0
RCHGF003053	399	187.429	0	0
RCHGF003054	1311	1090.41	0	0
RCHGF003055	111	112	0	0
RCHGF003056	723	502.409	0	0
RCHGF003057	306	99.55	0	0
RCHGF003058	873	652.409	0	0
RCHGF003059	480	259.409	0	0
RCHGF003060	855	634.409	0	0
RCHGF003061	720	499.409	0	0
RCHGF003062	918	697.409	0	0
RCHGF003063	117	118	0	0
RCHGF003064	861	640.409	0	0
RCHGF003065	783	562.409	0	0
RCHGF003066	1137	916.409	0	0
RCHGF003067	1197	976.409	0	0
RCHGF003068	894	673.409	0	0
RCHGF003069	615	394.409	0	0
RCHGF003070	273	85.1875	0	0
RCHGF003071	804	583.409	0	0
RCHGF003072	1080	859.409	0	0
RCHGF003073	918	697.409	0	0
RCHGF003074	702	481.409	0	0
RCHGF003075	198	28.2	0	0
RCHGF003076	138	139	0	0
RCHGF003077	1005	784.409	0	0
RCHGF003078	225	45.2857	0	0
RCHGF003079	1356	1135.41	0	0
RCHGF003080	267	79.1875	0	0
RCHGF003081	513	292.409	0	0
RCHGF003082	1119	898.409	0	0
RCHGF003083	1098	877.409	0	0
RCHGF003084	687	466.409	0	0
RCHGF003085	1005	784.409	0	0
RCHGF003086	111	112	0	0
RCHGF003087	927	706.409	0	0
RCHGF003088	825	604.409	0	0
RCHGF003089	2145	1924.41	1	20423.4
RCHGF003090	633	412.409	0	0
RCHGF003091	1131	910.409	0	0
RCHGF003092	117	118	0	0
RCHGF003093	135	136	0	0
RCHGF003094	1221	1000.41	0	0
RCHGF003095	444	223.409	0	0
RCHGF003096	282	80.4211	0	0
RCHGF003097	432	211.409	0	0
RCHGF003098	1224	1003.41	0	0
RCHGF003099	315	103.429	0	0
RCHGF003100	1239	1018.41	0	0
RCHGF003101	582	361.409	0	0
