-e target_id	length	eff_length	Monoculture_Clostridium_HGF2_Early_Replicate_2_HGF2_counts	tpm
RCHGF001964	1581	1353.23	253	3.78673
RCHGF001965	1077	849.227	582	13.8808
RCHGF001966	1419	1191.23	7112	120.924
RCHGF001967	960	732.227	8469	234.261
RCHGF001968	912	684.227	474	14.0311
RCHGF001969	1194	966.227	1323	27.7329
RCHGF001970	591	363.884	205	11.4105
RCHGF001971	828	600.256	579	19.5369
RCHGF001972	2583	2355.23	4701	40.427
RCHGF001973	954	726.227	2746	76.5847
RCHGF001974	774	546.311	114	4.22648
RCHGF001975	573	346.01	94	5.50242
RCHGF001976	1107	879.227	4455	102.627
RCHGF001977	774	546.311	374	13.8658
RCHGF001978	564	337.1	91	5.46759
RCHGF001979	552	325.262	1391	86.6178
RCHGF001980	834	606.256	2071	69.1892
RCHGF001981	687	459.422	80	3.52689
RCHGF001982	408	187.124	126	13.6381
RCHGF001983	591	363.884	3564	198.376
RCHGF001984	744	516.352	410	16.0824
RCHGF001986	765	537.317	5521	208.114
RCHGF001987	246	60.8691	807	268.529
RCHGF001988	369	152.058	2291	305.161
RCHGF001989	705	477.391	603	25.5834
RCHGF001990	1284	1056.23	240	4.60223
RCHGF001991	378	159.976	68	8.60929
RCHGF001992	1089	861.227	195	4.58597
RCHGF001993	312	105.397	47	9.03197
RCHGF001994	441	217.722	98	9.1167
RCHGF001995	1941	1713.23	1050	12.4133
RCHGF001996	1245	1017.23	1213	24.1522
RCHGF001997	885	657.227	2837	87.4295
RCHGF001998	1227	999.227	2777	56.2893
RCHGF001999	372	154.724	144	18.8503
RCHGF002000	726	498.364	360	14.6309
RCHGF002001	327	116.946	1264	218.916
RCHGF002002	438	214.959	408	38.4432
RCHGF002003	507	281.162	237	17.0728
RCHGF002004	177	29.1318	66	45.8871
RCHGF002005	642	414.594	189	9.23321
RCHGF002006	603	375.818	111	5.98218
RCHGF002007	360	144.248	81	11.3734
RCHGF002008	837	609.256	548	18.2178
RCHGF002009	705	477.391	538	22.8256
RCHGF002010	657	429.505	275	12.9682
RCHGF002011	414	192.599	1223	128.613
RCHGF002012	1215	987.227	9390	192.647
RCHGF002013	1185	957.227	682	14.4306
RCHGF002014	642	414.594	171	8.35385
RCHGF002015	1422	1194.23	6823	115.718
RCHGF002016	1314	1086.23	3405	63.4908
RCHGF002017	654	426.534	2046	97.1552
RCHGF002018	984	756.227	6384.71	171.003
RCHGF002019	804	576.256	162	5.69395
RCHGF002020	414	192.599	360	37.8584
RCHGF002021	360	144.248	1406	197.42
RCHGF002022	318	109.955	982	180.888
RCHGF002023	1653	1425.23	3040	43.202
RCHGF002024	1737	1509.23	3719	49.9098
RCHGF002025	1626	1398.23	3867	56.0158
RCHGF002026	246	60.8691	174	57.8984
RCHGF002027	762	534.317	1622	61.4845
RCHGF002028	912	684.227	296	8.76205
RCHGF002029	399	178.892	47	5.32135
RCHGF002030	1227	999.227	480	9.72952
RCHGF002031	804	576.256	256	8.99785
RCHGF002032	771	543.311	141	5.25635
RCHGF002033	471	246.309	67	5.50945
RCHGF002034	2688	2460.23	692	5.69698
RCHGF002035	120	12.42	43	70.1228
RCHGF002036	594	366.863	451	24.8992
RCHGF002037	957	729.227	1187.64	32.9865
RCHGF002038	765	537.317	1517	57.1833
RCHGF002039	987	759.227	1389	37.0548
RCHGF002040	462	237.688	302	25.7343
RCHGF002041	942	714.227	576	16.3343
RCHGF002042	1125	897.227	2958	66.7744
RCHGF002043	141	17.4158	117	136.068
RCHGF002044	1095	867.227	1494	34.8925
RCHGF002045	159	22.8496	270	239.331
RCHGF002046	1464	1236.23	3201	52.4447
RCHGF002047	780	552.299	2542	93.2213
RCHGF002048	123	13.1407	21	32.368
RCHGF002050	1548	1320.23	189	2.89953
RCHGF002051	810	582.256	73	2.53935
RCHGF002052	783	555.299	128	4.66871
RCHGF002053	321	112.227	51	9.20424
RCHGF002054	1092	864.227	113	2.64829
RCHGF002055	225	49.6206	2	0.816361
RCHGF002056	228	51.1215	16	6.33914
RCHGF002057	357	141.65	135	19.3033
RCHGF002059	444	220.525	191	17.5424
RCHGF002060	198	37.3265	9	4.88359
RCHGF002061	1899	1671.23	1280	15.5127
RCHGF002062	117	11.9112	25	42.5107
RCHGF002063	1188	960.227	6125	129.195
RCHGF002064	204	39.7241	39	19.8849
RCHGF002065	231	52.5809	27	10.4004
RCHGF002066	417	195.377	170	17.6234
RCHGF002067	357	141.65	2585	369.623
RCHGF002068	222	48.1768	37	15.5553
RCHGF002069	1683	1455.23	255	3.54914
RCHGF002070	621	393.716	5550	285.512
RCHGF002071	906	678.227	63	1.88139
RCHGF002072	1005	777.227	108	2.81443
RCHGF002073	2187	1959.23	343	3.54588
RCHGF002074	2448	2220.23	266	2.4266
RCHGF002075	402	181.626	31	3.457
RCHGF002076	501	275.326	32	2.35405
RCHGF002077	486	260.757	18	1.39814
RCHGF002078	267	74.0153	14	3.83108
RCHGF002079	219	46.7241	18	7.80271
RCHGF002080	141	17.4158	2	2.32595
RCHGF002081	1194	966.227	162	3.39586
RCHGF002082	1392	1164.23	202	3.51421
RCHGF002083	381	162.597	47	5.85461
RCHGF002084	327	116.946	37	6.40813
RCHGF002085	3057	2829.23	538	3.85149
RCHGF002086	378	159.976	2173	275.118
RCHGF002087	384	165.3	11602	1421.58
RCHGF002088	138	16.553	18846	23059.9
RCHGF002089	918	690.227	102.137	2.99713
RCHGF002090	486	260.757	15	1.16512
RCHGF002091	123	13.1407	6	9.24799
RCHGF002092	429	206.486	7	0.686627
RCHGF002093	624	396.703	43	2.19542
RCHGF002094	639	411.608	59	2.90324
RCHGF002095	1362	1134.23	246	4.39288
RCHGF002097	411	189.873	115	12.2673
RCHGF002099	1776	1548.23	11876	155.364
RCHGF002101	1461	1233.23	2127	34.9332
RCHGF002102	1401	1173.23	1827	31.5406
RCHGF002103	2220	1992.23	2462	25.0301
RCHGF002104	1272	1044.23	4016	77.8956
RCHGF002105	2247	2019.23	315	3.15965
RCHGF002106	696	468.401	82	3.54577
RCHGF002107	615	387.742	8013	418.568
RCHGF002108	837	609.256	1086	36.1031
RCHGF002109	378	159.976	237	30.0059
RCHGF002110	594	366.863	140	7.72926
RCHGF002111	525	298.722	3777	256.09
RCHGF002112	1308	1080.23	3029	56.7935
RCHGF002113	153	20.9287	32	30.9686
RCHGF002114	117	11.9112	13	22.1056
RCHGF002115	924	696.227	2346	68.2482
RCHGF002116	135	15.7958	467	598.81
RCHGF002117	1317	1089.23	1250	23.2437
RCHGF002118	1920	1692.23	10931	130.832
RCHGF002119	1332	1104.23	2100	38.519
RCHGF002120	996	768.227	2510	66.1757
RCHGF002121	189	33.7571	636.687	382.01
RCHGF002122	369	152.058	628	83.6496
RCHGF002123	222	48.1768	847	356.09
RCHGF002124	138	16.553	1437	1758.31
RCHGF002125	618	390.725	1678	86.9832
RCHGF002126	1245	1017.23	3846	76.5783
RCHGF002127	792	564.256	1316	47.2383
RCHGF002128	1941	1713.23	9340	110.42
RCHGF002129	459	234.84	353	30.4451
RCHGF002130	324	114.554	758	134.021
RCHGF002131	402	181.626	332	37.0233
RCHGF002132	585	357.916	197	11.1481
RCHGF002133	912	684.227	580	17.1689
RCHGF002134	2379	2151.23	1849	17.4086
RCHGF002135	804	576.256	699	24.5684
RCHGF002136	912	684.227	639	18.9154
RCHGF002137	615	387.742	249	13.0068
RCHGF002138	1359	1131.23	864	15.4696
RCHGF002139	126	13.7551	49	72.1518
RCHGF002140	237	55.7643	104	37.7738
RCHGF002141	138	16.553	208	254.508
RCHGF002142	642	414.594	3392	165.709
RCHGF002143	699	471.401	513	22.0415
RCHGF002144	714	486.375	7020	292.335
RCHGF002145	1188	960.227	12620	266.195
RCHGF002146	252	64.4259	955	300.232
RCHGF002147	2337	2109.23	3800	36.49
RCHGF002148	951	723.227	906	25.3728
RCHGF002149	1254	1026.23	628	12.3945
RCHGF002150	309	103.16	2619	514.208
RCHGF002151	1044	816.227	20009	496.511
RCHGF002152	1920	1692.23	53135	635.969
RCHGF002153	441	217.722	9472	881.157
RCHGF002154	306	100.919	16538	3319.12
RCHGF002155	594	366.863	8725	481.698
RCHGF002156	1749	1521.23	42597	567.152
RCHGF002157	1440	1212.23	32986	551.137
RCHGF002158	660	432.496	11485	537.853
RCHGF002159	1350	1122.23	18929	341.634
RCHGF002160	189	33.7571	2291	1374.59
RCHGF002162	1602	1374.23	8091	119.25
RCHGF002164	1833	1605.23	17031	214.891
RCHGF002165	1311	1083.23	292	5.45981
RCHGF002166	585	357.916	1166	65.983
RCHGF002167	540	313.44	306	19.7734
RCHGF002168	753	525.347	2154	83.0451
RCHGF002169	1230	1002.23	363	7.33592
RCHGF002170	1089	861.227	2213	52.0449
RCHGF002171	414	192.599	10006	1052.25
RCHGF002172	288	88.0134	105	24.1632
RCHGF002173	150	20.0366	70	70.7601
RCHGF002174	531	304.585	217	14.43
RCHGF002175	1575	1347.23	629	9.45636
RCHGF002176	846	618.256	479	15.6921
RCHGF002177	1893	1665.23	1333	16.2133
RCHGF002178	1629	1401.23	3724	53.8289
RCHGF002180	1701	1473.23	4732	65.0563
RCHGF002181	126	13.7551	369	543.347
RCHGF002183	429	206.486	3556	348.806
RCHGF002185	984	756.227	3548	95.0267
RCHGF002186	711	483.385	567	23.7577
RCHGF002187	204	39.7241	179	91.2668
RCHGF002188	222	48.1768	137	57.5966
RCHGF002189	438	214.959	284	26.7595
RCHGF002190	126	13.7551	55	80.9867
RCHGF002191	870	642.249	6447	203.315
RCHGF002192	1311	1083.23	3879	72.5295
RCHGF002193	960	732.227	1955	54.0773
RCHGF002194	1404	1176.23	295	5.07978
RCHGF002195	1917	1689.23	411	4.92797
RCHGF002196	114	11.3688	2	3.5631
RCHGF002197	888	660.227	12789	392.335
RCHGF002198	183	31.337	1169	755.563
RCHGF002199	1902	1674.23	598	7.23437
RCHGF002200	747	519.347	183	7.13687
RCHGF002201	1005	777.227	219	5.70703
RCHGF002202	666	438.477	498	23.0037
RCHGF002203	2166	1938.23	3168	33.1051
RCHGF002204	2166	1938.23	9568	99.984
RCHGF002205	309	103.16	156	30.6286
RCHGF002206	933	705.227	2338	67.1475
RCHGF002207	429	206.486	4640	455.136
RCHGF002208	1032	804.227	2665	67.117
RCHGF002209	1572	1344.23	932	14.0429
RCHGF002210	4344	4116.23	9315	45.835
RCHGF002211	129	14.4401	5	7.01315
RCHGF002212	390	170.676	470	55.7751
RCHGF002213	489	263.666	202	15.5171
RCHGF002214	615	387.742	176	9.19357
RCHGF002215	648	420.548	196	9.43962
RCHGF002216	486	260.757	120	9.32093
RCHGF002217	954	726.227	434	12.1041
RCHGF002218	1185	957.227	1808	38.2558
RCHGF002219	696	468.401	1003	43.3708
RCHGF002220	366	149.468	289	39.1618
RCHGF002221	198	37.3265	196	106.354
RCHGF002222	780	552.299	2437	89.3707
RCHGF002224	1179	951.227	1338	28.4896
RCHGF002225	705	477.391	491	20.8316
RCHGF002226	2169	1941.23	5663	59.086
RCHGF002227	174	27.946	391	283.381
RCHGF002228	1095	867.227	756	17.6564
RCHGF002230	618	390.725	1011.63	52.4405
RCHGF002231	368	151.203	2111	282.775
RCHGF002233	852	624.256	7955	258.102
RCHGF002234	321	112.227	15052	2716.51
RCHGF002235	126	13.7551	119	175.226
RCHGF002236	1686	1458.23	1915	26.5985
RCHGF002237	699	471.401	1203	51.6879
RCHGF002238	1107	879.227	3611	83.1842
RCHGF002239	1191	963.227	31191	655.866
RCHGF002240	1242	1014.23	8261	164.973
RCHGF002241	1860	1632.23	520	6.45263
RCHGF002242	390	170.676	96	11.3924
RCHGF002243	1525	1297.23	5393	84.2032
RCHGF002246	618	390.725	8271	428.747
RCHGF002247	189	33.7571	319	191.399
RCHGF002248	372	154.724	1491	195.179
RCHGF002249	705	477.391	5998	254.476
RCHGF002250	243	59.2075	541	185.069
RCHGF002251	516	289.948	4793	334.812
RCHGF002252	549	322.309	2310	145.162
RCHGF002253	1518	1290.23	17212	270.196
RCHGF002254	837	609.256	11185	371.835
RCHGF002255	1398	1170.23	14454	250.168
RCHGF002256	390	170.676	2796	331.803
RCHGF002257	147	19.1835	65	68.6279
RCHGF002258	2811	2583.23	2571	20.1583
RCHGF002259	474	249.198	848	68.9232
RCHGF002260	288	88.0134	57	13.1172
RCHGF002261	1344	1116.23	237	4.30041
RCHGF002262	174	27.946	12	8.69712
RCHGF002263	987	759.227	188	5.01534
RCHGF002264	645	417.576	65	3.15277
RCHGF002265	1038	810.227	167	4.17469
RCHGF002266	1326	1098.23	2058	37.9549
RCHGF002267	780	552.299	321	11.7719
RCHGF002268	666	438.477	330	15.2434
RCHGF002269	444	220.525	171	15.7055
RCHGF002270	846	618.256	1081	35.4137
RCHGF002271	195	36.105	17	9.53664
RCHGF002272	213	43.8069	215	99.4055
RCHGF002273	195	36.105	99	55.5369
RCHGF002274	408	187.124	577	62.4539
RCHGF002275	1101	873.227	3268	75.8
RCHGF002276	1353	1125.23	1282	23.0761
RCHGF002277	984	756.227	916.779	24.5542
RCHGF002279	1083	855.227	6113.29	144.78
RCHGF002280	120	12.42	211	344.091
RCHGF002281	1815	1587.23	18405	234.861
RCHGF002282	135	15.7958	50	64.1124
RCHGF002283	426	203.683	1027	102.124
RCHGF002284	648	420.548	2024	97.4786
RCHGF002285	1968	1740.23	1314	15.2934
RCHGF002286	771	543.311	401	14.9489
RCHGF002287	993	765.227	527	13.9487
RCHGF002288	687	459.422	453	19.971
RCHGF002289	555	328.226	2247	138.658
RCHGF002290	744	516.352	34195	1341.31
RCHGF002291	1176	948.227	37920	809.972
RCHGF002292	1578	1350.23	2080	31.2012
RCHGF002293	267	74.0153	19	5.19932
RCHGF002294	366	149.468	48	6.50438
RCHGF002295	114	11.3688	16	28.5048
RCHGF002296	228	51.1215	55	21.7908
RCHGF002297	1512	1284.23	21282	335.649
RCHGF002299	504	278.231	365	26.5707
RCHGF002300	912	684.227	1149	34.0121
RCHGF002301	1800	1572.23	1312	16.9018
RCHGF002302	711	483.385	735	30.797
RCHGF002303	816	588.256	357	12.2918
RCHGF002304	750	522.347	383	14.8509
RCHGF002305	474	249.198	141	11.4601
RCHGF002306	393	173.397	67	7.82615
RCHGF002307	1161	933.227	439	9.52777
RCHGF002308	705	477.391	166	7.04285
RCHGF002309	735	507.352	112	4.47118
RCHGF002310	495	269.497	506	38.0287
RCHGF002311	126	13.7551	7	10.3074
RCHGF002312	813	585.256	1215	42.0479
RCHGF002313	1236	1008.23	1037	20.8322
RCHGF002314	657	429.505	391	18.4384
RCHGF002315	138	16.553	210	256.955
RCHGF002316	546	319.352	1069	67.7988
RCHGF002317	2274	2046.23	2279	22.5582
RCHGF002318	459	234.84	107	9.22841
RCHGF002319	771	543.311	440	16.4028
RCHGF002320	816	588.256	766	26.374
RCHGF002321	966	738.227	688	18.8761
RCHGF002322	1002	774.227	830	21.7132
RCHGF002323	501	275.326	21	1.54485
RCHGF002324	1308	1080.23	288	5.39997
RCHGF002325	1515	1287.23	749	11.7853
RCHGF002326	660	432.496	340	15.9225
RCHGF002327	1062	834.227	1082	26.2698
RCHGF002328	1404	1176.23	763	13.1386
RCHGF002329	726	498.364	608	24.7099
RCHGF002330	687	459.422	447	19.7065
RCHGF002331	1227	999.227	907	18.3847
RCHGF002332	705	477.391	566	24.0136
RCHGF002333	417	195.377	115	11.9217
RCHGF002334	921	693.227	135	3.94432
RCHGF002335	960	732.227	128	3.54061
RCHGF002336	1383	1155.23	193	3.3838
RCHGF002337	855	627.256	156	5.03726
RCHGF002338	510	284.111	80	5.70316
RCHGF002339	891	663.227	1047	31.9741
RCHGF002340	648	420.548	96	4.62349
RCHGF002341	399	178.892	140	15.8508
RCHGF002342	411	189.873	39	4.16021
RCHGF002343	819	591.256	153	5.24119
RCHGF002344	762	534.317	169	6.40622
RCHGF002345	474	249.198	93	7.55879
RCHGF002346	1020	792.227	216	5.52228
RCHGF002347	2088	1860.23	960	10.4525
RCHGF002348	162	23.8329	15	12.7476
RCHGF002349	843	615.256	959	31.5702
RCHGF002350	1458	1230.23	316	5.20255
RCHGF002351	633	405.658	131	6.54072
RCHGF002352	1086	858.227	135	3.186
RCHGF002353	1026	798.227	139	3.52698
RCHGF002354	1248	1020.23	383	7.60354
RCHGF002355	1443	1215.23	434	7.23347
RCHGF002356	654	426.534	76	3.60889
RCHGF002357	1437	1209.23	369	6.18063
RCHGF002358	336	124.149	16	2.6103
RCHGF002359	1251	1023.23	283	5.60181
RCHGF002360	312	105.397	1078	207.159
RCHGF002361	1926	1698.23	1264	15.0753
RCHGF002362	828	600.256	400	13.497
RCHGF002363	147	19.1835	3591	3791.43
RCHGF002364	174	27.946	3125	2264.88
RCHGF002365	144	18.2938	33	36.5363
RCHGF002366	114	11.3688	210	374.125
RCHGF002367	564	337.1	354	21.2695
RCHGF002368	762	534.317	567	21.493
RCHGF002369	870	642.249	691	21.7916
RCHGF002370	1911	1683.23	1499	18.0374
RCHGF002371	690	462.422	823	36.0475
RCHGF002372	117	11.9112	10	17.0043
RCHGF002373	1359	1131.23	598	10.7069
RCHGF002374	327	116.946	281	48.6672
RCHGF002375	522	295.785	751	51.4254
RCHGF002376	1062	834.227	236	5.72983
RCHGF002377	1089	861.227	258	6.06759
RCHGF002378	1461	1233.23	208	3.41613
RCHGF002379	1803	1575.23	244	3.13733
RCHGF002380	327	116.946	41	7.1009
RCHGF002381	318	109.955	67	12.3417
RCHGF002382	1092	864.227	235	5.5075
RCHGF002383	954	726.227	291	8.11586
RCHGF002384	1107	879.227	292	6.72661
RCHGF002385	741	513.352	366	14.4404
RCHGF002386	1095	867.227	1339	31.2725
RCHGF002388	1371	1143.23	2454	43.4767
RCHGF002389	1197	969.227	5806	121.329
RCHGF002390	819	591.256	1054	36.106
RCHGF002391	879	651.241	7238	225.108
RCHGF002392	717	489.375	4516	186.907
RCHGF002393	690	462.422	974	42.6614
RCHGF002394	369	152.058	1949	259.607
RCHGF002395	1185	957.227	350	7.40572
RCHGF002396	2010	1782.23	6212	70.5964
RCHGF002397	606	378.78	1504	80.422
RCHGF002398	117	11.9112	667	1134.19
RCHGF002399	519	292.854	676	46.753
RCHGF002400	834	606.256	457	15.2677
RCHGF002401	606	378.78	439	23.4742
RCHGF002402	1224	996.227	512	10.4094
RCHGF002403	486	260.757	173	13.4377
RCHGF002404	1155	927.227	345	7.53611
RCHGF002405	486	260.757	2703	209.954
RCHGF002406	1167	939.227	13933	300.461
RCHGF002407	900	672.227	3815	114.946
RCHGF002408	1374	1146.23	545	9.6303
RCHGF002409	1485	1257.23	559	9.00559
RCHGF002410	813	585.256	119	4.11828
RCHGF002411	1116	888.227	247	5.63232
RCHGF002412	630	402.676	129	6.48856
RCHGF002413	117	11.9112	2	3.40086
RCHGF002414	621	393.716	71	3.65249
RCHGF002415	1008	780.227	210	5.45146
RCHGF002416	630	402.676	114	5.73407
RCHGF002417	666	438.477	127	5.8664
RCHGF002418	2076	1848.23	555	6.08208
RCHGF002419	996	768.227	155	4.08654
RCHGF002420	669	441.477	84	3.85377
RCHGF002421	1377	1149.23	240	4.2298
RCHGF002422	282	83.9038	20	4.82795
RCHGF002423	282	83.9038	23	5.55214
RCHGF002424	462	237.688	52	4.43108
RCHGF002425	147	19.1835	10	10.5581
RCHGF002426	591	363.884	715	39.7977
RCHGF002427	201	38.5091	913	480.199
RCHGF002428	945	717.227	4126.15	116.521
RCHGF002429	1482	1254.23	1440	23.2542
RCHGF002430	891	663.227	658	20.0945
RCHGF002431	372	154.724	195	25.5265
RCHGF002432	1062	834.227	1361	33.0437
RCHGF002433	528	301.639	168	11.2807
RCHGF002434	543	316.405	111	7.10548
RCHGF002435	774	546.311	1393	51.6446
RCHGF002436	1323	1095.23	180	3.32876
RCHGF002437	1572	1344.23	285	4.29424
RCHGF002438	303	98.7491	136	27.8946
RCHGF002439	117	11.9112	14	23.806
RCHGF002440	309	103.16	227	44.5686
RCHGF002441	534	307.547	1482	97.6001
RCHGF002442	519	292.854	61	4.21884
RCHGF002443	168	25.7962	58	45.5393
RCHGF002444	189	33.7571	38	22.7999
RCHGF002445	1971	1743.23	3166	36.785
RCHGF002447	123	13.1407	18	27.744
RCHGF002448	1251	1023.23	2840	56.2161
RCHGF002449	237	55.7643	285	103.515
RCHGF002450	1056	828.227	418	10.2221
RCHGF002451	1719	1491.23	500	6.7911
RCHGF002452	300	96.5016	22	4.61745
RCHGF002453	588	360.896	1433	80.4227
RCHGF002454	858	630.256	2754	88.5037
RCHGF002455	318	109.955	176	32.4199
RCHGF002456	324	114.554	858	151.702
RCHGF002457	195	36.105	131	73.4882
RCHGF002458	792	564.256	635	22.7935
RCHGF002459	513	287.032	148	10.4435
RCHGF002460	606	378.78	1255	67.1074
RCHGF002461	1482	1254.23	3561	57.5056
RCHGF002462	309	103.16	345	67.7364
RCHGF002463	693	465.417	430	18.7129
RCHGF002464	927	699.227	977	28.3003
RCHGF002465	393	173.397	147	17.1708
RCHGF002466	798	570.256	303	10.7619
RCHGF002467	984	756.227	404	10.8204
RCHGF002468	714	486.375	132	5.49689
RCHGF002469	813	585.256	187	6.47158
RCHGF002470	747	519.347	173	6.74688
RCHGF002471	465	240.571	88	7.40891
RCHGF002472	744	516.352	125	4.90318
RCHGF002473	729	501.364	233	9.41277
RCHGF002474	957	729.227	318	8.8324
RCHGF002475	852	624.256	253	8.20866
RCHGF002476	180	30.1565	3	2.01491
RCHGF002477	276	79.9923	235	59.5023
RCHGF002478	1422	1194.23	728	12.3469
RCHGF002479	456	231.971	260	22.7015
RCHGF002480	2031	1803.23	1135	12.7485
RCHGF002481	597	369.855	407	22.2883
RCHGF002482	867	639.249	34401	1089.97
RCHGF002483	126	13.7551	10	14.7249
RCHGF002484	318	109.955	233	42.9196
RCHGF002485	120	12.42	53	86.4304
RCHGF002487	1449	1221.23	6175	102.413
RCHGF002489	1064	836.227	803	19.4494
RCHGF002491	798	570.256	211	7.49423
RCHGF002492	1851	1623.23	457	5.70231
RCHGF002493	354	139.122	26	3.78523
RCHGF002494	537	310.499	75	4.89232
RCHGF002495	546	319.352	107	6.78622
RCHGF002496	402	181.626	83	9.25583
RCHGF002497	381	162.597	54	6.72658
RCHGF002498	387	167.995	49	5.90764
RCHGF002500	624	396.703	564.767	28.8349
RCHGF002501	291	90.0816	202.65	45.5643
RCHGF002502	114	11.3688	429	764.285
RCHGF002503	2013	1785.23	2217	25.1528
RCHGF002504	234	54.1224	15	5.61343
RCHGF002505	759	531.329	814	31.0295
RCHGF002506	534	307.547	669	44.0583
RCHGF002507	1227	999.227	1199	24.3035
RCHGF002508	177	29.1318	43	29.8961
RCHGF002509	270	75.9784	426	113.562
RCHGF002510	384	165.3	713	87.3634
RCHGF002511	918	690.227	986	28.9334
RCHGF002512	1638	1410.23	5007	71.9122
RCHGF002513	717	489.375	1007	41.6776
RCHGF002515	1695	1467.23	1524	21.0379
RCHGF002516	1263	1035.23	3292	64.4078
RCHGF002517	492	266.574	517	39.2813
RCHGF002518	1077	849.227	2940	70.1193
RCHGF002519	1149	921.227	5514	121.231
RCHGF002520	156	21.9113	158	146.051
RCHGF002522	411	189.873	227	24.2145
RCHGF002523	1083	855.227	937	22.1908
RCHGF002524	465	240.571	134	11.2818
RCHGF002526	1317	1089.23	1364	25.3636
RCHGF002527	1104	876.227	7045	162.847
RCHGF002529	237	55.7643	351	127.487
RCHGF002530	417	195.377	89	9.22638
RCHGF002531	339	126.613	101	16.1569
RCHGF002532	219	46.7241	102	44.2153
RCHGF002533	618	390.725	541.366	28.063
RCHGF002534	1140	912.227	197.049	4.37509
RCHGF002535	204	39.7241	24	12.2369
RCHGF002536	1191	963.227	7333	154.194
RCHGF002537	1170	942.227	1543	33.1684
RCHGF002538	1374	1146.23	776	13.7121
RCHGF002539	627	399.698	252	12.7697
RCHGF002540	1926	1698.23	845	10.078
RCHGF002541	1926	1698.23	684	8.15783
RCHGF002542	1179	951.227	4031	85.8307
RCHGF002543	909	681.227	6655	197.866
RCHGF002544	450	226.238	1705	152.641
RCHGF002545	615	387.742	1606	83.8913
RCHGF002546	597	369.855	607	33.2408
RCHGF002547	1944	1716.23	737	8.69775
RCHGF002548	114	11.3688	29	51.6649
RCHGF002549	1245	1017.23	1774	35.3224
RCHGF002550	2163	1935.23	5726	59.9285
RCHGF002551	2070	1842.23	6898	75.8393
RCHGF002552	594	366.863	1759	97.1126
RCHGF002553	39	40	4	2.02542
RCHGF002554	3486	3258.23	11750	73.0417
RCHGF002555	804	576.256	568	19.964
RCHGF002556	693	465.417	265	11.5324
RCHGF002557	1287	1059.23	499	9.5417
RCHGF002558	1413	1185.23	692	11.8255
RCHGF002559	300	96.5016	82	17.2105
RCHGF002560	480	254.956	338	26.8513
RCHGF002561	111	11.0914	9	16.435
RCHGF002562	690	462.422	704	30.8353
RCHGF002563	165	24.8453	131	106.793
RCHGF002564	234	54.1224	1508	564.337
RCHGF002565	825	597.256	1501	50.902
RCHGF002566	1026	798.227	1557	39.5072
RCHGF002567	774	546.311	231	8.56418
RCHGF002568	462	237.688	865	73.7093
RCHGF002569	2055	1827.23	1939	21.4931
RCHGF002570	876	648.249	2134	66.6756
RCHGF002571	465	240.571	220	18.5223
RCHGF002572	1911	1683.23	2114	25.4376
RCHGF002573	321	112.227	176	31.7636
RCHGF002574	1284	1056.23	412	7.90049
RCHGF002575	336	124.149	52	8.48346
RCHGF002576	1449	1221.23	389	6.4516
RCHGF002577	1509	1281.23	3871	61.1943
RCHGF002578	690	462.422	1291	56.546
RCHGF002579	1302	1074.23	1355	25.548
RCHGF002580	675	447.437	277	12.539
RCHGF002581	1305	1077.23	818	15.3801
RCHGF002582	975	747.227	1336	36.2133
RCHGF002583	147	19.1835	48478	51183.7
RCHGF002584	456	231.971	1547	135.074
RCHGF002585	309	103.16	4006	786.528
RCHGF002586	456	231.971	941	82.162
RCHGF002587	225	49.6206	120	48.9816
RCHGF002588	669	441.477	353	16.195
RCHGF002589	288	88.0134	52	11.9665
RCHGF002590	1068	840.227	334	8.05126
RCHGF002591	777	549.299	684	25.2209
RCHGF002592	168	25.7962	28	21.9845
RCHGF002593	435	212.118	500	47.7427
RCHGF002594	906	678.227	744	22.2184
RCHGF002595	2418	2190.23	1141	10.5514
RCHGF002596	114	11.3688	21	37.4125
RCHGF002597	1278	1050.23	1095	21.1176
RCHGF002598	1050	822.227	310	7.63632
RCHGF002599	312	105.397	15	2.88254
RCHGF002600	477	252.055	32	2.57139
RCHGF002601	1917	1689.23	394	4.72414
RCHGF002602	609	381.759	78	4.13827
RCHGF002603	759	531.329	1057	40.2926
RCHGF002604	192	34.9851	24	13.8945
RCHGF002605	660	432.496	248	11.6141
RCHGF002606	696	468.401	186	8.04283
RCHGF002607	1734	1506.23	918	12.3443
RCHGF002608	1623	1395.23	529	7.67936
RCHGF002609	2346	2118.23	1271	12.1531
RCHGF002610	723	495.364	116	4.74294
RCHGF002611	1311	1083.23	238	4.45012
RCHGF002612	759	531.329	321	12.2365
RCHGF002613	1422	1194.23	824	13.9751
RCHGF002614	666	438.477	269	12.4257
RCHGF002615	132	15.1697	98	130.847
RCHGF002616	933	705.227	950.727	27.3049
RCHGF002617	480	254.956	749	59.5019
RCHGF002618	138	16.553	135	165.185
RCHGF002619	201	38.5091	146	76.7897
RCHGF002620	111	11.0914	32	58.4355
RCHGF002621	417	195.377	767	79.5127
RCHGF002622	111	11.0914	8	14.6089
RCHGF002623	894	666.227	267	8.11714
RCHGF002624	2268	2040.23	1588	15.7647
RCHGF002625	747	519.347	160	6.23989
RCHGF002626	351	136.581	58	8.60105
RCHGF002627	177	29.1318	31	21.553
RCHGF002628	1182	954.227	422	8.95725
RCHGF002629	597	369.855	115	6.29767
RCHGF002630	264	72.0519	161	45.2579
