-e target_id	length	eff_length	Monoculture_Clostridium_HGF2_Late_Replicate_2_HGF2_counts	tpm
RCHGF001966	1419	1148.05	9297	170.12
RCHGF001967	960	689.054	10400	317.07
RCHGF001968	912	641.068	618	20.2516
RCHGF001969	1194	923.054	1676	38.1437
RCHGF001970	591	322.044	201	13.1116
RCHGF001971	828	557.073	657	24.7758
RCHGF001972	2583	2312.05	4010	36.4353
RCHGF001973	954	683.068	3613	111.117
RCHGF001974	774	503.084	1048	43.7619
RCHGF001975	573	304.701	7620	525.359
RCHGF001976	1107	836.054	3355	84.3012
RCHGF001977	774	503.084	1698	70.9043
RCHGF001978	564	296.291	159	11.2734
RCHGF001979	552	285.098	730	53.7903
RCHGF001980	834	563.073	1609	60.0297
RCHGF001981	687	416.368	663	33.4512
RCHGF001982	408	160.549	892	116.716
RCHGF001983	591	322.044	1902	124.071
RCHGF001984	744	473.108	543	24.111
RCHGF001986	765	494.084	2444	103.914
RCHGF001987	246	58.6699	666	238.47
RCHGF001988	369	131.706	1698	270.837
RCHGF001989	705	434.279	339	16.3986
RCHGF001990	1284	1013.05	90	1.86632
RCHGF001991	378	138.084	10	1.52136
RCHGF001992	1089	818.054	60	1.54079
RCHGF001993	312	94.1581	7	1.56177
RCHGF001994	441	186.821	32	3.59832
RCHGF001995	1941	1670.05	474	5.96243
RCHGF001996	1245	974.054	845	18.2242
RCHGF001997	885	614.068	1078	36.8789
RCHGF001998	1227	956.054	2424	53.263
RCHGF001999	372	133.776	108	16.9598
RCHGF002000	726	455.159	292	13.477
RCHGF002001	327	103.546	861	174.681
RCHGF002002	438	184.312	579	65.9933
RCHGF002003	507	243.627	275	23.7128
RCHGF002004	177	30.3632	112	77.4901
RCHGF002005	642	371.836	194	10.9604
RCHGF002006	603	333.619	46	2.89656
RCHGF002007	360	125.294	21	3.52098
RCHGF002008	837	566.073	699	25.9406
RCHGF002009	705	434.279	719	34.7805
RCHGF002010	657	386.56	336	18.2599
RCHGF002011	414	165.136	660	83.9611
RCHGF002012	1215	944.054	4684	104.231
RCHGF002013	1185	914.054	1454	33.417
RCHGF002014	642	371.836	129	7.2881
RCHGF002015	1422	1151.05	6363	116.129
RCHGF002016	1314	1043.05	3038	61.1866
RCHGF002017	654	383.575	1332	72.9507
RCHGF002018	984	713.054	2803.47	82.5941
RCHGF002019	804	533.079	61	2.40388
RCHGF002020	414	165.136	235	29.8953
RCHGF002021	360	125.294	139	23.3055
RCHGF002022	318	97.8705	105	22.5379
RCHGF002023	1653	1382.05	532	8.08653
RCHGF002024	1737	1466.05	715	10.2455
RCHGF002025	1626	1355.05	1437	22.278
RCHGF002026	246	58.6699	65	23.2741
RCHGF002027	762	491.084	792	33.8801
RCHGF002028	912	641.068	114	3.73574
RCHGF002029	399	153.628	14	1.9144
RCHGF002030	1227	956.054	265	5.82289
RCHGF002031	804	533.079	208	8.19685
RCHGF002032	771	500.084	100	4.2008
RCHGF002033	471	211.884	51	5.05647
RCHGF002034	2688	2417.05	408	3.54609
RCHGF002035	120	17.1069	8	9.82414
RCHGF002036	594	324.937	142	9.18046
RCHGF002037	957	686.054	790.133	24.1945
RCHGF002038	765	494.084	997	42.3906
RCHGF002039	987	716.054	1270	37.2592
RCHGF002040	462	204.156	245	25.2104
RCHGF002041	942	671.068	290	9.07835
RCHGF002042	1125	854.054	1456	35.8139
RCHGF002043	141	20.2689	38	39.3849
RCHGF002044	1095	824.054	743	18.9412
RCHGF002045	159	24.7444	314	266.58
RCHGF002046	1464	1193.05	1661	29.2472
RCHGF002047	780	509.084	1198	49.4359
RCHGF002048	123	17.6285	6	7.1501
RCHGF002050	1548	1277.05	2014	33.1303
RCHGF002051	810	539.079	448	17.4583
RCHGF002052	783	512.084	1090	44.7158
RCHGF002053	321	99.6889	422	88.9285
RCHGF002054	1092	821.054	2023	51.7606
RCHGF002055	225	49.6606	228	96.4492
RCHGF002056	228	50.8783	948	391.427
RCHGF002057	357	123.241	70	11.9322
RCHGF002059	444	189.163	97	10.7724
RCHGF002060	198	38.397	5	2.73558
RCHGF002061	1899	1628.05	573	7.39369
RCHGF002062	117	16.4558	2	2.55321
RCHGF002063	1188	917.054	3534	80.9556
RCHGF002064	204	41.0657	3	1.53468
RCHGF002065	231	52.0562	10	4.03555
RCHGF002066	417	167.399	105	13.1768
RCHGF002067	357	123.241	887	151.197
RCHGF002068	222	48.6714	15	6.47429
RCHGF002069	1683	1412.05	94	1.39847
RCHGF002070	621	351.19	3560	212.953
RCHGF002071	906	635.068	23	0.760822
RCHGF002072	1005	734.054	29	0.829937
RCHGF002073	2187	1916.05	94	1.03061
RCHGF002074	2448	2177.05	55	0.530724
RCHGF002075	402	155.913	3	0.404216
RCHGF002076	501	238.269	8	0.705339
RCHGF002077	486	225.091	6	0.559974
RCHGF002078	267	68.6749	0	0
RCHGF002079	219	47.483	4	1.76969
RCHGF002080	141	20.2689	1	1.03644
RCHGF002081	1194	923.054	63	1.4338
RCHGF002082	1392	1121.05	57	1.06813
RCHGF002083	381	140.187	15	2.2478
RCHGF002084	327	103.546	7	1.42017
RCHGF002085	3057	2786.05	125	0.942531
RCHGF002086	378	138.084	44806	6816.63
RCHGF002087	384	142.353	4280	631.617
RCHGF002088	138	19.8198	7012	7432.21
RCHGF002089	918	647.068	135.325	4.39343
RCHGF002090	486	225.091	37.1	3.46251
RCHGF002091	123	17.6285	0	0
RCHGF002092	429	177.031	19	2.25465
RCHGF002093	624	354.134	6	0.355926
RCHGF002094	639	368.914	9	0.512499
RCHGF002095	1362	1091.05	84	1.61737
RCHGF002097	411	162.874	333	42.9503
RCHGF002099	1776	1505.05	11927	166.477
RCHGF002101	1461	1190.05	1469	25.9317
RCHGF002102	1401	1130.05	1605	29.8367
RCHGF002103	2220	1949.05	2210	23.8201
RCHGF002104	1272	1001.05	2435	51.0995
RCHGF002105	2247	1976.05	309	3.285
RCHGF002106	696	425.292	54	2.66736
RCHGF002107	615	345.243	5889	358.338
RCHGF002108	837	566.073	1277	47.3907
RCHGF002109	378	138.084	238	36.2085
RCHGF002110	594	324.937	158	10.2149
RCHGF002111	525	260.093	2703	218.319
RCHGF002112	1308	1037.05	2178	44.1196
RCHGF002113	153	23.3089	3	2.7038
RCHGF002114	117	16.4558	5	6.38303
RCHGF002115	924	653.068	1111	35.7381
RCHGF002116	135	19.1523	62	68.0058
RCHGF002117	1317	1046.05	539	10.8246
RCHGF002118	1920	1649.05	6358	80.9955
RCHGF002119	1332	1061.05	1316	26.0552
RCHGF002120	996	725.054	1047	30.3355
RCHGF002121	189	34.788	209.182	126.32
RCHGF002122	369	131.706	346	55.1883
RCHGF002123	222	48.6714	401	173.079
RCHGF002124	138	19.8198	820	869.14
RCHGF002125	618	348.211	717	43.2565
RCHGF002126	1245	974.054	1546	33.3428
RCHGF002127	792	521.079	615	24.794
RCHGF002128	1941	1670.05	5646	71.0208
RCHGF002129	459	201.723	52	5.4153
RCHGF002130	324	101.619	349	72.1482
RCHGF002131	402	155.913	91	12.2612
RCHGF002132	585	316.256	197	13.0859
RCHGF002133	912	641.068	547	17.925
RCHGF002134	2379	2108.05	1829	18.2267
RCHGF002135	804	533.079	619	24.3935
RCHGF002136	912	641.068	485	15.8933
RCHGF002137	615	345.243	291	17.707
RCHGF002138	1359	1088.05	947	18.2842
RCHGF002139	126	18.1807	54	62.3962
RCHGF002140	237	54.7419	129	49.5046
RCHGF002141	138	19.8198	170	180.188
RCHGF002142	642	371.836	2009	113.502
RCHGF002143	699	428.288	259	12.704
RCHGF002144	714	443.217	1974	93.5633
RCHGF002145	1188	917.054	2770	63.4542
RCHGF002146	252	61.4857	396	135.299
RCHGF002147	2337	2066.05	2140	21.7594
RCHGF002148	951	680.068	727	22.4573
RCHGF002149	1254	983.054	908	19.4037
RCHGF002150	309	92.4717	2233	507.289
RCHGF002151	1044	773.054	13957	379.278
RCHGF002152	1920	1649.05	28255	359.945
RCHGF002153	441	186.821	6253	703.133
RCHGF002154	306	90.7763	9557	2211.69
RCHGF002155	594	324.937	5450	352.349
RCHGF002156	1749	1478.05	27269	387.574
RCHGF002157	1440	1169.05	18793	337.705
RCHGF002158	660	389.525	5553	299.48
RCHGF002159	1350	1079.05	6501	126.565
RCHGF002160	189	34.788	349	210.752
RCHGF002162	1602	1331.05	3683	58.1275
RCHGF002164	1833	1562.05	17315	232.864
RCHGF002165	1311	1040.05	14275	288.334
RCHGF002166	585	316.256	1015	67.4222
RCHGF002167	540	274.011	382	29.2867
RCHGF002168	753	482.084	2053	89.4626
RCHGF002169	1230	959.054	132	2.89139
RCHGF002170	1089	818.054	1676	43.0395
RCHGF002171	414	165.136	2871	365.231
RCHGF002172	288	80.305	204	53.3658
RCHGF002173	150	22.4813	77	71.9522
RCHGF002174	531	265.617	122	9.64892
RCHGF002175	1575	1304.05	663	10.6805
RCHGF002176	846	575.068	399	14.5757
RCHGF002177	1893	1622.05	1685	21.8228
RCHGF002178	1629	1358.05	2449	37.8832
RCHGF002180	1701	1430.05	3885	57.0708
RCHGF002181	126	18.1807	102	117.86
RCHGF002183	429	177.031	2437	289.188
RCHGF002185	984	713.054	2250	66.2881
RCHGF002186	711	440.226	396	18.8971
RCHGF002187	204	41.0657	104	53.2022
RCHGF002188	222	48.6714	81	34.9612
RCHGF002189	438	184.312	221	25.1891
RCHGF002190	126	18.1807	22	25.4207
RCHGF002191	870	599.068	7395	259.321
RCHGF002192	1311	1040.05	6346	128.18
RCHGF002193	960	689.054	2874	87.6211
RCHGF002194	1404	1133.05	6599	122.35
RCHGF002195	1917	1646.05	9280	118.435
RCHGF002196	114	16.0025	1	1.31277
RCHGF002197	888	617.068	6318	215.091
RCHGF002198	183	32.483	447	289.086
RCHGF002199	1902	1631.05	632	8.13999
RCHGF002200	747	476.108	220	9.70717
RCHGF002201	1005	734.054	152	4.35002
RCHGF002202	666	395.501	167	8.87041
RCHGF002203	2166	1895.05	1101	12.2051
RCHGF002204	2166	1895.05	3362	37.2693
RCHGF002205	309	92.4717	78	17.7199
RCHGF002206	933	662.068	1983	62.921
RCHGF002207	429	177.031	2741	325.263
RCHGF002208	1032	761.054	2566	70.8299
RCHGF002209	1572	1301.05	1289	20.8129
RCHGF002210	4344	4073.05	8275	42.6799
RCHGF002211	129	18.3611	1	1.14414
RCHGF002212	390	146.848	738	105.576
RCHGF002213	489	227.639	322	29.7156
RCHGF002214	615	345.243	327	19.8975
RCHGF002215	648	377.72	395	21.9686
RCHGF002216	486	225.091	260	24.2655
RCHGF002217	954	683.068	671	20.6364
RCHGF002218	1185	914.054	1115	25.6259
RCHGF002219	696	425.292	872	43.073
RCHGF002220	366	129.533	250	40.5449
RCHGF002221	198	38.397	86	47.0519
RCHGF002222	780	509.084	2320	95.7357
RCHGF002224	1179	908.054	767	17.7443
RCHGF002225	705	434.279	389	18.8173
RCHGF002226	2169	1898.05	3909	43.2646
RCHGF002227	174	29.4144	870	621.348
RCHGF002228	1095	824.054	898	22.8926
RCHGF002230	618	348.211	409.15	24.6839
RCHGF002231	368	130.967	595	95.4398
RCHGF002233	852	581.068	4695	169.74
RCHGF002234	321	99.6889	7252	1528.22
RCHGF002235	126	18.1807	48	55.4633
RCHGF002236	1686	1415.05	1281	19.0174
RCHGF002237	699	428.288	914	44.8318
RCHGF002238	1107	836.054	1692	42.5149
RCHGF002239	1191	920.054	31245	713.416
RCHGF002240	1242	971.054	11901	257.463
RCHGF002241	1860	1589.05	1736	22.9502
RCHGF002242	390	146.848	47	6.72367
RCHGF002243	1525	1254.05	5252	87.98
RCHGF002246	618	348.211	3664	221.049
RCHGF002247	189	34.788	92	55.5564
RCHGF002248	372	133.776	627	98.4608
RCHGF002249	705	434.279	4213	203.797
RCHGF002250	243	57.3721	353	129.256
RCHGF002251	516	251.923	3188	265.844
RCHGF002252	549	282.327	1475	109.752
RCHGF002253	1518	1247.05	13132	221.218
RCHGF002254	837	566.073	7026	260.742
RCHGF002255	1398	1127.05	11324	211.072
RCHGF002256	390	146.848	1666	238.333
RCHGF002257	147	21.6915	17	16.464
RCHGF002258	2811	2540.05	1177	9.73439
RCHGF002259	474	214.482	263	25.7597
RCHGF002260	288	80.305	32	8.37111
RCHGF002261	1344	1073.05	98	1.91858
RCHGF002262	174	29.4144	4	2.85677
RCHGF002263	987	716.054	97	2.84578
RCHGF002264	645	374.754	21	1.1772
RCHGF002265	1038	767.054	68	1.86234
RCHGF002266	1326	1055.05	1552	30.9024
RCHGF002267	780	509.084	332	13.7001
RCHGF002268	666	395.501	220	11.6856
RCHGF002269	444	189.163	79	8.77338
RCHGF002270	846	575.068	668	24.4024
RCHGF002271	195	37.1392	2	1.13129
RCHGF002272	213	44.9249	77	36.0063
RCHGF002273	195	37.1392	174	98.4221
RCHGF002274	408	160.549	845	110.567
RCHGF002275	1101	830.054	3063	77.5204
RCHGF002276	1353	1082.05	3006	58.36
RCHGF002277	984	713.054	1607.03	47.3452
RCHGF002279	1083	812.054	7212.96	186.597
RCHGF002280	120	17.1069	119	146.134
RCHGF002281	1815	1544.05	14043	191.061
RCHGF002282	135	19.1523	11	12.0655
RCHGF002283	426	174.489	401	48.2784
RCHGF002284	648	377.72	923	51.3343
RCHGF002285	1968	1697.05	677	8.38047
RCHGF002286	771	500.084	185	7.77149
RCHGF002287	993	722.054	257	7.4772
RCHGF002288	687	416.368	249	12.5631
RCHGF002289	555	287.809	555	40.5102
RCHGF002290	744	473.108	31127	1382.14
RCHGF002291	1176	905.054	30967	718.787
RCHGF002292	1578	1307.05	1667	26.7928
RCHGF002293	267	68.6749	8	2.44719
RCHGF002294	366	129.533	30	4.86539
RCHGF002295	114	16.0025	1	1.31277
RCHGF002296	228	50.8783	5	2.06449
RCHGF002297	1512	1241.05	9317	157.711
RCHGF002299	504	240.907	238	20.754
RCHGF002300	912	641.068	783	25.6586
RCHGF002301	1800	1529.05	1021	14.0274
RCHGF002302	711	440.226	353	16.8451
RCHGF002303	816	545.079	663	25.5523
RCHGF002304	750	479.103	695	30.4741
RCHGF002305	474	214.482	252	24.6823
RCHGF002306	393	149.12	79	11.1293
RCHGF002307	1161	890.054	837	19.7553
RCHGF002308	705	434.279	245	11.8515
RCHGF002309	735	464.141	278	12.5826
RCHGF002310	495	232.941	3308	298.329
RCHGF002311	126	18.1807	0	0
RCHGF002312	813	542.079	1777	68.8653
RCHGF002313	1236	965.054	850	18.503
RCHGF002314	657	386.56	356	19.3468
RCHGF002315	138	19.8198	85	90.0938
RCHGF002316	546	279.532	855	64.2554
RCHGF002317	2274	2003.05	2472	25.9257
RCHGF002318	459	201.723	86	8.95608
RCHGF002319	771	500.084	471	19.7858
RCHGF002320	816	545.079	677	26.0918
RCHGF002321	966	695.054	757	22.8798
RCHGF002322	1002	731.054	618	17.7588
RCHGF002323	501	238.269	6	0.529004
RCHGF002324	1308	1037.05	125	2.53212
RCHGF002325	1515	1244.05	1970	33.2661
RCHGF002326	660	389.525	491	26.4802
RCHGF002327	1062	791.054	717	19.0409
RCHGF002328	1404	1133.05	486	9.01075
RCHGF002329	726	455.159	410	18.9233
RCHGF002330	687	416.368	692	34.9144
RCHGF002331	1227	956.054	830	18.2377
RCHGF002332	705	434.279	459	22.2034
RCHGF002333	417	167.399	80	10.0395
RCHGF002334	921	650.068	84	2.71454
RCHGF002335	960	689.054	55	1.67681
RCHGF002336	1383	1112.05	107	2.02131
RCHGF002337	855	584.068	29	1.04306
RCHGF002338	510	246.321	15	1.27928
RCHGF002339	891	620.068	687	23.2752
RCHGF002340	648	377.72	35	1.94659
RCHGF002341	399	153.628	45	6.15343
RCHGF002342	411	162.874	16	2.06368
RCHGF002343	819	548.079	73	2.79805
RCHGF002344	762	491.084	102	4.36335
RCHGF002345	474	214.482	20	1.95891
RCHGF002346	1020	749.054	80	2.24363
RCHGF002347	2088	1817.05	1093	12.6365
RCHGF002348	162	25.5151	10	8.23338
RCHGF002349	843	572.068	420	15.4233
RCHGF002350	1458	1187.05	148	2.61919
RCHGF002351	633	362.983	33	1.90987
RCHGF002352	1086	815.054	36	0.927879
RCHGF002353	1026	755.054	62	1.725
RCHGF002354	1248	977.054	171	3.67666
RCHGF002355	1443	1172.05	185	3.31589
RCHGF002356	654	383.575	30	1.64303
RCHGF002357	1437	1166.05	174	3.13477
RCHGF002358	336	109.359	1	0.192097
RCHGF002359	1251	980.054	73	1.56476
RCHGF002360	312	94.1581	199	44.3988
RCHGF002361	1926	1655.05	653	8.28851
RCHGF002362	828	557.073	260	9.80474
RCHGF002363	147	21.6915	1543	1494.35
RCHGF002364	174	29.4144	1983	1416.24
RCHGF002365	144	20.8987	1	1.00521
RCHGF002366	114	16.0025	30	39.3831
RCHGF002367	564	296.291	64	4.53771
RCHGF002368	762	491.084	162	6.93002
RCHGF002369	870	599.068	120	4.20805
RCHGF002370	1911	1640.05	555	7.10903
RCHGF002371	690	419.338	260	13.0252
RCHGF002372	117	16.4558	5	6.38303
RCHGF002373	1359	1088.05	386	7.45268
RCHGF002374	327	103.546	144	29.2149
RCHGF002375	522	257.325	626	51.1055
RCHGF002376	1062	791.054	219	5.81585
RCHGF002377	1089	818.054	171	4.39126
RCHGF002378	1461	1190.05	87	1.53578
RCHGF002379	1803	1532.05	118	1.61802
RCHGF002380	327	103.546	18	3.65187
RCHGF002381	318	97.8705	26	5.5808
RCHGF002382	1092	821.054	109	2.78888
RCHGF002383	954	683.068	271	8.33453
RCHGF002384	1107	836.054	335	8.41755
RCHGF002385	741	470.122	364	16.2654
RCHGF002386	1095	824.054	2590	66.0267
RCHGF002388	1371	1100.05	1830	34.9472
RCHGF002389	1197	926.054	3280	74.4068
RCHGF002390	819	548.079	970	37.1795
RCHGF002391	879	608.068	4523	156.261
RCHGF002392	717	446.191	2300	108.289
RCHGF002393	690	419.338	657	32.9137
RCHGF002394	369	131.706	824	131.431
RCHGF002395	1185	914.054	1619	37.2092
RCHGF002396	2010	1739.05	3355	40.528
RCHGF002397	606	336.499	1205	75.2279
RCHGF002398	117	16.4558	323	412.344
RCHGF002399	519	254.669	570	47.019
RCHGF002400	834	563.073	8125	303.133
RCHGF002401	606	336.499	356	22.225
RCHGF002402	1224	953.054	319	7.03151
RCHGF002403	486	225.091	108	10.0795
RCHGF002404	1155	884.054	130	3.08916
RCHGF002405	486	225.091	1806	168.552
RCHGF002406	1167	896.054	9276	217.471
RCHGF002407	900	629.068	2252	75.2049
RCHGF002408	1374	1103.05	258	4.91358
RCHGF002409	1485	1214.05	298	5.15648
RCHGF002410	813	542.079	332	12.8662
RCHGF002411	1116	845.054	347	8.62622
RCHGF002412	630	360.044	82	4.78446
RCHGF002413	117	16.4558	2	2.55321
RCHGF002414	621	351.19	102	6.10145
RCHGF002415	1008	737.054	139	3.96178
RCHGF002416	630	360.044	61	3.55917
RCHGF002417	666	395.501	125	6.63953
RCHGF002418	2076	1805.05	370	4.30613
RCHGF002419	996	725.054	110	3.18711
RCHGF002420	669	398.501	99	5.21892
RCHGF002421	1377	1106.05	126	2.39315
RCHGF002422	282	76.8512	21	5.74043
RCHGF002423	282	76.8512	6	1.64012
RCHGF002424	462	204.156	27	2.77829
RCHGF002425	147	21.6915	3	2.90541
RCHGF002426	591	322.044	306	19.961
RCHGF002427	201	39.7851	299	157.88
RCHGF002428	945	674.068	3534.88	110.166
RCHGF002429	1482	1211.05	704	12.2119
RCHGF002430	891	620.068	257	8.70702
RCHGF002431	372	133.776	82	12.8769
RCHGF002432	1062	791.054	1106	29.3714
RCHGF002433	528	262.873	101	8.07145
RCHGF002434	543	276.755	51	3.87124
RCHGF002435	774	503.084	769	32.1115
RCHGF002436	1323	1052.05	105	2.09665
RCHGF002437	1572	1301.05	129	2.08291
RCHGF002438	303	88.9618	31	7.32037
RCHGF002439	117	16.4558	7	8.93624
RCHGF002440	309	92.4717	88	19.9917
RCHGF002441	534	268.487	966	75.5838
RCHGF002442	519	254.669	25	2.06224
RCHGF002443	168	27.3881	12	9.20439
RCHGF002444	189	34.788	21	12.6814
RCHGF002445	1971	1700.05	4354	53.8023
RCHGF002447	123	17.6285	7	8.34178
RCHGF002448	1251	980.054	1179	25.272
RCHGF002449	237	54.7419	86	33.0031
RCHGF002450	1056	785.054	136	3.63927
RCHGF002451	1719	1448.05	179	2.59683
RCHGF002452	300	87.2411	13	3.13038
RCHGF002453	588	319.173	1365	89.8425
RCHGF002454	858	587.068	2908	104.059
RCHGF002455	318	97.8705	255	54.7348
RCHGF002456	324	101.619	706	145.95
RCHGF002457	195	37.1392	53	29.9791
RCHGF002458	792	521.079	1082	43.6213
RCHGF002459	513	249.048	314	26.4864
RCHGF002460	606	336.499	1301	81.2212
RCHGF002461	1482	1211.05	4535	78.6664
RCHGF002462	309	92.4717	761	172.882
RCHGF002463	693	422.3	281	13.9785
RCHGF002464	927	656.068	774	24.7838
RCHGF002465	393	149.12	83	11.6928
RCHGF002466	798	527.079	123	4.90236
RCHGF002467	984	713.054	189	5.5682
RCHGF002468	714	443.217	78	3.69703
RCHGF002469	813	542.079	108	4.1854
RCHGF002470	747	476.108	78	3.44163
RCHGF002471	465	206.753	30	3.04821
RCHGF002472	744	473.108	85	3.77428
RCHGF002473	729	458.159	76	3.48476
RCHGF002474	957	686.054	190	5.81796
RCHGF002475	852	581.068	167	6.03761
RCHGF002476	180	31.302	5	3.35562
RCHGF002477	276	73.5352	444	126.842
RCHGF002478	1422	1151.05	788	14.3816
RCHGF002479	456	199.23	360	37.9597
RCHGF002480	2031	1760.05	1002	11.9596
RCHGF002481	597	327.871	158	10.1235
RCHGF002482	867	596.068	43277	1525.24
RCHGF002483	126	18.1807	11	12.7103
RCHGF002484	318	97.8705	239	51.3005
RCHGF002485	120	17.1069	30	36.8405
RCHGF002487	1449	1178.05	1293	23.0573
RCHGF002489	1064	793.054	185	4.90054
RCHGF002491	798	527.079	97	3.86609
RCHGF002492	1851	1580.05	143	1.90125
RCHGF002493	354	121.171	9	1.56034
RCHGF002494	537	271.169	70	5.42292
RCHGF002495	546	279.532	52	3.90793
RCHGF002496	402	155.913	39	5.25481
RCHGF002497	381	140.187	51	7.64253
RCHGF002498	387	144.639	17	2.4691
RCHGF002500	624	354.134	831.434	49.3214
RCHGF002501	291	82.1352	268.678	68.7192
RCHGF002502	114	16.0025	75	98.4577
RCHGF002503	2013	1742.05	537	6.47572
RCHGF002504	234	53.3482	4	1.57513
RCHGF002505	759	488.084	341	14.6769
RCHGF002506	534	268.487	429	33.5667
RCHGF002507	1227	956.054	627	13.7772
RCHGF002508	177	30.3632	30	20.7563
RCHGF002509	270	70.194	92	27.5336
RCHGF002510	384	142.353	294	43.3868
RCHGF002511	918	647.068	623	20.2262
RCHGF002512	1638	1367.05	2242	34.4529
RCHGF002513	717	446.191	664	31.2624
RCHGF002515	1695	1424.05	1399	20.638
RCHGF002516	1263	992.054	2627	55.6289
RCHGF002517	492	230.297	416	37.9473
RCHGF002518	1077	806.054	2683	69.9249
RCHGF002519	1149	878.054	4834	115.654
RCHGF002520	156	24.0812	67	58.4484
RCHGF002522	411	162.874	55	7.0939
RCHGF002523	1083	812.054	539	13.9437
RCHGF002524	465	206.753	89	9.04303
RCHGF002526	1317	1046.05	1886	37.8759
RCHGF002527	1104	833.054	3402	85.79
RCHGF002529	237	54.7419	94	36.0731
RCHGF002530	417	167.399	34	4.26678
RCHGF002531	339	111.201	18	3.40048
RCHGF002532	219	47.483	45	19.909
RCHGF002533	618	348.211	161.85	9.76441
RCHGF002534	1140	869.054	58	1.40203
RCHGF002535	204	41.0657	3	1.53468
RCHGF002536	1191	920.054	2319.57	52.9627
RCHGF002537	1170	899.054	1382	32.2922
RCHGF002538	1374	1103.05	556	10.589
RCHGF002539	627	357.102	232	13.6481
RCHGF002540	1926	1655.05	841	10.6748
RCHGF002541	1926	1655.05	627	7.95849
RCHGF002542	1179	908.054	2058	47.6112
RCHGF002543	909	638.068	7899	260.064
RCHGF002544	450	194.23	583	63.0563
RCHGF002545	615	345.243	646	39.3082
RCHGF002546	597	327.871	386	24.732
RCHGF002547	1944	1673.05	337	4.23151
RCHGF002548	114	16.0025	10	13.1277
RCHGF002549	1245	974.054	558	12.0345
RCHGF002550	2163	1892.05	1182	13.1238
RCHGF002551	2070	1799.05	1366	15.9508
RCHGF002552	594	324.937	367	23.727
RCHGF002553	39	3	0	0
RCHGF002554	3486	3215.05	8196	53.5536
RCHGF002555	804	533.079	120	4.72895
RCHGF002556	693	422.3	66	3.2832
RCHGF002557	1287	1016.05	230	4.75539
RCHGF002558	1413	1142.05	242	4.45148
RCHGF002559	300	87.2411	12	2.88959
RCHGF002560	480	219.757	30	2.86783
RCHGF002561	111	15.3984	1	1.36427
RCHGF002562	690	419.338	354	17.7343
RCHGF002563	165	26.3616	55	43.8296
RCHGF002564	234	53.3482	728	286.673
RCHGF002565	825	554.079	940	35.6395
RCHGF002566	1026	755.054	895	24.9012
RCHGF002567	774	503.084	172	7.18229
RCHGF002568	462	204.156	807	83.04
RCHGF002569	2055	1784.05	1256	14.7896
RCHGF002570	876	605.068	195	6.77027
RCHGF002571	465	206.753	90	9.14464
RCHGF002572	1911	1640.05	1033	13.2318
RCHGF002573	321	99.6889	46	9.69362
RCHGF002574	1284	1013.05	223	4.62432
RCHGF002575	336	109.359	50	9.60483
RCHGF002576	1449	1178.05	586	10.4498
RCHGF002577	1509	1238.05	2710	45.9838
RCHGF002578	690	419.338	1102	55.2068
RCHGF002579	1302	1031.05	967	19.7025
RCHGF002580	675	404.441	181	9.40153
RCHGF002581	1305	1034.05	504	10.2391
RCHGF002582	975	704.054	738	22.0204
RCHGF002583	147	21.6915	30014	29067.7
RCHGF002584	456	199.23	633	66.7458
RCHGF002585	309	92.4717	1062	241.263
RCHGF002586	456	199.23	517	54.5143
RCHGF002587	225	49.6606	50	21.1511
RCHGF002588	669	398.501	246	12.9682
RCHGF002589	288	80.305	17	4.44715
RCHGF002590	1068	797.054	178	4.69146
RCHGF002591	777	506.084	227	9.42277
RCHGF002592	168	27.3881	9	6.90329
RCHGF002593	435	181.805	149	17.2169
RCHGF002594	906	635.068	625	20.6745
RCHGF002595	2418	2147.05	1210	11.8391
RCHGF002596	114	16.0025	22	28.8809
RCHGF002597	1278	1007.05	847	17.6688
RCHGF002598	1050	779.054	116	3.12799
RCHGF002599	312	94.1581	19	4.23908
RCHGF002600	477	217.152	15	1.45112
RCHGF002601	1917	1646.05	225	2.87153
RCHGF002602	609	339.407	104	6.43706
RCHGF002603	759	488.084	895	38.5216
RCHGF002604	192	35.9873	41	23.9337
RCHGF002605	660	389.525	27225	1468.28
RCHGF002606	696	425.292	14664	724.337
RCHGF002607	1734	1463.05	208811	2998.25
RCHGF002608	1623	1352.05	75763	1177.17
RCHGF002609	2346	2075.05	1433	14.5075
RCHGF002610	723	452.168	61	2.83403
RCHGF002611	1311	1040.05	110	2.22184
RCHGF002612	759	488.084	185	7.96256
RCHGF002613	1422	1151.05	598	10.9139
RCHGF002614	666	395.501	141	7.48939
RCHGF002615	132	18.7191	30	33.6675
RCHGF002616	933	662.068	478.487	15.1825
RCHGF002617	480	219.757	414	39.576
RCHGF002618	138	19.8198	348	368.855
RCHGF002619	201	39.7851	425	224.411
RCHGF002620	111	15.3984	12	16.3712
RCHGF002621	417	167.399	892	111.94
RCHGF002622	111	15.3984	5	6.82133
RCHGF002623	894	623.068	244	8.22678
RCHGF002624	2268	1997.05	2127	22.3745
RCHGF002625	747	476.108	268	11.8251
RCHGF002626	351	119.189	11	1.9388
RCHGF002627	177	30.3632	12	8.30251
RCHGF002628	1182	911.054	64773	1493.57
RCHGF002629	597	327.871	39	2.49883
RCHGF002630	264	67.1421	37	11.5766
RCHGF002631	1611	1340.05	1009	15.8177
RCHGF002632	1212	941.054	78	1.74123
