-e target_id	length	eff_length	Coculture_PT33_HGF2_Late_Replicate_1_HGF2_counts	tpm
RCHGF002135	804	562.931	2	41.2555
RCHGF002136	912	670.873	2	34.6175
RCHGF002137	615	374.544	1	31.003
RCHGF002138	1359	1117.87	1	10.3876
RCHGF002139	126	13.6888	0	0
RCHGF002140	237	57.4318	0	0
RCHGF002141	138	16.4062	0	0
RCHGF002142	642	401.357	5	144.659
RCHGF002143	699	458.187	1	25.3433
RCHGF002144	714	473.187	31	760.739
RCHGF002145	1188	946.873	47	576.385
RCHGF002146	252	65.0902	0	0
RCHGF002147	2337	2095.87	11	60.9445
RCHGF002148	951	709.873	0	0
RCHGF002149	1254	1012.87	0	0
RCHGF002150	309	100.415	0	0
RCHGF002151	1044	802.873	20	289.261
RCHGF002152	1920	1678.87	47	325.077
RCHGF002153	441	208.139	9	502.105
RCHGF002154	306	98.475	6	707.509
RCHGF002155	594	353.614	2	65.6761
RCHGF002156	1749	1507.87	46	354.242
RCHGF002157	1440	1198.87	47	455.23
RCHGF002158	660	419.357	12	332.28
RCHGF002159	1350	1108.87	28	293.213
RCHGF002160	189	34.2664	1	338.873
RCHGF002162	1602	1360.87	37	315.712
RCHGF002164	1833	1591.87	14	102.124
RCHGF002165	1311	1069.87	2	21.7072
RCHGF002166	585	344.648	3	101.077
RCHGF002167	540	300.803	0	0
RCHGF002168	753	512.139	7	158.714
RCHGF002169	1230	988.873	0	0
RCHGF002170	1089	847.873	0	0
RCHGF002171	414	183.287	12	760.248
RCHGF002172	288	87.1266	0	0
RCHGF002173	150	19.4273	1	597.714
RCHGF002174	531	291.946	0	0
RCHGF002175	1575	1333.87	3	26.1164
RCHGF002176	846	604.873	0	0
RCHGF002177	1893	1651.87	1	7.02959
RCHGF002178	1629	1387.87	10	83.6675
RCHGF002180	1701	1459.87	4	31.8164
RCHGF002181	126	13.6888	0	0
RCHGF002183	429	196.851	3	176.967
RCHGF002185	984	742.873	16	250.099
RCHGF002186	711	470.187	0	0
RCHGF002187	204	41.3296	0	0
RCHGF002188	222	49.975	0	0
RCHGF002189	438	205.305	0	0
RCHGF002190	126	13.6888	0	0
RCHGF002191	870	628.873	10	184.647
RCHGF002192	1311	1069.87	5	54.268
RCHGF002193	960	718.873	1	16.153
RCHGF002194	1404	1162.87	6	59.9136
RCHGF002195	1917	1675.87	2	13.8578
RCHGF002196	114	11.1771	0	0
RCHGF002197	888	646.873	53	951.4
RCHGF002198	183	32.0921	2	723.667
RCHGF002199	1902	1660.87	2	13.983
RCHGF002200	747	506.139	0	0
RCHGF002201	1005	763.873	0	0
RCHGF002202	666	425.357	3	81.8983
RCHGF002203	2166	1924.87	12	72.3912
RCHGF002204	2166	1924.87	10	60.326
RCHGF002205	309	100.415	0	0
RCHGF002206	933	691.873	0	0
RCHGF002207	429	196.851	7	412.922
RCHGF002208	1032	790.873	14	205.555
RCHGF002209	1572	1330.87	2	17.4502
RCHGF002210	4344	4102.87	13	36.7927
RCHGF002211	129	14.3734	0	0
RCHGF002212	390	162.676	3	214.143
RCHGF002213	489	252.863	1	45.922
RCHGF002214	615	374.544	0	0
RCHGF002215	648	407.357	0	0
RCHGF002216	486	249.913	0	0
RCHGF002217	954	712.873	1	16.289
RCHGF002218	1185	943.873	1	12.3025
RCHGF002219	696	455.231	0	0
RCHGF002220	366	143.963	0	0
RCHGF002221	198	38.6206	0	0
RCHGF002222	780	539.038	0	0
RCHGF002224	1179	937.873	0	0
RCHGF002225	705	464.187	1	25.0158
RCHGF002226	2169	1927.87	8	48.1857
RCHGF002227	174	28.5134	0	0
RCHGF002228	1095	853.873	0	0
RCHGF002230	618	377.508	2	61.5192
RCHGF002231	368	145.502	3	239.419
RCHGF002233	852	610.873	2	38.0177
RCHGF002234	321	109.531	37	3922.58
RCHGF002235	126	13.6888	0	0
RCHGF002236	1686	1444.87	0	0
RCHGF002237	699	458.187	0	0
RCHGF002238	1107	865.873	13	174.339
RCHGF002239	1191	949.873	12	146.697
RCHGF002240	1242	1000.87	3	34.8056
RCHGF002241	1860	1618.87	1	7.17288
RCHGF002242	390	162.676	0	0
RCHGF002243	1525	1283.87	3	27.1335
RCHGF002246	618	377.508	0	0
RCHGF002247	189	34.2664	0	0
RCHGF002248	372	148.505	0	0
RCHGF002249	705	464.187	0	0
RCHGF002250	243	60.6252	0	0
RCHGF002251	516	278.067	2	83.5192
RCHGF002252	549	309.447	0	0
RCHGF002253	1518	1276.87	9	81.8467
RCHGF002254	837	595.873	6	116.924
RCHGF002255	1398	1156.87	11	110.411
RCHGF002256	390	162.676	4	285.524
RCHGF002257	147	18.4094	0	0
RCHGF002258	2811	2569.87	5	22.5925
RCHGF002259	474	238.37	1	48.7141
RCHGF002260	288	87.1266	0	0
RCHGF002261	1344	1102.87	0	0
RCHGF002262	174	28.5134	0	0
RCHGF002263	987	745.873	4	62.2732
RCHGF002264	645	404.357	0	0
RCHGF002265	1038	796.873	0	0
RCHGF002266	1326	1084.87	3	32.1106
RCHGF002267	780	539.038	1	21.5421
RCHGF002268	666	425.357	0	0
RCHGF002269	444	210.743	2	110.2
RCHGF002270	846	604.873	1	19.1974
RCHGF002271	195	36.9613	0	0
RCHGF002272	213	45.7218	1	253.971
RCHGF002273	195	36.9613	0	0
RCHGF002274	408	178.092	3	195.606
RCHGF002275	1101	859.873	4	54.0172
RCHGF002276	1353	1111.87	4	41.7745
RCHGF002277	984	742.873	1.03498	16.1779
RCHGF002279	1083	841.873	12	165.516
RCHGF002280	120	12.1832	0	0
RCHGF002281	1815	1573.87	9	66.4017
RCHGF002282	135	15.7644	0	0
RCHGF002283	426	193.949	1	59.8714
RCHGF002284	648	407.357	0	0
RCHGF002285	1968	1726.87	0	0
RCHGF002286	771	530.038	3	65.7235
RCHGF002287	993	751.873	0	0
RCHGF002288	687	446.231	0	0
RCHGF002289	555	315.416	2	73.6296
RCHGF002290	744	503.139	138	3184.91
RCHGF002291	1176	934.873	79	981.253
RCHGF002292	1578	1336.87	0	0
RCHGF002293	267	73.9913	0	0
RCHGF002294	366	143.963	0	0
RCHGF002295	114	11.1771	0	0
RCHGF002296	228	52.6724	0	0
RCHGF002297	1512	1270.87	21	191.877
RCHGF002299	504	266.924	2	87.0061
RCHGF002300	912	670.873	0	0
RCHGF002301	1800	1558.87	2	14.8979
RCHGF002302	711	470.187	0	0
RCHGF002303	816	574.931	3	60.5916
RCHGF002304	750	509.139	6	136.843
RCHGF002305	474	238.37	0	0
RCHGF002306	393	164.97	0	0
RCHGF002307	1161	919.873	3	37.8704
RCHGF002308	705	464.187	0	0
RCHGF002309	735	494.139	0	0
RCHGF002310	495	258.461	7	314.491
RCHGF002311	126	13.6888	0	0
RCHGF002312	813	571.931	7	142.122
RCHGF002313	1236	994.873	0	0
RCHGF002314	657	416.357	0	0
RCHGF002315	138	16.4062	0	0
RCHGF002316	546	306.477	3	113.666
RCHGF002317	2274	2032.87	1	5.71211
RCHGF002318	459	224.231	1	51.7858
RCHGF002319	771	530.038	1	21.9078
RCHGF002320	816	574.931	2	40.3944
RCHGF002321	966	724.873	0	0
RCHGF002322	1002	760.873	1	15.2614
RCHGF002323	501	264.054	0	0
RCHGF002324	1308	1066.87	0	0
RCHGF002325	1515	1273.87	2	18.231
RCHGF002326	660	419.357	0	0
RCHGF002327	1062	820.873	1	14.1459
RCHGF002328	1404	1162.87	0	0
RCHGF002329	726	485.187	0	0
RCHGF002330	687	446.231	0	0
RCHGF002331	1227	985.873	0	0
RCHGF002332	705	464.187	2	50.0315
RCHGF002333	417	186.064	0	0
RCHGF002334	921	679.873	0	0
RCHGF002335	960	718.873	1	16.153
RCHGF002336	1383	1141.87	0	0
RCHGF002337	855	613.873	0	0
RCHGF002338	510	272.686	3	127.751
RCHGF002339	891	649.873	1	17.8681
RCHGF002340	648	407.357	0	0
RCHGF002341	399	170.316	0	0
RCHGF002342	411	180.802	0	0
RCHGF002343	819	577.931	0	0
RCHGF002344	762	521.139	0	0
RCHGF002345	474	238.37	0	0
RCHGF002346	1020	778.873	1	14.9087
RCHGF002347	2088	1846.87	3	18.8621
RCHGF002348	162	24.0909	0	0
RCHGF002349	843	601.873	2	38.5861
RCHGF002350	1458	1216.87	1	9.54248
RCHGF002351	633	392.357	0	0
RCHGF002352	1086	844.873	0	0
RCHGF002353	1026	784.873	0	0
RCHGF002354	1248	1006.87	2	23.0654
RCHGF002355	1443	1201.87	2	19.3231
RCHGF002356	654	413.357	0	0
RCHGF002357	1437	1195.87	0	0
RCHGF002358	336	121.379	0	0
RCHGF002359	1251	1009.87	0	0
RCHGF002360	312	102.514	1	113.273
RCHGF002361	1926	1684.87	5	34.4595
RCHGF002362	828	586.931	0	0
RCHGF002363	147	18.4094	12	7569.18
RCHGF002364	174	28.5134	7	2850.73
RCHGF002365	144	17.672	0	0
RCHGF002366	114	11.1771	0	0
RCHGF002367	564	324.323	0	0
RCHGF002368	762	521.139	1	22.2819
RCHGF002369	870	628.873	2	36.9295
RCHGF002370	1911	1669.87	3	20.8614
RCHGF002371	690	449.231	2	51.6972
RCHGF002372	117	11.7169	0	0
RCHGF002373	1359	1117.87	0	0
RCHGF002374	327	114.119	0	0
RCHGF002375	522	283.985	0	0
RCHGF002376	1062	820.873	0	0
RCHGF002377	1089	847.873	0	0
RCHGF002378	1461	1219.87	1	9.51901
RCHGF002379	1803	1561.87	2	14.8693
RCHGF002380	327	114.119	0	0
RCHGF002381	318	107.094	0	0
RCHGF002382	1092	850.873	0	0
RCHGF002383	954	712.873	0	0
RCHGF002384	1107	865.873	2	26.8214
RCHGF002385	741	500.139	1	23.2175
RCHGF002386	1095	853.873	4	54.3968
RCHGF002388	1371	1129.87	9	92.4952
RCHGF002389	1197	955.873	29	352.293
RCHGF002390	819	577.931	3	60.2771
RCHGF002391	879	637.873	23	418.697
RCHGF002392	717	476.187	19	463.322
RCHGF002393	690	449.231	6	155.092
RCHGF002394	369	146.363	1	79.3371
RCHGF002395	1185	943.873	1	12.3025
RCHGF002396	2010	1768.87	7	45.9524
RCHGF002397	606	365.544	0	0
RCHGF002398	117	11.7169	0	0
RCHGF002399	519	281.067	1	41.3139
RCHGF002400	834	592.873	1	19.5859
RCHGF002401	606	365.544	1	31.7663
RCHGF002402	1224	982.873	0	0
RCHGF002403	486	249.913	0	0
RCHGF002404	1155	913.873	0	0
RCHGF002405	486	249.913	2	92.9284
RCHGF002406	1167	925.873	8	100.333
RCHGF002407	900	658.873	2	35.248
RCHGF002408	1374	1132.87	0	0
RCHGF002409	1485	1243.87	1	9.33535
RCHGF002410	813	571.931	0	0
RCHGF002411	1116	874.873	0	0
RCHGF002412	630	389.395	0	0
RCHGF002413	117	11.7169	0	0
RCHGF002414	621	380.508	0	0
RCHGF002415	1008	766.873	2	30.284
RCHGF002416	630	389.395	1	29.8206
RCHGF002417	666	425.357	0	0
RCHGF002418	2076	1834.87	1	6.3285
RCHGF002419	996	754.873	0	0
RCHGF002420	669	428.357	0	0
RCHGF002421	1377	1135.87	1	10.223
RCHGF002422	282	83.4621	0	0
RCHGF002423	282	83.4621	0	0
RCHGF002424	462	226.808	0	0
RCHGF002425	147	18.4094	0	0
RCHGF002426	591	350.648	0	0
RCHGF002427	201	39.8512	0	0
RCHGF002428	945	703.873	25	412.432
RCHGF002429	1482	1240.87	0	0
RCHGF002430	891	649.873	1	17.8681
RCHGF002431	372	148.505	1	78.1927
RCHGF002432	1062	820.873	0	0
RCHGF002433	528	289.284	0	0
RCHGF002434	543	303.685	0	0
RCHGF002435	774	533.038	0	0
RCHGF002436	1323	1081.87	1	10.7332
RCHGF002437	1572	1330.87	1	8.72509
RCHGF002438	303	96.4976	0	0
RCHGF002439	117	11.7169	0	0
RCHGF002440	309	100.415	0	0
RCHGF002441	534	294.803	3	118.167
RCHGF002442	519	281.067	0	0
RCHGF002443	168	26.4646	0	0
RCHGF002444	189	34.2664	0	0
RCHGF002445	1971	1729.87	8	53.701
RCHGF002447	123	13.0985	0	0
RCHGF002448	1251	1009.87	2	22.9969
RCHGF002449	237	57.4318	0	0
RCHGF002450	1056	814.873	2	28.5001
RCHGF002451	1719	1477.87	2	15.7145
RCHGF002452	300	94.8053	0	0
RCHGF002453	588	347.648	7	233.811
RCHGF002454	858	616.873	11	207.063
RCHGF002455	318	107.094	0	0
RCHGF002456	324	111.83	3	311.508
RCHGF002457	195	36.9613	0	0
RCHGF002458	792	551.038	1	21.0729
RCHGF002459	513	275.176	1	42.1985
RCHGF002460	606	365.544	2	63.5326
RCHGF002461	1482	1240.87	10	93.5791
RCHGF002462	309	100.415	0	0
RCHGF002463	693	452.231	0	0
RCHGF002464	927	685.873	1	16.9302
RCHGF002465	393	164.97	0	0
RCHGF002466	798	556.931	0	0
RCHGF002467	984	742.873	1	15.6312
RCHGF002468	714	473.187	0	0
RCHGF002469	813	571.931	0	0
RCHGF002470	747	506.139	0	0
RCHGF002471	465	229.763	0	0
RCHGF002472	744	503.139	0	0
RCHGF002473	729	488.187	0	0
RCHGF002474	957	715.873	1	16.2207
RCHGF002475	852	610.873	3	57.0265
RCHGF002476	180	30.82	0	0
RCHGF002477	276	80.0099	0	0
RCHGF002478	1422	1180.87	3	29.5002
RCHGF002479	456	221.474	0	0
RCHGF002480	2031	1789.87	1	6.4876
RCHGF002481	597	356.579	0	0
RCHGF002482	867	625.873	67	1243.07
RCHGF002483	126	13.6888	0	0
RCHGF002484	318	107.094	0	0
RCHGF002485	120	12.1832	0	0
RCHGF002487	1449	1207.87	5	48.0679
RCHGF002489	1064	822.873	1	14.1115
RCHGF002491	798	556.931	1	20.85
RCHGF002492	1851	1609.87	0	0
RCHGF002493	354	134.952	0	0
RCHGF002494	537	297.803	0	0
RCHGF002495	546	306.477	0	0
RCHGF002496	402	172.967	0	0
RCHGF002497	381	156.436	0	0
RCHGF002498	387	160.676	1	72.2697
RCHGF002500	624	383.508	5	151.392
RCHGF002501	291	88.988	6.96502	908.862
RCHGF002502	114	11.1771	0	0
RCHGF002503	2013	1771.87	1	6.55351
RCHGF002504	234	55.6884	0	0
RCHGF002505	759	518.139	0	0
RCHGF002506	534	294.803	3	118.167
RCHGF002507	1227	985.873	0	0
RCHGF002508	177	29.584	0	0
RCHGF002509	270	75.8497	3	459.276
RCHGF002510	384	158.337	4	293.348
RCHGF002511	918	676.873	3	51.466
RCHGF002512	1638	1396.87	9	74.8156
RCHGF002513	717	476.187	5	121.927
RCHGF002515	1695	1453.87	2	15.9739
RCHGF002516	1263	1021.87	6	68.1806
RCHGF002517	492	255.588	0	0
RCHGF002518	1077	835.873	5	69.4602
RCHGF002519	1149	907.873	11	140.693
RCHGF002520	156	21.6849	0	0
RCHGF002522	411	180.802	0	0
RCHGF002523	1083	841.873	0	0
RCHGF002524	465	229.763	0	0
RCHGF002526	1317	1075.87	0	0
RCHGF002527	1104	862.873	20	269.147
RCHGF002529	237	57.4318	0	0
RCHGF002530	417	186.064	0	0
RCHGF002531	339	123.444	0	0
RCHGF002532	219	48.5684	0	0
RCHGF002533	618	377.508	6	184.558
RCHGF002534	1140	898.873	0	0
RCHGF002535	204	41.3296	0	0
RCHGF002536	1191	949.873	10	122.248
RCHGF002537	1170	928.873	7	87.5081
RCHGF002538	1374	1132.87	0	0
RCHGF002539	627	386.508	0	0
RCHGF002540	1926	1684.87	0	0
RCHGF002541	1926	1684.87	1	6.89191
RCHGF002542	1179	937.873	1	12.3812
RCHGF002543	909	667.873	4	69.546
RCHGF002544	450	216.298	1	53.685
RCHGF002545	615	374.544	1	31.003
RCHGF002546	597	356.579	2	65.1299
RCHGF002547	1944	1702.87	5	34.0953
RCHGF002548	114	11.1771	0	0
RCHGF002549	1245	1003.87	0	0
RCHGF002550	2163	1921.87	27	163.134
RCHGF002551	2070	1828.87	17	107.937
RCHGF002552	594	353.614	0	0
RCHGF002553	39	40	0	0
RCHGF002554	3486	3244.87	25	89.4641
RCHGF002555	804	562.931	0	0
RCHGF002556	693	452.231	1	25.6771
RCHGF002557	1287	1045.87	0	0
RCHGF002558	1413	1171.87	0	0
RCHGF002559	300	94.8053	0	0
RCHGF002560	480	244.228	0	0
RCHGF002561	111	10.6861	0	0
RCHGF002562	690	449.231	0	0
RCHGF002563	165	25.1715	0	0
RCHGF002564	234	55.6884	11	2293.69
RCHGF002565	825	583.931	2	39.7718
RCHGF002566	1026	784.873	3	44.3842
RCHGF002567	774	533.038	2	43.5691
RCHGF002568	462	226.808	2	102.395
RCHGF002569	2055	1813.87	4	25.6071
RCHGF002570	876	634.873	1	18.2902
RCHGF002571	465	229.763	0	0
RCHGF002572	1911	1669.87	7	48.6767
RCHGF002573	321	109.531	0	0
RCHGF002574	1284	1042.87	1	11.1346
RCHGF002575	336	121.379	0	0
RCHGF002576	1449	1207.87	0	0
RCHGF002577	1509	1267.87	5	45.7932
RCHGF002578	690	449.231	8	206.789
RCHGF002579	1302	1060.87	5	54.7284
RCHGF002580	675	434.231	0	0
RCHGF002581	1305	1063.87	2	21.8296
RCHGF002582	975	733.873	9	142.406
RCHGF002583	147	18.4094	15	9461.48
RCHGF002584	456	221.474	6	314.583
RCHGF002585	309	100.415	10	1156.4
RCHGF002586	456	221.474	3	157.291
RCHGF002587	225	51.2925	0	0
RCHGF002588	669	428.357	4	108.433
RCHGF002589	288	87.1266	0	0
RCHGF002590	1068	826.873	0	0
RCHGF002591	777	536.038	5	108.313
RCHGF002592	168	26.4646	0	0
RCHGF002593	435	202.632	4	229.224
RCHGF002594	906	664.873	4	69.8598
RCHGF002595	2418	2176.87	16	85.348
RCHGF002596	114	11.1771	0	0
RCHGF002597	1278	1036.87	0	0
RCHGF002598	1050	808.873	1	14.3558
RCHGF002599	312	102.514	0	0
RCHGF002600	477	241.323	0	0
RCHGF002601	1917	1675.87	2	13.8578
RCHGF002602	609	368.544	0	0
RCHGF002603	759	518.139	2	44.8219
RCHGF002604	192	35.6168	0	0
RCHGF002605	660	419.357	4	110.76
RCHGF002606	696	455.231	3	76.5237
RCHGF002607	1734	1492.87	36	280.018
RCHGF002608	1623	1381.87	11	92.4338
RCHGF002609	2346	2104.87	5	27.5836
RCHGF002610	723	482.187	0	0
RCHGF002611	1311	1069.87	0	0
RCHGF002612	759	518.139	0	0
RCHGF002613	1422	1180.87	3	29.5002
RCHGF002614	666	425.357	0	0
RCHGF002615	132	15.0109	0	0
RCHGF002616	933	691.873	2	33.5668
RCHGF002617	480	244.228	0	0
RCHGF002618	138	16.4062	0	0
RCHGF002619	201	39.8512	0	0
RCHGF002620	111	10.6861	0	0
RCHGF002621	417	186.064	5	312.043
RCHGF002622	111	10.6861	0	0
RCHGF002623	894	652.873	1	17.786
RCHGF002624	2268	2026.87	0	0
RCHGF002625	747	506.139	1	22.9423
RCHGF002626	351	132.974	0	0
RCHGF002627	177	29.584	0	0
RCHGF002628	1182	940.873	2	24.6834
RCHGF002629	597	356.579	1	32.5649
RCHGF002630	264	72.1646	0	0
RCHGF002631	1611	1369.87	2	16.9534
RCHGF002632	1212	970.873	0	0
RCHGF002633	465	229.763	0	0
RCHGF002634	1203	961.873	0	0
RCHGF002635	633	392.357	0	0
RCHGF002636	1098	856.873	0	0
RCHGF002638	225	51.2925	0	0
RCHGF002639	561	321.385	0	0
RCHGF002640	618	377.508	0	0
RCHGF002641	288	87.1266	0	0
RCHGF002642	783	542.038	0	0
RCHGF002643	2352	2110.87	2	11.0021
RCHGF002645	1398	1156.87	2	20.0748
RCHGF002646	1995	1753.87	12	79.4492
RCHGF002647	792	551.038	0	0
RCHGF002648	147	18.4094	1	630.765
RCHGF002649	2316	2074.87	5	27.9824
RCHGF002650	771	530.038	0	0
RCHGF002651	1314	1072.87	0	0
RCHGF002652	816	574.931	1	20.1972
RCHGF002653	483	247.059	1	47.0009
RCHGF002654	141	16.8398	0	0
RCHGF002655	387	160.676	3	216.809
RCHGF002656	1023	781.873	2	29.703
RCHGF002657	435	202.632	3	171.918
RCHGF002658	2577	2335.87	34	169.019
RCHGF002659	624	383.508	1	30.2784
RCHGF002660	357	137.302	0	0
RCHGF002661	1152	910.873	4	50.9928
RCHGF002662	1344	1102.87	1	10.5288
RCHGF002663	531	291.946	13	517.068
RCHGF002664	906	664.873	2	34.9299
RCHGF002665	942	700.873	5	82.8394
RCHGF002666	618	377.508	1	30.7596
RCHGF002667	1035	793.873	1	14.627
RCHGF002668	849	607.873	1	19.1026
RCHGF002669	159	22.8618	0	0
RCHGF002670	321	109.531	0	0
RCHGF002671	324	111.83	3	311.508
RCHGF002672	759	518.139	0	0
RCHGF002673	717	476.187	1	24.3854
RCHGF002674	621	380.508	3	91.5513
RCHGF002675	609	368.544	0	0
RCHGF002676	1032	790.873	1	14.6825
RCHGF002677	1281	1039.87	0	0
RCHGF002678	630	389.395	0	0
RCHGF002679	1122	880.873	0	0
RCHGF002681	336	121.379	0	0
RCHGF002682	354	134.952	3	258.136
RCHGF002683	726	485.187	0	0
RCHGF002684	249	63.6652	0	0
RCHGF002685	1323	1081.87	4	42.9329
RCHGF002686	813	571.931	1	20.3031
RCHGF002687	114	11.1771	0	0
RCHGF002688	597	356.579	1	32.5649
RCHGF002689	1902	1660.87	21	146.821
RCHGF002690	1203	961.873	4	48.289
RCHGF002691	123	13.0985	0	0
RCHGF002692	1125	883.873	2	26.2752
RCHGF002693	159	22.8618	0	0
RCHGF002694	2169	1927.87	18	108.418
RCHGF002695	864	622.873	4	74.5704
RCHGF002696	153	20.5216	3	1697.53
RCHGF002697	1152	910.873	5	63.741
RCHGF002698	1569	1327.87	2	17.4896
RCHGF002699	708	467.187	0	0
RCHGF002700	1524	1282.87	2	18.1031
RCHGF002701	573	332.909	0	0
RCHGF002702	168	26.4646	0	0
RCHGF002703	426	193.949	0	0
RCHGF002704	174	28.5134	0	0
RCHGF002705	567	327.259	0	0
RCHGF002706	129	14.3734	0	0
RCHGF002707	1830	1588.87	3	21.9249
RCHGF002708	2139	1897.87	3	18.3553
RCHGF002709	708	467.187	1	24.8551
RCHGF002710	648	407.357	0	0
RCHGF002711	126	13.6888	0	0
RCHGF002712	162	24.0909	0	0
RCHGF002713	774	533.038	1	21.7845
RCHGF002714	2310	2068.87	0	0
RCHGF002715	456	221.474	3	157.291
RCHGF002716	765	524.038	1	22.1587
RCHGF002717	489	252.863	1	45.922
RCHGF002718	114	11.1771	0	0
RCHGF002719	495	258.461	0	0
RCHGF002720	885	643.873	9	162.311
RCHGF002721	144	17.672	0	0
RCHGF002722	654	413.357	3	84.2758
RCHGF002723	693	452.231	4	102.708
RCHGF002724	1326	1084.87	1	10.7035
RCHGF002725	384	158.337	7	513.359
RCHGF002726	1278	1036.87	9	100.791
RCHGF002727	189	34.2664	0	0
RCHGF002728	1053	811.873	0	0
RCHGF002729	150	19.4273	0	0
RCHGF002730	1239	997.873	2	23.2735
RCHGF002731	171	27.5496	0	0
RCHGF002732	765	524.038	3	66.476
RCHGF002733	141	16.8398	0	0
RCHGF002734	921	679.873	0	0
RCHGF002735	819	577.931	2	40.1847
RCHGF002736	510	272.686	3	127.751
RCHGF002737	126	13.6888	0	0
RCHGF002738	306	98.475	1	117.918
RCHGF002739	312	102.514	0	0
RCHGF002740	1614	1372.87	6	50.749
RCHGF002741	147	18.4094	0	0
RCHGF002742	3231	2989.87	8	31.0702
RCHGF002743	120	12.1832	0	0
RCHGF002744	1491	1249.87	0	0
RCHGF002745	513	275.176	1	42.1985
RCHGF002746	1020	778.873	16	238.539
RCHGF002747	651	410.357	4	113.189
RCHGF002748	1749	1507.87	15	115.514
RCHGF002749	1512	1270.87	1	9.13701
RCHGF002750	1473	1231.87	1	9.42628
RCHGF002751	978	736.873	1	15.7585
RCHGF002752	1566	1324.87	1	8.7646
RCHGF002753	1698	1456.87	22	175.351
RCHGF002754	192	35.6168	0	0
RCHGF002755	981	739.873	2	31.3891
RCHGF002756	996	754.873	1	15.3827
RCHGF002757	912	670.873	1	17.3088
RCHGF002758	978	736.873	2	31.5169
RCHGF002759	1698	1456.87	72	573.875
RCHGF002760	1203	961.873	13	156.939
RCHGF002761	348	130.77	1	88.7967
RCHGF002762	1416	1174.87	0	0
RCHGF002763	1065	823.873	2	28.1888
RCHGF002764	996	754.873	4	61.5308
RCHGF002765	1863	1621.87	1	7.15961
RCHGF002766	1290	1048.87	5	55.3546
RCHGF002767	834	592.873	0	0
RCHGF002768	957	715.873	3	48.6622
RCHGF002769	216	47.1375	33	8129.31
RCHGF002770	330	116.711	69	6865.03
RCHGF002771	321	109.531	5	530.079
RCHGF002772	621	380.508	1	30.5171
RCHGF002773	1380	1138.87	11	112.156
RCHGF002775	414	183.287	0	0
RCHGF002776	189	34.2664	1	338.873
RCHGF002777	726	485.187	1	23.933
RCHGF002778	672	431.273	14	376.949
RCHGF002779	567	327.259	1	35.4825
RCHGF002780	1104	862.873	3	40.372
RCHGF002781	153	20.5216	0	0
RCHGF002782	921	679.873	3	51.2389
RCHGF002783	585	344.648	0	0
RCHGF002784	951	709.873	0	0
RCHGF002785	1548	1306.87	19	168.821
RCHGF002786	129	14.3734	0	0
RCHGF002787	900	658.873	1	17.624
RCHGF002788	777	536.038	0	0
RCHGF002789	633	392.357	0	0
RCHGF002790	873	631.873	0	0
RCHGF002791	144	17.672	0	0
RCHGF002792	1833	1591.87	15	109.418
RCHGF002793	822	580.931	2	39.9772
RCHGF002794	1317	1075.87	20	215.862
RCHGF002795	969	727.873	21	335.019
RCHGF002796	117	11.7169	0	0
RCHGF002797	999	757.873	5	76.609
RCHGF002798	690	449.231	9	232.637
RCHGF002799	180	30.82	0	0
RCHGF002800	561	321.385	4	144.524
RCHGF002801	786	545.038	5	106.525
RCHGF002802	360	139.583	7	582.332
RCHGF002803	339	123.444	3	282.201
RCHGF002804	120	12.1832	0	0
RCHGF002805	1779	1537.87	3	22.652
RCHGF002806	1728	1486.87	1	7.80967
RCHGF002807	813	571.931	0	0
RCHGF002808	891	649.873	6	107.208
RCHGF002809	465	229.763	0	0
RCHGF002810	657	416.357	1	27.8895
RCHGF002811	1422	1180.87	2	19.6668
RCHGF002812	999	757.873	5	76.609
RCHGF002813	156	21.6849	0	0
RCHGF002814	1932	1690.87	4	27.4698
RCHGF002815	960	718.873	3	48.4591
RCHGF002816	129	14.3734	0	0
RCHGF002817	267	73.9913	0	0
RCHGF002818	555	315.416	0	0
RCHGF002819	501	264.054	0	0
RCHGF002820	537	297.803	0	0
RCHGF002821	300	94.8053	0	0
RCHGF002822	264	72.1646	5	804.549
RCHGF002823	141	16.8398	0	0
RCHGF002824	336	121.379	0	0
RCHGF002825	300	94.8053	0	0
RCHGF002826	690	449.231	3	77.5458
RCHGF002827	819	577.931	1	20.0924
RCHGF002828	843	601.873	0	0
RCHGF002829	774	533.038	3	65.3536
RCHGF002830	420	188.818	2	122.996
RCHGF002831	276	80.0099	1	145.132
RCHGF002832	195	36.9613	0	0
RCHGF002834	540	300.803	1	38.6034
RCHGF002835	460	225.12	0	0
RCHGF002837	876	634.873	0	0
RCHGF002838	720	479.187	0	0
RCHGF002839	1131	889.873	3	39.1471
RCHGF002840	1011	769.873	1	15.083
RCHGF002841	294	90.9632	0	0
RCHGF002842	171	27.5496	0	0
RCHGF002843	642	401.357	1	28.9318
RCHGF002844	1968	1726.87	1	6.72428
RCHGF002845	396	167.663	0	0
RCHGF002846	609	368.544	0	0
RCHGF002847	720	479.187	0	0
RCHGF002848	507	269.766	2	86.0894
RCHGF002849	120	12.1832	0	0
RCHGF002850	1290	1048.87	5	55.3546
RCHGF002851	1245	1003.87	6	69.4031
RCHGF002852	777	536.038	1	21.6626
RCHGF002853	2166	1924.87	3	18.0978
RCHGF002854	189	34.2664	0	0
RCHGF002855	174	28.5134	0	0
RCHGF002856	342	125.736	3	277.056
RCHGF002857	651	410.357	0	0
