-e target_id	length	eff_length	Monoculture_Clostridium_HGF2_Early_Replicate_3_HGF2_counts	tpm
RCHGF001964	1581	1328.54	141	1.6886
RCHGF001965	1077	824.542	325	6.27125
RCHGF001966	1419	1166.54	5108	69.6681
RCHGF001967	960	707.542	6396	143.827
RCHGF001968	912	659.562	440	10.614
RCHGF001969	1194	941.542	1278	21.5961
RCHGF001970	591	340.47	169	7.89754
RCHGF001971	828	575.616	446	12.3278
RCHGF001972	2583	2330.54	3045	20.7881
RCHGF001973	954	701.542	2379	53.9541
RCHGF001974	774	521.632	65	1.98259
RCHGF001975	573	323.169	89	4.38172
RCHGF001976	1107	854.542	2277	42.3949
RCHGF001977	774	521.632	275	8.38788
RCHGF001978	564	314.561	101	5.10858
RCHGF001979	552	303.07	895	46.9854
RCHGF001980	834	581.61	1426	39.0096
RCHGF001981	687	434.902	71	2.59747
RCHGF001982	408	175.23	90	8.17182
RCHGF001983	591	340.47	6123	286.134
RCHGF001984	744	491.744	104	3.36495
RCHGF001986	765	512.663	4509	139.937
RCHGF001987	246	62.9612	1203	304.002
RCHGF001988	369	144.576	3494	384.513
RCHGF001989	705	452.8	327	11.4901
RCHGF001990	1284	1031.54	152	2.34445
RCHGF001991	378	151.436	42	4.4127
RCHGF001992	1089	836.542	155	2.948
RCHGF001993	312	103.344	18	2.77122
RCHGF001994	441	202.567	70	5.49811
RCHGF001995	1941	1688.54	639	6.02106
RCHGF001996	1245	992.542	843	13.5133
RCHGF001997	885	632.562	1234	31.0381
RCHGF001998	1227	974.542	2457	40.1133
RCHGF001999	372	146.895	139	15.0554
RCHGF002000	726	473.748	366	12.2918
RCHGF002001	327	113.821	1509	210.936
RCHGF002002	438	200.115	812	64.5596
RCHGF002003	507	261.123	203	12.369
RCHGF002004	177	32.1816	61	30.1582
RCHGF002005	642	390.393	194	7.90649
RCHGF002006	603	352.151	118	5.33134
RCHGF002007	360	137.874	57	6.57772
RCHGF002008	837	584.61	588	16.0028
RCHGF002009	705	452.8	638	22.4181
RCHGF002010	657	405.06	340	13.355
RCHGF002011	414	180.207	1540	135.966
RCHGF002012	1215	962.542	8858	146.42
RCHGF002013	1185	932.542	643	10.9705
RCHGF002014	642	390.393	152	6.19477
RCHGF002015	1422	1169.54	7994	108.751
RCHGF002016	1314	1061.54	3256	48.8012
RCHGF002017	654	402.1	1929	76.3277
RCHGF002018	984	731.542	11882.5	258.436
RCHGF002019	804	551.616	79	2.27863
RCHGF002020	414	180.207	170	15.0093
RCHGF002021	360	137.874	235	27.1187
RCHGF002022	318	107.475	228	33.7529
RCHGF002023	1653	1400.54	902	10.2469
RCHGF002024	1737	1484.54	897	9.61355
RCHGF002025	1626	1373.54	2888	33.4533
RCHGF002026	246	62.9612	105	26.5339
RCHGF002027	762	509.663	803	25.0678
RCHGF002028	912	659.562	214	5.16228
RCHGF002029	399	168.216	40	3.78336
RCHGF002030	1227	974.542	345	5.63251
RCHGF002031	804	551.616	197	5.68216
RCHGF002032	771	518.658	114	3.49709
RCHGF002033	471	228.355	52	3.62307
RCHGF002034	2688	2435.54	490	3.20099
RCHGF002035	120	16.8418	13	12.2811
RCHGF002036	594	343.326	455	21.0857
RCHGF002037	957	704.542	2926.93	66.0981
RCHGF002038	765	512.663	970	30.1039
RCHGF002039	987	734.542	979	21.2056
RCHGF002040	462	220.474	381	27.4948
RCHGF002041	942	689.542	377	8.6989
RCHGF002042	1125	872.542	1315	23.9786
RCHGF002043	141	20.3282	40	31.3072
RCHGF002044	1095	842.542	1042	19.677
RCHGF002045	159	26.0972	386	235.33
RCHGF002046	1464	1211.54	2421	31.7936
RCHGF002047	780	527.632	1830	55.1828
RCHGF002048	123	17.1772	11	10.1888
RCHGF002050	1548	1295.54	141	1.73161
RCHGF002051	810	557.616	38	1.08426
RCHGF002052	783	530.632	45	1.34928
RCHGF002053	321	109.645	35	5.07881
RCHGF002054	1092	839.542	62	1.17499
RCHGF002055	225	51.8354	2	0.613886
RCHGF002056	228	53.3546	8	2.38562
RCHGF002057	357	135.682	195	22.8662
RCHGF002059	444	205.066	239	18.5434
RCHGF002060	198	40.6744	7	2.73817
RCHGF002061	1899	1646.54	1830	17.6832
RCHGF002062	117	16.4579	22	21.2683
RCHGF002063	1188	935.542	4223	71.8193
RCHGF002064	204	42.9052	28	10.3832
RCHGF002065	231	54.7559	22	6.39257
RCHGF002066	417	182.649	311	27.0911
RCHGF002067	357	135.682	3829	448.999
RCHGF002068	222	50.9552	30	9.36735
RCHGF002069	1683	1430.54	314	3.49231
RCHGF002070	621	369.749	9554	411.114
RCHGF002071	906	653.562	62	1.50934
RCHGF002072	1005	752.542	76	1.60682
RCHGF002073	2187	1934.54	210	1.72713
RCHGF002074	2448	2195.54	190	1.37688
RCHGF002075	402	170.564	13	1.21266
RCHGF002076	501	255.564	28	1.74318
RCHGF002077	486	241.737	22	1.44798
RCHGF002078	267	75.2403	10	2.11463
RCHGF002079	219	49.6064	9	2.88662
RCHGF002080	141	20.3282	1	0.78268
RCHGF002081	1194	941.542	115	1.94331
RCHGF002082	1392	1139.54	134	1.87093
RCHGF002083	381	153.835	26	2.68907
RCHGF002084	327	113.821	37	5.17205
RCHGF002085	3057	2804.54	253	1.4353
RCHGF002086	378	151.436	5689	597.711
RCHGF002087	384	156.342	11646	1185.18
RCHGF002088	138	19.6481	21770	17628.7
RCHGF002089	918	665.562	83	1.98414
RCHGF002090	486	241.737	13	0.855627
RCHGF002091	123	17.1772	1	0.926259
RCHGF002092	429	192.438	7	0.57875
RCHGF002093	624	372.723	40	1.70749
RCHGF002094	639	387.455	37	1.51937
RCHGF002095	1362	1109.54	129	1.84982
RCHGF002097	411	177.731	45	4.0284
RCHGF002099	1776	1523.54	7567	79.0229
RCHGF002101	1461	1208.54	971	12.7832
RCHGF002102	1401	1148.54	791	10.9575
RCHGF002103	2220	1967.54	1335	10.7955
RCHGF002104	1272	1019.54	3714	57.9589
RCHGF002105	2247	1994.54	216	1.72304
RCHGF002106	696	443.875	88	3.15432
RCHGF002107	615	363.962	5717	249.917
RCHGF002108	837	584.61	1131	30.7808
RCHGF002109	378	151.436	201	21.1179
RCHGF002110	594	343.326	110	5.09765
RCHGF002111	525	277.756	3624	207.591
RCHGF002112	1308	1055.54	1620	24.4187
RCHGF002113	153	23.983	19	12.6048
RCHGF002114	117	16.4579	5	4.83371
RCHGF002115	924	671.549	3738	88.5616
RCHGF002116	135	19.0072	73	61.1065
RCHGF002117	1317	1064.54	557	8.32484
RCHGF002118	1920	1667.54	4778	45.5883
RCHGF002119	1332	1079.54	862	12.7043
RCHGF002120	996	743.542	1431	30.6209
RCHGF002121	189	37.206	400.689	171.348
RCHGF002122	369	144.576	334	36.7565
RCHGF002123	222	50.9552	650	202.959
RCHGF002124	138	19.6481	2628	2128.08
RCHGF002125	618	366.808	1774	76.9483
RCHGF002126	1245	992.542	1619	25.9526
RCHGF002127	792	539.632	554	16.3341
RCHGF002128	1941	1688.54	5234	49.318
RCHGF002129	459	217.945	107	7.81124
RCHGF002130	324	111.78	431	61.3476
RCHGF002131	402	170.564	199	18.563
RCHGF002132	585	334.68	226	10.7439
RCHGF002133	912	659.562	403	9.72149
RCHGF002134	2379	2126.54	935	6.99554
RCHGF002135	804	551.616	327	9.4318
RCHGF002136	912	659.562	345	8.32237
RCHGF002137	615	363.962	462	20.1962
RCHGF002138	1359	1106.54	712	10.2375
RCHGF002139	126	17.6381	43	38.7882
RCHGF002140	237	57.8452	165	45.3837
RCHGF002141	138	19.6481	178	144.139
RCHGF002142	642	390.393	4333	176.592
RCHGF002143	699	446.818	331	11.7864
RCHGF002144	714	461.79	3885	133.854
RCHGF002145	1188	935.542	8098	137.72
RCHGF002146	252	66.3967	483	115.74
RCHGF002147	2337	2084.54	2254	17.2039
RCHGF002148	951	698.542	634	14.4404
RCHGF002149	1254	1001.54	518	8.22895
RCHGF002150	309	101.459	2522	395.494
RCHGF002151	1044	791.542	13396	269.268
RCHGF002152	1920	1667.54	34235	326.646
RCHGF002153	441	202.567	6740	529.39
RCHGF002154	306	99.3408	9422	1509.04
RCHGF002155	594	343.326	6035	279.676
RCHGF002156	1749	1496.54	32014	340.357
RCHGF002157	1440	1187.54	20608	276.103
RCHGF002158	660	407.995	11507	448.736
RCHGF002159	1350	1097.54	16352	237.046
RCHGF002160	189	37.206	1915	818.917
RCHGF002162	1602	1349.54	8853	104.373
RCHGF002164	1833	1580.54	14949	150.484
RCHGF002165	1311	1058.54	222	3.33679
RCHGF002166	585	334.68	2777	132.017
RCHGF002167	540	291.668	467	25.4749
RCHGF002168	753	500.724	1537	48.8382
RCHGF002169	1230	977.542	171	2.7832
RCHGF002170	1089	836.542	2369	45.0569
RCHGF002171	414	180.207	13774	1216.11
RCHGF002172	288	87.7711	162	29.3662
RCHGF002173	150	22.8766	83	57.7259
RCHGF002174	531	283.347	330	18.5301
RCHGF002175	1575	1322.54	475	5.71436
RCHGF002176	846	593.592	210	5.62879
RCHGF002177	1893	1640.54	927	8.99034
RCHGF002178	1629	1376.54	4823	55.7457
RCHGF002180	1701	1448.54	3641	39.992
RCHGF002181	126	17.6381	191	172.292
RCHGF002183	429	192.438	3696	305.58
RCHGF002185	984	731.542	2844	61.8549
RCHGF002186	711	458.79	307	10.6465
RCHGF002187	204	42.9052	88	32.633
RCHGF002188	222	50.9552	91	28.4143
RCHGF002189	438	200.115	155	12.3236
RCHGF002190	126	17.6381	45	40.5923
RCHGF002191	870	617.562	3853	99.2663
RCHGF002192	1311	1058.54	3149	47.3313
RCHGF002193	960	707.542	1754	39.4422
RCHGF002194	1404	1151.54	204	2.8186
RCHGF002195	1917	1664.54	203	1.94037
RCHGF002196	114	15.9916	3	2.98478
RCHGF002197	888	635.562	22126	553.896
RCHGF002198	183	34.6512	1029	472.477
RCHGF002199	1902	1649.54	319	3.07688
RCHGF002200	747	494.724	116	3.7306
RCHGF002201	1005	752.542	153	3.23478
RCHGF002202	666	413.983	360	13.8358
RCHGF002203	2166	1913.54	2305	19.1653
RCHGF002204	2166	1913.54	5985	49.7634
RCHGF002205	309	101.459	204	31.9908
RCHGF002206	933	680.542	3294	77.0109
RCHGF002207	429	192.438	5239	433.153
RCHGF002208	1032	779.542	1225	25.0023
RCHGF002209	1572	1319.54	724	8.72969
RCHGF002210	4344	4091.54	6816	26.5049
RCHGF002211	129	18.1027	5	4.39452
RCHGF002212	390	160.976	336	33.2096
RCHGF002213	489	244.503	144	9.3705
RCHGF002214	615	363.962	151	6.60093
RCHGF002215	648	396.287	171	6.86547
RCHGF002216	486	241.737	102	6.71338
RCHGF002217	954	701.542	400	9.07173
RCHGF002218	1185	932.542	2998	51.1501
RCHGF002219	696	443.875	1254	44.949
RCHGF002220	366	142.402	270	30.1669
RCHGF002221	198	40.6744	114	44.5931
RCHGF002222	780	527.632	1808	54.5194
RCHGF002224	1179	926.542	951	16.3305
RCHGF002225	705	452.8	261	9.17103
RCHGF002226	2169	1916.54	3635	30.1766
RCHGF002227	174	31.2358	229	116.645
RCHGF002228	1095	842.542	318	6.00509
RCHGF002230	618	366.808	1199.59	52.033
RCHGF002231	368	143.818	743	82.1975
RCHGF002233	852	599.574	5070	134.539
RCHGF002234	321	109.645	30518	4428.43
RCHGF002235	126	17.6381	60	54.1231
RCHGF002236	1686	1433.54	843	9.35623
RCHGF002237	699	446.818	566	20.1544
RCHGF002238	1107	854.542	2639	49.1348
RCHGF002239	1191	938.542	20631	349.744
RCHGF002240	1242	989.542	3510	56.436
RCHGF002241	1860	1607.54	280	2.77127
RCHGF002242	390	160.976	61	6.02912
RCHGF002243	1525	1272.54	5696	71.2167
RCHGF002246	618	366.808	3859	167.386
RCHGF002247	189	37.206	167	71.4147
RCHGF002248	372	146.895	830	89.8992
RCHGF002249	705	452.8	3667	128.851
RCHGF002250	243	61.2765	270	70.1058
RCHGF002251	516	269.427	3291	194.344
RCHGF002252	549	300.274	1675	88.7524
RCHGF002253	1518	1265.54	11288	141.914
RCHGF002254	837	584.61	6599	179.596
RCHGF002255	1398	1145.54	9387	130.377
RCHGF002256	390	160.976	2154	212.897
RCHGF002257	147	21.9659	100	72.4328
RCHGF002258	2811	2558.54	1566	9.7383
RCHGF002259	474	230.974	1019	70.1932
RCHGF002260	288	87.7711	81	14.6831
RCHGF002261	1344	1091.54	185	2.69659
RCHGF002262	174	31.2358	9	4.58431
RCHGF002263	987	734.542	120	2.59925
RCHGF002264	645	393.311	86	3.47894
RCHGF002265	1038	785.542	109	2.2077
RCHGF002266	1326	1073.54	2250	33.3463
RCHGF002267	780	527.632	320	9.64945
RCHGF002268	666	413.983	253	9.72349
RCHGF002269	444	205.066	163	12.6467
RCHGF002270	846	593.592	1204	32.2717
RCHGF002271	195	39.5184	14	5.63653
RCHGF002272	213	46.8167	267	90.7391
RCHGF002273	195	39.5184	68	27.3774
RCHGF002274	408	175.23	261	23.6983
RCHGF002275	1101	848.542	3840	72.0015
RCHGF002276	1353	1100.54	1108	16.0183
RCHGF002277	984	731.542	632.177	13.7494
RCHGF002279	1083	830.542	13122.8	251.391
RCHGF002280	120	16.8418	127	119.977
RCHGF002281	1815	1562.54	22006	224.075
RCHGF002282	135	19.0072	60	50.2246
RCHGF002283	426	190.018	748	62.6311
RCHGF002284	648	396.287	1193	47.8977
RCHGF002285	1968	1715.54	588	5.4533
RCHGF002286	771	518.658	182	5.58308
RCHGF002287	993	740.542	263	5.65054
RCHGF002288	687	434.902	282	10.3167
RCHGF002289	555	305.948	894	46.4916
RCHGF002290	744	491.744	20827	673.863
RCHGF002291	1176	923.542	22222	382.834
RCHGF002292	1578	1325.54	1797	21.5694
RCHGF002293	267	75.2403	24	5.0751
RCHGF002294	366	142.402	41	4.5809
RCHGF002295	114	15.9916	8	7.95943
RCHGF002296	228	53.3546	41	12.2263
RCHGF002297	1512	1259.54	12904	163.003
RCHGF002299	504	258.24	283	17.436
RCHGF002300	912	659.562	744	17.9474
RCHGF002301	1800	1547.54	1351	13.8898
RCHGF002302	711	458.79	711	24.6569
RCHGF002303	816	563.616	164	4.62961
RCHGF002304	750	497.724	145	4.63515
RCHGF002305	474	230.974	53	3.65087
RCHGF002306	393	163.446	65	6.32736
RCHGF002307	1161	908.542	182	3.18721
RCHGF002308	705	452.8	85	2.98674
RCHGF002309	735	482.748	69	2.27411
RCHGF002310	495	250.105	406	25.8278
RCHGF002311	126	17.6381	4	3.60821
RCHGF002312	813	560.616	1762	50.0063
RCHGF002313	1236	983.542	853	13.7988
RCHGF002314	657	405.06	235	9.23066
RCHGF002315	138	19.6481	207	167.623
RCHGF002316	546	297.395	397	21.2393
RCHGF002317	2274	2021.54	1273	10.0191
RCHGF002318	459	217.945	111	8.10325
RCHGF002319	771	518.658	289	8.86544
RCHGF002320	816	563.616	347	9.79558
RCHGF002321	966	713.542	406	9.05295
RCHGF002322	1002	749.542	708	15.0287
RCHGF002323	501	255.564	15	0.933845
RCHGF002324	1308	1055.54	178	2.68305
RCHGF002325	1515	1262.54	623	7.85102
RCHGF002326	660	407.995	174	6.78545
RCHGF002327	1062	809.542	924	18.16
RCHGF002328	1404	1151.54	467	6.45239
RCHGF002329	726	473.748	456	15.3144
RCHGF002330	687	434.902	430	15.7312
RCHGF002331	1227	974.542	650	10.612
RCHGF002332	705	452.8	813	28.5672
RCHGF002333	417	182.649	129	11.2371
RCHGF002334	921	668.549	160	3.80777
RCHGF002335	960	707.542	109	2.45108
RCHGF002336	1383	1130.54	169	2.37839
RCHGF002337	855	602.562	102	2.69328
RCHGF002338	510	263.815	59	3.55824
RCHGF002339	891	638.562	1058	26.3613
RCHGF002340	648	396.287	104	4.17549
RCHGF002341	399	168.216	78	7.37754
RCHGF002342	411	177.731	33	2.95416
RCHGF002343	819	566.616	96	2.69567
RCHGF002344	762	509.663	133	4.15195
RCHGF002345	474	230.974	79	5.44186
RCHGF002346	1020	767.542	174	3.60687
RCHGF002347	2088	1835.54	1030	8.92805
RCHGF002348	162	26.9488	23	13.5791
RCHGF002349	843	590.61	656	17.672
RCHGF002350	1458	1205.54	214	2.82433
RCHGF002351	633	381.586	88	3.66922
RCHGF002352	1086	833.542	136	2.59594
RCHGF002353	1026	773.542	123	2.52991
RCHGF002354	1248	995.542	283	4.52283
RCHGF002355	1443	1190.54	290	3.87558
RCHGF002356	654	402.1	82	3.24462
RCHGF002357	1437	1184.54	225	3.02215
RCHGF002358	336	120.138	21	2.78114
RCHGF002359	1251	998.542	358	5.70427
RCHGF002360	312	103.344	2247	345.941
RCHGF002361	1926	1673.54	605	5.75178
RCHGF002362	828	575.616	176	4.86479
RCHGF002363	147	21.9659	22033	15959.1
RCHGF002364	174	31.2358	8148	4150.33
RCHGF002365	144	21.1656	13	9.7723
RCHGF002366	114	15.9916	180	179.087
RCHGF002367	564	314.561	591	29.8928
RCHGF002368	762	509.663	424	13.2363
RCHGF002369	870	617.562	271	6.98188
RCHGF002370	1911	1658.54	1281	12.2887
RCHGF002371	690	437.88	309	11.2276
RCHGF002372	117	16.4579	12	11.6009
RCHGF002373	1359	1106.54	764	10.9852
RCHGF002374	327	113.821	391	54.6559
RCHGF002375	522	274.922	925	53.5324
RCHGF002376	1062	809.542	280	5.50304
RCHGF002377	1089	836.542	212	4.0321
RCHGF002378	1461	1208.54	219	2.88314
RCHGF002379	1803	1550.54	198	2.03173
RCHGF002380	327	113.821	33	4.61291
RCHGF002381	318	107.475	31	4.58921
RCHGF002382	1092	839.542	200	3.79028
RCHGF002383	954	701.542	412	9.34388
RCHGF002384	1107	854.542	219	4.0775
RCHGF002385	741	488.748	149	4.85048
RCHGF002386	1095	842.542	1071	20.2247
RCHGF002388	1371	1118.54	2139	30.4258
RCHGF002389	1197	944.542	3126	52.6564
RCHGF002390	819	566.616	703	19.7401
RCHGF002391	879	626.562	2841	72.1424
RCHGF002392	717	464.786	1832	62.7128
RCHGF002393	690	437.88	542	19.6937
RCHGF002394	369	144.576	1639	180.371
RCHGF002395	1185	932.542	216	3.68527
RCHGF002396	2010	1757.54	3043	27.5474
RCHGF002397	606	355.07	1072	48.0358
RCHGF002398	117	16.4579	329	318.058
RCHGF002399	519	272.138	481	28.1216
RCHGF002400	834	581.61	781	21.365
RCHGF002401	606	355.07	196	8.78266
RCHGF002402	1224	971.542	378	6.19033
RCHGF002403	486	241.737	158	10.3992
RCHGF002404	1155	902.542	171	3.01448
RCHGF002405	486	241.737	1818	119.656
RCHGF002406	1167	914.542	8941	155.549
RCHGF002407	900	647.562	9936	244.126
RCHGF002408	1374	1121.54	327	4.63891
RCHGF002409	1485	1232.54	299	3.8597
RCHGF002410	813	560.616	89	2.52585
RCHGF002411	1116	863.542	122	2.24781
RCHGF002412	630	378.689	85	3.57125
RCHGF002413	117	16.4579	1	0.966742
RCHGF002414	621	369.749	76	3.27032
RCHGF002415	1008	755.542	173	3.6431
RCHGF002416	630	378.689	116	4.87371
RCHGF002417	666	413.983	109	4.18917
RCHGF002418	2076	1823.54	527	4.5981
RCHGF002419	996	743.542	142	3.03855
RCHGF002420	669	416.983	32	1.221
RCHGF002421	1377	1124.54	121	1.71196
RCHGF002422	282	84.0964	21	3.97307
RCHGF002423	282	84.0964	16	3.0271
RCHGF002424	462	220.474	54	3.8969
RCHGF002425	147	21.9659	5	3.62164
RCHGF002426	591	340.47	849	39.6746
RCHGF002427	201	41.688	1382	527.45
RCHGF002428	945	692.542	13814.9	317.384
RCHGF002429	1482	1229.54	1150	14.8812
RCHGF002430	891	638.562	432	10.7638
RCHGF002431	372	146.895	199	21.5542
RCHGF002432	1062	809.542	1130	22.2087
RCHGF002433	528	280.538	123	6.97584
RCHGF002434	543	294.485	61	3.29573
RCHGF002435	774	521.632	722	22.022
RCHGF002436	1323	1070.54	137	2.03611
RCHGF002437	1572	1319.54	192	2.31506
RCHGF002438	303	97.4106	181	29.5635
RCHGF002439	117	16.4579	37	35.7695
RCHGF002440	309	101.459	454	71.1952
RCHGF002441	534	286.068	960	53.3932
RCHGF002442	519	272.138	48	2.80631
RCHGF002443	168	29.0065	23	12.6159
RCHGF002444	189	37.206	55	23.5198
RCHGF002445	1971	1718.54	2942	27.2374
RCHGF002447	123	17.1772	13	12.0414
RCHGF002448	1251	998.542	1794	28.5851
RCHGF002449	237	57.8452	106	29.1556
RCHGF002450	1056	803.542	239	4.73231
RCHGF002451	1719	1466.54	312	3.38488
RCHGF002452	300	95.4162	18	3.00147
RCHGF002453	588	337.606	1137	53.5839
RCHGF002454	858	605.562	2992	78.6116
RCHGF002455	318	107.475	275	40.7108
RCHGF002456	324	111.78	798	113.586
RCHGF002457	195	39.5184	92	37.0401
RCHGF002458	792	539.632	1614	47.5871
RCHGF002459	513	266.667	706	42.123
RCHGF002460	606	355.07	3094	138.641
RCHGF002461	1482	1229.54	3200	41.4086
RCHGF002462	309	101.459	172	26.9726
RCHGF002463	693	440.88	216	7.79502
RCHGF002464	927	674.549	494	11.6519
RCHGF002465	393	163.446	62	6.03533
RCHGF002466	798	545.616	129	3.76172
RCHGF002467	984	731.542	176	3.82787
RCHGF002468	714	461.79	73	2.51514
RCHGF002469	813	560.616	103	2.92318
RCHGF002470	747	494.724	69	2.21907
RCHGF002471	465	223.113	62	4.4213
RCHGF002472	744	491.744	80	2.58842
RCHGF002473	729	476.748	142	4.73896
RCHGF002474	957	704.542	174	3.9294
RCHGF002475	852	599.574	145	3.84777
RCHGF002476	180	33.4335	3	1.42765
RCHGF002477	276	80.5297	1215	240.051
RCHGF002478	1422	1169.54	435	5.91776
RCHGF002479	456	215.383	527	38.9299
RCHGF002480	2031	1778.54	800	7.15665
RCHGF002481	597	346.298	277	12.7266
RCHGF002482	867	614.562	17951	464.736
RCHGF002483	126	17.6381	2	1.8041
RCHGF002484	318	107.475	579	85.7147
RCHGF002485	120	16.8418	126	119.032
RCHGF002487	1449	1196.54	3951	52.5367
RCHGF002489	1064	811.542	507.574	9.95112
RCHGF002491	798	545.616	115	3.35347
RCHGF002492	1851	1598.54	327	3.25467
RCHGF002493	354	133.477	33	3.9336
RCHGF002494	537	288.862	25	1.377
RCHGF002495	546	297.395	86	4.60096
RCHGF002496	402	170.564	55	5.13048
RCHGF002497	381	153.835	25	2.58564
RCHGF002498	387	158.593	27	2.70871
RCHGF002500	624	372.723	270.457	11.5451
RCHGF002501	291	89.5967	71.4085	12.6807
RCHGF002502	114	15.9916	92	91.5334
RCHGF002503	2013	1760.54	784	7.08522
RCHGF002504	234	56.1901	19	5.37994
RCHGF002505	759	506.663	445	13.9741
RCHGF002506	534	286.068	379	21.0792
RCHGF002507	1227	974.542	583	9.51813
RCHGF002508	177	32.1816	42	20.7647
RCHGF002509	270	76.9854	237	48.9806
RCHGF002510	384	156.342	698	71.0335
RCHGF002511	918	665.562	438	10.4705
RCHGF002512	1638	1385.54	3152	36.1951
RCHGF002513	717	464.786	752	25.7424
RCHGF002515	1695	1442.54	1169	12.8935
RCHGF002516	1263	1010.54	2300	36.2124
RCHGF002517	492	247.276	267	17.1796
RCHGF002518	1077	824.542	1997	38.5344
RCHGF002519	1149	896.542	2952	52.3877
RCHGF002520	156	25.0854	72	45.6662
RCHGF002522	411	177.731	151	13.5175
RCHGF002523	1083	830.542	1717	32.8922
RCHGF002524	465	223.113	167	11.909
RCHGF002526	1317	1064.54	820	12.2556
RCHGF002527	1104	851.542	4749	88.7319
RCHGF002529	237	57.8452	268	73.7142
RCHGF002530	417	182.649	56	4.87814
RCHGF002531	339	122.242	35	4.55544
RCHGF002532	219	49.6064	72	23.0929
RCHGF002533	618	366.808	362.408	15.7197
RCHGF002534	1140	887.542	91.4172	1.63879
RCHGF002535	204	42.9052	8	2.96663
RCHGF002536	1191	938.542	7102	120.396
RCHGF002537	1170	917.542	861	14.93
RCHGF002538	1374	1121.54	755	10.7106
RCHGF002539	627	375.711	226	9.57057
RCHGF002540	1926	1673.54	553	5.25741
RCHGF002541	1926	1673.54	466	4.4303
RCHGF002542	1179	926.542	2169	37.2459
RCHGF002543	909	656.562	5613	136.02
RCHGF002544	450	210.089	1884	142.679
RCHGF002545	615	363.962	1354	59.1898
RCHGF002546	597	346.298	634	29.1288
RCHGF002547	1944	1691.54	446	4.19504
RCHGF002548	114	15.9916	8	7.95943
RCHGF002549	1245	992.542	1025	16.4308
RCHGF002550	2163	1910.54	1664	13.8574
RCHGF002551	2070	1817.54	1641	14.3651
RCHGF002552	594	343.326	305	14.1344
RCHGF002553	39	10.2143	5	7.78836
RCHGF002554	3486	3233.54	5176	25.4683
RCHGF002555	804	551.616	172	4.96107
RCHGF002556	693	440.88	127	4.58318
RCHGF002557	1287	1034.54	232	3.56799
RCHGF002558	1413	1160.54	575	7.88298
RCHGF002559	300	95.4162	280	46.6895
RCHGF002560	480	236.557	1558	104.789
RCHGF002561	111	15.1988	3	3.14047
RCHGF002562	690	437.88	426	15.4788
RCHGF002563	165	28.0033	75	42.6125
RCHGF002564	234	56.1901	1521	430.679
RCHGF002565	825	572.616	677	18.8109
RCHGF002566	1026	773.542	593	12.197
RCHGF002567	774	521.632	166	5.06323
RCHGF002568	462	220.474	1088	78.5154
RCHGF002569	2055	1802.54	1121	9.89473
RCHGF002570	876	623.562	5218	133.14
RCHGF002571	465	223.113	140	9.98359
RCHGF002572	1911	1658.54	1363	13.0753
RCHGF002573	321	109.645	106	15.3815
RCHGF002574	1284	1031.54	258	3.97939
RCHGF002575	336	120.138	34	4.5028
RCHGF002576	1449	1196.54	201	2.67271
RCHGF002577	1509	1256.54	2339	29.6167
RCHGF002578	690	437.88	785	28.5232
RCHGF002579	1302	1049.54	767	11.6273
RCHGF002580	675	422.949	193	7.26028
RCHGF002581	1305	1052.54	446	6.74185
RCHGF002582	975	722.542	1344	29.5951
RCHGF002583	147	21.9659	107385	77782
RCHGF002584	456	215.383	2348	173.449
RCHGF002585	309	101.459	6618	1037.82
RCHGF002586	456	215.383	533	39.3731
RCHGF002587	225	51.8354	150	46.0414
RCHGF002588	669	416.983	412	15.7204
RCHGF002589	288	87.7711	41	7.43218
RCHGF002590	1068	815.542	340	6.6331
RCHGF002591	777	524.632	522	15.8307
RCHGF002592	168	29.0065	24	13.1644
RCHGF002593	435	197.516	168	13.5329
RCHGF002594	906	653.562	371	9.03172
RCHGF002595	2418	2165.54	741	5.44422
RCHGF002596	114	15.9916	20	19.8986
RCHGF002597	1278	1025.54	1039	16.1193
RCHGF002598	1050	797.542	155	3.09216
RCHGF002599	312	103.344	31	4.77266
RCHGF002600	477	233.668	14	0.953263
RCHGF002601	1917	1664.54	291	2.78152
RCHGF002602	609	358.038	51	2.26634
RCHGF002603	759	506.663	1150	36.1129
RCHGF002604	192	38.4307	24	9.93611
RCHGF002605	660	407.995	114	4.44564
RCHGF002606	696	443.875	96	3.44107
RCHGF002607	1734	1481.54	619	6.64753
RCHGF002608	1623	1370.54	283	3.28532
RCHGF002609	2346	2093.54	482	3.6631
RCHGF002610	723	470.758	82	2.77141
RCHGF002611	1311	1058.54	190	2.85581
RCHGF002612	759	506.663	153	4.80458
RCHGF002613	1422	1169.54	403	5.48243
RCHGF002614	666	413.983	195	7.49439
RCHGF002615	132	18.4886	56	48.1913
RCHGF002616	933	680.542	1328.3	31.0545
RCHGF002617	480	236.557	520	34.9745
RCHGF002618	138	19.6481	101	81.7869
RCHGF002619	201	41.688	112	42.7456
RCHGF002620	111	15.1988	18	18.8428
RCHGF002621	417	182.649	1139	99.2179
RCHGF002622	111	15.1988	9	9.42141
RCHGF002623	894	641.562	188	4.66233
RCHGF002624	2268	2015.54	612	4.83107
RCHGF002625	747	494.724	140	4.50245
RCHGF002626	351	131.284	45	5.45363
RCHGF002627	177	32.1816	23	11.3711
RCHGF002628	1182	929.542	312	5.34034
RCHGF002629	597	346.298	104	4.77823
