-e target_id	length	eff_length	Monoculture_Bi_animalis_lactis_PT33_Late_Replicate_3_HGF2_counts	tpm
RCHGF002286	771	530.56	0	0
RCHGF002287	993	752.56	1	400.421
RCHGF002288	687	446.56	0	0
RCHGF002289	555	317.395	0	0
RCHGF002290	744	503.56	2	1196.84
RCHGF002291	1176	935.56	4	1288.39
RCHGF002292	1578	1337.56	0	0
RCHGF002293	267	72.1231	0	0
RCHGF002294	366	142.549	0	0
RCHGF002295	114	17.25	0	0
RCHGF002296	228	48.508	0	0
RCHGF002297	1512	1271.56	0	0
RCHGF002299	504	268.981	0	0
RCHGF002300	912	671.56	0	0
RCHGF002301	1800	1559.56	0	0
RCHGF002302	711	470.56	0	0
RCHGF002303	816	575.56	0	0
RCHGF002304	750	509.56	0	0
RCHGF002305	474	240.593	0	0
RCHGF002306	393	166.467	0	0
RCHGF002307	1161	920.56	0	0
RCHGF002308	705	464.56	0	0
RCHGF002309	735	494.56	0	0
RCHGF002310	495	260.545	0	0
RCHGF002311	126	12.1875	0	0
RCHGF002312	813	572.56	0	0
RCHGF002313	1236	995.56	0	0
RCHGF002314	657	416.56	0	0
RCHGF002315	138	15.3871	0	0
RCHGF002316	546	308.395	0	0
RCHGF002317	2274	2033.56	0	0
RCHGF002318	459	225.593	0	0
RCHGF002319	771	530.56	0	0
RCHGF002320	816	575.56	0	0
RCHGF002321	966	725.56	0	0
RCHGF002322	1002	761.56	0	0
RCHGF002323	501	265.981	0	0
RCHGF002324	1308	1067.56	0	0
RCHGF002325	1515	1274.56	0	0
RCHGF002326	660	419.56	0	0
RCHGF002327	1062	821.56	0	0
RCHGF002328	1404	1163.56	0	0
RCHGF002329	726	485.56	0	0
RCHGF002330	687	446.56	0	0
RCHGF002331	1227	986.56	1	305.446
RCHGF002332	705	464.56	0	0
RCHGF002333	417	188.108	0	0
RCHGF002334	921	680.56	0	0
RCHGF002335	960	719.56	0	0
RCHGF002336	1383	1142.56	0	0
RCHGF002337	855	614.56	0	0
RCHGF002338	510	274.981	0	0
RCHGF002339	891	650.56	0	0
RCHGF002340	648	407.56	0	0
RCHGF002341	399	172.091	0	0
RCHGF002342	411	182.925	0	0
RCHGF002343	819	578.56	0	0
RCHGF002344	762	521.56	0	0
RCHGF002345	474	240.593	0	0
RCHGF002346	1020	779.56	0	0
RCHGF002347	2088	1847.56	0	0
RCHGF002348	162	24.6667	0	0
RCHGF002349	843	602.56	0	0
RCHGF002350	1458	1217.56	0	0
RCHGF002351	633	392.56	0	0
RCHGF002352	1086	845.56	0	0
RCHGF002353	1026	785.56	0	0
RCHGF002354	1248	1007.56	0	0
RCHGF002355	1443	1202.56	0	0
RCHGF002356	654	413.56	0	0
RCHGF002357	1437	1196.56	0	0
RCHGF002358	336	117.834	0	0
RCHGF002359	1251	1010.56	0	0
RCHGF002360	312	100.638	0	0
RCHGF002361	1926	1685.56	0	0
RCHGF002362	828	587.56	0	0
RCHGF002363	147	16.6275	0	0
RCHGF002364	174	28.9694	0	0
RCHGF002365	144	15.2826	0	0
RCHGF002366	114	17.25	0	0
RCHGF002367	564	325.036	0	0
RCHGF002368	762	521.56	0	0
RCHGF002369	870	629.56	0	0
RCHGF002370	1911	1670.56	0	0
RCHGF002371	690	449.56	0	0
RCHGF002372	117	12.8571	0	0
RCHGF002373	1359	1118.56	0	0
RCHGF002374	327	110.446	0	0
RCHGF002375	522	286.981	0	0
RCHGF002376	1062	821.56	0	0
RCHGF002377	1089	848.56	0	0
RCHGF002378	1461	1220.56	0	0
RCHGF002379	1803	1562.56	0	0
RCHGF002380	327	110.446	0	0
RCHGF002381	318	104.344	0	0
RCHGF002382	1092	851.56	0	0
RCHGF002383	954	713.56	0	0
RCHGF002384	1107	866.56	0	0
RCHGF002385	741	500.56	0	0
RCHGF002386	1095	854.56	0	0
RCHGF002388	1371	1130.56	0	0
RCHGF002389	1197	956.56	0	0
RCHGF002390	819	578.56	0	0
RCHGF002391	879	638.56	0	0
RCHGF002392	717	476.56	1	632.326
RCHGF002393	690	449.56	0	0
RCHGF002394	369	144.896	0	0
RCHGF002395	1185	944.56	0	0
RCHGF002396	2010	1769.56	0	0
RCHGF002397	606	365.56	0	0
RCHGF002398	117	12.8571	0	0
RCHGF002399	519	283.981	0	0
RCHGF002400	834	593.56	0	0
RCHGF002401	606	365.56	0	0
RCHGF002402	1224	983.56	0	0
RCHGF002403	486	251.545	0	0
RCHGF002404	1155	914.56	0	0
RCHGF002405	486	251.545	0	0
RCHGF002406	1167	926.56	0	0
RCHGF002407	900	659.56	0	0
RCHGF002408	1374	1133.56	0	0
RCHGF002409	1485	1244.56	0	0
RCHGF002410	813	572.56	0	0
RCHGF002411	1116	875.56	0	0
RCHGF002412	630	389.56	0	0
RCHGF002413	117	12.8571	0	0
RCHGF002414	621	380.56	0	0
RCHGF002415	1008	767.56	0	0
RCHGF002416	630	389.56	0	0
RCHGF002417	666	425.56	0	0
RCHGF002418	2076	1835.56	0	0
RCHGF002419	996	755.56	0	0
RCHGF002420	669	428.56	0	0
RCHGF002421	1377	1136.56	0	0
RCHGF002422	282	81.6734	0	0
RCHGF002423	282	81.6734	0	0
RCHGF002424	462	228.593	0	0
RCHGF002425	147	16.6275	0	0
RCHGF002426	591	351.306	0	0
RCHGF002427	201	37.8895	0	0
RCHGF002428	945	704.56	3	1283.1
RCHGF002429	1482	1241.56	0	0
RCHGF002430	891	650.56	0	0
RCHGF002431	372	147.568	0	0
RCHGF002432	1062	821.56	0	0
RCHGF002433	528	292.981	0	0
RCHGF002434	543	305.395	0	0
RCHGF002435	774	533.56	0	0
RCHGF002436	1323	1082.56	0	0
RCHGF002437	1572	1331.56	0	0
RCHGF002438	303	94.3958	0	0
RCHGF002439	117	12.8571	0	0
RCHGF002440	309	98.6496	0	0
RCHGF002441	534	298.981	0	0
RCHGF002442	519	283.981	0	0
RCHGF002443	168	25.2444	0	0
RCHGF002444	189	32.6268	0	0
RCHGF002445	1971	1730.56	0	0
RCHGF002447	123	11.4615	0	0
RCHGF002448	1251	1010.56	0	0
RCHGF002449	237	54.7841	0	0
RCHGF002450	1056	815.56	0	0
RCHGF002451	1719	1478.56	0	0
RCHGF002452	300	92.1234	0	0
RCHGF002453	588	348.306	0	0
RCHGF002454	858	617.56	0	0
RCHGF002455	318	104.344	0	0
RCHGF002456	324	108.776	1	2770.3
RCHGF002457	195	35.4295	0	0
RCHGF002458	792	551.56	0	0
RCHGF002459	513	277.981	0	0
RCHGF002460	606	365.56	0	0
RCHGF002461	1482	1241.56	0	0
RCHGF002462	309	98.6496	0	0
RCHGF002463	693	452.56	0	0
RCHGF002464	927	686.56	0	0
RCHGF002465	393	166.467	0	0
RCHGF002466	798	557.56	0	0
RCHGF002467	984	743.56	0	0
RCHGF002468	714	473.56	0	0
RCHGF002469	813	572.56	0	0
RCHGF002470	747	506.56	0	0
RCHGF002471	465	231.593	0	0
RCHGF002472	744	503.56	0	0
RCHGF002473	729	488.56	0	0
RCHGF002474	957	716.56	0	0
RCHGF002475	852	611.56	0	0
RCHGF002476	180	30.4912	0	0
RCHGF002477	276	78.1982	1	3853.56
RCHGF002478	1422	1181.56	0	0
RCHGF002479	456	223.556	0	0
RCHGF002480	2031	1790.56	0	0
RCHGF002481	597	356.56	0	0
RCHGF002482	867	626.56	0	0
RCHGF002483	126	12.1875	0	0
RCHGF002484	318	104.344	0	0
RCHGF002485	120	12.7778	0	0
RCHGF002487	1449	1208.56	0	0
RCHGF002489	1064	823.56	0	0
RCHGF002491	798	557.56	0	0
RCHGF002492	1851	1610.56	0	0
RCHGF002493	354	131.466	0	0
RCHGF002494	537	301.981	0	0
RCHGF002495	546	308.395	0	0
RCHGF002496	402	175.091	0	0
RCHGF002497	381	156.23	0	0
RCHGF002498	387	160.467	0	0
RCHGF002500	624	383.56	0	0
RCHGF002501	291	87.6492	0	0
RCHGF002502	114	17.25	0	0
RCHGF002503	2013	1772.56	0	0
RCHGF002504	234	52.5808	0	0
RCHGF002505	759	518.56	0	0
RCHGF002506	534	298.981	0	0
RCHGF002507	1227	986.56	0	0
RCHGF002508	177	30.534	0	0
RCHGF002509	270	74.6758	0	0
RCHGF002510	384	157.819	0	0
RCHGF002511	918	677.56	0	0
RCHGF002512	1638	1397.56	0	0
RCHGF002513	717	476.56	0	0
RCHGF002515	1695	1454.56	0	0
RCHGF002516	1263	1022.56	1	294.693
RCHGF002517	492	257.545	0	0
RCHGF002518	1077	836.56	0	0
RCHGF002519	1149	908.56	0	0
RCHGF002520	156	20.6515	0	0
RCHGF002522	411	182.925	0	0
RCHGF002523	1083	842.56	0	0
RCHGF002524	465	231.593	0	0
RCHGF002526	1317	1076.56	0	0
RCHGF002527	1104	863.56	0	0
RCHGF002529	237	54.7841	0	0
RCHGF002530	417	188.108	0	0
RCHGF002531	339	119.995	0	0
RCHGF002532	219	46.2361	0	0
RCHGF002533	618	377.56	0	0
RCHGF002534	1140	899.56	0	0
RCHGF002535	204	39.5787	0	0
RCHGF002536	1191	950.56	2	634.029
RCHGF002537	1170	929.56	0	0
RCHGF002538	1374	1133.56	0	0
RCHGF002539	627	386.56	0	0
RCHGF002540	1926	1685.56	0	0
RCHGF002541	1926	1685.56	0	0
RCHGF002542	1179	938.56	0	0
RCHGF002543	909	668.56	0	0
RCHGF002544	450	218.03	0	0
RCHGF002545	615	374.56	0	0
RCHGF002546	597	356.56	0	0
RCHGF002547	1944	1703.56	0	0
RCHGF002548	114	17.25	0	0
RCHGF002549	1245	1004.56	0	0
RCHGF002550	2163	1922.56	0	0
RCHGF002551	2070	1829.56	0	0
RCHGF002552	594	354.306	0	0
RCHGF002553	39	40	0	0
RCHGF002554	3486	3245.56	0	0
RCHGF002555	804	563.56	0	0
RCHGF002556	693	452.56	0	0
RCHGF002557	1287	1046.56	0	0
RCHGF002558	1413	1172.56	0	0
RCHGF002559	300	92.1234	0	0
RCHGF002560	480	245.545	1	1227.23
RCHGF002561	111	19.6667	0	0
RCHGF002562	690	449.56	0	0
RCHGF002563	165	24.8148	0	0
RCHGF002564	234	52.5808	0	0
RCHGF002565	825	584.56	0	0
RCHGF002566	1026	785.56	0	0
RCHGF002567	774	533.56	0	0
RCHGF002568	462	228.593	0	0
RCHGF002569	2055	1814.56	0	0
RCHGF002570	876	635.56	0	0
RCHGF002571	465	231.593	0	0
RCHGF002572	1911	1670.56	0	0
RCHGF002573	321	106.825	0	0
RCHGF002574	1284	1043.56	0	0
RCHGF002575	336	117.834	0	0
RCHGF002576	1449	1208.56	0	0
RCHGF002577	1509	1268.56	0	0
RCHGF002578	690	449.56	0	0
RCHGF002579	1302	1061.56	0	0
RCHGF002580	675	434.56	0	0
RCHGF002581	1305	1064.56	0	0
RCHGF002582	975	734.56	0	0
RCHGF002583	147	16.6275	6	108739
RCHGF002584	456	223.556	0	0
RCHGF002585	309	98.6496	0	0
RCHGF002586	456	223.556	0	0
RCHGF002587	225	46.6557	0	0
RCHGF002588	669	428.56	0	0
RCHGF002589	288	84.6492	0	0
RCHGF002590	1068	827.56	0	0
RCHGF002591	777	536.56	0	0
RCHGF002592	168	25.2444	0	0
RCHGF002593	435	204.404	0	0
RCHGF002594	906	665.56	0	0
RCHGF002595	2418	2177.56	0	0
RCHGF002596	114	17.25	0	0
RCHGF002597	1278	1037.56	0	0
RCHGF002598	1050	809.56	0	0
RCHGF002599	312	100.638	0	0
RCHGF002600	477	243.593	0	0
RCHGF002601	1917	1676.56	0	0
RCHGF002602	609	368.56	0	0
RCHGF002603	759	518.56	0	0
RCHGF002604	192	34.9448	0	0
RCHGF002605	660	419.56	0	0
RCHGF002606	696	455.56	0	0
RCHGF002607	1734	1493.56	1	201.76
RCHGF002608	1623	1382.56	0	0
RCHGF002609	2346	2105.56	0	0
RCHGF002610	723	482.56	0	0
RCHGF002611	1311	1070.56	0	0
RCHGF002612	759	518.56	0	0
RCHGF002613	1422	1181.56	0	0
RCHGF002614	666	425.56	0	0
RCHGF002615	132	13.9545	0	0
RCHGF002616	933	692.56	0	0
RCHGF002617	480	245.545	0	0
RCHGF002618	138	15.3871	0	0
RCHGF002619	201	37.8895	0	0
RCHGF002620	111	19.6667	0	0
RCHGF002621	417	188.108	0	0
RCHGF002622	111	19.6667	0	0
RCHGF002623	894	653.56	0	0
RCHGF002624	2268	2027.56	0	0
RCHGF002625	747	506.56	0	0
RCHGF002626	351	129.963	0	0
RCHGF002627	177	30.534	0	0
RCHGF002628	1182	941.56	0	0
RCHGF002629	597	356.56	0	0
RCHGF002630	264	69.5542	0	0
RCHGF002631	1611	1370.56	0	0
RCHGF002632	1212	971.56	0	0
RCHGF002633	465	231.593	0	0
RCHGF002634	1203	962.56	0	0
RCHGF002635	633	392.56	0	0
RCHGF002636	1098	857.56	0	0
RCHGF002638	225	46.6557	0	0
RCHGF002639	561	322.722	0	0
RCHGF002640	618	377.56	0	0
RCHGF002641	288	84.6492	0	0
RCHGF002642	783	542.56	0	0
RCHGF002643	2352	2111.56	0	0
RCHGF002645	1398	1157.56	0	0
RCHGF002646	1995	1754.56	0	0
RCHGF002647	792	551.56	0	0
RCHGF002648	147	16.6275	0	0
RCHGF002649	2316	2075.56	0	0
RCHGF002650	771	530.56	0	0
RCHGF002651	1314	1073.56	0	0
RCHGF002652	816	575.56	0	0
RCHGF002653	483	248.545	0	0
RCHGF002654	141	15.5946	0	0
RCHGF002655	387	160.467	0	0
RCHGF002656	1023	782.56	0	0
RCHGF002657	435	204.404	0	0
RCHGF002658	2577	2336.56	0	0
RCHGF002659	624	383.56	0	0
RCHGF002660	357	134.165	0	0
RCHGF002661	1152	911.56	0	0
RCHGF002662	1344	1103.56	0	0
RCHGF002663	531	295.981	0	0
RCHGF002664	906	665.56	0	0
RCHGF002665	942	701.56	0	0
RCHGF002666	618	377.56	0	0
RCHGF002667	1035	794.56	0	0
RCHGF002668	849	608.56	0	0
RCHGF002669	159	23	0	0
RCHGF002670	321	106.825	0	0
RCHGF002671	324	108.776	0	0
RCHGF002672	759	518.56	0	0
RCHGF002673	717	476.56	0	0
RCHGF002674	621	380.56	0	0
RCHGF002675	609	368.56	0	0
RCHGF002676	1032	791.56	0	0
RCHGF002677	1281	1040.56	0	0
RCHGF002678	630	389.56	0	0
RCHGF002679	1122	881.56	0	0
RCHGF002681	336	117.834	0	0
RCHGF002682	354	131.466	0	0
RCHGF002683	726	485.56	0	0
RCHGF002684	249	61.1821	0	0
RCHGF002685	1323	1082.56	0	0
RCHGF002686	813	572.56	0	0
RCHGF002687	114	17.25	0	0
RCHGF002688	597	356.56	0	0
RCHGF002689	1902	1661.56	0	0
RCHGF002690	1203	962.56	0	0
RCHGF002691	123	11.4615	0	0
RCHGF002692	1125	884.56	0	0
RCHGF002693	159	23	0	0
RCHGF002694	2169	1928.56	1	156.252
RCHGF002695	864	623.56	0	0
RCHGF002696	153	20.6667	0	0
RCHGF002697	1152	911.56	0	0
RCHGF002698	1569	1328.56	0	0
RCHGF002699	708	467.56	0	0
RCHGF002700	1524	1283.56	0	0
RCHGF002701	573	334.036	0	0
RCHGF002702	168	25.2444	0	0
RCHGF002703	426	196.272	0	0
RCHGF002704	174	28.9694	0	0
RCHGF002705	567	328.036	0	0
RCHGF002706	129	14.3529	0	0
RCHGF002707	1830	1589.56	1	189.575
RCHGF002708	2139	1898.56	0	0
RCHGF002709	708	467.56	0	0
RCHGF002710	648	407.56	0	0
RCHGF002711	126	12.1875	0	0
RCHGF002712	162	24.6667	0	0
RCHGF002713	774	533.56	0	0
RCHGF002714	2310	2069.56	0	0
RCHGF002715	456	223.556	0	0
RCHGF002716	765	524.56	0	0
RCHGF002717	489	254.545	0	0
RCHGF002718	114	17.25	0	0
RCHGF002719	495	260.545	0	0
RCHGF002720	885	644.56	0	0
RCHGF002721	144	15.2826	0	0
RCHGF002722	654	413.56	0	0
RCHGF002723	693	452.56	0	0
RCHGF002724	1326	1085.56	0	0
RCHGF002725	384	157.819	0	0
RCHGF002726	1278	1037.56	0	0
RCHGF002727	189	32.6268	1	9236.01
RCHGF002728	1053	812.56	0	0
RCHGF002729	150	18.3091	0	0
RCHGF002730	1239	998.56	0	0
RCHGF002731	171	27.1064	0	0
RCHGF002732	765	524.56	0	0
RCHGF002733	141	15.5946	0	0
RCHGF002734	921	680.56	0	0
RCHGF002735	819	578.56	0	0
RCHGF002736	510	274.981	0	0
RCHGF002737	126	12.1875	0	0
RCHGF002738	306	96.9016	0	0
RCHGF002739	312	100.638	0	0
RCHGF002740	1614	1373.56	0	0
RCHGF002741	147	16.6275	0	0
RCHGF002742	3231	2990.56	0	0
RCHGF002743	120	12.7778	0	0
RCHGF002744	1491	1250.56	0	0
RCHGF002745	513	277.981	0	0
RCHGF002746	1020	779.56	0	0
RCHGF002747	651	410.56	0	0
RCHGF002748	1749	1508.56	0	0
RCHGF002749	1512	1271.56	0	0
RCHGF002750	1473	1232.56	0	0
RCHGF002751	978	737.56	0	0
RCHGF002752	1566	1325.56	0	0
RCHGF002753	1698	1457.56	0	0
RCHGF002754	192	34.9448	0	0
RCHGF002755	981	740.56	0	0
RCHGF002756	996	755.56	0	0
RCHGF002757	912	671.56	0	0
RCHGF002758	978	737.56	0	0
RCHGF002759	1698	1457.56	5	1033.72
RCHGF002760	1203	962.56	1	313.062
RCHGF002761	348	126.963	0	0
RCHGF002762	1416	1175.56	0	0
RCHGF002763	1065	824.56	0	0
RCHGF002764	996	755.56	0	0
RCHGF002765	1863	1622.56	0	0
RCHGF002766	1290	1049.56	0	0
RCHGF002767	834	593.56	0	0
RCHGF002768	957	716.56	0	0
RCHGF002769	216	44.9519	1	6703.63
RCHGF002770	330	112.644	2	5350.35
RCHGF002771	321	106.825	0	0
RCHGF002772	621	380.56	0	0
RCHGF002773	1380	1139.56	0	0
RCHGF002775	414	185.519	0	0
RCHGF002776	189	32.6268	0	0
RCHGF002777	726	485.56	0	0
RCHGF002778	672	431.56	0	0
RCHGF002779	567	328.036	0	0
RCHGF002780	1104	863.56	0	0
RCHGF002781	153	20.6667	0	0
RCHGF002782	921	680.56	0	0
RCHGF002783	585	346.036	0	0
RCHGF002784	951	710.56	0	0
RCHGF002785	1548	1307.56	0	0
RCHGF002786	129	14.3529	0	0
RCHGF002787	900	659.56	0	0
RCHGF002788	777	536.56	0	0
RCHGF002789	633	392.56	0	0
RCHGF002790	873	632.56	0	0
RCHGF002791	144	15.2826	0	0
RCHGF002792	1833	1592.56	0	0
RCHGF002793	822	581.56	0	0
RCHGF002794	1317	1076.56	0	0
RCHGF002795	969	728.56	1	413.612
RCHGF002796	117	12.8571	0	0
RCHGF002797	999	758.56	0	0
RCHGF002798	690	449.56	2	1340.6
RCHGF002799	180	30.4912	0	0
RCHGF002800	561	322.722	0	0
RCHGF002801	786	545.56	0	0
RCHGF002802	360	136.549	0	0
RCHGF002803	339	119.995	0	0
RCHGF002804	120	12.7778	0	0
RCHGF002805	1779	1538.56	0	0
RCHGF002806	1728	1487.56	0	0
RCHGF002807	813	572.56	0	0
RCHGF002808	891	650.56	0	0
RCHGF002809	465	231.593	0	0
RCHGF002810	657	416.56	0	0
RCHGF002811	1422	1181.56	0	0
RCHGF002812	999	758.56	0	0
RCHGF002813	156	20.6515	0	0
RCHGF002814	1932	1691.56	0	0
RCHGF002815	960	719.56	0	0
RCHGF002816	129	14.3529	0	0
RCHGF002817	267	72.1231	0	0
RCHGF002818	555	317.395	0	0
RCHGF002819	501	265.981	0	0
RCHGF002820	537	301.981	1	997.882
RCHGF002821	300	92.1234	0	0
RCHGF002822	264	69.5542	0	0
RCHGF002823	141	15.5946	0	0
RCHGF002824	336	117.834	0	0
RCHGF002825	300	92.1234	0	0
RCHGF002826	690	449.56	0	0
RCHGF002827	819	578.56	0	0
RCHGF002828	843	602.56	0	0
RCHGF002829	774	533.56	0	0
RCHGF002830	420	190.69	0	0
RCHGF002831	276	78.1982	0	0
RCHGF002832	195	35.4295	0	0
RCHGF002834	540	304.333	0	0
RCHGF002835	460	226.593	1	1329.88
RCHGF002837	876	635.56	0	0
RCHGF002838	720	479.56	0	0
RCHGF002839	1131	890.56	0	0
RCHGF002840	1011	770.56	0	0
RCHGF002841	294	88.7378	0	0
RCHGF002842	171	27.1064	0	0
RCHGF002843	642	401.56	0	0
RCHGF002844	1968	1727.56	0	0
RCHGF002845	396	169.091	0	0
RCHGF002846	609	368.56	0	0
RCHGF002847	720	479.56	0	0
RCHGF002848	507	271.981	0	0
RCHGF002849	120	12.7778	0	0
RCHGF002850	1290	1049.56	0	0
RCHGF002851	1245	1004.56	0	0
RCHGF002852	777	536.56	0	0
RCHGF002853	2166	1925.56	0	0
RCHGF002854	189	32.6268	0	0
RCHGF002855	174	28.9694	0	0
RCHGF002856	342	122.423	0	0
RCHGF002857	651	410.56	0	0
RCHGF002858	1785	1544.56	0	0
RCHGF002859	603	362.56	0	0
RCHGF002860	141	15.5946	0	0
RCHGF002861	1377	1136.56	0	0
RCHGF002862	672	431.56	0	0
RCHGF002863	1149	908.56	0	0
RCHGF002864	120	12.7778	0	0
RCHGF002865	762	521.56	0	0
RCHGF002866	363	139.549	0	0
RCHGF002867	771	530.56	0	0
RCHGF002868	642	401.56	0	0
RCHGF002869	279	79.1383	0	0
RCHGF002870	195	35.4295	0	0
RCHGF002871	459	225.593	0	0
RCHGF002872	249	61.1821	0	0
RCHGF002873	150	18.3091	0	0
RCHGF002874	522	286.981	0	0
RCHGF002875	114	17.25	0	0
RCHGF002876	387	160.467	0	0
RCHGF002877	111	19.6667	0	0
RCHGF002878	444	212.959	0	0
RCHGF002879	351	129.963	0	0
RCHGF002880	255	63.8632	0	0
RCHGF002881	156	20.6515	0	0
RCHGF002882	267	72.1231	0	0
RCHGF002883	453	220.556	0	0
RCHGF002884	354	131.466	0	0
RCHGF002885	324	108.776	0	0
RCHGF002886	162	24.6667	0	0
RCHGF002887	441	209.959	0	0
RCHGF002888	375	150.23	0	0
RCHGF002889	126	12.1875	0	0
RCHGF002890	123	11.4615	0	0
RCHGF002891	1338	1097.56	0	0
RCHGF002892	2868	2627.56	0	0
RCHGF002893	2349	2108.56	0	0
RCHGF002894	2010	1769.56	0	0
RCHGF002895	1743	1502.56	1	200.552
RCHGF002896	1806	1565.56	0	0
RCHGF002897	678	437.56	0	0
RCHGF002898	177	30.534	0	0
RCHGF002899	792	551.56	0	0
RCHGF002900	1368	1127.56	0	0
RCHGF002901	111	19.6667	0	0
RCHGF002902	1512	1271.56	0	0
RCHGF002903	906	665.56	0	0
RCHGF002904	1929	1688.56	0	0
RCHGF002905	2220	1979.56	0	0
RCHGF002906	1737	1496.56	0	0
RCHGF002907	669	428.56	0	0
RCHGF002908	702	461.56	0	0
RCHGF002909	1110	869.56	0	0
RCHGF002910	597	356.56	0	0
RCHGF002911	273	75.4243	0	0
RCHGF002912	687	446.56	0	0
RCHGF002913	135	13.3103	0	0
RCHGF002914	177	30.534	0	0
RCHGF002915	246	59.0035	0	0
RCHGF002916	555	317.395	0	0
RCHGF002917	180	30.4912	0	0
RCHGF002918	762	521.56	0	0
RCHGF002919	306	96.9016	0	0
RCHGF002920	510	274.981	0	0
RCHGF002921	660	419.56	0	0
RCHGF002922	780	539.56	0	0
RCHGF002923	318	104.344	0	0
RCHGF002924	216	44.9519	0	0
RCHGF002925	657	416.56	0	0
RCHGF002926	699	458.56	0	0
RCHGF002927	270	74.6758	0	0
RCHGF002928	906	665.56	0	0
RCHGF002929	1584	1343.56	0	0
RCHGF002930	783	542.56	0	0
RCHGF002931	975	734.56	0	0
RCHGF002932	597	356.56	0	0
RCHGF002933	711	470.56	1	640.388
RCHGF002934	1053	812.56	0	0
RCHGF002935	1101	860.56	0	0
RCHGF002936	1068	827.56	0	0
RCHGF002937	1134	893.56	0	0
RCHGF002938	2376	2135.56	0	0
RCHGF002939	681	440.56	0	0
RCHGF002940	675	434.56	0	0
RCHGF002941	1395	1154.56	2	522.002
RCHGF002942	186	31.947	0	0
RCHGF002943	534	298.981	3	3023.68
RCHGF002944	231	50.1712	0	0
RCHGF002945	114	17.25	0	0
RCHGF002946	2091	1850.56	0	0
RCHGF002947	1671	1430.56	0	0
RCHGF002948	129	14.3529	0	0
RCHGF002949	1665	1424.56	0	0
RCHGF002950	471	237.593	0	0
RCHGF002951	474	240.593	0	0
RCHGF002952	522	286.981	0	0
RCHGF002953	1200	959.56	0	0
RCHGF002954	1647	1406.56	0	0
RCHGF002955	729	488.56	0	0
RCHGF002956	738	497.56	0	0
RCHGF002957	324	108.776	0	0
RCHGF002958	342	122.423	0	0
RCHGF002959	435	204.404	0	0
RCHGF002960	963	722.56	0	0
RCHGF002961	858	617.56	0	0
RCHGF002962	132	13.9545	0	0
RCHGF002963	699	458.56	0	0
RCHGF002964	750	509.56	0	0
RCHGF002965	825	584.56	0	0
RCHGF002966	444	212.959	0	0
RCHGF002967	1197	956.56	0	0
RCHGF002968	114	17.25	0	0
RCHGF002969	1698	1457.56	1	206.744
RCHGF002970	1692	1451.56	0	0
RCHGF002971	1227	986.56	0	0
RCHGF002972	891	650.56	0	0
RCHGF002973	1395	1154.56	0	0
RCHGF002974	1293	1052.56	31	8875.1
RCHGF002975	1470	1229.56	0	0
RCHGF002976	2256	2015.56	0	0
RCHGF002977	609	368.56	0	0
RCHGF002978	1983	1742.56	0	0
RCHGF002979	861	620.56	0	0
RCHGF002980	117	12.8571	0	0
RCHGF002981	495	260.545	0	0
RCHGF002982	693	452.56	0	0
RCHGF002983	525	289.981	1	1039.18
RCHGF002984	120	12.7778	0	0
RCHGF002985	216	44.9519	0	0
RCHGF002986	231	50.1712	0	0
RCHGF002987	1005	764.56	0	0
RCHGF002988	561	322.722	0	0
RCHGF002989	285	83.0421	1	3628.77
RCHGF002990	1362	1121.56	0	0
RCHGF002991	1170	929.56	0	0
RCHGF002992	882	641.56	0	0
RCHGF002993	213	44.5561	0	0
RCHGF002994	528	292.981	0	0
RCHGF002995	159	23	0	0
RCHGF002996	993	752.56	0	0
RCHGF002997	357	134.165	0	0
RCHGF002998	111	19.6667	0	0
RCHGF002999	1200	959.56	0	0
RCHGF003000	762	521.56	0	0
RCHGF003001	213	44.5561	0	0
RCHGF003002	567	328.036	1	918.622
RCHGF003003	573	334.036	0	0
RCHGF003004	249	61.1821	0	0
RCHGF003005	870	629.56	0	0
RCHGF003006	540	304.333	1	990.168
RCHGF003007	744	503.56	12	7181.06
RCHGF003008	2031	1790.56	0	0
RCHGF003009	585	346.036	0	0
RCHGF003010	873	632.56	0	0
RCHGF003011	774	533.56	0	0
RCHGF003012	729	488.56	0	0
RCHGF003013	396	169.091	0	0
RCHGF003014	390	163.467	0	0
RCHGF003015	855	614.56	0	0
RCHGF003016	786	545.56	0	0
RCHGF003017	786	545.56	0	0
RCHGF003018	1104	863.56	0	0
RCHGF003019	702	461.56	0	0
RCHGF003020	426	196.272	0	0
RCHGF003021	1218	977.56	0	0
RCHGF003022	915	674.56	0	0
RCHGF003023	213	44.5561	0	0
RCHGF003024	888	647.56	0	0
RCHGF003025	1320	1079.56	0	0
RCHGF003026	114	17.25	0	0
RCHGF003027	2595	2354.56	0	0
RCHGF003028	2040	1799.56	0	0
RCHGF003029	156	20.6515	0	0
RCHGF003030	1632	1391.56	0	0
RCHGF003031	417	188.108	1	1601.96
RCHGF003032	1203	962.56	0	0
RCHGF003033	747	506.56	0	0
RCHGF003034	1209	968.56	0	0
RCHGF003035	3504	3263.56	3	277.005
RCHGF003036	7287	7046.56	0	0
RCHGF003037	132	13.9545	0	0
RCHGF003038	804	563.56	0	0
RCHGF003039	462	228.593	0	0
RCHGF003040	657	416.56	0	0
RCHGF003041	306	96.9016	0	0
RCHGF003042	2340	2099.56	1	143.526
RCHGF003043	849	608.56	0	0
RCHGF003044	768	527.56	0	0
