-e target_id	length	eff_length	Coculture_PT33_HGF2_Early_Replicate_3_HGF2_counts	tpm
RCHGF002086	378	167.209	11	403.606
RCHGF002087	384	172.201	70	2493.94
RCHGF002088	138	18.7254	61	19985.9
RCHGF002089	918	688.947	1	8.90509
RCHGF002090	486	262.772	0	0
RCHGF002091	123	15.373	0	0
RCHGF002092	429	210.699	0	0
RCHGF002093	624	396.775	0	0
RCHGF002094	639	410.798	0	0
RCHGF002095	1362	1132.95	2	10.8304
RCHGF002097	411	194.384	1	31.5619
RCHGF002099	1776	1546.95	75	297.447
RCHGF002101	1461	1231.95	7	34.8602
RCHGF002102	1401	1171.95	5	26.175
RCHGF002103	2220	1990.95	25	77.038
RCHGF002104	1272	1042.95	4	23.53
RCHGF002105	2247	2017.95	1	3.04029
RCHGF002106	696	467.184	1	13.1322
RCHGF002107	615	387.813	53	838.453
RCHGF002108	837	608.14	1	10.0884
RCHGF002109	378	167.209	4	146.766
RCHGF002110	594	367.176	0	0
RCHGF002111	525	300.066	7	143.122
RCHGF002112	1308	1078.95	6	34.1174
RCHGF002113	153	23.321	0	0
RCHGF002114	117	13.9932	0	0
RCHGF002115	924	694.947	20	176.564
RCHGF002116	135	17.9059	5	1713.16
RCHGF002117	1317	1087.95	8	45.1135
RCHGF002118	1920	1690.95	30	108.847
RCHGF002119	1332	1102.95	3	16.6875
RCHGF002120	996	766.947	4	31.9977
RCHGF002121	189	38.9117	1.08029	170.327
RCHGF002122	369	159.713	1	38.4135
RCHGF002123	222	55.6805	4	440.739
RCHGF002124	138	18.7254	11	3604.01
RCHGF002125	618	390.813	13	204.079
RCHGF002126	1245	1015.95	11	66.4272
RCHGF002127	792	563.14	2	21.7891
RCHGF002128	1941	1711.95	94	336.87
RCHGF002129	459	237.769	0	0
RCHGF002130	324	123.942	0	0
RCHGF002131	402	186.834	3	98.5123
RCHGF002132	585	358.245	0	0
RCHGF002133	912	683.14	1	8.9808
RCHGF002134	2379	2149.95	8	22.829
RCHGF002135	804	575.14	1	10.6672
RCHGF002136	912	683.14	1	8.9808
RCHGF002137	615	387.813	2	31.6397
RCHGF002138	1359	1129.95	5	27.1479
RCHGF002139	126	15.8497	0	0
RCHGF002140	237	64.5343	3	285.204
RCHGF002141	138	18.7254	0	0
RCHGF002142	642	413.798	7	103.785
RCHGF002143	699	470.14	0	0
RCHGF002144	714	485.14	56	708.183
RCHGF002145	1188	958.947	124	793.325
RCHGF002146	252	73.0874	7	587.598
RCHGF002147	2337	2107.95	18	52.3887
RCHGF002148	951	721.947	4	33.9922
RCHGF002149	1254	1024.95	5	29.929
RCHGF002150	309	112.707	11	598.78
RCHGF002151	1044	814.947	46	346.3
RCHGF002152	1920	1690.95	90	326.54
RCHGF002153	441	221.945	39	1078.06
RCHGF002154	306	110.45	23	1277.57
RCHGF002155	594	367.176	20	334.18
RCHGF002156	1749	1519.95	90	363.277
RCHGF002157	1440	1210.95	96	486.374
RCHGF002158	660	431.474	51	725.17
RCHGF002159	1350	1120.95	43	235.346
RCHGF002160	189	38.9117	11	1734.35
RCHGF002162	1602	1372.95	54	241.304
RCHGF002164	1833	1603.95	41	156.826
RCHGF002165	1311	1081.95	1	5.67046
RCHGF002166	585	358.245	1	17.1256
RCHGF002167	540	314.115	2	39.063
RCHGF002168	753	524.14	27	316.039
RCHGF002169	1230	1000.95	0	0
RCHGF002170	1089	859.947	6	42.8059
RCHGF002171	414	197.115	21	653.619
RCHGF002172	288	97.4661	0	0
RCHGF002173	150	22.1394	0	0
RCHGF002174	531	305.379	0	0
RCHGF002175	1575	1345.95	6	27.3494
RCHGF002176	846	617.14	0	0
RCHGF002177	1893	1663.95	4	14.7484
RCHGF002178	1629	1399.95	6	26.2944
RCHGF002180	1701	1471.95	26	108.369
RCHGF002181	126	15.8497	2	774.167
RCHGF002183	429	210.699	19	553.243
RCHGF002185	984	754.947	24	195.038
RCHGF002186	711	482.14	1	12.7248
RCHGF002187	204	46.2704	1	132.593
RCHGF002188	222	55.6805	0	0
RCHGF002189	438	219.159	3	83.982
RCHGF002190	126	15.8497	0	0
RCHGF002191	870	641.14	22	210.521
RCHGF002192	1311	1081.95	3	17.0114
RCHGF002193	960	730.947	6	50.3605
RCHGF002194	1404	1174.95	2	10.4433
RCHGF002195	1917	1687.95	0	0
RCHGF002196	114	13.7056	0	0
RCHGF002197	888	659.14	88	819.086
RCHGF002198	183	36.2667	5	845.836
RCHGF002199	1902	1672.95	4	14.6691
RCHGF002200	747	518.14	1	11.8407
RCHGF002201	1005	775.947	3	23.7199
RCHGF002202	666	437.393	1	14.0266
RCHGF002203	2166	1936.95	21	66.516
RCHGF002204	2166	1936.95	57	180.543
RCHGF002205	309	112.707	0	0
RCHGF002206	933	703.947	1	8.71534
RCHGF002207	429	210.699	8	232.944
RCHGF002208	1032	802.947	24	183.379
RCHGF002209	1572	1342.95	9	41.1157
RCHGF002210	4344	4114.95	29	43.2373
RCHGF002211	129	16.7391	0	0
RCHGF002212	390	176.768	4	138.829
RCHGF002213	489	265.747	3	69.2593
RCHGF002214	615	387.813	6	94.9192
RCHGF002215	648	419.798	1	14.6145
RCHGF002216	486	262.772	0	0
RCHGF002217	954	724.947	3	25.3886
RCHGF002218	1185	955.947	2	12.8357
RCHGF002219	696	467.184	3	39.3966
RCHGF002220	366	157.364	0	0
RCHGF002221	198	43.2057	0	0
RCHGF002222	780	551.14	2	22.2635
RCHGF002224	1179	949.947	5	32.292
RCHGF002225	705	476.14	2	25.7703
RCHGF002226	2169	1939.95	15	47.4379
RCHGF002227	174	31.9369	4	768.408
RCHGF002228	1095	865.947	3	21.2547
RCHGF002230	618	390.813	5.5	86.3413
RCHGF002231	368	158.99	9	347.293
RCHGF002233	852	623.14	17	167.374
RCHGF002234	321	121.666	84	4235.8
RCHGF002235	126	15.8497	3	1161.25
RCHGF002236	1686	1456.95	12	50.5315
RCHGF002237	699	470.14	11	143.546
RCHGF002238	1107	877.947	12	83.8566
RCHGF002239	1191	961.947	41	261.491
RCHGF002240	1242	1012.95	15	90.8508
RCHGF002241	1860	1630.95	10	37.617
RCHGF002242	390	176.768	0	0
RCHGF002243	1525	1295.95	8	37.8728
RCHGF002246	618	390.813	3	47.0953
RCHGF002247	189	38.9117	0	0
RCHGF002248	372	162.433	0	0
RCHGF002249	705	476.14	4	51.5407
RCHGF002250	243	67.9615	1	90.2738
RCHGF002251	516	291.488	5	105.238
RCHGF002252	549	322.726	1	19.0104
RCHGF002253	1518	1288.95	12	57.1177
RCHGF002254	837	608.14	16	161.414
RCHGF002255	1398	1168.95	11	57.7327
RCHGF002256	390	176.768	8	277.659
RCHGF002257	147	21.2598	0	0
RCHGF002258	2811	2581.95	11	26.1378
RCHGF002259	474	251.458	0	0
RCHGF002260	288	97.4661	0	0
RCHGF002261	1344	1114.95	0	0
RCHGF002262	174	31.9369	0	0
RCHGF002263	987	757.947	3	24.2832
RCHGF002264	645	416.798	0	0
RCHGF002265	1038	808.947	0	0
RCHGF002266	1326	1096.95	4	22.3717
RCHGF002267	780	551.14	3	33.3952
RCHGF002268	666	437.393	6	84.1597
RCHGF002269	444	224.385	1	27.342
RCHGF002270	846	617.14	0	0
RCHGF002271	195	41.7147	1	147.074
RCHGF002272	213	50.9635	0	0
RCHGF002273	195	41.7147	1	147.074
RCHGF002274	408	192.126	5	159.665
RCHGF002275	1101	871.947	6	42.2168
RCHGF002276	1353	1123.95	11	60.0442
RCHGF002277	984	754.947	4	32.5063
RCHGF002279	1083	853.947	19	136.504
RCHGF002280	120	14.5436	0	0
RCHGF002281	1815	1585.95	11	42.5528
RCHGF002282	135	17.9059	0	0
RCHGF002283	426	207.985	5	147.49
RCHGF002284	648	419.798	2	29.229
RCHGF002285	1968	1738.95	1	3.52808
RCHGF002286	771	542.14	2	22.6331
RCHGF002287	993	763.947	0	0
RCHGF002288	687	458.184	0	0
RCHGF002289	555	328.726	11	205.297
RCHGF002290	744	515.14	311	3703.91
RCHGF002291	1176	946.947	172	1114.36
RCHGF002292	1578	1348.95	3	13.6443
RCHGF002293	267	82.6334	0	0
RCHGF002294	366	157.364	0	0
RCHGF002295	114	13.7056	0	0
RCHGF002296	228	59.097	3	311.444
RCHGF002297	1512	1282.95	47	224.757
RCHGF002299	504	279.977	1	21.913
RCHGF002300	912	683.14	2	17.9616
RCHGF002301	1800	1570.95	3	11.7161
RCHGF002302	711	482.14	0	0
RCHGF002303	816	587.14	6	62.6952
RCHGF002304	750	521.14	7	82.4078
RCHGF002305	474	251.458	0	0
RCHGF002306	393	179.025	0	0
RCHGF002307	1161	931.947	18	118.497
RCHGF002308	705	476.14	4	51.5407
RCHGF002309	735	506.14	1	12.1214
RCHGF002310	495	271.082	7	158.424
RCHGF002311	126	15.8497	0	0
RCHGF002312	813	584.14	15	157.543
RCHGF002313	1236	1006.95	2	12.1856
RCHGF002314	657	428.798	2	28.6156
RCHGF002315	138	18.7254	0	0
RCHGF002316	546	319.726	3	57.5662
RCHGF002317	2274	2044.95	15	45.0022
RCHGF002318	459	237.769	1	25.803
RCHGF002319	771	542.14	1	11.3165
RCHGF002320	816	587.14	5	52.246
RCHGF002321	966	736.947	6	49.9504
RCHGF002322	1002	772.947	6	47.624
RCHGF002323	501	277.03	0	0
RCHGF002324	1308	1078.95	2	11.3725
RCHGF002325	1515	1285.95	3	14.3127
RCHGF002326	660	431.474	0	0
RCHGF002327	1062	832.947	6	44.1935
RCHGF002328	1404	1174.95	2	10.4433
RCHGF002329	726	497.14	0	0
RCHGF002330	687	458.184	5	66.9507
RCHGF002331	1227	997.947	8	49.1821
RCHGF002332	705	476.14	6	77.311
RCHGF002333	417	199.979	1	30.679
RCHGF002334	921	691.947	2	17.733
RCHGF002335	960	730.947	0	0
RCHGF002336	1383	1153.95	0	0
RCHGF002337	855	626.14	1	9.79836
RCHGF002338	510	285.789	0	0
RCHGF002339	891	662.14	3	27.7969
RCHGF002340	648	419.798	3	43.8436
RCHGF002341	399	183.962	1	33.35
RCHGF002342	411	194.384	0	0
RCHGF002343	819	590.14	0	0
RCHGF002344	762	533.14	1	11.5076
RCHGF002345	474	251.458	1	24.3982
RCHGF002346	1020	790.947	1	7.7567
RCHGF002347	2088	1858.95	6	19.802
RCHGF002348	162	26.8635	0	0
RCHGF002349	843	614.14	5	49.9491
RCHGF002350	1458	1228.95	1	4.99219
RCHGF002351	633	404.798	1	15.1561
RCHGF002352	1086	856.947	5	35.7965
RCHGF002353	1026	796.947	0	0
RCHGF002354	1248	1018.95	7	42.1474
RCHGF002355	1443	1213.95	2	10.1078
RCHGF002356	654	425.798	0	0
RCHGF002357	1437	1207.95	0	0
RCHGF002358	336	133.137	0	0
RCHGF002359	1251	1021.95	3	18.0101
RCHGF002360	312	114.916	5	266.939
RCHGF002361	1926	1696.95	1	3.6154
RCHGF002362	828	599.14	0	0
RCHGF002363	147	21.2598	23	6637.34
RCHGF002364	174	31.9369	10	1921.02
RCHGF002365	144	20.4641	0	0
RCHGF002366	114	13.7056	0	0
RCHGF002367	564	337.602	0	0
RCHGF002368	762	533.14	6	69.0454
RCHGF002369	870	641.14	7	66.9838
RCHGF002370	1911	1681.95	11	40.1241
RCHGF002371	690	461.184	8	106.424
RCHGF002372	117	13.9932	0	0
RCHGF002373	1359	1129.95	1	5.42958
RCHGF002374	327	126.424	0	0
RCHGF002375	522	297.151	5	103.233
RCHGF002376	1062	832.947	1	7.36558
RCHGF002377	1089	859.947	4	28.5373
RCHGF002378	1461	1231.95	0	0
RCHGF002379	1803	1573.95	7	27.2855
RCHGF002380	327	126.424	0	0
RCHGF002381	318	119.369	0	0
RCHGF002382	1092	862.947	0	0
RCHGF002383	954	724.947	2	16.9258
RCHGF002384	1107	877.947	2	13.9761
RCHGF002385	741	512.14	0	0
RCHGF002386	1095	865.947	4	28.3396
RCHGF002388	1371	1141.95	20	107.45
RCHGF002389	1197	967.947	38	240.855
RCHGF002390	819	590.14	10	103.961
RCHGF002391	879	650.14	64	603.946
RCHGF002392	717	488.14	49	615.852
RCHGF002393	690	461.184	17	226.152
RCHGF002394	369	159.713	1	38.4135
RCHGF002395	1185	955.947	0	0
RCHGF002396	2010	1780.95	20	68.8975
RCHGF002397	606	379.14	6	97.0903
RCHGF002398	117	13.9932	3	1315.31
RCHGF002399	519	294.488	2	41.6665
RCHGF002400	834	605.14	4	40.5535
RCHGF002401	606	379.14	7	113.272
RCHGF002402	1224	994.947	8	49.3304
RCHGF002403	486	262.772	1	23.3478
RCHGF002404	1155	925.947	0	0
RCHGF002405	486	262.772	9	210.13
RCHGF002406	1167	937.947	44	287.805
RCHGF002407	900	671.14	11	100.555
RCHGF002408	1374	1144.95	0	0
RCHGF002409	1485	1255.95	0	0
RCHGF002410	813	584.14	1	10.5029
RCHGF002411	1116	886.947	1	6.91714
RCHGF002412	630	401.987	0	0
RCHGF002413	117	13.9932	0	0
RCHGF002414	621	393.813	0	0
RCHGF002415	1008	778.947	0	0
RCHGF002416	630	401.987	0	0
RCHGF002417	666	437.393	1	14.0266
RCHGF002418	2076	1846.95	1	3.32177
RCHGF002419	996	766.947	0	0
RCHGF002420	669	440.393	2	27.8621
RCHGF002421	1377	1147.95	2	10.6889
RCHGF002422	282	93.3741	0	0
RCHGF002423	282	93.3741	0	0
RCHGF002424	462	240.517	3	76.5244
RCHGF002425	147	21.2598	0	0
RCHGF002426	591	364.211	2	33.6901
RCHGF002427	201	44.7994	0	0
RCHGF002428	945	715.947	36	308.493
RCHGF002429	1482	1252.95	5	24.4828
RCHGF002430	891	662.14	5	46.3281
RCHGF002431	372	162.433	0	0
RCHGF002432	1062	832.947	4	29.4623
RCHGF002433	528	302.637	0	0
RCHGF002434	543	316.846	0	0
RCHGF002435	774	545.14	3	33.7628
RCHGF002436	1323	1093.95	0	0
RCHGF002437	1572	1342.95	1	4.56841
RCHGF002438	303	108.258	1	56.6717
RCHGF002439	117	13.9932	0	0
RCHGF002440	309	112.707	1	54.4346
RCHGF002441	534	308.35	3	59.69
RCHGF002442	519	294.488	2	41.6665
RCHGF002443	168	29.0627	0	0
RCHGF002444	189	38.9117	0	0
RCHGF002445	1971	1741.95	10	35.22
RCHGF002447	123	15.373	0	0
RCHGF002448	1251	1021.95	35	210.118
RCHGF002449	237	64.5343	7	665.476
RCHGF002450	1056	826.947	113	838.349
RCHGF002451	1719	1489.95	153	630.006
RCHGF002452	300	105.847	0	0
RCHGF002453	588	361.245	29	492.517
RCHGF002454	858	629.14	35	341.307
RCHGF002455	318	119.369	3	154.19
RCHGF002456	324	123.942	4	198.001
RCHGF002457	195	41.7147	1	147.074
RCHGF002458	792	563.14	10	108.945
RCHGF002459	513	288.626	0	0
RCHGF002460	606	379.14	8	129.454
RCHGF002461	1482	1252.95	10	48.9657
RCHGF002462	309	112.707	0	0
RCHGF002463	693	464.184	0	0
RCHGF002464	927	697.947	1	8.79026
RCHGF002465	393	179.025	0	0
RCHGF002466	798	569.14	0	0
RCHGF002467	984	754.947	4	32.5063
RCHGF002468	714	485.14	0	0
RCHGF002469	813	584.14	1	10.5029
RCHGF002470	747	518.14	1	11.8407
RCHGF002471	465	243.146	0	0
RCHGF002472	744	515.14	1	11.9097
RCHGF002473	729	500.14	0	0
RCHGF002474	957	727.947	0	0
RCHGF002475	852	623.14	0	0
RCHGF002476	180	34.7247	0	0
RCHGF002477	276	89.1079	0	0
RCHGF002478	1422	1192.95	4	20.5714
RCHGF002479	456	235.521	0	0
RCHGF002480	2031	1801.95	10	34.0473
RCHGF002481	597	370.176	1	16.5736
RCHGF002482	867	638.14	151	1451.73
RCHGF002483	126	15.8497	0	0
RCHGF002484	318	119.369	0	0
RCHGF002485	120	14.5436	0	0
RCHGF002487	1449	1219.95	12	60.3482
RCHGF002489	1064	834.947	2	14.6959
RCHGF002491	798	569.14	0	0
RCHGF002492	1851	1621.95	6	22.6955
RCHGF002493	354	147.353	0	0
RCHGF002494	537	311.262	0	0
RCHGF002495	546	319.726	0	0
RCHGF002496	402	186.834	2	65.6748
RCHGF002497	381	169.408	0	0
RCHGF002498	387	174.541	0	0
RCHGF002500	624	396.775	0	0
RCHGF002501	291	99.7655	0	0
RCHGF002502	114	13.7056	0	0
RCHGF002503	2013	1783.95	4	13.7563
RCHGF002504	234	62.5695	0	0
RCHGF002505	759	530.14	2	23.1454
RCHGF002506	534	308.35	1	19.8967
RCHGF002507	1227	997.947	5	30.7388
RCHGF002508	177	33.2529	0	0
RCHGF002509	270	84.88	1	72.2802
RCHGF002510	384	172.201	4	142.511
RCHGF002511	918	688.947	5	44.5255
RCHGF002512	1638	1408.95	23	100.152
RCHGF002513	717	488.14	13	163.389
RCHGF002515	1695	1465.95	1	4.1851
RCHGF002516	1263	1033.95	5	29.6685
RCHGF002517	492	268.39	4	91.4363
RCHGF002518	1077	847.947	6	43.4117
RCHGF002519	1149	919.947	37	246.753
RCHGF002520	156	24.5149	3	750.786
RCHGF002522	411	194.384	1	31.5619
RCHGF002523	1083	853.947	2	14.3689
RCHGF002524	465	243.146	0	0
RCHGF002526	1317	1087.95	2	11.2784
RCHGF002527	1104	874.947	70	490.841
RCHGF002529	237	64.5343	0	0
RCHGF002530	417	199.979	0	0
RCHGF002531	339	135.35	0	0
RCHGF002532	219	54.237	0	0
RCHGF002533	618	390.813	5.5	86.3413
RCHGF002534	1140	910.947	1	6.7349
RCHGF002535	204	46.2704	0	0
RCHGF002536	1191	961.947	22	140.312
RCHGF002537	1170	940.947	13	84.7623
RCHGF002538	1374	1144.95	2	10.7169
RCHGF002539	627	399.438	1	15.3594
RCHGF002540	1926	1696.95	2	7.2308
RCHGF002541	1926	1696.95	10	36.154
RCHGF002542	1179	949.947	8	51.6672
RCHGF002543	909	680.14	9	81.1837
RCHGF002544	450	229.924	5	133.417
RCHGF002545	615	387.813	3	47.4596
RCHGF002546	597	370.176	0	0
RCHGF002547	1944	1714.95	1	3.57745
RCHGF002548	114	13.7056	0	0
RCHGF002549	1245	1015.95	2	12.0777
RCHGF002550	2163	1933.95	41	130.066
RCHGF002551	2070	1840.95	23	76.6498
RCHGF002552	594	367.176	1	16.709
RCHGF002553	39	40	0	0
RCHGF002554	3486	3256.95	56	105.488
RCHGF002555	804	575.14	1	10.6672
RCHGF002556	693	464.184	0	0
RCHGF002557	1287	1057.95	3	17.3973
RCHGF002558	1413	1183.95	0	0
RCHGF002559	300	105.847	1	57.9622
RCHGF002560	480	257.168	1	23.8566
RCHGF002561	111	13.6007	0	0
RCHGF002562	690	461.184	1	13.303
RCHGF002563	165	27.7747	0	0
RCHGF002564	234	62.5695	7	686.372
RCHGF002565	825	596.14	6	61.7487
RCHGF002566	1026	796.947	7	53.8881
RCHGF002567	774	545.14	0	0
RCHGF002568	462	240.517	4	102.033
RCHGF002569	2055	1825.95	7	23.5198
RCHGF002570	876	647.14	3	28.4412
RCHGF002571	465	243.146	0	0
RCHGF002572	1911	1681.95	7	25.5335
RCHGF002573	321	121.666	2	100.852
RCHGF002574	1284	1054.95	1	5.81559
RCHGF002575	336	133.137	1	46.0813
RCHGF002576	1449	1219.95	2	10.058
RCHGF002577	1509	1279.95	12	57.5193
RCHGF002578	690	461.184	10	133.03
RCHGF002579	1302	1072.95	5	28.5901
RCHGF002580	675	446.184	4	55.001
RCHGF002581	1305	1075.95	8	45.6167
RCHGF002582	975	745.947	9	74.0217
RCHGF002583	147	21.2598	16	4617.28
RCHGF002584	456	235.521	9	234.443
RCHGF002585	309	112.707	14	762.084
RCHGF002586	456	235.521	2	52.0985
RCHGF002587	225	57.3206	0	0
RCHGF002588	669	440.393	1	13.9311
RCHGF002589	288	97.4661	0	0
RCHGF002590	1068	838.947	0	0
RCHGF002591	777	548.14	5	55.9633
RCHGF002592	168	29.0627	0	0
RCHGF002593	435	216.286	0	0
RCHGF002594	906	677.14	10	90.6038
RCHGF002595	2418	2188.95	16	44.8445
RCHGF002596	114	13.7056	0	0
RCHGF002597	1278	1048.95	6	35.0931
RCHGF002598	1050	820.947	0	0
RCHGF002599	312	114.916	0	0
RCHGF002600	477	254.168	0	0
RCHGF002601	1917	1687.95	2	7.26935
RCHGF002602	609	382.104	0	0
RCHGF002603	759	530.14	1	11.5727
RCHGF002604	192	40.2759	1	152.328
RCHGF002605	660	431.474	5	71.0951
RCHGF002606	696	467.184	1	13.1322
RCHGF002607	1734	1504.95	14	57.0731
RCHGF002608	1623	1393.95	14	61.6178
RCHGF002609	2346	2116.95	7	20.2868
RCHGF002610	723	494.14	0	0
RCHGF002611	1311	1081.95	1	5.67046
RCHGF002612	759	530.14	1	11.5727
RCHGF002613	1422	1192.95	6	30.8571
RCHGF002614	666	437.393	0	0
RCHGF002615	132	17.2427	3	1067.43
RCHGF002616	933	703.947	6	52.292
RCHGF002617	480	257.168	1	23.8566
RCHGF002618	138	18.7254	0	0
RCHGF002619	201	44.7994	0	0
RCHGF002620	111	13.6007	0	0
RCHGF002621	417	199.979	1	30.679
RCHGF002622	111	13.6007	0	0
RCHGF002623	894	665.14	4	36.8953
RCHGF002624	2268	2038.95	11	33.0987
RCHGF002625	747	518.14	0	0
RCHGF002626	351	145.053	0	0
RCHGF002627	177	33.2529	0	0
RCHGF002628	1182	952.947	7	45.0665
RCHGF002629	597	370.176	1	16.5736
RCHGF002630	264	80.4044	1	76.3035
RCHGF002631	1611	1381.95	8	35.5159
RCHGF002632	1212	982.947	0	0
RCHGF002633	465	243.146	0	0
RCHGF002634	1203	973.947	1	6.29925
RCHGF002635	633	404.798	0	0
RCHGF002636	1098	868.947	2	14.1209
RCHGF002638	225	57.3206	0	0
RCHGF002639	561	334.602	1	18.3356
RCHGF002640	618	390.813	2	31.3968
RCHGF002641	288	97.4661	1	62.9464
RCHGF002642	783	554.14	0	0
RCHGF002643	2352	2122.95	13	37.5689
RCHGF002645	1398	1168.95	5	26.2422
RCHGF002646	1995	1765.95	26	90.3275
RCHGF002647	792	563.14	2	21.7891
RCHGF002648	147	21.2598	0	0
RCHGF002649	2316	2086.95	4	11.7591
RCHGF002650	771	542.14	0	0
RCHGF002651	1314	1084.95	5	28.2739
RCHGF002652	816	587.14	1	10.4492
RCHGF002653	483	260.045	0	0
RCHGF002654	141	19.4826	0	0
RCHGF002655	387	174.541	2	70.3004
RCHGF002656	1023	793.947	8	61.8191
RCHGF002657	435	216.286	0	0
RCHGF002658	2577	2347.95	104	271.75
RCHGF002659	624	396.775	7	108.238
RCHGF002660	357	149.755	3	122.903
RCHGF002661	1152	922.947	1	6.64733
RCHGF002662	1344	1114.95	2	11.0053
RCHGF002663	531	305.379	30	602.707
RCHGF002664	906	677.14	1	9.06038
RCHGF002665	942	712.947	18	154.896
RCHGF002666	618	390.813	1	15.6984
RCHGF002667	1035	805.947	3	22.837
RCHGF002668	849	620.14	4	39.5726
RCHGF002669	159	25.6145	0	0
RCHGF002670	321	121.666	0	0
RCHGF002671	324	123.942	5	247.501
RCHGF002672	759	530.14	3	34.7181
RCHGF002673	717	488.14	2	25.1368
RCHGF002674	621	393.813	4	62.3153
RCHGF002675	609	382.104	1	16.0562
RCHGF002676	1032	802.947	4	30.5631
RCHGF002677	1281	1051.95	4	23.3287
RCHGF002678	630	401.987	3	45.7861
RCHGF002679	1122	892.947	2	13.7413
RCHGF002681	336	133.137	0	0
RCHGF002682	354	147.353	1	41.6356
RCHGF002683	726	497.14	1	12.3409
RCHGF002684	249	71.4111	1	85.913
RCHGF002685	1323	1093.95	17	95.3404
RCHGF002686	813	584.14	4	42.0115
RCHGF002687	114	13.7056	0	0
RCHGF002688	597	370.176	5	82.8679
RCHGF002689	1902	1672.95	23	84.3471
RCHGF002690	1203	973.947	33	207.875
RCHGF002691	123	15.373	1	399.086
RCHGF002692	1125	895.947	4	27.3906
RCHGF002693	159	25.6145	1	239.518
RCHGF002694	2169	1939.95	29	91.7133
RCHGF002695	864	635.14	5	48.2976
RCHGF002696	153	23.321	0	0
RCHGF002697	1152	922.947	3	19.942
RCHGF002698	1569	1339.95	2	9.15729
RCHGF002699	708	479.14	2	25.609
RCHGF002700	1524	1294.95	15	71.0663
RCHGF002701	573	346.343	2	35.4281
RCHGF002702	168	29.0627	0	0
RCHGF002703	426	207.985	2	58.9959
RCHGF002704	174	31.9369	0	0
RCHGF002705	567	340.602	2	36.0253
RCHGF002706	129	16.7391	0	0
RCHGF002707	1830	1600.95	1	3.83219
RCHGF002708	2139	1909.95	5	16.061
RCHGF002709	708	479.14	0	0
RCHGF002710	648	419.798	4	58.4581
RCHGF002711	126	15.8497	0	0
RCHGF002712	162	26.8635	0	0
RCHGF002713	774	545.14	1	11.2543
RCHGF002714	2310	2080.95	11	32.4307
RCHGF002715	456	235.521	0	0
RCHGF002716	765	536.14	1	11.4432
RCHGF002717	489	265.747	8	184.692
RCHGF002718	114	13.7056	0	0
RCHGF002719	495	271.082	1	22.6321
RCHGF002720	885	656.14	11	102.854
RCHGF002721	144	20.4641	2	599.599
RCHGF002722	654	425.798	1	14.4086
RCHGF002723	693	464.184	5	66.0853
RCHGF002724	1326	1096.95	10	55.9292
RCHGF002725	384	172.201	15	534.416
RCHGF002726	1278	1048.95	8	46.7908
RCHGF002727	189	38.9117	0	0
RCHGF002728	1053	823.947	3	22.3381
RCHGF002729	150	22.1394	0	0
RCHGF002730	1239	1009.95	1	6.07471
RCHGF002731	171	30.4915	0	0
RCHGF002732	765	536.14	2	22.8863
RCHGF002733	141	19.4826	0	0
RCHGF002734	921	691.947	1	8.86648
RCHGF002735	819	590.14	4	41.5843
RCHGF002736	510	285.789	9	193.206
RCHGF002737	126	15.8497	1	387.084
RCHGF002738	306	110.45	4	222.186
RCHGF002739	312	114.916	1	53.3879
RCHGF002740	1614	1384.95	7	31.0091
RCHGF002741	147	21.2598	1	288.58
RCHGF002742	3231	3001.95	36	73.5739
RCHGF002743	120	14.5436	0	0
RCHGF002744	1491	1261.95	0	0
RCHGF002745	513	288.626	0	0
RCHGF002746	1020	790.947	20	155.134
RCHGF002747	651	422.798	1	14.5108
RCHGF002748	1749	1519.95	44	177.602
RCHGF002749	1512	1282.95	7	33.4745
RCHGF002750	1473	1243.95	4	19.728
RCHGF002751	978	748.947	1	8.19168
RCHGF002752	1566	1336.95	9	41.3003
RCHGF002753	1698	1468.95	75	313.242
RCHGF002754	192	40.2759	3	456.983
RCHGF002755	981	751.947	4	32.636
RCHGF002756	996	766.947	0	0
RCHGF002757	912	683.14	1	8.9808
RCHGF002758	978	748.947	2	16.3834
RCHGF002759	1698	1468.95	72	300.712
RCHGF002760	1203	973.947	29	182.678
RCHGF002761	348	142.534	1	43.0434
RCHGF002762	1416	1186.95	2	10.3377
RCHGF002763	1065	835.947	3	22.0174
RCHGF002764	996	766.947	8	63.9954
RCHGF002765	1863	1633.95	16	60.0767
RCHGF002766	1290	1060.95	10	57.827
RCHGF002767	834	605.14	5	50.6919
RCHGF002768	957	727.947	7	58.996
RCHGF002769	216	52.667	51	5940.95
RCHGF002770	330	128.693	71	3384.76
RCHGF002771	321	121.666	14	705.967
RCHGF002772	621	393.813	3	46.7365
RCHGF002773	1380	1150.95	6	31.9831
RCHGF002775	414	197.115	3	93.3741
RCHGF002776	189	38.9117	3	473.004
RCHGF002777	726	497.14	3	37.0226
RCHGF002778	672	443.393	67	927.067
RCHGF002779	567	340.602	1	18.0126
RCHGF002780	1104	874.947	6	42.0721
RCHGF002781	153	23.321	0	0
RCHGF002782	921	691.947	3	26.5994
RCHGF002783	585	358.245	1	17.1256
RCHGF002784	951	721.947	2	16.9961
RCHGF002785	1548	1318.95	34	158.152
RCHGF002786	129	16.7391	0	0
RCHGF002787	900	671.14	7	63.9896
RCHGF002788	777	548.14	0	0
RCHGF002789	633	404.798	1	15.1561
RCHGF002790	873	644.14	4	38.0982
RCHGF002791	144	20.4641	1	299.799
