-e target_id	length	eff_length	Monoculture_Clostridium_HGF2_Early_Replicate_1_HGF2_counts	tpm
RCHGF001965	1077	840.418	585	13.1152
RCHGF001966	1419	1182.42	6806	108.452
RCHGF001967	960	723.418	10122	263.629
RCHGF001968	912	675.418	473	13.1948
RCHGF001969	1194	957.418	1350	26.5673
RCHGF001970	591	355.363	157	8.3242
RCHGF001971	828	591.439	528	16.8205
RCHGF001972	2583	2346.42	4170	33.4847
RCHGF001973	954	717.418	3088	81.0999
RCHGF001974	774	537.49	92	3.22503
RCHGF001975	573	337.621	98	5.46906
RCHGF001976	1107	870.418	4854	105.072
RCHGF001977	774	537.49	358	12.5496
RCHGF001978	564	328.766	87	4.98596
RCHGF001979	552	317.011	1457	86.5967
RCHGF001980	834	597.439	2200	69.3816
RCHGF001981	687	450.661	68	2.84299
RCHGF001982	408	179.934	67	7.01579
RCHGF001983	591	355.363	4021	213.195
RCHGF001984	744	507.512	341	12.6597
RCHGF001986	765	528.49	5985	213.375
RCHGF001987	246	57.5245	1056	345.881
RCHGF001988	369	145.532	2780	359.917
RCHGF001989	705	468.605	634	25.4917
RCHGF001990	1284	1047.42	269	4.83891
RCHGF001991	378	153.246	25	3.07373
RCHGF001992	1089	852.418	181	4.00075
RCHGF001993	312	100.303	21	3.94475
RCHGF001994	441	210.181	74	6.63366
RCHGF001995	1941	1704.42	860	9.50688
RCHGF001996	1245	1008.42	1054	19.6932
RCHGF001997	885	648.418	2244	65.2054
RCHGF001998	1227	990.418	2844	54.1037
RCHGF001999	372	148.098	132	16.7935
RCHGF002000	726	489.557	350	13.4704
RCHGF002001	327	111.556	1135	191.699
RCHGF002002	438	207.409	469	42.6051
RCHGF002003	507	273.181	272	18.7601
RCHGF002004	177	27.696	66	44.8996
RCHGF002005	642	405.86	183	8.49553
RCHGF002006	603	367.211	83	4.25872
RCHGF002007	360	137.912	58	7.92396
RCHGF002008	837	600.439	567	17.7922
RCHGF002009	705	468.605	533	21.4307
RCHGF002010	657	420.791	271	12.1344
RCHGF002011	414	185.284	1245	126.604
RCHGF002012	1215	978.418	9662	186.062
RCHGF002013	1185	948.418	751	14.9195
RCHGF002014	642	405.86	151	7.00997
RCHGF002015	1422	1185.42	6648	105.666
RCHGF002016	1314	1077.42	3244	56.7299
RCHGF002017	654	417.805	2058	92.8084
RCHGF002018	984	747.418	6640.87	167.408
RCHGF002019	804	567.465	155	5.14646
RCHGF002020	414	185.284	432	43.9301
RCHGF002021	360	137.912	1266	172.961
RCHGF002022	318	104.738	855	153.807
RCHGF002023	1653	1416.42	2885	38.3769
RCHGF002024	1737	1500.42	3365	42.256
RCHGF002025	1626	1389.42	3524	47.788
RCHGF002026	246	57.5245	153	50.1135
RCHGF002027	762	525.49	1524	54.6432
RCHGF002028	912	675.418	336	9.37308
RCHGF002029	399	171.8	46	5.04486
RCHGF002030	1227	990.418	460	8.75094
RCHGF002031	804	567.465	271	8.998
RCHGF002032	771	534.49	158	5.56972
RCHGF002033	471	238.516	69	5.45064
RCHGF002034	2688	2451.42	736	5.65687
RCHGF002035	120	12.2634	25	38.4101
RCHGF002036	594	358.316	632	33.2328
RCHGF002037	957	720.418	1382.3	36.1522
RCHGF002038	765	528.49	1498	53.4061
RCHGF002039	987	750.418	1252	31.4352
RCHGF002040	462	229.871	356	29.1797
RCHGF002041	942	705.418	580	15.4916
RCHGF002042	1125	888.418	2306	48.9055
RCHGF002043	141	17.0367	108	119.441
RCHGF002044	1095	858.418	1501	32.9456
RCHGF002045	159	21.9869	312	267.367
RCHGF002046	1464	1227.42	3067	47.08
RCHGF002047	780	543.49	2761	95.7174
RCHGF002048	123	12.8519	19	27.8549
RCHGF002050	1548	1311.42	199	2.85909
RCHGF002051	810	573.459	68	2.2342
RCHGF002052	783	546.49	90	3.10296
RCHGF002053	321	106.978	34	5.98824
RCHGF002054	1092	855.418	73	1.6079
RCHGF002055	225	46.63	0	0
RCHGF002056	228	48.0973	22	8.61823
RCHGF002057	357	135.398	172	23.9349
RCHGF002059	444	212.997	225	19.9033
RCHGF002060	198	35.2127	6	3.21046
RCHGF002061	1899	1662.42	1299	14.7226
RCHGF002062	117	11.7177	21	33.7671
RCHGF002063	1188	951.418	6016	119.138
RCHGF002064	204	37.4011	18	9.06784
RCHGF002065	231	49.5658	40	15.2052
RCHGF002066	417	188.038	206	20.6413
RCHGF002067	357	135.398	2546	354.292
RCHGF002068	222	45.3906	41	17.019
RCHGF002069	1683	1446.42	327	4.25961
RCHGF002070	621	385.022	5323	260.487
RCHGF002071	906	669.418	84	2.36427
RCHGF002072	1005	768.418	85	2.08419
RCHGF002073	2187	1950.42	236	2.27982
RCHGF002074	2448	2211.42	238	2.02778
RCHGF002075	402	174.535	19	2.0511
RCHGF002076	501	267.39	50	3.52323
RCHGF002077	486	252.9	23	1.71354
RCHGF002078	267	69.6465	11	2.97584
RCHGF002079	219	44.0308	15	6.41875
RCHGF002080	141	17.0367	3	3.3178
RCHGF002081	1194	957.418	150	2.95192
RCHGF002082	1392	1155.42	122	1.98946
RCHGF002083	381	155.853	58	7.01179
RCHGF002084	327	111.556	54	9.12047
RCHGF002085	3057	2820.42	373	2.49179
RCHGF002086	378	153.246	2168	266.554
RCHGF002087	384	158.438	7326	871.209
RCHGF002088	138	16.21	20437	23754.8
RCHGF002089	918	681.418	75	2.07378
RCHGF002090	486	252.9	13	0.968524
RCHGF002091	123	12.8519	4	5.86419
RCHGF002092	429	199.046	11	1.04125
RCHGF002093	624	387.997	65	3.15647
RCHGF002094	639	402.9	47	2.19794
RCHGF002095	1362	1125.42	162	2.71217
RCHGF002097	411	182.618	92	9.49203
RCHGF002099	1776	1539.42	11625	142.283
RCHGF002101	1461	1224.42	2115	32.5459
RCHGF002102	1401	1164.42	1447	23.414
RCHGF002103	2220	1983.42	2311	21.9534
RCHGF002104	1272	1035.42	3855	70.1494
RCHGF002105	2247	2010.42	334	3.13023
RCHGF002106	696	459.63	104	4.26324
RCHGF002107	615	379.082	7754	385.397
RCHGF002108	837	600.439	1053	33.0427
RCHGF002109	378	153.246	199	24.4669
RCHGF002110	594	358.316	162	8.51853
RCHGF002111	525	290.605	3413	221.283
RCHGF002112	1308	1071.42	3323	58.4369
RCHGF002113	153	20.2202	18	16.7727
RCHGF002114	117	11.7177	1	1.60796
RCHGF002115	924	687.418	2257	61.8623
RCHGF002116	135	15.4266	304	371.294
RCHGF002117	1317	1080.42	1260	21.9732
RCHGF002118	1920	1683.42	9809	109.786
RCHGF002119	1332	1095.42	2016	34.6758
RCHGF002120	996	759.418	2424	60.1405
RCHGF002121	189	32.0154	537.703	316.446
RCHGF002122	369	145.532	461	59.6841
RCHGF002123	222	45.3906	775	321.7
RCHGF002124	138	16.21	1439	1672.61
RCHGF002125	618	382.039	1931	95.2335
RCHGF002126	1245	1008.42	3293	61.5271
RCHGF002127	792	555.484	1183	40.1263
RCHGF002128	1941	1704.42	9934	109.815
RCHGF002129	459	227.031	290	24.0674
RCHGF002130	324	109.283	848	146.205
RCHGF002131	402	174.535	269	29.0392
RCHGF002132	585	349.426	215	11.5931
RCHGF002133	912	675.418	447	12.4695
RCHGF002134	2379	2142.42	1694	14.8979
RCHGF002135	804	567.465	566	18.7929
RCHGF002136	912	675.418	660	18.4114
RCHGF002137	615	379.082	239	11.879
RCHGF002138	1359	1122.42	877	14.7218
RCHGF002139	126	13.4892	95	132.694
RCHGF002140	237	52.6477	127	45.4506
RCHGF002141	138	16.21	192	223.17
RCHGF002142	642	405.86	3338	154.962
RCHGF002143	699	462.625	453	18.4495
RCHGF002144	714	477.584	6449	254.424
RCHGF002145	1188	951.418	11678	231.266
RCHGF002146	252	60.7073	741	229.981
RCHGF002147	2337	2100.42	3245	29.1088
RCHGF002148	951	714.418	773	20.3865
RCHGF002149	1254	1017.42	605	11.204
RCHGF002150	309	98.1653	2769	531.472
RCHGF002151	1044	807.418	19106	445.848
RCHGF002152	1920	1683.42	48839	546.626
RCHGF002153	441	210.181	7255	650.367
RCHGF002154	306	96.004	14581	2861.63
RCHGF002155	594	358.316	7959	418.512
RCHGF002156	1749	1512.42	38763	482.904
RCHGF002157	1440	1203.42	32251	504.943
RCHGF002158	660	423.782	11721	521.12
RCHGF002159	1350	1113.42	16511	279.403
RCHGF002160	189	32.0154	1994	1173.5
RCHGF002162	1602	1365.42	8457	116.699
RCHGF002164	1833	1596.42	16036	189.263
RCHGF002165	1311	1074.42	242	4.24383
RCHGF002166	585	349.426	1392	75.0585
RCHGF002167	540	305.263	325	20.0597
RCHGF002168	753	516.49	2148	78.3589
RCHGF002169	1230	993.418	333	6.31579
RCHGF002170	1089	852.418	2304	50.9267
RCHGF002171	414	185.284	11059	1124.59
RCHGF002172	288	83.2656	141	31.9058
RCHGF002173	150	19.371	91	88.5124
RCHGF002174	531	296.454	237	15.0628
RCHGF002175	1575	1338.42	529	7.44697
RCHGF002176	846	609.439	365	11.2844
RCHGF002177	1893	1656.42	1289	14.6622
RCHGF002178	1629	1392.42	4171	56.4399
RCHGF002180	1701	1464.42	4407	56.7014
RCHGF002181	126	13.4892	402	561.506
RCHGF002183	429	199.046	4581	433.632
RCHGF002185	984	747.418	3214	81.021
RCHGF002186	711	474.589	449	17.8256
RCHGF002187	204	37.4011	176	88.6633
RCHGF002188	222	45.3906	111	46.0758
RCHGF002189	438	207.409	233	21.1663
RCHGF002190	126	13.4892	61	85.2036
RCHGF002191	870	633.425	6517	193.851
RCHGF002192	1311	1074.42	3646	63.938
RCHGF002193	960	723.418	1693	44.0944
RCHGF002194	1404	1167.42	281	4.53519
RCHGF002195	1917	1680.42	308	3.45342
RCHGF002196	114	11.0875	2	3.39868
RCHGF002197	888	651.418	12589	364.122
RCHGF002198	183	29.8034	1177	744.092
RCHGF002199	1902	1665.42	531	6.0074
RCHGF002200	747	510.512	170	6.2742
RCHGF002201	1005	768.418	195	4.78137
RCHGF002202	666	429.744	493	21.6149
RCHGF002203	2166	1929.42	2880	28.1243
RCHGF002204	2166	1929.42	8725	85.203
RCHGF002205	309	98.1653	147	28.2147
RCHGF002206	933	696.418	2422	65.5269
RCHGF002207	429	199.046	4109	388.953
RCHGF002208	1032	795.418	2503	59.2899
RCHGF002209	1572	1335.42	954	13.4601
RCHGF002210	4344	4107.42	8599	39.4452
RCHGF002211	129	13.8812	12	16.288
RCHGF002212	390	163.733	439	50.5177
RCHGF002213	489	255.789	131	9.64952
RCHGF002214	615	379.082	185	9.19506
RCHGF002215	648	411.833	204	9.33308
RCHGF002216	486	252.9	140	10.4303
RCHGF002217	954	717.418	373	9.79607
RCHGF002218	1185	948.418	1814	36.0374
RCHGF002219	696	459.63	1256	51.4869
RCHGF002220	366	142.927	237	31.2428
RCHGF002221	198	35.2127	133	71.1652
RCHGF002222	780	543.49	2731	94.6773
RCHGF002224	1179	942.418	1467	29.3293
RCHGF002225	705	468.605	516	20.7472
RCHGF002226	2169	1932.42	5409	52.739
RCHGF002227	174	26.6781	411	290.271
RCHGF002228	1095	858.418	727	15.957
RCHGF002230	618	382.039	1115.8	55.0294
RCHGF002231	368	144.64	1918	249.848
RCHGF002233	852	615.439	6738	206.282
RCHGF002234	321	106.978	18221	3209.17
RCHGF002235	126	13.4892	109	152.249
RCHGF002236	1686	1449.42	1723	22.3979
RCHGF002237	699	462.625	1083	44.1077
RCHGF002238	1107	870.418	3412	73.8579
RCHGF002239	1191	954.418	34514	681.353
RCHGF002240	1242	1005.42	8597	161.108
RCHGF002241	1860	1623.42	491	5.69858
RCHGF002242	390	163.733	95	10.9321
RCHGF002243	1525	1288.42	5215	76.2629
RCHGF002246	618	382.039	8067	397.85
RCHGF002247	189	32.0154	303	178.32
RCHGF002248	372	148.098	1317	167.553
RCHGF002249	705	468.605	5854	235.376
RCHGF002250	243	55.8105	539	181.965
RCHGF002251	516	281.889	4067	271.839
RCHGF002252	549	314.074	1908	114.462
RCHGF002253	1518	1281.42	15967	234.773
RCHGF002254	837	600.439	9822	308.21
RCHGF002255	1398	1161.42	12723	206.403
RCHGF002256	390	163.733	2608	300.114
RCHGF002257	147	18.6168	92	93.1105
RCHGF002258	2811	2574.42	2236	16.3647
RCHGF002259	474	241.392	912	71.1848
RCHGF002260	288	83.2656	101	22.8545
RCHGF002261	1344	1107.42	267	4.54271
RCHGF002262	174	26.6781	12	8.47506
RCHGF002263	987	750.418	138	3.46491
RCHGF002264	645	408.837	69	3.17991
RCHGF002265	1038	801.418	133	3.12686
RCHGF002266	1326	1089.42	2150	37.1843
RCHGF002267	780	543.49	343	11.891
RCHGF002268	666	429.744	322	14.1176
RCHGF002269	444	212.997	140	12.3842
RCHGF002270	846	609.439	1169	36.141
RCHGF002271	195	34.114	8	4.41848
RCHGF002272	213	41.2981	245	111.777
RCHGF002273	195	34.114	108	59.6495
RCHGF002274	408	179.934	742	77.6972
RCHGF002275	1101	864.418	3646	79.4709
RCHGF002276	1353	1116.42	1250	21.0959
RCHGF002277	984	747.418	860.637	21.6956
RCHGF002279	1083	846.418	7487.29	166.669
RCHGF002280	120	12.2634	211	324.181
RCHGF002281	1815	1578.42	18834	224.821
RCHGF002282	135	15.4266	48	58.6254
RCHGF002283	426	196.283	829	79.5771
RCHGF002284	648	411.833	1921	87.8865
RCHGF002285	1968	1731.42	1061	11.5459
RCHGF002286	771	534.49	324	11.4215
RCHGF002287	993	756.418	444	11.0595
RCHGF002288	687	450.661	496	20.7371
RCHGF002289	555	319.964	2294	135.085
RCHGF002290	744	507.512	32737	1215.37
RCHGF002291	1176	939.418	33165	665.176
RCHGF002292	1578	1341.42	1914	26.884
RCHGF002293	267	69.6465	22	5.95167
RCHGF002294	366	142.927	30	3.95478
RCHGF002295	114	11.0875	13	22.0914
RCHGF002296	228	48.0973	47	18.4117
RCHGF002297	1512	1275.42	21321	314.971
RCHGF002299	504	270.293	391	27.2557
RCHGF002300	912	675.418	1145	31.941
RCHGF002301	1800	1563.42	1386	16.7034
RCHGF002302	711	474.589	745	29.577
RCHGF002303	816	579.446	402	13.0716
RCHGF002304	750	513.495	361	13.246
RCHGF002305	474	241.392	122	9.52253
RCHGF002306	393	166.406	64	7.24647
RCHGF002307	1161	924.418	444	9.04962
RCHGF002308	705	468.605	141	5.66928
RCHGF002309	735	498.54	114	4.30844
RCHGF002310	495	261.606	478	34.4268
RCHGF002311	126	13.4892	4	5.58712
RCHGF002312	813	576.452	1393	45.5306
RCHGF002313	1236	999.418	865	16.3074
RCHGF002314	657	420.791	331	14.821
RCHGF002315	138	16.21	164	190.624
RCHGF002316	546	311.123	906	54.8671
RCHGF002317	2274	2037.42	2012	18.6064
RCHGF002318	459	227.031	81	6.72226
RCHGF002319	771	534.49	384	13.5365
RCHGF002320	816	579.446	547	17.7865
RCHGF002321	966	729.418	786	20.3031
RCHGF002322	1002	765.418	821	20.2097
RCHGF002323	501	267.39	40	2.81858
RCHGF002324	1308	1071.42	211	3.71056
RCHGF002325	1515	1278.42	718	10.582
RCHGF002326	660	423.782	332	14.7609
RCHGF002327	1062	825.418	1034	23.6027
RCHGF002328	1404	1167.42	717	11.572
RCHGF002329	726	489.557	597	22.9767
RCHGF002330	687	450.661	467	19.5246
RCHGF002331	1227	990.418	821	15.6185
RCHGF002332	705	468.605	546	21.9534
RCHGF002333	417	188.038	147	14.7295
RCHGF002334	921	684.418	207	5.69855
RCHGF002335	960	723.418	114	2.96914
RCHGF002336	1383	1146.42	157	2.58031
RCHGF002337	855	618.439	160	4.8746
RCHGF002338	510	276.074	53	3.61715
RCHGF002339	891	654.418	968	27.8699
RCHGF002340	648	411.833	130	5.94755
RCHGF002341	399	171.8	102	11.1864
RCHGF002342	411	182.618	56	5.77776
RCHGF002343	819	582.446	135	4.36711
RCHGF002344	762	525.49	167	5.98781
RCHGF002345	474	241.392	79	6.16623
RCHGF002346	1020	783.418	162	3.89616
RCHGF002347	2088	1851.42	1076	10.9502
RCHGF002348	162	22.8199	13	10.7336
RCHGF002349	843	606.439	885	27.4961
RCHGF002350	1458	1221.42	252	3.88733
RCHGF002351	633	396.931	86	4.08224
RCHGF002352	1086	849.418	114	2.52871
RCHGF002353	1026	789.418	112	2.67317
RCHGF002354	1248	1011.42	545	10.1527
RCHGF002355	1443	1206.42	301	4.70094
RCHGF002356	654	417.805	107	4.82532
RCHGF002357	1437	1200.42	379	5.9487
RCHGF002358	336	118.419	5	0.795542
RCHGF002359	1251	1014.42	276	5.12634
RCHGF002360	312	100.303	1190	223.536
RCHGF002361	1926	1689.42	991	11.0523
RCHGF002362	828	591.439	339	10.7995
RCHGF002363	147	18.6168	4147	4197.06
RCHGF002364	174	26.6781	3647	2575.71
RCHGF002365	144	17.8109	29	30.678
RCHGF002366	114	11.0875	152	258.3
RCHGF002367	564	328.766	330	18.9122
RCHGF002368	762	525.49	550	19.7203
RCHGF002369	870	633.425	573	17.0441
RCHGF002370	1911	1674.42	1506	16.9464
RCHGF002371	690	453.651	692	28.7409
RCHGF002372	117	11.7177	17	27.3353
RCHGF002373	1359	1122.42	619	10.3909
RCHGF002374	327	111.556	266	44.9268
RCHGF002375	522	287.695	801	52.4584
RCHGF002376	1062	825.418	209	4.77076
RCHGF002377	1089	852.418	225	4.97331
RCHGF002378	1461	1224.42	202	3.1084
RCHGF002379	1803	1566.42	223	2.68233
RCHGF002380	327	111.556	45	7.60039
RCHGF002381	318	104.738	56	10.0739
RCHGF002382	1092	855.418	230	5.066
RCHGF002383	954	717.418	217	5.69906
RCHGF002384	1107	870.418	253	5.47656
RCHGF002385	741	504.524	266	9.93381
RCHGF002386	1095	858.418	1337	29.3459
RCHGF002388	1371	1134.42	2368	39.33
RCHGF002389	1197	960.418	5148	100.994
RCHGF002390	819	582.446	999	32.3166
RCHGF002391	879	642.425	6571	192.719
RCHGF002392	717	480.584	4158	163.016
RCHGF002393	690	453.651	1106	45.9356
RCHGF002394	369	145.532	1975	255.696
RCHGF002395	1185	948.418	288	5.72148
RCHGF002396	2010	1773.42	5320	56.5218
RCHGF002397	606	370.182	1372	69.832
RCHGF002398	117	11.7177	674	1083.76
RCHGF002399	519	284.788	767	50.7445
RCHGF002400	834	597.439	480	15.1378
RCHGF002401	606	370.182	367	18.6796
RCHGF002402	1224	987.418	521	9.94151
RCHGF002403	486	252.9	183	13.6338
RCHGF002404	1155	918.418	314	6.44176
RCHGF002405	486	252.9	2736	203.837
RCHGF002406	1167	930.418	11685	236.628
RCHGF002407	900	663.418	3528	100.197
RCHGF002408	1374	1137.42	472	7.81875
RCHGF002409	1485	1248.42	475	7.16884
RCHGF002410	813	576.452	79	2.58214
RCHGF002411	1116	879.418	256	5.48479
RCHGF002412	630	393.953	117	5.59573
RCHGF002413	117	11.7177	3	4.82387
RCHGF002414	621	385.022	56	2.74042
RCHGF002415	1008	771.418	185	4.51853
RCHGF002416	630	393.953	100	4.78268
RCHGF002417	666	429.744	95	4.16514
RCHGF002418	2076	1839.42	574	5.87959
RCHGF002419	996	759.418	165	4.09372
RCHGF002420	669	432.734	102	4.44114
RCHGF002421	1377	1140.42	196	3.23823
RCHGF002422	282	79.3473	29	6.88623
RCHGF002423	282	79.3473	25	5.93641
RCHGF002424	462	229.871	66	5.40972
RCHGF002425	147	18.6168	1	1.01207
RCHGF002426	591	355.363	1027	54.4519
RCHGF002427	201	36.2524	1060	550.915
RCHGF002428	945	708.418	5168.62	137.468
RCHGF002429	1482	1245.42	1620	24.5084
RCHGF002430	891	654.418	611	17.5914
RCHGF002431	372	148.098	239	30.4064
RCHGF002432	1062	825.418	1428	32.5964
RCHGF002433	528	293.52	220	14.1221
RCHGF002434	543	308.188	117	7.15296
RCHGF002435	774	537.49	1485	52.0561
RCHGF002436	1323	1086.42	237	4.11024
RCHGF002437	1572	1335.42	273	3.85178
RCHGF002438	303	93.8416	104	20.8811
RCHGF002439	117	11.7177	12	19.2955
RCHGF002440	309	98.1653	246	47.2164
RCHGF002441	534	299.395	1521	95.7196
RCHGF002442	519	284.788	70	4.63118
RCHGF002443	168	24.5702	62	47.5443
RCHGF002444	189	32.0154	32	18.8324
RCHGF002445	1971	1734.42	3097	33.6436
RCHGF002447	123	12.8519	34	49.8456
RCHGF002448	1251	1014.42	2456	45.617
RCHGF002449	237	52.6477	237	84.8173
RCHGF002450	1056	819.418	391	8.99056
RCHGF002451	1719	1482.42	457	5.80846
RCHGF002452	300	91.6342	34	6.99096
RCHGF002453	588	352.383	1418	75.8188
RCHGF002454	858	621.439	2828	85.7425
RCHGF002455	318	104.738	184	33.1001
RCHGF002456	324	109.283	779	134.308
RCHGF002457	195	34.114	117	64.6203
RCHGF002458	792	555.484	1676	56.8484
RCHGF002459	513	278.996	214	14.4521
RCHGF002460	606	370.182	1633	83.1164
RCHGF002461	1482	1245.42	3449	52.1787
RCHGF002462	309	98.1653	340	65.2584
RCHGF002463	693	456.641	506	20.8781
RCHGF002464	927	690.418	897	24.4791
RCHGF002465	393	166.406	99	11.2094
RCHGF002466	798	561.471	210	7.04705
RCHGF002467	984	747.418	315	7.94077
RCHGF002468	714	477.584	155	6.11502
RCHGF002469	813	576.452	204	6.6678
RCHGF002470	747	510.512	105	3.87524
RCHGF002471	465	232.757	65	5.2617
RCHGF002472	744	507.512	140	5.19753
RCHGF002473	729	492.546	165	6.31179
RCHGF002474	957	720.418	250	6.53839
RCHGF002475	852	615.439	235	7.19446
RCHGF002476	180	28.7347	2	1.31141
RCHGF002477	276	75.4896	389	97.0909
RCHGF002478	1422	1185.42	657	10.4426
RCHGF002479	456	224.204	330	27.7323
RCHGF002480	2031	1794.42	956	10.0381
RCHGF002481	597	361.292	396	20.6516
RCHGF002482	867	630.425	35662	1065.83
RCHGF002483	126	13.4892	8	11.1742
RCHGF002484	318	104.738	196	35.2588
RCHGF002485	120	12.2634	53	81.4294
RCHGF002487	1449	1212.42	6175	95.9622
RCHGF002489	1064	827.418	739	16.8281
RCHGF002491	798	561.471	192	6.44302
RCHGF002492	1851	1614.42	409	4.77335
RCHGF002493	354	132.935	16	2.26776
RCHGF002494	537	302.307	67	4.17582
RCHGF002495	546	311.123	102	6.1771
RCHGF002496	402	174.535	82	8.85211
RCHGF002497	381	155.853	66	7.97894
RCHGF002498	387	161.082	50	5.84843
RCHGF002500	624	387.997	593.641	28.8278
RCHGF002501	291	85.2806	214.481	47.3864
RCHGF002502	114	11.0875	387	657.645
RCHGF002503	2013	1776.42	1843	19.5477
RCHGF002504	234	51.096	22	8.11244
RCHGF002505	759	522.49	730	26.3245
RCHGF002506	534	299.395	627	39.4584
RCHGF002507	1227	990.418	1194	22.7144
RCHGF002508	177	27.696	73	49.6616
RCHGF002509	270	71.5643	395	103.996
RCHGF002510	384	158.438	820	97.5145
RCHGF002511	918	681.418	884	24.443
RCHGF002512	1638	1401.42	4847	65.166
RCHGF002513	717	480.584	953	37.3628
RCHGF002515	1695	1458.42	1402	18.1126
RCHGF002516	1263	1026.42	2817	51.7104
RCHGF002517	492	258.702	433	31.5358
RCHGF002518	1077	840.418	2750	61.6528
RCHGF002519	1149	912.418	4704	97.138
RCHGF002520	156	21.0612	133	118.983
RCHGF002522	411	182.618	158	16.3015
RCHGF002523	1083	846.418	996	22.1712
RCHGF002524	465	232.757	215	17.4041
RCHGF002526	1317	1080.42	1712	29.8557
RCHGF002527	1104	867.418	6931	150.551
RCHGF002529	237	52.6477	369	132.057
RCHGF002530	417	188.038	93	9.31863
RCHGF002531	339	120.809	134	20.8987
RCHGF002532	219	44.0308	101	43.2196
RCHGF002533	618	382.039	654.197	32.2638
RCHGF002534	1140	903.418	247.59	5.16369
RCHGF002535	204	37.4011	21	10.5791
RCHGF002536	1191	954.418	8028	158.484
RCHGF002537	1170	933.418	1300	26.2411
RCHGF002538	1374	1137.42	686	11.3637
RCHGF002539	627	390.971	330	15.9032
RCHGF002540	1926	1689.42	767	8.55409
RCHGF002541	1926	1689.42	594	6.62468
RCHGF002542	1179	942.418	3602	72.0138
RCHGF002543	909	672.418	7513	210.518
RCHGF002544	450	218.576	1597	137.664
RCHGF002545	615	379.082	1511	75.1013
RCHGF002546	597	361.292	696	36.2967
RCHGF002547	1944	1707.42	616	6.79761
RCHGF002548	114	11.0875	35	59.4769
RCHGF002549	1245	1008.42	1688	31.539
RCHGF002550	2163	1926.42	5020	49.0986
RCHGF002551	2070	1833.42	6013	61.7939
RCHGF002552	594	358.316	1624	85.3957
RCHGF002553	39	40	7	3.29726
RCHGF002554	3486	3249.42	10479	60.7617
RCHGF002555	804	567.465	468	15.539
RCHGF002556	693	456.641	275	11.3468
RCHGF002557	1287	1050.42	491	8.80714
RCHGF002558	1413	1176.42	616	9.86585
RCHGF002559	300	91.6342	80	16.4493
RCHGF002560	480	247.113	448	34.1585
RCHGF002561	111	10.6768	6	10.5883
RCHGF002562	690	453.651	713	29.6131
RCHGF002563	165	23.6426	127	101.21
RCHGF002564	234	51.096	1662	612.858
RCHGF002565	825	588.439	1167	37.3667
RCHGF002566	1026	789.418	1193	28.474
RCHGF002567	774	537.49	203	7.11609
RCHGF002568	462	229.871	815	66.8018
RCHGF002569	2055	1818.42	1790	18.5471
RCHGF002570	876	639.425	2353	69.3342
RCHGF002571	465	232.757	209	16.9184
RCHGF002572	1911	1674.42	1920	21.6049
RCHGF002573	321	106.978	147	25.8903
RCHGF002574	1284	1047.42	374	6.72771
RCHGF002575	336	118.419	48	7.6372
RCHGF002576	1449	1212.42	381	5.92091
RCHGF002577	1509	1272.42	3331	49.3242
RCHGF002578	690	453.651	1366	56.7342
RCHGF002579	1302	1065.42	1155	20.4257
RCHGF002580	675	438.72	227	9.74887
RCHGF002581	1305	1068.42	712	12.5561
RCHGF002582	975	738.418	1399	35.6969
RCHGF002583	147	18.6168	58221	58923.8
RCHGF002584	456	224.204	1566	131.603
RCHGF002585	309	98.1653	4598	882.524
RCHGF002586	456	224.204	1132	95.1303
RCHGF002587	225	46.63	159	64.2461
RCHGF002588	669	432.734	343	14.9344
RCHGF002589	288	83.2656	38	8.59871
RCHGF002590	1068	831.418	361	8.18094
RCHGF002591	777	540.49	687	23.9489
RCHGF002592	168	24.5702	42	32.2074
RCHGF002593	435	204.609	344	31.6773
RCHGF002594	906	669.418	603	16.9721
RCHGF002595	2418	2181.42	983	8.49044
RCHGF002596	114	11.0875	22	37.3855
RCHGF002597	1278	1041.42	892	16.1382
RCHGF002598	1050	813.418	222	5.14227
RCHGF002599	312	100.303	33	6.19889
RCHGF002600	477	244.245	54	4.16566
RCHGF002601	1917	1680.42	363	4.0701
RCHGF002602	609	373.157	65	3.28199
RCHGF002603	759	522.49	1098	39.595
RCHGF002604	192	33.073	38	21.6484
RCHGF002605	660	423.782	176	7.82503
RCHGF002606	696	459.63	151	6.1899
RCHGF002607	1734	1497.42	644	8.10323
RCHGF002608	1623	1386.42	355	4.82447
RCHGF002609	2346	2109.42	1245	11.1204
RCHGF002610	723	486.562	91	3.52386
RCHGF002611	1311	1074.42	245	4.29644
RCHGF002612	759	522.49	243	8.76283
RCHGF002613	1422	1185.42	884	14.0506
RCHGF002614	666	429.744	211	9.25099
RCHGF002615	132	14.5868	75	96.8761
RCHGF002616	933	696.418	980.133	26.5174
RCHGF002617	480	247.113	727	55.4313
RCHGF002618	138	16.21	163	189.462
RCHGF002619	201	36.2524	118	61.3283
RCHGF002620	111	10.6768	32	56.4711
RCHGF002621	417	188.038	1062	106.413
RCHGF002622	111	10.6768	5	8.82361
RCHGF002623	894	657.418	248	7.10764
RCHGF002624	2268	2031.42	1456	13.5045
RCHGF002625	747	510.512	176	6.49564
RCHGF002626	351	130.515	55	7.93996
RCHGF002627	177	27.696	34	23.1301
RCHGF002628	1182	945.418	265	5.28126
RCHGF002629	597	361.292	80	4.17203
RCHGF002630	264	67.805	188	52.241
RCHGF002631	1611	1374.42	2554	35.0121
