-e target_id	length	eff_length	Monoculture_Clostridium_HGF2_Late_Replicate_3_HGF2_counts	tpm
RCHGF001971	828	552.509	556	24.9559
RCHGF001972	2583	2307.46	3569	38.3574
RCHGF001973	954	678.462	3038	111.045
RCHGF001974	774	498.59	989	49.1914
RCHGF001975	573	301.501	6010	494.337
RCHGF001976	1107	831.462	2845	84.8549
RCHGF001977	774	498.59	1518	75.5032
RCHGF001978	564	293.201	147	12.4334
RCHGF001979	552	281.841	639	56.2256
RCHGF001980	834	558.481	1307	58.0369
RCHGF001981	687	412.069	591	35.5676
RCHGF001982	408	156.946	826	130.517
RCHGF001983	591	318.57	1373	106.881
RCHGF001984	744	468.663	470	24.8699
RCHGF001986	765	489.63	2214	112.136
RCHGF001987	246	54.5582	526	239.091
RCHGF001988	369	127.861	1277	247.679
RCHGF001989	705	429.91	334	19.2667
RCHGF001990	1284	1008.46	91	2.23779
RCHGF001991	378	134.401	18	3.32129
RCHGF001992	1089	813.462	57	1.7377
RCHGF001993	312	90.3774	12	3.29275
RCHGF001994	441	183.503	26	3.51371
RCHGF001995	1941	1665.46	450	6.70062
RCHGF001996	1245	969.462	763	19.5178
RCHGF001997	885	609.475	879	35.766
RCHGF001998	1227	951.462	2047	53.3536
RCHGF001999	372	129.932	109	20.804
RCHGF002000	726	450.791	240	13.203
RCHGF002001	327	99.8377	758	188.283
RCHGF002002	438	181.036	431	59.0404
RCHGF002003	507	240.385	270	27.8544
RCHGF002004	177	27.0367	85	77.9655
RCHGF002005	642	367.961	193	13.0075
RCHGF002006	603	330.017	52	3.90754
RCHGF002007	360	121.658	19	3.87301
RCHGF002008	837	561.481	536	23.6737
RCHGF002009	705	429.91	632	36.4567
RCHGF002010	657	382.695	362	23.4581
RCHGF002011	414	161.5	477	73.246
RCHGF002012	1215	939.462	3759	99.2271
RCHGF002013	1185	909.462	1196	32.6125
RCHGF002014	642	367.961	126	8.49192
RCHGF002015	1422	1146.46	4308	93.1865
RCHGF002016	1314	1038.46	2448	58.4599
RCHGF002017	654	379.699	1062	69.3621
RCHGF002018	984	708.462	2207.28	77.2643
RCHGF002019	804	528.519	64	3.003
RCHGF002020	414	161.5	179	27.4864
RCHGF002021	360	121.658	105	21.4035
RCHGF002022	318	94.0415	94	24.7882
RCHGF002023	1653	1377.46	399	7.18341
RCHGF002024	1737	1461.46	477	8.09409
RCHGF002025	1626	1350.46	1367	25.1029
RCHGF002026	246	54.5582	44	20
RCHGF002027	762	486.63	667	33.991
RCHGF002028	912	636.475	104	4.05218
RCHGF002029	399	149.948	9	1.48847
RCHGF002030	1227	951.462	191	4.97828
RCHGF002031	804	528.519	231	10.839
RCHGF002032	771	495.59	87	4.35345
RCHGF002033	471	208.679	53	6.29844
RCHGF002034	2688	2412.46	336	3.45395
RCHGF002035	120	12.9742	1	1.91142
RCHGF002036	594	321.487	111	8.56243
RCHGF002037	957	681.462	581.29	21.1538
RCHGF002038	765	489.63	870	44.0645
RCHGF002039	987	711.462	1077	37.5406
RCHGF002040	462	200.868	154	19.0129
RCHGF002041	942	666.462	318	11.8328
RCHGF002042	1125	849.462	1413	41.2511
RCHGF002043	141	17.1823	53	76.4948
RCHGF002044	1095	819.462	707	21.3958
RCHGF002045	159	21.3526	216	250.865
RCHGF002046	1464	1188.46	1286	26.8345
RCHGF002047	780	504.545	855	42.0246
RCHGF002048	123	13.2708	4	7.47479
RCHGF002050	1548	1272.46	1276	24.8681
RCHGF002051	810	534.519	254	11.7844
RCHGF002052	783	507.545	661	32.2971
RCHGF002053	321	95.9856	237	61.2321
RCHGF002054	1092	816.462	1096	33.2898
RCHGF002055	225	45.9962	114	61.4639
RCHGF002056	228	47.1962	567	297.929
RCHGF002057	357	119.633	74	15.3397
RCHGF002059	444	186.018	95	12.665
RCHGF002060	198	35.0841	0	0
RCHGF002061	1899	1623.46	532	8.12656
RCHGF002062	117	12.4744	5	9.94005
RCHGF002063	1188	912.462	2909	79.0617
RCHGF002064	204	37.5768	7	4.61971
RCHGF002065	231	48.2923	4	2.05409
RCHGF002066	417	163.873	76	11.5012
RCHGF002067	357	119.633	613	127.071
RCHGF002068	222	44.8705	7	3.86878
RCHGF002069	1683	1407.46	90	1.58578
RCHGF002070	621	347.518	2339	166.913
RCHGF002071	906	630.475	25	0.983352
RCHGF002072	1005	729.462	30	1.0199
RCHGF002073	2187	1911.46	125	1.62174
RCHGF002074	2448	2172.46	48	0.547931
RCHGF002075	402	152.279	0	0
RCHGF002076	501	234.948	7	0.738863
RCHGF002077	486	221.561	8	0.895433
RCHGF002078	267	64.7597	4	1.53176
RCHGF002079	219	43.6432	3	1.70468
RCHGF002080	141	17.1823	1	1.4433
RCHGF002081	1194	918.462	30	0.810023
RCHGF002082	1392	1116.46	57	1.2661
RCHGF002083	381	136.409	4	0.727203
RCHGF002084	327	99.8377	5	1.24197
RCHGF002085	3057	2781.46	104	0.927251
RCHGF002086	378	134.401	33037	6095.87
RCHGF002087	384	138.713	3599	643.432
RCHGF002088	138	16.4182	5204	7860.48
RCHGF002089	918	642.475	88	3.39675
RCHGF002090	486	221.561	19	2.12665
RCHGF002091	123	13.2708	0	0
RCHGF002092	429	173.583	3	0.428599
RCHGF002093	624	350.476	13	0.91986
RCHGF002094	639	365.089	14	0.950968
RCHGF002095	1362	1086.46	60	1.36954
RCHGF002097	411	159.19	249	38.79
RCHGF002099	1776	1500.46	11507	190.184
RCHGF002101	1461	1185.46	1273	26.6304
RCHGF002102	1401	1125.46	1221	26.9043
RCHGF002103	2220	1944.46	2114	26.9614
RCHGF002104	1272	996.462	2144	53.3582
RCHGF002105	2247	1971.46	292	3.67309
RCHGF002106	696	420.969	43	2.53312
RCHGF002107	615	341.674	4396	319.068
RCHGF002108	837	561.481	1180	52.1176
RCHGF002109	378	134.401	196	36.1652
RCHGF002110	594	321.487	146	11.2623
RCHGF002111	525	256.946	2192	211.561
RCHGF002112	1308	1032.46	1709	41.0492
RCHGF002113	153	20.037	4	4.95068
RCHGF002114	117	12.4744	2	3.97602
RCHGF002115	924	648.475	849	32.4677
RCHGF002116	135	15.7376	81	127.639
RCHGF002117	1317	1041.46	473	11.263
RCHGF002118	1920	1644.46	5492	82.8216
RCHGF002119	1332	1056.46	891	20.9151
RCHGF002120	996	720.462	842	28.9827
RCHGF002121	189	31.5735	227.443	178.643
RCHGF002122	369	127.861	252	48.8764
RCHGF002123	222	44.8705	279	154.199
RCHGF002124	138	16.4182	656	990.868
RCHGF002125	618	344.626	582	41.8805
RCHGF002126	1245	969.462	1353	34.6102
RCHGF002127	792	516.53	534	25.6379
RCHGF002128	1941	1665.46	4952	73.7366
RCHGF002129	459	198.287	55	6.87869
RCHGF002130	324	97.8974	293	74.2221
RCHGF002131	402	152.279	86	14.0054
RCHGF002132	585	312.764	165	13.0829
RCHGF002133	912	636.475	574	22.3649
RCHGF002134	2379	2103.46	1579	18.6159
RCHGF002135	804	528.519	530	24.8686
RCHGF002136	912	636.475	402	15.6632
RCHGF002137	615	341.674	186	13.5001
RCHGF002138	1359	1083.46	702	16.068
RCHGF002139	126	13.9039	36	64.2101
RCHGF002140	237	50.9637	98	47.6872
RCHGF002141	138	16.4182	88	132.921
RCHGF002142	642	367.961	1514	102.038
RCHGF002143	699	423.948	180	10.5292
RCHGF002144	714	438.866	1732	97.8708
RCHGF002145	1188	912.462	2619	71.18
RCHGF002146	252	57.3505	409	176.857
RCHGF002147	2337	2061.46	1815	21.8343
RCHGF002148	951	675.462	688	25.2595
RCHGF002149	1254	978.462	817	20.7069
RCHGF002150	309	88.6722	1784	498.935
RCHGF002151	1044	768.462	11057	356.822
RCHGF002152	1920	1644.46	23496	354.329
RCHGF002153	441	183.503	5688	768.692
RCHGF002154	306	86.8087	7948	2270.55
RCHGF002155	594	321.487	4880	376.438
RCHGF002156	1749	1473.46	23726	399.321
RCHGF002157	1440	1164.46	16697	355.591
RCHGF002158	660	385.672	4882	313.918
RCHGF002159	1350	1074.46	5237	120.873
RCHGF002160	189	31.5735	352	276.475
RCHGF002162	1602	1326.46	2963	55.3954
RCHGF002164	1833	1557.46	13823	220.101
RCHGF002165	1311	1035.46	11857	283.973
RCHGF002166	585	312.764	900	71.3612
RCHGF002167	540	270.65	365	33.4443
RCHGF002168	753	477.63	1967	102.129
RCHGF002169	1230	954.462	85	2.2085
RCHGF002170	1089	813.462	1291	39.3574
RCHGF002171	414	161.5	1959	300.815
RCHGF002172	288	76.3391	163	52.9514
RCHGF002173	150	19.3094	61	78.3425
RCHGF002174	531	262.353	80	7.56209
RCHGF002175	1575	1299.46	648	12.3665
RCHGF002176	846	570.481	355	15.4321
RCHGF002177	1893	1617.46	1580	24.2248
RCHGF002178	1629	1353.46	2164	39.6505
RCHGF002180	1701	1425.46	3072	53.4445
RCHGF002181	126	13.9039	88	156.958
RCHGF002183	429	173.583	1898	271.16
RCHGF002185	984	708.462	1923	67.3131
RCHGF002186	711	435.888	287	16.3284
RCHGF002187	204	37.5768	100	65.9959
RCHGF002188	222	44.8705	58	32.0556
RCHGF002189	438	181.036	160	21.9175
RCHGF002190	126	13.9039	30	53.5084
RCHGF002191	870	594.475	6273	261.685
RCHGF002192	1311	1035.46	5350	128.132
RCHGF002193	960	684.462	2286	82.8255
RCHGF002194	1404	1128.46	5671	124.626
RCHGF002195	1917	1641.46	7529	113.748
RCHGF002196	114	11.8869	1	2.08627
RCHGF002197	888	612.475	5378	217.756
RCHGF002198	183	29.3248	435	367.867
RCHGF002199	1902	1626.46	515	7.85236
RCHGF002200	747	471.63	175	9.20182
RCHGF002201	1005	729.462	161	5.47344
RCHGF002202	666	391.57	131	8.29657
RCHGF002203	2166	1890.46	887	11.6357
RCHGF002204	2166	1890.46	3085	40.4692
RCHGF002205	309	88.6722	66	18.4584
RCHGF002206	933	657.475	1511	56.9931
RCHGF002207	429	173.583	2251	321.592
RCHGF002208	1032	756.462	2119	69.4674
RCHGF002209	1572	1296.46	1085	20.7543
RCHGF002210	4344	4068.46	7189	43.8203
RCHGF002211	129	14.6121	6	10.183
RCHGF002212	390	143.063	564	97.7662
RCHGF002213	489	224.247	258	28.5318
RCHGF002214	615	341.674	322	23.3712
RCHGF002215	648	373.872	389	25.8026
RCHGF002216	486	221.561	239	26.7511
RCHGF002217	954	678.462	601	21.9678
RCHGF002218	1185	909.462	904	24.6502
RCHGF002219	696	420.969	582	34.2854
RCHGF002220	366	125.829	217	42.7679
RCHGF002221	198	35.0841	92	65.0302
RCHGF002222	780	504.545	1803	88.6202
RCHGF002224	1179	903.462	670	18.3909
RCHGF002225	705	429.91	372	21.4587
RCHGF002226	2169	1893.46	2884	37.7725
RCHGF002227	174	26.0868	597	567.532
RCHGF002228	1095	819.462	883	26.722
RCHGF002230	618	344.626	260.58	18.7513
RCHGF002231	368	127.113	568	110.814
RCHGF002233	852	576.481	3755	161.533
RCHGF002234	321	95.9856	5555	1435.21
RCHGF002235	126	13.9039	28	49.9412
RCHGF002236	1686	1410.46	1008	17.723
RCHGF002237	699	423.948	735	42.9944
RCHGF002238	1107	831.462	1448	43.188
RCHGF002239	1191	915.462	27413	742.597
RCHGF002240	1242	966.462	8733	224.087
RCHGF002241	1860	1584.46	1620	25.3554
RCHGF002242	390	143.063	50	8.66721
RCHGF002243	1525	1249.46	4469	88.7002
RCHGF002246	618	344.626	3181	228.904
RCHGF002247	189	31.5735	67	52.6246
RCHGF002248	372	129.932	471	89.8963
RCHGF002249	705	429.91	3766	217.24
RCHGF002250	243	53.2906	246	114.478
RCHGF002251	516	248.621	3085	307.719
RCHGF002252	549	279.003	1483	131.816
RCHGF002253	1518	1242.46	11527	230.075
RCHGF002254	837	561.481	6071	268.14
RCHGF002255	1398	1122.46	10088	222.88
RCHGF002256	390	143.063	1571	272.324
RCHGF002257	147	18.6506	26	34.5714
RCHGF002258	2811	2535.46	1012	9.8983
RCHGF002259	474	211.168	299	35.114
RCHGF002260	288	76.3391	6	1.94913
RCHGF002261	1344	1068.46	101	2.34423
RCHGF002262	174	26.0868	1	0.95064
RCHGF002263	987	711.462	85	2.96281
RCHGF002264	645	370.876	23	1.53793
RCHGF002265	1038	762.462	55	1.78888
RCHGF002266	1326	1050.46	1365	32.2247
RCHGF002267	780	504.545	252	12.3862
RCHGF002268	666	391.57	218	13.8065
RCHGF002269	444	186.018	51	6.79912
RCHGF002270	846	570.481	562	24.4305
RCHGF002271	195	33.9427	5	3.6531
RCHGF002272	213	41.1164	73	44.0296
RCHGF002273	195	33.9427	121	88.4049
RCHGF002274	408	156.946	665	105.077
RCHGF002275	1101	825.462	2588	77.7507
RCHGF002276	1353	1077.46	2767	63.6861
RCHGF002277	984	708.462	1537.61	53.823
RCHGF002279	1083	807.462	4255.66	130.702
RCHGF002280	120	12.9742	78	149.091
RCHGF002281	1815	1539.46	10622	171.11
RCHGF002282	135	15.7376	6	9.45475
RCHGF002283	426	171.163	414	59.9828
RCHGF002284	648	373.872	676	44.8395
RCHGF002285	1968	1692.46	567	8.30809
RCHGF002286	771	495.59	175	8.75694
RCHGF002287	993	717.462	224	7.74259
RCHGF002288	687	412.069	229	13.7817
RCHGF002289	555	284.689	432	37.6314
RCHGF002290	744	468.663	26335	1393.51
RCHGF002291	1176	900.462	26340	725.417
RCHGF002292	1578	1302.46	1612	30.6928
RCHGF002293	267	64.7597	7	2.68059
RCHGF002294	366	125.829	14	2.75922
RCHGF002295	114	11.8869	3	6.2588
RCHGF002296	228	47.1962	10	5.25448
RCHGF002297	1512	1236.46	7582	152.069
RCHGF002299	504	237.678	202	21.0766
RCHGF002300	912	636.475	595	23.1832
RCHGF002301	1800	1524.46	859	13.9738
RCHGF002302	711	435.888	348	19.7989
RCHGF002303	816	540.509	627	28.7675
RCHGF002304	750	474.63	653	34.1189
RCHGF002305	474	211.168	181	21.2563
RCHGF002306	393	145.414	81	13.8139
RCHGF002307	1161	885.462	770	21.5654
RCHGF002308	705	429.91	209	12.0561
RCHGF002309	735	459.69	216	11.6527
RCHGF002310	495	229.548	2578	278.513
RCHGF002311	126	13.9039	3	5.35084
RCHGF002312	813	537.519	1507	69.5274
RCHGF002313	1236	960.462	758	19.5716
RCHGF002314	657	382.695	368	23.8469
RCHGF002315	138	16.4182	69	104.222
RCHGF002316	546	276.169	787	70.6702
RCHGF002317	2274	1998.46	2183	27.0891
RCHGF002318	459	198.287	92	11.5062
RCHGF002319	771	495.59	434	21.7172
RCHGF002320	816	540.509	487	22.3441
RCHGF002321	966	690.462	645	23.1663
RCHGF002322	1002	726.462	622	21.2332
RCHGF002323	501	234.948	11	1.16107
RCHGF002324	1308	1032.46	94	2.25783
RCHGF002325	1515	1239.46	1703	34.0736
RCHGF002326	660	385.672	345	22.1839
RCHGF002327	1062	786.462	576	18.1628
RCHGF002328	1404	1128.46	415	9.12007
RCHGF002329	726	450.791	300	16.5038
RCHGF002330	687	412.069	484	29.1281
RCHGF002331	1227	951.462	754	19.6525
RCHGF002332	705	429.91	427	24.6313
RCHGF002333	417	163.873	59	8.92854
RCHGF002334	921	645.475	85	3.2657
RCHGF002335	960	684.462	35	1.26811
RCHGF002336	1383	1107.46	70	1.5675
RCHGF002337	855	579.481	48	2.05418
RCHGF002338	510	243.144	9	0.917943
RCHGF002339	891	615.475	509	20.509
RCHGF002340	648	373.872	35	2.32157
RCHGF002341	399	149.948	38	6.28463
RCHGF002342	411	159.19	6	0.9347
RCHGF002343	819	543.509	42	1.91637
RCHGF002344	762	486.63	99	5.04514
RCHGF002345	474	211.168	22	2.58364
RCHGF002346	1020	744.462	86	2.86479
RCHGF002347	2088	1812.46	910	12.4512
RCHGF002348	162	22.1849	8	8.94272
RCHGF002349	843	567.481	365	15.9507
RCHGF002350	1458	1182.46	153	3.20879
RCHGF002351	633	359.213	43	2.96861
RCHGF002352	1086	810.462	33	1.00976
RCHGF002353	1026	750.462	62	2.0488
RCHGF002354	1248	972.462	146	3.72321
RCHGF002355	1443	1167.46	226	4.80068
RCHGF002356	654	379.699	24	1.56751
RCHGF002357	1437	1161.46	152	3.24546
RCHGF002358	336	105.619	1	0.234799
RCHGF002359	1251	975.462	73	1.85588
RCHGF002360	312	90.3774	159	43.6289
RCHGF002361	1926	1650.46	491	7.37756
RCHGF002362	828	552.509	232	10.4132
RCHGF002363	147	18.6506	1272	1691.34
RCHGF002364	174	26.0868	1340	1273.86
RCHGF002365	144	17.8758	1	1.38731
RCHGF002366	114	11.8869	23	47.9841
RCHGF002367	564	293.201	67	5.66692
RCHGF002368	762	486.63	188	9.58068
RCHGF002369	870	594.475	108	4.50534
RCHGF002370	1911	1635.46	510	7.73333
RCHGF002371	690	415.048	241	14.3998
RCHGF002372	117	12.4744	3	5.96403
RCHGF002373	1359	1083.46	371	8.49175
RCHGF002374	327	99.8377	111	27.5718
RCHGF002375	522	254.15	573	55.9115
RCHGF002376	1062	786.462	169	5.329
RCHGF002377	1089	813.462	148	4.51192
RCHGF002378	1461	1185.46	88	1.84091
RCHGF002379	1803	1527.46	120	1.94826
RCHGF002380	327	99.8377	40	9.93579
RCHGF002381	318	94.0415	42	11.0756
RCHGF002382	1092	816.462	84	2.55141
RCHGF002383	954	678.462	212	7.74903
RCHGF002384	1107	831.462	275	8.20215
RCHGF002385	741	465.663	242	12.8879
RCHGF002386	1095	819.462	2187	66.1846
RCHGF002388	1371	1095.46	1714	38.8017
RCHGF002389	1197	921.462	3038	81.7612
RCHGF002390	819	543.509	884	40.3351
RCHGF002391	879	603.475	3794	155.91
RCHGF002392	717	441.822	1881	105.579
RCHGF002393	690	415.048	556	33.221
RCHGF002394	369	127.861	705	136.737
RCHGF002395	1185	909.462	1518	41.3928
RCHGF002396	2010	1734.46	2961	42.3361
RCHGF002397	606	332.934	1216	90.5758
RCHGF002398	117	12.4744	265	526.822
RCHGF002399	519	251.391	432	42.6158
RCHGF002400	834	558.481	6475	287.52
RCHGF002401	606	332.934	299	22.2715
RCHGF002402	1224	948.462	314	8.21007
RCHGF002403	486	221.561	94	10.5213
RCHGF002404	1155	879.462	115	3.24278
RCHGF002405	486	221.561	1519	170.02
RCHGF002406	1167	891.462	7879	219.182
RCHGF002407	900	624.475	1778	70.608
RCHGF002408	1374	1098.46	246	5.55376
RCHGF002409	1485	1209.46	282	5.78221
RCHGF002410	813	537.519	337	15.5479
RCHGF002411	1116	840.462	271	7.99629
RCHGF002412	630	356.288	88	6.12517
RCHGF002413	117	12.4744	1	1.98801
RCHGF002414	621	347.518	65	4.63845
RCHGF002415	1008	732.462	119	4.02902
RCHGF002416	630	356.288	51	3.54982
RCHGF002417	666	391.57	92	5.8266
RCHGF002418	2076	1800.46	326	4.49025
RCHGF002419	996	720.462	82	2.82254
RCHGF002420	669	394.468	94	5.90953
RCHGF002421	1377	1101.46	154	3.46728
RCHGF002422	282	72.9894	22	7.47481
RCHGF002423	282	72.9894	13	4.41693
RCHGF002424	462	200.868	43	5.30879
RCHGF002425	147	18.6506	3	3.98901
RCHGF002426	591	318.57	188	14.6349
RCHGF002427	201	36.3862	213	145.171
RCHGF002428	945	669.462	2484.87	92.048
RCHGF002429	1482	1206.46	587	12.066
RCHGF002430	891	615.475	295	11.8864
RCHGF002431	372	129.932	73	13.933
RCHGF002432	1062	786.462	927	29.2307
RCHGF002433	528	259.651	119	11.3656
RCHGF002434	543	273.393	47	4.26332
RCHGF002435	774	498.59	602	29.9426
RCHGF002436	1323	1047.46	103	2.43857
RCHGF002437	1572	1296.46	114	2.18063
RCHGF002438	303	84.9008	29	8.47078
RCHGF002439	117	12.4744	7	13.9161
RCHGF002440	309	88.6722	78	21.8144
RCHGF002441	534	265.14	869	81.2795
RCHGF002442	519	251.391	15	1.47972
RCHGF002443	168	24.1463	6	6.16222
RCHGF002444	189	31.5735	15	11.7816
RCHGF002445	1971	1695.46	4135	60.4818
RCHGF002447	123	13.2708	5	9.34348
RCHGF002448	1251	975.462	1001	25.4484
RCHGF002449	237	50.9637	100	48.6604
RCHGF002450	1056	780.462	119	3.78122
RCHGF002451	1719	1443.46	205	3.52197
RCHGF002452	300	83.1851	12	3.57744
RCHGF002453	588	315.676	1077	84.608
RCHGF002454	858	582.475	2438	103.799
RCHGF002455	318	94.0415	194	51.1586
RCHGF002456	324	97.8974	574	145.404
RCHGF002457	195	33.9427	36	26.3023
RCHGF002458	792	516.53	912	43.7861
RCHGF002459	513	245.938	212	21.377
RCHGF002460	606	332.934	889	66.2187
RCHGF002461	1482	1206.46	4009	82.4061
RCHGF002462	309	88.6722	488	136.48
RCHGF002463	693	417.994	247	14.6543
RCHGF002464	927	651.475	622	23.6772
RCHGF002465	393	145.414	99	16.8837
RCHGF002466	798	522.519	144	6.83435
RCHGF002467	984	708.462	152	5.32064
RCHGF002468	714	438.866	45	2.54283
RCHGF002469	813	537.519	88	4.06
RCHGF002470	747	471.63	64	3.36524
RCHGF002471	465	203.457	22	2.68156
RCHGF002472	744	468.663	51	2.69865
RCHGF002473	729	453.791	71	3.88007
RCHGF002474	957	681.462	177	6.44123
RCHGF002475	852	576.481	101	4.34484
RCHGF002476	180	28.0327	3	2.65395
RCHGF002477	276	69.6018	235	83.7306
RCHGF002478	1422	1146.46	528	11.4212
RCHGF002479	456	195.876	314	39.7543
RCHGF002480	2031	1755.46	776	10.9624
RCHGF002481	597	324.406	105	8.02672
RCHGF002482	867	591.475	36667	1537.36
RCHGF002483	126	13.9039	7	12.4853
RCHGF002484	318	94.0415	145	38.2371
RCHGF002485	120	12.9742	14	26.7599
RCHGF002487	1449	1173.46	1158	24.4724
RCHGF002489	1064	788.462	126	3.96303
RCHGF002491	798	522.519	72	3.41717
RCHGF002492	1851	1575.46	130	2.04632
RCHGF002493	354	117.555	9	1.89861
RCHGF002494	537	267.85	40	3.70345
RCHGF002495	546	276.169	48	4.31025
RCHGF002496	402	152.279	26	4.23419
RCHGF002497	381	136.409	40	7.27203
RCHGF002498	387	140.904	9	1.58401
RCHGF002500	624	350.476	710.502	50.274
RCHGF002501	291	77.9832	245.91	78.201
RCHGF002502	114	11.8869	58	121.004
RCHGF002503	2013	1737.46	483	6.89396
RCHGF002504	234	49.6324	3	1.49897
RCHGF002505	759	483.63	275	14.1012
RCHGF002506	534	265.14	337	31.5204
RCHGF002507	1227	951.462	558	14.5439
RCHGF002508	177	27.0367	19	17.4276
RCHGF002509	270	66.2752	84	31.4315
RCHGF002510	384	138.713	248	44.3376
RCHGF002511	918	642.475	581	22.4263
RCHGF002512	1638	1362.46	1870	34.0372
RCHGF002513	717	441.822	625	35.0808
RCHGF002515	1695	1419.46	1085	18.9558
RCHGF002516	1263	987.462	2059	51.7098
RCHGF002517	492	226.871	317	34.6511
RCHGF002518	1077	801.462	2337	72.3124
RCHGF002519	1149	873.462	3986	113.17
RCHGF002520	156	20.7604	40	47.7816
RCHGF002522	411	159.19	45	7.01025
RCHGF002523	1083	807.462	393	12.07
RCHGF002524	465	203.457	73	8.89791
RCHGF002526	1317	1041.46	1070	25.4787
RCHGF002527	1104	828.462	3335	99.8298
RCHGF002529	237	50.9637	52	25.3034
RCHGF002530	417	163.873	15	2.26997
RCHGF002531	339	107.589	8	1.844
RCHGF002532	219	43.6432	33	18.7514
RCHGF002533	618	344.626	143.42	10.3205
RCHGF002534	1140	864.462	62	1.77862
RCHGF002535	204	37.5768	2	1.31992
RCHGF002536	1191	915.462	1881	50.9549
RCHGF002537	1170	894.462	1277	35.4051
RCHGF002538	1374	1098.46	457	10.3174
RCHGF002539	627	353.381	186	13.0529
RCHGF002540	1926	1650.46	799	12.0054
RCHGF002541	1926	1650.46	611	9.18064
RCHGF002542	1179	903.462	1764	48.4201
RCHGF002543	909	633.475	6699	262.251
RCHGF002544	450	190.943	467	60.6526
RCHGF002545	615	341.674	559	40.573
RCHGF002546	597	324.406	299	22.857
RCHGF002547	1944	1668.46	250	3.71587
RCHGF002548	114	11.8869	11	22.9489
RCHGF002549	1245	969.462	466	11.9204
RCHGF002550	2163	1887.46	1139	14.9652
RCHGF002551	2070	1794.46	1120	15.4782
RCHGF002552	594	321.487	349	26.9215
RCHGF002553	39	15.7143	0	0
RCHGF002554	3486	3210.46	7150	55.2301
RCHGF002555	804	528.519	107	5.02065
RCHGF002556	693	417.994	58	3.44108
RCHGF002557	1287	1011.46	190	4.65845
RCHGF002558	1413	1137.46	214	4.66567
RCHGF002559	300	83.1851	11	3.27932
RCHGF002560	480	216.387	30	3.43816
RCHGF002561	111	11.6813	0	0
RCHGF002562	690	415.048	300	17.925
RCHGF002563	165	23.1808	49	52.421
RCHGF002564	234	49.6324	575	287.303
RCHGF002565	825	549.509	837	37.7736
RCHGF002566	1026	750.462	762	25.1804
RCHGF002567	774	498.59	163	8.10739
RCHGF002568	462	200.868	743	91.7309
RCHGF002569	2055	1779.46	1104	15.3857
RCHGF002570	876	600.475	191	7.88816
RCHGF002571	465	203.457	92	11.2138
RCHGF002572	1911	1635.46	839	12.7221
RCHGF002573	321	95.9856	66	17.052
RCHGF002574	1284	1008.46	162	3.98375
RCHGF002575	336	105.619	22	5.16557
RCHGF002576	1449	1173.46	516	10.9048
RCHGF002577	1509	1233.46	2082	41.8593
RCHGF002578	690	415.048	921	55.0298
RCHGF002579	1302	1026.46	844	20.3909
RCHGF002580	675	400.385	182	11.2728
RCHGF002581	1305	1029.46	483	11.6352
RCHGF002582	975	699.462	655	23.2228
RCHGF002583	147	18.6506	22141	29440.2
RCHGF002584	456	195.876	606	76.7233
RCHGF002585	309	88.6722	1007	281.63
RCHGF002586	456	195.876	422	53.4278
RCHGF002587	225	45.9962	59	31.8103
RCHGF002588	669	394.468	190	11.9448
RCHGF002589	288	76.3391	16	5.19768
RCHGF002590	1068	792.462	148	4.63149
RCHGF002591	777	501.555	246	12.1634
RCHGF002592	168	24.1463	13	13.3515
RCHGF002593	435	178.638	117	16.2424
RCHGF002594	906	630.475	565	22.2238
RCHGF002595	2418	2142.46	1103	12.7673
RCHGF002596	114	11.8869	21	43.8116
RCHGF002597	1278	1002.46	652	16.1293
RCHGF002598	1050	774.462	116	3.71445
RCHGF002599	312	90.3774	5	1.37198
RCHGF002600	477	213.826	20	2.31956
RCHGF002601	1917	1641.46	160	2.41728
RCHGF002602	609	335.783	80	5.90838
RCHGF002603	759	483.63	753	38.6117
RCHGF002604	192	32.755	26	19.6849
RCHGF002605	660	385.672	35855	2305.52
RCHGF002606	696	420.969	18867	1111.45
RCHGF002607	1734	1458.46	229039	3894.5
RCHGF002608	1623	1347.46	77048	1418.02
RCHGF002609	2346	2070.46	1235	14.7923
RCHGF002610	723	447.795	56	3.10131
RCHGF002611	1311	1035.46	84	2.01179
RCHGF002612	759	483.63	173	8.87095
RCHGF002613	1422	1146.46	490	10.5992
RCHGF002614	666	391.57	149	9.43655
RCHGF002615	132	15.0955	19	31.2135
RCHGF002616	933	657.475	375.095	14.1481
RCHGF002617	480	216.387	425	48.7073
RCHGF002618	138	16.4182	245	370.065
RCHGF002619	201	36.3862	265	180.612
RCHGF002620	111	11.6813	7	14.8609
RCHGF002621	417	163.873	656	99.2732
RCHGF002622	111	11.6813	4	8.49193
RCHGF002623	894	618.475	250	10.0243
RCHGF002624	2268	1992.46	1833	22.8144
RCHGF002625	747	471.63	199	10.4638
RCHGF002626	351	115.59	19	4.07636
RCHGF002627	177	27.0367	11	10.0897
RCHGF002628	1182	906.462	54526	1491.73
RCHGF002629	597	324.406	27	2.06401
RCHGF002630	264	63.142	41	16.1029
RCHGF002631	1611	1335.46	785	14.5772
RCHGF002632	1212	936.462	59	1.56242
RCHGF002633	465	203.457	13	1.58456
RCHGF002634	1203	927.462	32	0.85564
RCHGF002635	633	359.213	9	0.621338
RCHGF002636	1098	822.462	36	1.08548
RCHGF002638	225	45.9962	29	15.6356
RCHGF002639	561	290.322	148	12.6421
