-e target_id	length	eff_length	Coculture_PT33_HGF2_Late_Replicate_2_HGF2_counts	tpm
RCHGF002140	237	59.9487	0	0
RCHGF002141	138	17.5745	0	0
RCHGF002142	642	410.031	3	92.2366
RCHGF002143	699	466.695	2	54.0252
RCHGF002144	714	481.695	20	523.429
RCHGF002145	1188	954.972	50	660.053
RCHGF002146	252	68.2131	0	0
RCHGF002147	2337	2103.97	7	41.9428
RCHGF002148	951	717.972	3	52.676
RCHGF002149	1254	1020.97	1	12.3477
RCHGF002150	309	106.859	1	117.974
RCHGF002151	1044	810.972	18	279.812
RCHGF002152	1920	1686.97	29	216.715
RCHGF002153	441	217.08	9	522.664
RCHGF002154	306	104.515	14	1688.68
RCHGF002155	594	363.45	3	104.058
RCHGF002156	1749	1515.97	29	241.161
RCHGF002157	1440	1206.97	40	417.794
RCHGF002158	660	427.825	27	795.605
RCHGF002159	1350	1116.97	13	146.724
RCHGF002160	189	36.0706	2	698.997
RCHGF002162	1602	1368.97	28	257.847
RCHGF002164	1833	1599.97	21	165.465
RCHGF002165	1311	1077.97	0	0
RCHGF002166	585	355.048	2	71.0138
RCHGF002167	540	311.22	0	0
RCHGF002168	753	520.299	4	96.9184
RCHGF002169	1230	996.972	0	0
RCHGF002170	1089	855.972	3	44.1836
RCHGF002171	414	192.303	20	1311.12
RCHGF002172	288	91.4858	0	0
RCHGF002173	150	22.0117	0	0
RCHGF002174	531	302.28	0	0
RCHGF002175	1575	1341.97	2	18.7882
RCHGF002176	846	613.037	0	0
RCHGF002177	1893	1659.97	3	22.7835
RCHGF002178	1629	1395.97	4	36.1229
RCHGF002180	1701	1467.97	3	25.7634
RCHGF002181	126	14.5266	0	0
RCHGF002183	429	205.505	5	306.724
RCHGF002185	984	750.972	14	235.019
RCHGF002186	711	478.695	0	0
RCHGF002187	204	43.1859	0	0
RCHGF002188	222	52.2796	0	0
RCHGF002189	438	214.145	1	58.8698
RCHGF002190	126	14.5266	0	0
RCHGF002191	870	637.037	1	19.7895
RCHGF002192	1311	1077.97	1	11.6948
RCHGF002193	960	726.972	0	0
RCHGF002194	1404	1170.97	3	32.2979
RCHGF002195	1917	1683.97	3	22.4588
RCHGF002196	114	11.8429	0	0
RCHGF002197	888	655.037	52	1000.78
RCHGF002198	183	33.6823	5	1871.4
RCHGF002199	1902	1668.97	0	0
RCHGF002200	747	514.299	1	24.5123
RCHGF002201	1005	771.972	0	0
RCHGF002202	666	433.825	0	0
RCHGF002203	2166	1932.97	11	71.7408
RCHGF002204	2166	1932.97	16	104.35
RCHGF002205	309	106.859	0	0
RCHGF002206	933	699.972	2	36.0204
RCHGF002207	429	205.505	2	122.69
RCHGF002208	1032	798.972	9	142.007
RCHGF002209	1572	1338.97	8	75.3213
RCHGF002210	4344	4110.97	11	33.7324
RCHGF002211	129	14.7768	0	0
RCHGF002212	390	171.654	0	0
RCHGF002213	489	262.022	1	48.113
RCHGF002214	615	383.263	0	0
RCHGF002215	648	415.991	2	60.6101
RCHGF002216	486	259.099	0	0
RCHGF002217	954	720.972	1	17.4856
RCHGF002218	1185	951.972	1	13.2427
RCHGF002219	696	463.695	0	0
RCHGF002220	366	151.278	0	0
RCHGF002221	198	40.3119	0	0
RCHGF002222	780	547.145	0	0
RCHGF002224	1179	945.972	0	0
RCHGF002225	705	472.695	0	0
RCHGF002226	2169	1935.97	3	19.5354
RCHGF002227	174	30.1392	0	0
RCHGF002228	1095	861.972	1	14.6253
RCHGF002230	618	386.263	5	163.187
RCHGF002231	368	152.812	2	164.995
RCHGF002233	852	619.037	1	20.3649
RCHGF002234	321	115.328	43	4700.39
RCHGF002235	126	14.5266	0	0
RCHGF002236	1686	1452.97	2	17.3529
RCHGF002237	699	466.695	5	135.063
RCHGF002238	1107	873.972	4	57.6981
RCHGF002239	1191	957.972	14	184.236
RCHGF002240	1242	1008.97	2	24.9891
RCHGF002241	1860	1626.97	2	15.4971
RCHGF002242	390	171.654	0	0
RCHGF002243	1525	1291.97	5	48.7884
RCHGF002246	618	386.263	1	32.6375
RCHGF002247	189	36.0706	0	0
RCHGF002248	372	156.067	0	0
RCHGF002249	705	472.695	5	133.349
RCHGF002250	243	63.343	0	0
RCHGF002251	516	287.628	2	87.6593
RCHGF002252	549	319.411	1	39.4684
RCHGF002253	1518	1284.97	8	78.4866
RCHGF002254	837	604.037	8	166.965
RCHGF002255	1398	1164.97	9	97.3927
RCHGF002256	390	171.654	4	293.768
RCHGF002257	147	20.9397	0	0
RCHGF002258	2811	2577.97	3	14.6704
RCHGF002259	474	247.754	1	50.8836
RCHGF002260	288	91.4858	0	0
RCHGF002261	1344	1110.97	1	11.3474
RCHGF002262	174	30.1392	0	0
RCHGF002263	987	753.972	0	0
RCHGF002264	645	412.991	0	0
RCHGF002265	1038	804.972	0	0
RCHGF002266	1326	1092.97	2	23.0686
RCHGF002267	780	547.145	0	0
RCHGF002268	666	433.825	0	0
RCHGF002269	444	220.014	0	0
RCHGF002270	846	613.037	0	0
RCHGF002271	195	38.7363	0	0
RCHGF002272	213	47.7347	0	0
RCHGF002273	195	38.7363	0	0
RCHGF002274	408	186.727	4	270.055
RCHGF002275	1101	867.972	9	130.718
RCHGF002276	1353	1119.97	8	90.0497
RCHGF002277	984	750.972	4	67.1484
RCHGF002279	1083	849.972	19	281.805
RCHGF002280	120	13.2402	0	0
RCHGF002281	1815	1581.97	6	47.8136
RCHGF002282	135	16.6083	0	0
RCHGF002283	426	203.062	2	124.166
RCHGF002284	648	415.991	1	30.3051
RCHGF002285	1968	1734.97	2	14.5324
RCHGF002286	771	538.145	0	0
RCHGF002287	993	759.972	0	0
RCHGF002288	687	454.695	0	0
RCHGF002289	555	325.347	5	193.741
RCHGF002290	744	511.349	101	2490.02
RCHGF002291	1176	942.972	54	721.929
RCHGF002292	1578	1344.97	2	18.7463
RCHGF002293	267	77.1662	0	0
RCHGF002294	366	151.278	0	0
RCHGF002295	114	11.8429	0	0
RCHGF002296	228	55.3346	0	0
RCHGF002297	1512	1278.97	18	177.423
RCHGF002299	504	276.38	0	0
RCHGF002300	912	678.972	0	0
RCHGF002301	1800	1566.97	2	16.0904
RCHGF002302	711	478.695	0	0
RCHGF002303	816	583.037	5	108.112
RCHGF002304	750	517.299	2	48.7402
RCHGF002305	474	247.754	2	101.767
RCHGF002306	393	173.944	0	0
RCHGF002307	1161	927.972	5	67.9258
RCHGF002308	705	472.695	1	26.6697
RCHGF002309	735	502.646	1	25.0806
RCHGF002310	495	267.89	3	141.177
RCHGF002311	126	14.5266	0	0
RCHGF002312	813	580.037	1	21.7342
RCHGF002313	1236	1002.97	2	25.1386
RCHGF002314	657	424.991	0	0
RCHGF002315	138	17.5745	0	0
RCHGF002316	546	316.818	0	0
RCHGF002317	2274	2040.97	4	24.7071
RCHGF002318	459	233.662	0	0
RCHGF002319	771	538.145	0	0
RCHGF002320	816	583.037	0	0
RCHGF002321	966	732.972	0	0
RCHGF002322	1002	768.972	3	49.1824
RCHGF002323	501	273.57	0	0
RCHGF002324	1308	1074.97	0	0
RCHGF002325	1515	1281.97	1	9.83379
RCHGF002326	660	427.825	0	0
RCHGF002327	1062	828.972	3	45.6227
RCHGF002328	1404	1170.97	1	10.766
RCHGF002329	726	493.695	0	0
RCHGF002330	687	454.695	2	55.451
RCHGF002331	1227	993.972	2	25.3662
RCHGF002332	705	472.695	0	0
RCHGF002333	417	195.087	1	64.6207
RCHGF002334	921	687.972	0	0
RCHGF002335	960	726.972	0	0
RCHGF002336	1383	1149.97	0	0
RCHGF002337	855	622.037	0	0
RCHGF002338	510	281.883	0	0
RCHGF002339	891	658.037	1	19.158
RCHGF002340	648	415.991	0	0
RCHGF002341	399	178.881	0	0
RCHGF002342	411	189.478	0	0
RCHGF002343	819	586.037	0	0
RCHGF002344	762	529.249	0	0
RCHGF002345	474	247.754	0	0
RCHGF002346	1020	786.972	0	0
RCHGF002347	2088	1854.97	9	61.1652
RCHGF002348	162	25.5136	0	0
RCHGF002349	843	610.037	3	61.9961
RCHGF002350	1458	1224.97	0	0
RCHGF002351	633	401.071	0	0
RCHGF002352	1086	852.972	0	0
RCHGF002353	1026	792.972	0	0
RCHGF002354	1248	1014.97	0	0
RCHGF002355	1443	1209.97	0	0
RCHGF002356	654	421.991	0	0
RCHGF002357	1437	1203.97	0	0
RCHGF002358	336	127.226	0	0
RCHGF002359	1251	1017.97	0	0
RCHGF002360	312	109.018	1	115.638
RCHGF002361	1926	1692.97	0	0
RCHGF002362	828	595.037	0	0
RCHGF002363	147	20.9397	14	8428.64
RCHGF002364	174	30.1392	4	1673.12
RCHGF002365	144	19.8275	0	0
RCHGF002366	114	11.8429	0	0
RCHGF002367	564	334.283	0	0
RCHGF002368	762	529.249	0	0
RCHGF002369	870	637.037	5	98.9475
RCHGF002370	1911	1677.97	2	15.026
RCHGF002371	690	457.695	0	0
RCHGF002372	117	12.5899	0	0
RCHGF002373	1359	1125.97	0	0
RCHGF002374	327	119.949	0	0
RCHGF002375	522	293.486	0	0
RCHGF002376	1062	828.972	2	30.4151
RCHGF002377	1089	855.972	1	14.7279
RCHGF002378	1461	1227.97	0	0
RCHGF002379	1803	1569.97	1	8.02985
RCHGF002380	327	119.949	0	0
RCHGF002381	318	113.378	0	0
RCHGF002382	1092	858.972	0	0
RCHGF002383	954	720.972	1	17.4856
RCHGF002384	1107	873.972	1	14.4245
RCHGF002385	741	508.449	0	0
RCHGF002386	1095	861.972	5	73.1267
RCHGF002388	1371	1137.97	2	22.1563
RCHGF002389	1197	963.972	17	222.323
RCHGF002390	819	586.037	1	21.5117
RCHGF002391	879	646.037	25	487.845
RCHGF002392	717	484.695	15	390.142
RCHGF002393	690	457.695	5	137.719
RCHGF002394	369	153.506	8	656.998
RCHGF002395	1185	951.972	0	0
RCHGF002396	2010	1776.97	11	78.039
RCHGF002397	606	375.158	0	0
RCHGF002398	117	12.5899	2	2002.66
RCHGF002399	519	290.514	0	0
RCHGF002400	834	601.037	1	20.9748
RCHGF002401	606	375.158	0	0
RCHGF002402	1224	990.972	0	0
RCHGF002403	486	259.099	0	0
RCHGF002404	1155	921.972	0	0
RCHGF002405	486	259.099	1	48.6556
RCHGF002406	1167	933.972	10	134.979
RCHGF002407	900	666.972	8	151.21
RCHGF002408	1374	1140.97	0	0
RCHGF002409	1485	1251.97	1	10.0694
RCHGF002410	813	580.037	1	21.7342
RCHGF002411	1116	882.972	0	0
RCHGF002412	630	398.11	0	0
RCHGF002413	117	12.5899	0	0
RCHGF002414	621	389.187	0	0
RCHGF002415	1008	774.972	0	0
RCHGF002416	630	398.11	0	0
RCHGF002417	666	433.825	0	0
RCHGF002418	2076	1842.97	0	0
RCHGF002419	996	762.972	0	0
RCHGF002420	669	436.825	0	0
RCHGF002421	1377	1143.97	0	0
RCHGF002422	282	87.3363	0	0
RCHGF002423	282	87.3363	0	0
RCHGF002424	462	236.38	0	0
RCHGF002425	147	20.9397	0	0
RCHGF002426	591	360.485	0	0
RCHGF002427	201	41.8356	0	0
RCHGF002428	945	711.972	30	531.2
RCHGF002429	1482	1248.97	4	40.3745
RCHGF002430	891	658.037	0	0
RCHGF002431	372	156.067	0	0
RCHGF002432	1062	828.972	0	0
RCHGF002433	528	299.339	0	0
RCHGF002434	543	314.097	0	0
RCHGF002435	774	541.145	0	0
RCHGF002436	1323	1089.97	0	0
RCHGF002437	1572	1338.97	0	0
RCHGF002438	303	102.235	0	0
RCHGF002439	117	12.5899	0	0
RCHGF002440	309	106.859	0	0
RCHGF002441	534	305.22	0	0
RCHGF002442	519	290.514	0	0
RCHGF002443	168	27.7616	0	0
RCHGF002444	189	36.0706	0	0
RCHGF002445	1971	1737.97	7	50.7756
RCHGF002447	123	13.9583	0	0
RCHGF002448	1251	1017.97	3	37.1522
RCHGF002449	237	59.9487	2	420.581
RCHGF002450	1056	822.972	1	15.3184
RCHGF002451	1719	1485.97	1	8.48377
RCHGF002452	300	99.9898	0	0
RCHGF002453	588	358.012	8	281.703
RCHGF002454	858	625.037	22	443.728
RCHGF002455	318	113.378	0	0
RCHGF002456	324	117.762	3	321.156
RCHGF002457	195	38.7363	0	0
RCHGF002458	792	559.092	9	202.936
RCHGF002459	513	284.855	0	0
RCHGF002460	606	375.158	8	268.829
RCHGF002461	1482	1248.97	5	50.4681
RCHGF002462	309	106.859	0	0
RCHGF002463	693	460.695	0	0
RCHGF002464	927	693.972	0	0
RCHGF002465	393	173.944	0	0
RCHGF002466	798	565.037	0	0
RCHGF002467	984	750.972	1	16.7871
RCHGF002468	714	481.695	0	0
RCHGF002469	813	580.037	0	0
RCHGF002470	747	514.299	0	0
RCHGF002471	465	239.215	0	0
RCHGF002472	744	511.349	0	0
RCHGF002473	729	496.695	0	0
RCHGF002474	957	723.972	0	0
RCHGF002475	852	619.037	1	20.3649
RCHGF002476	180	32.4159	0	0
RCHGF002477	276	83.2917	0	0
RCHGF002478	1422	1188.97	0	0
RCHGF002479	456	230.732	0	0
RCHGF002480	2031	1797.97	2	14.0232
RCHGF002481	597	366.414	0	0
RCHGF002482	867	634.037	54	1073.69
RCHGF002483	126	14.5266	0	0
RCHGF002484	318	113.378	0	0
RCHGF002485	120	13.2402	0	0
RCHGF002487	1449	1215.97	7	72.5728
RCHGF002489	1064	830.972	0	0
RCHGF002491	798	565.037	0	0
RCHGF002492	1851	1617.97	0	0
RCHGF002493	354	141.487	0	0
RCHGF002494	537	308.22	0	0
RCHGF002495	546	316.818	0	0
RCHGF002496	402	181.384	1	69.5026
RCHGF002497	381	163.888	0	0
RCHGF002498	387	169.13	0	0
RCHGF002500	624	392.149	0	0
RCHGF002501	291	93.6448	0	0
RCHGF002502	114	11.8429	1	1064.49
RCHGF002503	2013	1779.97	0	0
RCHGF002504	234	58.327	1	216.137
RCHGF002505	759	526.249	0	0
RCHGF002506	534	305.22	0	0
RCHGF002507	1227	993.972	6	76.0986
RCHGF002508	177	31.3249	1	402.448
RCHGF002509	270	79.1054	1	159.365
RCHGF002510	384	166.339	0	0
RCHGF002511	918	684.972	1	18.4046
RCHGF002512	1638	1404.97	10	89.7288
RCHGF002513	717	484.695	2	52.0189
RCHGF002515	1695	1461.97	0	0
RCHGF002516	1263	1029.97	1	12.2398
RCHGF002517	492	265.022	0	0
RCHGF002518	1077	843.972	2	29.8745
RCHGF002519	1149	915.972	13	178.921
RCHGF002520	156	23.9251	0	0
RCHGF002522	411	189.478	0	0
RCHGF002523	1083	849.972	1	14.8318
RCHGF002524	465	239.215	0	0
RCHGF002526	1317	1083.97	0	0
RCHGF002527	1104	870.972	24	347.381
RCHGF002529	237	59.9487	0	0
RCHGF002530	417	195.087	0	0
RCHGF002531	339	129.76	0	0
RCHGF002532	219	50.7722	0	0
RCHGF002533	618	386.263	1	32.6375
RCHGF002534	1140	906.972	0	0
RCHGF002535	204	43.1859	0	0
RCHGF002536	1191	957.972	8	105.278
RCHGF002537	1170	936.972	5	67.2733
RCHGF002538	1374	1140.97	1	11.049
RCHGF002539	627	395.11	1	31.9066
RCHGF002540	1926	1692.97	4	29.7858
RCHGF002541	1926	1692.97	0	0
RCHGF002542	1179	945.972	0	0
RCHGF002543	909	675.972	4	74.5986
RCHGF002544	450	225.258	4	223.861
RCHGF002545	615	383.263	1	32.8929
RCHGF002546	597	366.414	0	0
RCHGF002547	1944	1710.97	1	7.36812
RCHGF002548	114	11.8429	0	0
RCHGF002549	1245	1011.97	2	24.915
RCHGF002550	2163	1929.97	23	150.237
RCHGF002551	2070	1836.97	8	54.9018
RCHGF002552	594	363.45	0	0
RCHGF002553	39	40	0	0
RCHGF002554	3486	3252.97	27	104.636
RCHGF002555	804	571.037	0	0
RCHGF002556	693	460.695	0	0
RCHGF002557	1287	1053.97	0	0
RCHGF002558	1413	1179.97	0	0
RCHGF002559	300	99.9898	0	0
RCHGF002560	480	253.455	0	0
RCHGF002561	111	11.4951	0	0
RCHGF002562	690	457.695	0	0
RCHGF002563	165	26.8171	0	0
RCHGF002564	234	58.327	4	864.549
RCHGF002565	825	592.037	6	127.762
RCHGF002566	1026	792.972	6	95.3878
RCHGF002567	774	541.145	1	23.2962
RCHGF002568	462	236.38	2	106.664
RCHGF002569	2055	1821.97	7	48.4346
RCHGF002570	876	643.037	2	39.2097
RCHGF002571	465	239.215	3	158.1
RCHGF002572	1911	1677.97	1	7.51302
RCHGF002573	321	115.328	2	218.623
RCHGF002574	1284	1050.97	2	23.9904
RCHGF002575	336	127.226	0	0
RCHGF002576	1449	1215.97	1	10.3675
RCHGF002577	1509	1275.97	4	39.5201
RCHGF002578	690	457.695	8	220.35
RCHGF002579	1302	1068.97	8	94.3459
RCHGF002580	675	442.739	1	28.4742
RCHGF002581	1305	1071.97	3	35.2807
RCHGF002582	975	741.972	3	50.9722
RCHGF002583	147	20.9397	27	16255.2
RCHGF002584	456	230.732	0	0
RCHGF002585	309	106.859	7	825.821
RCHGF002586	456	230.732	0	0
RCHGF002587	225	53.7094	0	0
RCHGF002588	669	436.825	1	28.8597
RCHGF002589	288	91.4858	2	275.598
RCHGF002590	1068	834.972	0	0
RCHGF002591	777	544.145	3	69.5034
RCHGF002592	168	27.7616	0	0
RCHGF002593	435	211.315	2	119.316
RCHGF002594	906	672.972	1	18.7328
RCHGF002595	2418	2184.97	2	11.5394
RCHGF002596	114	11.8429	0	0
RCHGF002597	1278	1044.97	0	0
RCHGF002598	1050	816.972	1	15.4309
RCHGF002599	312	109.018	0	0
RCHGF002600	477	250.631	0	0
RCHGF002601	1917	1683.97	1	7.48625
RCHGF002602	609	378.158	1	33.337
RCHGF002603	759	526.249	0	0
RCHGF002604	192	37.4118	0	0
RCHGF002605	660	427.825	1	29.4668
RCHGF002606	696	463.695	1	27.1874
RCHGF002607	1734	1500.97	8	67.1919
RCHGF002608	1623	1389.97	1	9.06971
RCHGF002609	2346	2112.97	1	5.96631
RCHGF002610	723	490.695	2	51.3828
RCHGF002611	1311	1077.97	0	0
RCHGF002612	759	526.249	1	23.9557
RCHGF002613	1422	1188.97	3	31.8089
RCHGF002614	666	433.825	1	29.0593
RCHGF002615	132	16.1378	0	0
RCHGF002616	933	699.972	0	0
RCHGF002617	480	253.455	0	0
RCHGF002618	138	17.5745	1	717.326
RCHGF002619	201	41.8356	0	0
RCHGF002620	111	11.4951	0	0
RCHGF002621	417	195.087	0	0
RCHGF002622	111	11.4951	0	0
RCHGF002623	894	661.037	3	57.213
RCHGF002624	2268	2034.97	2	12.39
RCHGF002625	747	514.299	0	0
RCHGF002626	351	139.257	0	0
RCHGF002627	177	31.3249	0	0
RCHGF002628	1182	948.972	0	0
RCHGF002629	597	366.414	0	0
RCHGF002630	264	75.3663	3	501.815
RCHGF002631	1611	1377.97	3	27.4461
RCHGF002632	1212	978.972	0	0
RCHGF002633	465	239.215	1	52.7001
RCHGF002634	1203	969.972	0	0
RCHGF002635	633	401.071	0	0
RCHGF002636	1098	864.972	1	14.5746
RCHGF002638	225	53.7094	1	234.719
RCHGF002639	561	331.283	0	0
RCHGF002640	618	386.263	0	0
RCHGF002641	288	91.4858	1	137.799
RCHGF002642	783	550.145	0	0
RCHGF002643	2352	2118.97	0	0
RCHGF002645	1398	1164.97	3	32.4642
RCHGF002646	1995	1761.97	7	50.0839
RCHGF002647	792	559.092	1	22.5484
RCHGF002648	147	20.9397	0	0
RCHGF002649	2316	2082.97	0	0
RCHGF002650	771	538.145	0	0
RCHGF002651	1314	1080.97	0	0
RCHGF002652	816	583.037	2	43.2447
RCHGF002653	483	256.278	0	0
RCHGF002654	141	18.6265	0	0
RCHGF002655	387	169.13	4	298.153
RCHGF002656	1023	789.972	1	15.9583
RCHGF002657	435	211.315	6	357.948
RCHGF002658	2577	2343.97	32	172.106
RCHGF002659	624	392.149	0	0
RCHGF002660	357	143.877	0	0
RCHGF002661	1152	918.972	3	41.1546
RCHGF002662	1344	1110.97	3	34.0422
RCHGF002663	531	302.28	14	583.873
RCHGF002664	906	672.972	0	0
RCHGF002665	942	708.972	3	53.3447
RCHGF002666	618	386.263	5	163.187
RCHGF002667	1035	801.972	0	0
RCHGF002668	849	616.037	0	0
RCHGF002669	159	24.7708	0	0
RCHGF002670	321	115.328	0	0
RCHGF002671	324	117.762	3	321.156
RCHGF002672	759	526.249	3	71.867
RCHGF002673	717	484.695	3	78.0283
RCHGF002674	621	389.187	1	32.3922
RCHGF002675	609	378.158	0	0
RCHGF002676	1032	798.972	0	0
RCHGF002677	1281	1047.97	1	12.0296
RCHGF002678	630	398.11	0	0
RCHGF002679	1122	888.972	0	0
RCHGF002681	336	127.226	0	0
RCHGF002682	354	141.487	0	0
RCHGF002683	726	493.695	0	0
RCHGF002684	249	66.597	0	0
RCHGF002685	1323	1089.97	6	69.3961
RCHGF002686	813	580.037	1	21.7342
RCHGF002687	114	11.8429	0	0
RCHGF002688	597	366.414	0	0
RCHGF002689	1902	1668.97	8	60.4283
RCHGF002690	1203	969.972	6	77.9815
RCHGF002691	123	13.9583	0	0
RCHGF002692	1125	891.972	1	14.1334
RCHGF002693	159	24.7708	0	0
RCHGF002694	2169	1935.97	14	91.165
RCHGF002695	864	631.037	6	119.866
RCHGF002696	153	22.6145	0	0
RCHGF002697	1152	918.972	1	13.7182
RCHGF002698	1569	1335.97	2	18.8726
RCHGF002699	708	475.695	1	26.5015
RCHGF002700	1524	1290.97	0	0
RCHGF002701	573	343.15	0	0
RCHGF002702	168	27.7616	1	454.104
RCHGF002703	426	203.062	2	124.166
RCHGF002704	174	30.1392	0	0
RCHGF002705	567	337.25	1	37.3807
RCHGF002706	129	14.7768	0	0
RCHGF002707	1830	1596.97	8	63.1527
RCHGF002708	2139	1905.97	1	6.61428
RCHGF002709	708	475.695	0	0
RCHGF002710	648	415.991	0	0
RCHGF002711	126	14.5266	0	0
RCHGF002712	162	25.5136	0	0
RCHGF002713	774	541.145	0	0
RCHGF002714	2310	2076.97	6	36.4183
RCHGF002715	456	230.732	0	0
RCHGF002716	765	532.145	2	47.3805
RCHGF002717	489	262.022	0	0
RCHGF002718	114	11.8429	0	0
RCHGF002719	495	267.89	0	0
RCHGF002720	885	652.037	9	174.008
RCHGF002721	144	19.8275	0	0
RCHGF002722	654	421.991	0	0
RCHGF002723	693	460.695	0	0
RCHGF002724	1326	1092.97	1	11.5343
RCHGF002725	384	166.339	9	682.1
RCHGF002726	1278	1044.97	1	12.0641
RCHGF002727	189	36.0706	0	0
RCHGF002728	1053	819.972	1	15.3745
RCHGF002729	150	22.0117	0	0
RCHGF002730	1239	1005.97	1	12.5318
RCHGF002731	171	28.7073	0	0
RCHGF002732	765	532.145	1	23.6902
RCHGF002733	141	18.6265	1	676.813
RCHGF002734	921	687.972	1	18.3244
RCHGF002735	819	586.037	1	21.5117
RCHGF002736	510	281.883	3	134.169
RCHGF002737	126	14.5266	1	867.831
RCHGF002738	306	104.515	0	0
RCHGF002739	312	109.018	0	0
RCHGF002740	1614	1380.97	3	27.3865
RCHGF002741	147	20.9397	0	0
RCHGF002742	3231	2997.97	9	37.8455
RCHGF002743	120	13.2402	0	0
RCHGF002744	1491	1257.97	0	0
RCHGF002745	513	284.855	4	177.025
RCHGF002746	1020	786.972	19	304.364
RCHGF002747	651	418.991	2	60.1761
RCHGF002748	1749	1515.97	17	141.37
RCHGF002749	1512	1278.97	0	0
RCHGF002750	1473	1239.97	6	61.0013
RCHGF002751	978	744.972	0	0
RCHGF002752	1566	1332.97	3	28.3726
RCHGF002753	1698	1464.97	23	197.924
RCHGF002754	192	37.4118	0	0
RCHGF002755	981	747.972	1	16.8544
RCHGF002756	996	762.972	0	0
RCHGF002757	912	678.972	1	18.5672
RCHGF002758	978	744.972	1	16.9223
RCHGF002759	1698	1464.97	44	378.637
RCHGF002760	1203	969.972	12	155.963
RCHGF002761	348	136.884	1	92.0972
RCHGF002762	1416	1182.97	0	0
RCHGF002763	1065	831.972	0	0
RCHGF002764	996	762.972	2	33.0461
RCHGF002765	1863	1629.97	3	23.2028
RCHGF002766	1290	1056.97	3	35.7814
RCHGF002767	834	601.037	1	20.9748
RCHGF002768	957	723.972	7	121.892
RCHGF002769	216	49.1325	40	10263.4
RCHGF002770	330	122.275	50	5155.03
RCHGF002771	321	115.328	2	218.623
RCHGF002772	621	389.187	0	0
RCHGF002773	1380	1146.97	4	43.9649
RCHGF002775	414	192.303	0	0
RCHGF002776	189	36.0706	0	0
RCHGF002777	726	493.695	2	51.0706
RCHGF002778	672	439.739	22	630.706
RCHGF002779	567	337.25	3	112.142
RCHGF002780	1104	870.972	0	0
RCHGF002781	153	22.6145	0	0
RCHGF002782	921	687.972	0	0
RCHGF002783	585	355.048	0	0
RCHGF002784	951	717.972	2	35.1174
RCHGF002785	1548	1314.97	31	297.197
RCHGF002786	129	14.7768	0	0
RCHGF002787	900	666.972	3	56.7039
RCHGF002788	777	544.145	1	23.1678
RCHGF002789	633	401.071	0	0
RCHGF002790	873	640.037	0	0
RCHGF002791	144	19.8275	0	0
RCHGF002792	1833	1599.97	10	78.7929
RCHGF002793	822	589.037	3	64.2064
RCHGF002794	1317	1083.97	16	186.081
RCHGF002795	969	735.972	13	222.68
RCHGF002796	117	12.5899	0	0
RCHGF002797	999	765.972	7	115.209
RCHGF002798	690	457.695	4	110.175
RCHGF002799	180	32.4159	0	0
RCHGF002800	561	331.283	1	38.054
RCHGF002801	786	553.092	1	22.793
RCHGF002802	360	146.382	0	0
RCHGF002803	339	129.76	4	388.615
RCHGF002804	120	13.2402	0	0
RCHGF002805	1779	1545.97	2	16.309
RCHGF002806	1728	1494.97	3	25.2981
RCHGF002807	813	580.037	2	43.4684
RCHGF002808	891	658.037	6	114.948
RCHGF002809	465	239.215	2	105.4
RCHGF002810	657	424.991	0	0
RCHGF002811	1422	1188.97	1	10.603
RCHGF002812	999	765.972	2	32.9167
RCHGF002813	156	23.9251	0	0
RCHGF002814	1932	1698.97	2	14.8403
RCHGF002815	960	726.972	4	69.3652
RCHGF002816	129	14.7768	1	853.139
RCHGF002817	267	77.1662	0	0
RCHGF002818	555	325.347	0	0
RCHGF002819	501	273.57	1	46.082
RCHGF002820	537	308.22	1	40.9014
RCHGF002821	300	99.9898	1	126.079
RCHGF002822	264	75.3663	0	0
RCHGF002823	141	18.6265	0	0
RCHGF002824	336	127.226	0	0
RCHGF002825	300	99.9898	3	378.238
RCHGF002826	690	457.695	2	55.0876
RCHGF002827	819	586.037	2	43.0234
RCHGF002828	843	610.037	0	0
RCHGF002829	774	541.145	2	46.5924
RCHGF002830	420	197.669	1	63.7765
RCHGF002831	276	83.2917	0	0
RCHGF002832	195	38.7363	0	0
RCHGF002834	540	311.22	0	0
RCHGF002835	460	234.592	1	53.7386
RCHGF002837	876	643.037	0	0
RCHGF002838	720	487.695	0	0
RCHGF002839	1131	897.972	2	28.078
RCHGF002840	1011	777.972	1	16.2045
RCHGF002841	294	95.9726	0	0
RCHGF002842	171	28.7073	0	0
RCHGF002843	642	410.031	0	0
RCHGF002844	1968	1734.97	0	0
RCHGF002845	396	176.226	0	0
RCHGF002846	609	378.158	0	0
RCHGF002847	720	487.695	0	0
RCHGF002848	507	279.16	0	0
RCHGF002849	120	13.2402	0	0
RCHGF002850	1290	1056.97	1	11.9271
RCHGF002851	1245	1011.97	3	37.3725
RCHGF002852	777	544.145	0	0
RCHGF002853	2166	1932.97	0	0
RCHGF002854	189	36.0706	0	0
RCHGF002855	174	30.1392	0	0
RCHGF002856	342	132.213	0	0
RCHGF002857	651	418.991	2	60.1761
RCHGF002858	1785	1551.97	10	81.2298
RCHGF002859	603	372.378	2	67.7089
RCHGF002860	141	18.6265	0	0
RCHGF002861	1377	1143.97	2	22.0401
RCHGF002862	672	439.739	3	86.0054
RCHGF002863	1149	915.972	2	27.5263
RCHGF002864	120	13.2402	0	0
