-e target_id	length	eff_length	Coculture_PT33_HGF2_Early_Replicate_1_HGF2_counts	tpm
RCHGF002077	486	242.993	0	0
RCHGF002078	267	72.1618	0	0
RCHGF002079	219	46.7707	0	0
RCHGF002080	141	18.2145	0	0
RCHGF002081	1194	943.973	0	0
RCHGF002082	1392	1141.97	3	15.3805
RCHGF002083	381	152.66	0	0
RCHGF002084	327	111.239	1	52.6321
RCHGF002085	3057	2806.97	5	10.4289
RCHGF002086	378	150.481	20	778.134
RCHGF002087	384	154.832	68	2571.31
RCHGF002088	138	17.7395	63	20792.4
RCHGF002089	918	668.039	1	8.76404
RCHGF002090	486	242.993	0	0
RCHGF002091	123	14.3709	0	0
RCHGF002092	429	192.045	0	0
RCHGF002093	624	375.738	0	0
RCHGF002094	639	390.666	0	0
RCHGF002095	1362	1111.97	2	10.5303
RCHGF002097	411	176.497	0	0
RCHGF002099	1776	1525.97	83	318.447
RCHGF002101	1461	1210.97	2	9.66945
RCHGF002102	1401	1150.97	4	20.347
RCHGF002103	2220	1969.97	10	29.7198
RCHGF002104	1272	1021.97	12	68.7461
RCHGF002105	2247	1996.97	3	8.79539
RCHGF002106	696	446.971	0	0
RCHGF002107	615	366.913	41	654.225
RCHGF002108	837	587.282	2	19.9384
RCHGF002109	378	150.481	0	0
RCHGF002110	594	346.178	0	0
RCHGF002111	525	279.657	12	251.224
RCHGF002112	1308	1057.97	15	83.0085
RCHGF002113	153	21.0613	0	0
RCHGF002114	117	13.6716	0	0
RCHGF002115	924	674.039	17	147.662
RCHGF002116	135	17.0838	5	1713.53
RCHGF002117	1317	1066.97	19	104.257
RCHGF002118	1920	1669.97	38	133.223
RCHGF002119	1332	1081.97	5	27.0558
RCHGF002120	996	745.973	8	62.7875
RCHGF002121	189	33.1887	0	0
RCHGF002122	369	143.121	0	0
RCHGF002123	222	48.2164	3	364.278
RCHGF002124	138	17.7395	5	1650.19
RCHGF002125	618	369.878	8	126.63
RCHGF002126	1245	994.973	9	52.9587
RCHGF002127	792	542.386	0	0
RCHGF002128	1941	1690.97	73	252.751
RCHGF002129	459	218.903	0	0
RCHGF002130	324	109.298	1	53.5665
RCHGF002131	402	169.097	3	103.871
RCHGF002132	585	337.436	1	17.3506
RCHGF002133	912	662.039	7	61.9043
RCHGF002134	2379	2128.97	4	11.0001
RCHGF002135	804	554.282	8	84.5017
RCHGF002136	912	662.039	1	8.84346
RCHGF002137	615	366.913	1	15.9567
RCHGF002138	1359	1108.97	1	5.27941
RCHGF002139	126	14.7652	0	0
RCHGF002140	237	55.7221	1	105.07
RCHGF002141	138	17.7395	2	660.076
RCHGF002142	642	393.666	4	59.4893
RCHGF002143	699	449.971	2	26.0226
RCHGF002144	714	464.884	62	780.824
RCHGF002145	1188	937.973	101	630.43
RCHGF002146	252	63.1759	9	834.059
RCHGF002147	2337	2086.97	29	81.3556
RCHGF002148	951	701.039	1	8.35149
RCHGF002149	1254	1003.97	1	5.83155
RCHGF002150	309	98.9086	7	414.353
RCHGF002151	1044	793.973	50	368.698
RCHGF002152	1920	1669.97	90	315.529
RCHGF002153	441	202.804	30	866.067
RCHGF002154	306	96.713	34	2058.26
RCHGF002155	594	346.178	10	169.124
RCHGF002156	1749	1498.97	96	374.959
RCHGF002157	1440	1189.97	114	560.885
RCHGF002158	660	411.404	52	740.016
RCHGF002159	1350	1099.97	53	282.098
RCHGF002160	189	33.1887	4	705.628
RCHGF002162	1602	1351.97	65	281.482
RCHGF002164	1833	1582.97	42	155.339
RCHGF002165	1311	1060.97	8	44.146
RCHGF002166	585	337.436	4	69.4023
RCHGF002167	540	293.878	1	19.9222
RCHGF002168	753	503.84	15	174.303
RCHGF002169	1230	979.973	1	5.97437
RCHGF002170	1089	838.973	3	20.9353
RCHGF002171	414	178.932	15	490.806
RCHGF002172	288	84.3125	1	69.4407
RCHGF002173	150	20.2849	0	0
RCHGF002174	531	285.097	1	20.5359
RCHGF002175	1575	1324.97	1	4.41875
RCHGF002176	846	596.282	1	9.81871
RCHGF002177	1893	1642.97	6	21.3809
RCHGF002178	1629	1378.97	19	80.6685
RCHGF002180	1701	1450.97	25	100.876
RCHGF002181	126	14.7652	1	396.522
RCHGF002183	429	192.045	13	396.321
RCHGF002185	984	733.973	21	167.512
RCHGF002186	711	461.971	3	38.02
RCHGF002187	204	39.7946	0	0
RCHGF002188	222	48.2164	0	0
RCHGF002189	438	200.179	2	58.4949
RCHGF002190	126	14.7652	0	0
RCHGF002191	870	620.282	18	169.898
RCHGF002192	1311	1060.97	4	22.073
RCHGF002193	960	709.973	5	41.232
RCHGF002194	1404	1153.97	0	0
RCHGF002195	1917	1666.97	9	31.6097
RCHGF002196	114	13.4695	0	0
RCHGF002197	888	638.282	72	660.429
RCHGF002198	183	31.0515	9	1696.94
RCHGF002199	1902	1651.97	15	53.1611
RCHGF002200	747	497.84	3	35.2807
RCHGF002201	1005	754.973	1	7.75487
RCHGF002202	666	417.054	6	84.2296
RCHGF002203	2166	1915.97	18	55.0034
RCHGF002204	2166	1915.97	41	125.285
RCHGF002205	309	98.9086	1	59.1932
RCHGF002206	933	683.039	7	60.001
RCHGF002207	429	192.045	17	518.266
RCHGF002208	1032	781.973	17	127.281
RCHGF002209	1572	1321.97	11	48.7165
RCHGF002210	4344	4093.97	24	34.322
RCHGF002211	129	15.5606	0	0
RCHGF002212	390	159.493	2	73.4168
RCHGF002213	489	245.643	3	71.5028
RCHGF002214	615	366.913	1	15.9567
RCHGF002215	648	399.404	3	43.9759
RCHGF002216	486	242.993	2	48.1884
RCHGF002217	954	703.973	5	41.5834
RCHGF002218	1185	934.973	2	12.5238
RCHGF002219	696	446.971	0	0
RCHGF002220	366	140.779	1	41.5881
RCHGF002221	198	37.1512	0	0
RCHGF002222	780	530.792	0	0
RCHGF002224	1179	928.973	2	12.6047
RCHGF002225	705	455.971	5	64.2005
RCHGF002226	2169	1918.97	11	33.5606
RCHGF002227	174	27.9217	3	629.05
RCHGF002228	1095	844.973	2	13.8578
RCHGF002230	618	369.878	10	158.288
RCHGF002231	368	142.226	6	246.99
RCHGF002233	852	602.282	10	97.2089
RCHGF002234	321	107.187	60	3277.3
RCHGF002235	126	14.7652	1	396.522
RCHGF002236	1686	1435.97	9	36.6946
RCHGF002237	699	449.971	3	39.034
RCHGF002238	1107	856.973	4	27.3274
RCHGF002239	1191	940.973	45	279.989
RCHGF002240	1242	991.973	13	76.7272
RCHGF002241	1860	1609.97	4	14.5461
RCHGF002242	390	159.493	1	36.7084
RCHGF002243	1525	1274.97	5	22.9602
RCHGF002246	618	369.878	2	31.6575
RCHGF002247	189	33.1887	0	0
RCHGF002248	372	145.256	1	40.3063
RCHGF002249	705	455.971	5	64.2005
RCHGF002250	243	58.7007	0	0
RCHGF002251	516	270.787	5	108.106
RCHGF002252	549	302.177	4	77.5005
RCHGF002253	1518	1267.97	21	96.9651
RCHGF002254	837	587.282	15	149.538
RCHGF002255	1398	1147.97	31	158.102
RCHGF002256	390	159.493	12	440.501
RCHGF002257	147	19.5619	0	0
RCHGF002258	2811	2560.97	7	16.0029
RCHGF002259	474	232.071	3	75.6845
RCHGF002260	288	84.3125	0	0
RCHGF002261	1344	1093.97	11	58.8697
RCHGF002262	174	27.9217	0	0
RCHGF002263	987	736.973	4	31.7771
RCHGF002264	645	396.666	0	0
RCHGF002265	1038	787.973	4	29.7204
RCHGF002266	1326	1075.97	3	16.324
RCHGF002267	780	530.792	0	0
RCHGF002268	666	417.054	3	42.1148
RCHGF002269	444	205.443	2	56.996
RCHGF002270	846	596.282	3	29.4561
RCHGF002271	195	35.9031	3	489.211
RCHGF002272	213	43.7669	1	133.77
RCHGF002273	195	35.9031	0	0
RCHGF002274	408	173.899	2	67.3347
RCHGF002275	1101	850.973	11	75.6803
RCHGF002276	1353	1102.97	6	31.8488
RCHGF002277	984	733.973	6.20762	49.5167
RCHGF002279	1083	832.973	31.357	220.399
RCHGF002280	120	13.8024	0	0
RCHGF002281	1815	1564.97	12	44.8932
RCHGF002282	135	17.0838	0	0
RCHGF002283	426	189.533	5	154.451
RCHGF002284	648	399.404	0	0
RCHGF002285	1968	1717.97	9	30.6713
RCHGF002286	771	521.792	0	0
RCHGF002287	993	742.973	1	7.88012
RCHGF002288	687	438.054	0	0
RCHGF002289	555	307.833	11	209.211
RCHGF002290	744	494.84	255	3017.04
RCHGF002291	1176	925.973	145	916.802
RCHGF002292	1578	1327.97	3	13.2263
RCHGF002293	267	72.1618	0	0
RCHGF002294	366	140.779	0	0
RCHGF002295	114	13.4695	0	0
RCHGF002296	228	51.0509	0	0
RCHGF002297	1512	1261.97	60	278.36
RCHGF002299	504	259.821	3	67.601
RCHGF002300	912	662.039	0	0
RCHGF002301	1800	1549.97	3	11.3319
RCHGF002302	711	461.971	8	101.387
RCHGF002303	816	566.282	13	134.405
RCHGF002304	750	500.84	6	70.1388
RCHGF002305	474	232.071	1	25.2282
RCHGF002306	393	162.146	1	36.1076
RCHGF002307	1161	910.973	7	44.9882
RCHGF002308	705	455.971	2	25.6802
RCHGF002309	735	485.84	7	84.355
RCHGF002310	495	251.31	8	186.375
RCHGF002311	126	14.7652	0	0
RCHGF002312	813	563.282	6	62.3636
RCHGF002313	1236	985.973	2	11.876
RCHGF002314	657	408.404	0	0
RCHGF002315	138	17.7395	1	330.038
RCHGF002316	546	299.32	6	117.36
RCHGF002317	2274	2023.97	19	54.961
RCHGF002318	459	218.903	0	0
RCHGF002319	771	521.792	4	44.8817
RCHGF002320	816	566.282	2	20.6777
RCHGF002321	966	715.973	8	65.4183
RCHGF002322	1002	751.973	10	77.8581
RCHGF002323	501	257.068	0	0
RCHGF002324	1308	1057.97	3	16.6017
RCHGF002325	1515	1264.97	0	0
RCHGF002326	660	411.404	4	56.9243
RCHGF002327	1062	811.973	14	100.947
RCHGF002328	1404	1153.97	4	20.2941
RCHGF002329	726	476.84	2	24.5563
RCHGF002330	687	438.054	3	40.0959
RCHGF002331	1227	976.973	3	17.9781
RCHGF002332	705	455.971	0	0
RCHGF002333	417	181.538	0	0
RCHGF002334	921	671.039	7	61.074
RCHGF002335	960	709.973	1	8.2464
RCHGF002336	1383	1132.97	2	10.3351
RCHGF002337	855	605.282	0	0
RCHGF002338	510	265.221	0	0
RCHGF002339	891	641.282	0	0
RCHGF002340	648	399.404	1	14.6586
RCHGF002341	399	166.843	1	35.0912
RCHGF002342	411	176.497	0	0
RCHGF002343	819	569.282	0	0
RCHGF002344	762	512.84	2	22.8325
RCHGF002345	474	232.071	0	0
RCHGF002346	1020	769.973	0	0
RCHGF002347	2088	1837.97	8	25.4834
RCHGF002348	162	24.0353	0	0
RCHGF002349	843	593.282	4	39.4734
RCHGF002350	1458	1207.97	7	33.9271
RCHGF002351	633	384.702	4	60.8754
RCHGF002352	1086	835.973	0	0
RCHGF002353	1026	775.973	2	15.09
RCHGF002354	1248	997.973	2	11.7332
RCHGF002355	1443	1192.97	4	19.6307
RCHGF002356	654	405.404	3	43.3251
RCHGF002357	1437	1186.97	1	4.93248
RCHGF002358	336	117.88	0	0
RCHGF002359	1251	1000.97	2	11.6981
RCHGF002360	312	101.021	0	0
RCHGF002361	1926	1675.97	5	17.4666
RCHGF002362	828	578.282	3	30.373
RCHGF002363	147	19.5619	26	7781.59
RCHGF002364	174	27.9217	2	419.366
RCHGF002365	144	18.7588	0	0
RCHGF002366	114	13.4695	1	434.665
RCHGF002367	564	316.713	0	0
RCHGF002368	762	512.84	5	57.0813
RCHGF002369	870	620.282	5	47.194
RCHGF002370	1911	1660.97	5	17.6244
RCHGF002371	690	440.971	1	13.2769
RCHGF002372	117	13.6716	0	0
RCHGF002373	1359	1108.97	3	15.8382
RCHGF002374	327	111.239	0	0
RCHGF002375	522	276.657	0	0
RCHGF002376	1062	811.973	0	0
RCHGF002377	1089	838.973	4	27.9137
RCHGF002378	1461	1210.97	9	43.5125
RCHGF002379	1803	1552.97	2	7.54001
RCHGF002380	327	111.239	0	0
RCHGF002381	318	105.167	0	0
RCHGF002382	1092	841.973	1	6.95357
RCHGF002383	954	703.973	1	8.31668
RCHGF002384	1107	856.973	0	0
RCHGF002385	741	491.84	4	47.6148
RCHGF002386	1095	844.973	9	62.3599
RCHGF002388	1371	1120.97	45	235.03
RCHGF002389	1197	946.973	35	216.39
RCHGF002390	819	569.282	6	61.7063
RCHGF002391	879	629.282	71	660.57
RCHGF002392	717	467.84	49	613.204
RCHGF002393	690	440.971	7	92.9381
RCHGF002394	369	143.121	6	245.446
RCHGF002395	1185	934.973	4	25.0476
RCHGF002396	2010	1759.97	17	56.5521
RCHGF002397	606	358.014	4	65.4132
RCHGF002398	117	13.6716	0	0
RCHGF002399	519	273.709	2	42.7806
RCHGF002400	834	584.282	1	10.0204
RCHGF002401	606	358.014	2	32.7066
RCHGF002402	1224	973.973	4	24.0447
RCHGF002403	486	242.993	2	48.1884
RCHGF002404	1155	904.973	1	6.4695
RCHGF002405	486	242.993	1	24.0942
RCHGF002406	1167	916.973	40	255.393
RCHGF002407	900	650.039	7	63.047
RCHGF002408	1374	1123.97	3	15.6268
RCHGF002409	1485	1234.97	1	4.74077
RCHGF002410	813	563.282	0	0
RCHGF002411	1116	865.973	1	6.76086
RCHGF002412	630	381.702	1	15.3385
RCHGF002413	117	13.6716	0	0
RCHGF002414	621	372.843	1	15.7029
RCHGF002415	1008	757.973	4	30.8967
RCHGF002416	630	381.702	3	46.0154
RCHGF002417	666	417.054	0	0
RCHGF002418	2076	1825.97	3	9.61907
RCHGF002419	996	745.973	5	39.2422
RCHGF002420	669	420.054	1	13.938
RCHGF002421	1377	1126.97	1	5.19508
RCHGF002422	282	80.7826	0	0
RCHGF002423	282	80.7826	0	0
RCHGF002424	462	221.477	0	0
RCHGF002425	147	19.5619	0	0
RCHGF002426	591	343.276	2	34.1109
RCHGF002427	201	38.4858	0	0
RCHGF002428	945	695.039	26	219.013
RCHGF002429	1482	1231.97	8	38.0185
RCHGF002430	891	641.282	1	9.12971
RCHGF002431	372	145.256	0	0
RCHGF002432	1062	811.973	4	28.8419
RCHGF002433	528	282.151	0	0
RCHGF002434	543	296.32	0	0
RCHGF002435	774	524.792	3	33.4688
RCHGF002436	1323	1072.97	1	5.45654
RCHGF002437	1572	1321.97	7	31.0014
RCHGF002438	303	94.6095	0	0
RCHGF002439	117	13.6716	0	0
RCHGF002440	309	98.9086	1	59.1932
RCHGF002441	534	287.961	4	81.3265
RCHGF002442	519	273.709	2	42.7806
RCHGF002443	168	25.9137	0	0
RCHGF002444	189	33.1887	0	0
RCHGF002445	1971	1720.97	12	40.8238
RCHGF002447	123	14.3709	0	0
RCHGF002448	1251	1000.97	16	93.5844
RCHGF002449	237	55.7221	4	420.28
RCHGF002450	1056	805.973	4	29.0566
RCHGF002451	1719	1468.97	3	11.9568
RCHGF002452	300	92.4742	0	0
RCHGF002453	588	340.308	20	344.083
RCHGF002454	858	608.282	44	423.5
RCHGF002455	318	105.167	4	222.682
RCHGF002456	324	109.298	0	0
RCHGF002457	195	35.9031	0	0
RCHGF002458	792	542.386	10	107.944
RCHGF002459	513	268.069	2	43.6807
RCHGF002460	606	358.014	4	65.4132
RCHGF002461	1482	1231.97	29	137.817
RCHGF002462	309	98.9086	1	59.1932
RCHGF002463	693	443.971	0	0
RCHGF002464	927	677.039	2	17.2951
RCHGF002465	393	162.146	0	0
RCHGF002466	798	548.386	1	10.6763
RCHGF002467	984	733.973	4	31.907
RCHGF002468	714	464.884	0	0
RCHGF002469	813	563.282	1	10.3939
RCHGF002470	747	497.84	1	11.7602
RCHGF002471	465	224.217	0	0
RCHGF002472	744	494.84	0	0
RCHGF002473	729	479.84	2	24.4028
RCHGF002474	957	706.973	2	16.5628
RCHGF002475	852	602.282	0	0
RCHGF002476	180	30.1036	0	0
RCHGF002477	276	77.6186	0	0
RCHGF002478	1422	1171.97	4	19.9824
RCHGF002479	456	216.284	0	0
RCHGF002480	2031	1780.97	1	3.28737
RCHGF002481	597	349.047	0	0
RCHGF002482	867	617.282	127	1204.55
RCHGF002483	126	14.7652	0	0
RCHGF002484	318	105.167	0	0
RCHGF002485	120	13.8024	0	0
RCHGF002487	1449	1198.97	16	78.1298
RCHGF002489	1064	813.973	2	14.3855
RCHGF002491	798	548.386	1	10.6763
RCHGF002492	1851	1600.97	2	7.31395
RCHGF002493	354	131.803	0	0
RCHGF002494	537	290.934	0	0
RCHGF002495	546	299.32	3	58.6802
RCHGF002496	402	169.097	0	0
RCHGF002497	381	152.66	0	0
RCHGF002498	387	157.158	0	0
RCHGF002500	624	375.738	7	109.074
RCHGF002501	291	86.5118	2.79238	188.975
RCHGF002502	114	13.4695	0	0
RCHGF002503	2013	1762.97	3	9.96281
RCHGF002504	234	54.0614	0	0
RCHGF002505	759	509.84	2	22.9669
RCHGF002506	534	287.961	4	81.3265
RCHGF002507	1227	976.973	2	11.9854
RCHGF002508	177	28.856	0	0
RCHGF002509	270	74.0281	0	0
RCHGF002510	384	154.832	7	264.694
RCHGF002511	918	668.039	13	113.932
RCHGF002512	1638	1387.97	25	105.454
RCHGF002513	717	467.84	2	25.0287
RCHGF002515	1695	1444.97	5	20.2589
RCHGF002516	1263	1012.97	7	40.4582
RCHGF002517	492	248.596	0	0
RCHGF002518	1077	826.973	9	63.7173
RCHGF002519	1149	898.973	15	97.6901
RCHGF002520	156	22.0633	1	265.361
RCHGF002522	411	176.497	1	33.1718
RCHGF002523	1083	832.973	0	0
RCHGF002524	465	224.217	0	0
RCHGF002526	1317	1066.97	4	21.9489
RCHGF002527	1104	853.973	47	322.225
RCHGF002529	237	55.7221	0	0
RCHGF002530	417	181.538	0	0
RCHGF002531	339	119.925	0	0
RCHGF002532	219	46.7707	0	0
RCHGF002533	618	369.878	9	142.459
RCHGF002534	1140	889.973	0	0
RCHGF002535	204	39.7946	0	0
RCHGF002536	1191	940.973	9	55.9979
RCHGF002537	1170	919.973	9	57.2761
RCHGF002538	1374	1123.97	3	15.6268
RCHGF002539	627	378.738	1	15.4585
RCHGF002540	1926	1675.97	5	17.4666
RCHGF002541	1926	1675.97	7	24.4533
RCHGF002542	1179	928.973	8	50.4188
RCHGF002543	909	659.039	16	142.14
RCHGF002544	450	211.16	6	166.359
RCHGF002545	615	366.913	5	79.7835
RCHGF002546	597	349.047	3	50.3203
RCHGF002547	1944	1693.97	9	31.1059
RCHGF002548	114	13.4695	1	434.665
RCHGF002549	1245	994.973	0	0
RCHGF002550	2163	1912.97	29	88.7555
RCHGF002551	2070	1819.97	38	122.243
RCHGF002552	594	346.178	7	118.387
RCHGF002553	39	40	0	0
RCHGF002554	3486	3235.97	64	115.793
RCHGF002555	804	554.282	4	42.2508
RCHGF002556	693	443.971	3	39.5615
RCHGF002557	1287	1036.97	9	50.8137
RCHGF002558	1413	1162.97	1	5.03427
RCHGF002559	300	92.4742	0	0
RCHGF002560	480	237.686	0	0
RCHGF002561	111	13.748	0	0
RCHGF002562	690	440.971	1	13.2769
RCHGF002563	165	24.993	0	0
RCHGF002564	234	54.0614	6	649.785
RCHGF002565	825	575.282	10	101.771
RCHGF002566	1026	775.973	21	158.445
RCHGF002567	774	524.792	0	0
RCHGF002568	462	221.477	2	52.8698
RCHGF002569	2055	1804.97	7	22.7056
RCHGF002570	876	626.282	6	56.0902
RCHGF002571	465	224.217	2	52.2237
RCHGF002572	1911	1660.97	7	24.6741
RCHGF002573	321	107.187	0	0
RCHGF002574	1284	1033.97	6	33.9741
RCHGF002575	336	117.88	0	0
RCHGF002576	1449	1198.97	3	14.6493
RCHGF002577	1509	1258.97	13	60.4551
RCHGF002578	690	440.971	11	146.046
RCHGF002579	1302	1051.97	10	55.6546
RCHGF002580	675	426.054	2	27.4835
RCHGF002581	1305	1054.97	7	38.8475
RCHGF002582	975	724.973	6	48.4546
RCHGF002583	147	19.5619	19	5686.54
RCHGF002584	456	216.284	3	81.2087
RCHGF002585	309	98.9086	16	947.092
RCHGF002586	456	216.284	1	27.0696
RCHGF002587	225	49.4765	1	118.333
RCHGF002588	669	420.054	3	41.814
RCHGF002589	288	84.3125	0	0
RCHGF002590	1068	817.973	12	85.8911
RCHGF002591	777	527.792	2	22.1857
RCHGF002592	168	25.9137	0	0
RCHGF002593	435	197.51	2	59.2852
RCHGF002594	906	656.039	10	89.2435
RCHGF002595	2418	2167.97	14	37.8077
RCHGF002596	114	13.4695	0	0
RCHGF002597	1278	1027.97	6	34.1724
RCHGF002598	1050	799.973	1	7.31865
RCHGF002599	312	101.021	0	0
RCHGF002600	477	234.846	0	0
RCHGF002601	1917	1666.97	1	3.51219
RCHGF002602	609	360.913	2	32.4439
RCHGF002603	759	509.84	3	34.4503
RCHGF002604	192	34.6129	0	0
RCHGF002605	660	411.404	5	71.1554
RCHGF002606	696	446.971	6	78.5919
RCHGF002607	1734	1483.97	50	197.265
RCHGF002608	1623	1372.97	22	93.8138
RCHGF002609	2346	2095.97	9	25.1399
RCHGF002610	723	473.84	2	24.7118
RCHGF002611	1311	1060.97	1	5.51825
RCHGF002612	759	509.84	1	11.4834
RCHGF002613	1422	1171.97	4	19.9824
RCHGF002614	666	417.054	8	112.306
RCHGF002615	132	16.2843	0	0
RCHGF002616	933	683.039	3	25.7147
RCHGF002617	480	237.686	0	0
RCHGF002618	138	17.7395	0	0
RCHGF002619	201	38.4858	0	0
RCHGF002620	111	13.748	0	0
RCHGF002621	417	181.538	3	96.7522
RCHGF002622	111	13.748	0	0
RCHGF002623	894	644.282	9	81.7848
RCHGF002624	2268	2017.97	10	29.0129
RCHGF002625	747	497.84	0	0
RCHGF002626	351	129.268	0	0
RCHGF002627	177	28.856	0	0
RCHGF002628	1182	931.973	21	131.923
RCHGF002629	597	349.047	0	0
RCHGF002630	264	70.3651	1	83.2049
RCHGF002631	1611	1360.97	14	60.2261
RCHGF002632	1212	961.973	2	12.1723
RCHGF002633	465	224.217	4	104.447
RCHGF002634	1203	952.973	0	0
RCHGF002635	633	384.702	1	15.2188
RCHGF002636	1098	847.973	0	0
RCHGF002638	225	49.4765	2	236.666
RCHGF002639	561	313.833	2	37.3111
RCHGF002640	618	369.878	0	0
RCHGF002641	288	84.3125	0	0
RCHGF002642	783	533.792	5	54.8409
RCHGF002643	2352	2101.97	11	30.6388
RCHGF002645	1398	1147.97	10	51.0005
RCHGF002646	1995	1744.97	17	57.0383
RCHGF002647	792	542.386	1	10.7944
RCHGF002648	147	19.5619	0	0
RCHGF002649	2316	2065.97	8	22.671
RCHGF002650	771	521.792	0	0
RCHGF002651	1314	1063.97	0	0
RCHGF002652	816	566.282	3	31.0166
RCHGF002653	483	240.342	1	24.3599
RCHGF002654	141	18.2145	0	0
RCHGF002655	387	157.158	3	111.761
RCHGF002656	1023	772.973	7	53.02
RCHGF002657	435	197.51	9	266.783
RCHGF002658	2577	2326.97	124	311.987
RCHGF002659	624	375.738	3	46.7458
RCHGF002660	357	134.086	4	174.656
RCHGF002661	1152	901.973	8	51.9281
RCHGF002662	1344	1093.97	6	32.1108
RCHGF002663	531	285.097	35	718.756
RCHGF002664	906	656.039	3	26.773
RCHGF002665	942	692.039	6	50.7606
RCHGF002666	618	369.878	1	15.8288
RCHGF002667	1035	784.973	1	7.4585
RCHGF002668	849	599.282	3	29.3087
RCHGF002669	159	23.1965	0	0
RCHGF002670	321	107.187	0	0
RCHGF002671	324	109.298	3	160.7
RCHGF002672	759	509.84	5	57.4172
RCHGF002673	717	467.84	8	100.115
RCHGF002674	621	372.843	1	15.7029
RCHGF002675	609	360.913	7	113.554
RCHGF002676	1032	781.973	3	22.4613
RCHGF002677	1281	1030.97	6	34.073
RCHGF002678	630	381.702	3	46.0154
RCHGF002679	1122	871.973	2	13.4287
RCHGF002681	336	117.88	0	0
RCHGF002682	354	131.803	2	88.8402
RCHGF002683	726	476.84	1	12.2782
RCHGF002684	249	61.7511	1	94.8116
RCHGF002685	1323	1072.97	16	87.3046
RCHGF002686	813	563.282	3	31.1818
RCHGF002687	114	13.4695	0	0
RCHGF002688	597	349.047	0	0
RCHGF002689	1902	1651.97	19	67.3375
RCHGF002690	1203	952.973	14	86.0109
RCHGF002691	123	14.3709	0	0
RCHGF002692	1125	874.973	2	13.3826
RCHGF002693	159	23.1965	0	0
RCHGF002694	2169	1918.97	14	42.7135
RCHGF002695	864	614.282	8	76.248
RCHGF002696	153	21.0613	0	0
RCHGF002697	1152	901.973	5	32.4551
RCHGF002698	1569	1318.97	4	17.7554
RCHGF002699	708	458.971	1	12.7562
RCHGF002700	1524	1273.97	7	32.1695
RCHGF002701	573	325.562	0	0
RCHGF002702	168	25.9137	0	0
RCHGF002703	426	189.533	2	61.7803
RCHGF002704	174	27.9217	0	0
RCHGF002705	567	319.654	0	0
RCHGF002706	129	15.5606	0	0
RCHGF002707	1830	1579.97	2	7.41116
RCHGF002708	2139	1888.97	2	6.19884
RCHGF002709	708	458.971	0	0
RCHGF002710	648	399.404	1	14.6586
RCHGF002711	126	14.7652	0	0
RCHGF002712	162	24.0353	0	0
RCHGF002713	774	524.792	2	22.3125
RCHGF002714	2310	2059.97	4	11.3685
RCHGF002715	456	216.284	3	81.2087
RCHGF002716	765	515.792	1	11.3509
RCHGF002717	489	245.643	7	166.84
RCHGF002718	114	13.4695	0	0
RCHGF002719	495	251.31	6	139.781
RCHGF002720	885	635.282	19	175.103
RCHGF002721	144	18.7588	0	0
RCHGF002722	654	405.404	3	43.3251
RCHGF002723	693	443.971	2	26.3743
RCHGF002724	1326	1075.97	2	10.8826
RCHGF002725	384	154.832	6	226.881
RCHGF002726	1278	1027.97	16	91.1264
RCHGF002727	189	33.1887	0	0
RCHGF002728	1053	802.973	4	29.1652
RCHGF002729	150	20.2849	0	0
RCHGF002730	1239	988.973	5	29.6
RCHGF002731	171	26.7274	0	0
RCHGF002732	765	515.792	2	22.7019
RCHGF002733	141	18.2145	0	0
RCHGF002734	921	671.039	2	17.4497
RCHGF002735	819	569.282	4	41.1376
RCHGF002736	510	265.221	9	198.674
RCHGF002737	126	14.7652	0	0
RCHGF002738	306	96.713	7	423.759
RCHGF002739	312	101.021	0	0
RCHGF002740	1614	1363.97	5	21.462
RCHGF002741	147	19.5619	0	0
RCHGF002742	3231	2980.97	22	43.2087
RCHGF002743	120	13.8024	0	0
RCHGF002744	1491	1240.97	2	9.43569
RCHGF002745	513	268.069	0	0
RCHGF002746	1020	769.973	26	197.699
RCHGF002747	651	402.404	4	58.1975
RCHGF002748	1749	1498.97	32	124.986
RCHGF002749	1512	1261.97	5	23.1967
RCHGF002750	1473	1222.97	3	14.3619
RCHGF002751	978	727.973	1	8.04249
RCHGF002752	1566	1315.97	18	80.0814
RCHGF002753	1698	1447.97	52	210.256
RCHGF002754	192	34.6129	0	0
RCHGF002755	981	730.973	1	8.00949
RCHGF002756	996	745.973	3	23.5453
RCHGF002757	912	662.039	3	26.5304
RCHGF002758	978	727.973	6	48.255
RCHGF002759	1698	1447.97	94	380.079
RCHGF002760	1203	952.973	18	110.585
RCHGF002761	348	127.038	2	92.1727
RCHGF002762	1416	1165.97	9	45.1918
RCHGF002763	1065	814.973	1	7.18394
RCHGF002764	996	745.973	14	109.878
RCHGF002765	1863	1612.97	10	36.2977
RCHGF002766	1290	1039.97	2	11.2594
RCHGF002767	834	584.282	4	40.0815
RCHGF002768	957	706.973	12	99.3767
RCHGF002769	216	45.354	59	7616.26
RCHGF002770	330	113.284	99	5116.52
RCHGF002771	321	107.187	11	600.839
RCHGF002772	621	372.843	3	47.1087
RCHGF002773	1380	1129.97	13	67.3568
RCHGF002775	414	178.932	0	0
RCHGF002776	189	33.1887	1	176.407
RCHGF002777	726	476.84	1	12.2782
RCHGF002778	672	423.054	53	733.476
RCHGF002779	567	319.654	3	54.9475
RCHGF002780	1104	853.973	11	75.4144
