locus_tag	source_pgap	type_pgap	start_pgap	end_pgap	score_pgap	strand_pgap	phase_pgap	attributes_pgap	locus_tag	product_pgap	seed_ortholog_eggnog	evalue_eggnog	score_eggnog	eggNOG_OGs_eggnog	max_annot_lvl_eggnog	COG_category_eggnog	Description_eggnog	Preferred_name_eggnog	GOs_eggnog	EC_eggnog	KEGG_ko_eggnog	KEGG_Pathway_eggnog	KEGG_Module_eggnog	KEGG_Reaction_eggnog	KEGG_rclass_eggnog	BRITE_eggnog	KEGG_TC_eggnog	CAZy_eggnog	BiGG_Reaction_eggnog	PFAMs_eggnog	GenomeID_transapp	FID_transapp	Subfamily_transapp	Substrate/Function_transapp	ID_tcdb_org_transapp	KO_blastkoala	KO_definition_blastkoala
pgaptmp_002528	Protein Homology	CDS	2682840	2683289		-	0	ID=cds-pgaptmp_002528;Parent=gene-pgaptmp_002528;Name=extdb:pgaptmp_002528;Ontology_term=GO:0006468,GO:0030436,GO:0042174,GO:0045892,GO:0004672,GO:0005524,GO:0016989;gbkey=CDS;gene=spoIIAB;go_function=protein kinase activity|0004672||IEA,ATP binding|0005524||IEA,sigma factor antagonist activity|0016989||IEA;go_process=protein phosphorylation|0006468||IEA,asexual sporulation|0030436||IEA,negative regulation of sporulation resulting in formation of a cellular spore|0042174||IEA,negative regulation of DNA-templated transcription|0045892||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396167.1;locus_tag=pgaptmp_002528;product=anti-sigma F factor;protein_id=extdb:pgaptmp_002528;transl_table=11	pgaptmp_002528	anti-sigma F factor	742741.HMPREF9475_03604	1.35E-65	204	COG2172@1|root,COG2172@2|Bacteria,1V6V2@1239|Firmicutes,24JPT@186801|Clostridia,220KP@1506553|Lachnoclostridium	186801|Clostridia	F	Binds to sigma F and blocks its ability to form an RNA polymerase holoenzyme (E-sigma F). Phosphorylates SpoIIAA on a serine residue. This phosphorylation may enable SpoIIAA to act as an anti-anti-sigma factor that counteracts SpoIIAB and thus releases sigma F from inhibition	spoIIAB		2.7.11.1	ko:K06379					ko00000,ko01000				HATPase_c_2						K06379	spoIIAB; stage II sporulation protein AB (anti-sigma F factor) [EC:2.7.11.1]
pgaptmp_002529	Protein Homology	CDS	2683277	2683747		-	0	ID=cds-pgaptmp_002529;Parent=gene-pgaptmp_002529;Name=extdb:pgaptmp_002529;Ontology_term=GO:0006355,GO:0043856;gbkey=CDS;go_function=anti-sigma factor antagonist activity|0043856||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396168.1;locus_tag=pgaptmp_002529;product=STAS domain-containing protein;protein_id=extdb:pgaptmp_002529;transl_table=11	pgaptmp_002529	STAS domain-containing protein	742735.HMPREF9467_01014	7.63E-49	160	COG1366@1|root,COG1366@2|Bacteria,1VENG@1239|Firmicutes,24R0X@186801|Clostridia,220DY@1506553|Lachnoclostridium	186801|Clostridia	T	STAS domain	spoIIAA			ko:K06378					ko00000				STAS						K06378	spoIIAA; stage II sporulation protein AA (anti-sigma F factor antagonist)
pgaptmp_002530	Protein Homology	CDS	2684006	2685403		-	0	ID=cds-pgaptmp_002530;Parent=gene-pgaptmp_002530;Name=extdb:pgaptmp_002530;Ontology_term=GO:0005515;gbkey=CDS;go_function=protein binding|0005515||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396170.1;locus_tag=pgaptmp_002530;product=tetratricopeptide repeat protein;protein_id=extdb:pgaptmp_002530;transl_table=11	pgaptmp_002530	tetratricopeptide repeat protein	1410612.JNKO01000013_gene725	2E-120	365	COG3063@1|root,COG3063@2|Bacteria,1UY48@1239|Firmicutes,24AGF@186801|Clostridia,2PR8Q@265975|Oribacterium	186801|Clostridia	NU	Tetratricopeptide repeat protein													TPR_16,TPR_19,TPR_2,TPR_6,TPR_8							
pgaptmp_002531	Protein Homology	CDS	2685409	2685570		-	0	ID=cds-pgaptmp_002531;Parent=gene-pgaptmp_002531;Name=extdb:pgaptmp_002531;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396171.1;locus_tag=pgaptmp_002531;product=hypothetical protein;protein_id=extdb:pgaptmp_002531;transl_table=11	pgaptmp_002531	hypothetical protein	742741.HMPREF9475_03601	5.2E-16	70.9	29VQ7@1|root,30H7M@2|Bacteria,1UH8V@1239|Firmicutes,25PYG@186801|Clostridia,221DN@1506553|Lachnoclostridium	186801|Clostridia																						
pgaptmp_002532	Protein Homology	CDS	2685557	2686927		-	0	ID=cds-pgaptmp_002532;Parent=gene-pgaptmp_002532;Name=extdb:pgaptmp_002532;Ontology_term=GO:0006730,GO:0004326,GO:0005524,GO:0008841,GO:0046872;gbkey=CDS;go_function=tetrahydrofolylpolyglutamate synthase activity|0004326||IEA,ATP binding|0005524||IEA,dihydrofolate synthase activity|0008841||IEA,metal ion binding|0046872||IEA;go_process=one-carbon metabolic process|0006730||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015573885.1;locus_tag=pgaptmp_002532;product=bifunctional folylpolyglutamate synthase/dihydrofolate synthase;protein_id=extdb:pgaptmp_002532;transl_table=11	pgaptmp_002532	bifunctional folylpolyglutamate synthase/dihydrofolate synthase	645127.ckrop_1366	3.6E-42	164	COG0285@1|root,COG0285@2|Bacteria,2GJP2@201174|Actinobacteria,22KQG@1653|Corynebacteriaceae	201174|Actinobacteria	H	Folylpolyglutamate synthase	folC	GO:0003674,GO:0003824,GO:0004326,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006761,GO:0006807,GO:0008150,GO:0008152,GO:0008841,GO:0009058,GO:0009108,GO:0009396,GO:0009987,GO:0016053,GO:0016874,GO:0016879,GO:0016881,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042398,GO:0042558,GO:0042559,GO:0043436,GO:0043603,GO:0043604,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046452,GO:0046483,GO:0046900,GO:0046901,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.2.12,6.3.2.17	ko:K11754	ko00790,ko01100,map00790,map01100	M00126,M00841	R00942,R02237,R04241	RC00064,RC00090,RC00162	ko00000,ko00001,ko00002,ko01000			iNJ661.Rv2447c	Mur_ligase_C,Mur_ligase_M						K11754	folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
pgaptmp_002533	Protein Homology	CDS	2687294	2689675		-	0	ID=cds-pgaptmp_002533;Parent=gene-pgaptmp_002533;Name=extdb:pgaptmp_002533;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396173.1;locus_tag=pgaptmp_002533;product=hypothetical protein;protein_id=extdb:pgaptmp_002533;transl_table=11	pgaptmp_002533	hypothetical protein	411902.CLOBOL_03322	4.38E-114	374	COG1511@1|root,COG1511@2|Bacteria,1TQ15@1239|Firmicutes,24A8K@186801|Clostridia,21Y0E@1506553|Lachnoclostridium	186801|Clostridia	S	Psort location Cellwall, score				ko:K01421					ko00000											
pgaptmp_002534	Protein Homology	CDS	2689665	2691902		-	0	ID=cds-pgaptmp_002534;Parent=gene-pgaptmp_002534;Name=extdb:pgaptmp_002534;Ontology_term=GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396174.1;locus_tag=pgaptmp_002534;product=efflux RND transporter permease subunit;protein_id=extdb:pgaptmp_002534;transl_table=11	pgaptmp_002534	efflux RND transporter permease subunit	742741.HMPREF9475_03598	0	1046	COG1033@1|root,COG1033@2|Bacteria,1VSWA@1239|Firmicutes,247R6@186801|Clostridia,21YUC@1506553|Lachnoclostridium	186801|Clostridia	S	MMPL family				ko:K07003					ko00000				MMPL	cs11823	RND	HAE2	multidrug/solvent efflux (MmpL homolog/HAE2 subfamily)	2.A.6	K07003	K07003; uncharacterized protein
pgaptmp_002535	Protein Homology	CDS	2692004	2692936		-	0	ID=cds-pgaptmp_002535;Parent=gene-pgaptmp_002535;Name=extdb:pgaptmp_002535;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396175.1;locus_tag=pgaptmp_002535;product=N-acetylmuramoyl-L-alanine amidase family protein;protein_id=extdb:pgaptmp_002535;transl_table=11	pgaptmp_002535	N-acetylmuramoyl-L-alanine amidase family protein	742741.HMPREF9475_03597	7.06E-74	236	COG5263@1|root,COG5263@2|Bacteria,1VXCW@1239|Firmicutes,252GM@186801|Clostridia,21ZQW@1506553|Lachnoclostridium	186801|Clostridia	S	Putative cell wall binding repeat													CW_binding_1							
pgaptmp_002536	Protein Homology	CDS	2693366	2693983		+	0	ID=cds-pgaptmp_002536;Parent=gene-pgaptmp_002536;Name=extdb:pgaptmp_002536;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396177.1;locus_tag=pgaptmp_002536;product=TetR/AcrR family transcriptional regulator C-terminal domain-containing protein;protein_id=extdb:pgaptmp_002536;transl_table=11	pgaptmp_002536	TetR/AcrR family transcriptional regulator C-terminal domain-containing protein	742741.HMPREF9475_03595	7.79E-92	274	COG1309@1|root,COG1309@2|Bacteria,1V89E@1239|Firmicutes,24JQ7@186801|Clostridia,21Z76@1506553|Lachnoclostridium	186801|Clostridia	K	Transcriptional regulator, TetR family													TetR_C_8,TetR_N							
pgaptmp_002537	Protein Homology	CDS	2694050	2694463		-	0	ID=cds-pgaptmp_002537;Parent=gene-pgaptmp_002537;Name=extdb:pgaptmp_002537;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015573879.1;locus_tag=pgaptmp_002537;product=sporulation initiation factor Spo0A C-terminal domain-containing protein;protein_id=extdb:pgaptmp_002537;transl_table=11	pgaptmp_002537	sporulation initiation factor Spo0A C-terminal domain-containing protein	1232452.BAIB02000007_gene1738	3.84E-19	84	COG0745@1|root,COG0745@2|Bacteria,1VGRV@1239|Firmicutes,24QZM@186801|Clostridia	186801|Clostridia	KT	Sporulation initiation factor Spo0A domain protein				ko:K07699	ko02020,ko02024,map02020,map02024	M00485			ko00000,ko00001,ko00002,ko02022				Spo0A_C						K07699	spo0A; two-component system, response regulator, stage 0 sporulation protein A
pgaptmp_002538	Protein Homology	CDS	2694802	2697453		-	0	ID=cds-pgaptmp_002538;Parent=gene-pgaptmp_002538;Name=extdb:pgaptmp_002538;Ontology_term=GO:0006438,GO:0000166,GO:0004812,GO:0004832,GO:0005524;gbkey=CDS;go_function=nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,valine-tRNA ligase activity|0004832||IEA,ATP binding|0005524||IEA;go_process=valyl-tRNA aminoacylation|0006438||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396180.1;locus_tag=pgaptmp_002538;product=valine--tRNA ligase;protein_id=extdb:pgaptmp_002538;transl_table=11	pgaptmp_002538	valine--tRNA ligase	742741.HMPREF9475_03587	0	1627	COG0525@1|root,COG0525@2|Bacteria,1TPN4@1239|Firmicutes,248VC@186801|Clostridia,21YD1@1506553|Lachnoclostridium	186801|Clostridia	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner	valS		6.1.1.9	ko:K01873	ko00970,map00970	M00359,M00360	R03665	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016				Anticodon_1,Val_tRNA-synt_C,tRNA-synt_1						K01873	VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]
pgaptmp_002539	Protein Homology	CDS	2697545	2697760		-	0	ID=cds-pgaptmp_002539;Parent=gene-pgaptmp_002539;Name=extdb:pgaptmp_002539;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396181.1;locus_tag=pgaptmp_002539;product=DUF6472 family protein;protein_id=extdb:pgaptmp_002539;transl_table=11	pgaptmp_002539	DUF6472 family protein	742741.HMPREF9475_03585	3.87E-29	105	2EGE3@1|root,33A60@2|Bacteria,1VMF7@1239|Firmicutes,24UMV@186801|Clostridia,2216I@1506553|Lachnoclostridium	186801|Clostridia	S	Psort location																				
pgaptmp_002540	Protein Homology	CDS	2698273	2699697		-	0	ID=cds-pgaptmp_002540;Parent=gene-pgaptmp_002540;Name=extdb:pgaptmp_002540;Ontology_term=GO:0030655,GO:0008800;gbkey=CDS;go_function=beta-lactamase activity|0008800||IEA;go_process=beta-lactam antibiotic catabolic process|0030655||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396182.1;locus_tag=pgaptmp_002540;product=serine hydrolase;protein_id=extdb:pgaptmp_002540;transl_table=11	pgaptmp_002540	serine hydrolase	742741.HMPREF9475_03583	1.7E-145	427	COG1686@1|root,COG1686@2|Bacteria,1TQ8M@1239|Firmicutes,2480S@186801|Clostridia,21XMT@1506553|Lachnoclostridium	186801|Clostridia	M	D-alanyl-D-alanine carboxypeptidase			3.4.16.4	ko:K01286,ko:K07258	ko00550,ko01100,map00550,map01100				ko00000,ko00001,ko01000,ko01002,ko01011				CW_binding_1,PBP5_C,Peptidase_S11							
pgaptmp_002541	Protein Homology	CDS	2699961	2700440		-	0	ID=cds-pgaptmp_002541;Parent=gene-pgaptmp_002541;Name=extdb:pgaptmp_002541;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396183.1;locus_tag=pgaptmp_002541;product=YbaK/EbsC family protein;protein_id=extdb:pgaptmp_002541;transl_table=11	pgaptmp_002541	YbaK/EbsC family protein	293826.Amet_1540	1.01E-65	204	COG2606@1|root,COG2606@2|Bacteria,1V3MU@1239|Firmicutes,24HH2@186801|Clostridia,36J03@31979|Clostridiaceae	186801|Clostridia	S	PFAM YbaK prolyl-tRNA synthetase associated region	EbsC												tRNA_edit							
pgaptmp_002542	Protein Homology	CDS	2700664	2701650		-	0	ID=cds-pgaptmp_002542;Parent=gene-pgaptmp_002542;Name=extdb:pgaptmp_002542;Ontology_term=GO:0009089,GO:0047850;gbkey=CDS;go_function=diaminopimelate dehydrogenase activity|0047850||IEA;go_process=lysine biosynthetic process via diaminopimelate|0009089||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396186.1;locus_tag=pgaptmp_002542;product=diaminopimelate dehydrogenase;protein_id=extdb:pgaptmp_002542;transl_table=11	pgaptmp_002542	diaminopimelate dehydrogenase	1226325.HMPREF1548_02175	7.7E-194	543	COG2344@1|root,COG2344@2|Bacteria,1UIVU@1239|Firmicutes,25FDK@186801|Clostridia,36V97@31979|Clostridiaceae	186801|Clostridia	E	Catalyzes the reversible NADPH-dependent reductive amination of L-2-amino-6-oxopimelate, the acyclic form of L- tetrahydrodipicolinate, to generate the meso compound, D,L-2,6- diaminopimelate													DAPDH_C,DapB_N						K03340	dapdh; diaminopimelate dehydrogenase [EC:1.4.1.16]
pgaptmp_002543	Protein Homology	CDS	2701849	2703177		-	0	ID=cds-pgaptmp_002543;Parent=gene-pgaptmp_002543;Name=extdb:pgaptmp_002543;Ontology_term=GO:0005886,GO:0016020;gbkey=CDS;go_component=plasma membrane|0005886||IEA,membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396187.1;locus_tag=pgaptmp_002543;product=sodium-dependent transporter;protein_id=extdb:pgaptmp_002543;transl_table=11	pgaptmp_002543	sodium-dependent transporter	411468.CLOSCI_03110	2.49E-246	686	COG0733@1|root,COG0733@2|Bacteria,1TP6B@1239|Firmicutes,2485D@186801|Clostridia,21YK2@1506553|Lachnoclostridium	186801|Clostridia	S	Sodium:neurotransmitter symporter family				ko:K03308					ko00000	2.A.22.4,2.A.22.5			SNF	cs11823	NSS		sodium ion:solute symporter	2.A.22	K03308	TC.NSS; neurotransmitter:Na+ symporter, NSS family
pgaptmp_002544	Protein Homology	CDS	2703260	2703499		-	0	ID=cds-pgaptmp_002544;Parent=gene-pgaptmp_002544;Name=extdb:pgaptmp_002544;Ontology_term=GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396188.1;locus_tag=pgaptmp_002544;product=helix-turn-helix domain-containing protein;protein_id=extdb:pgaptmp_002544;transl_table=11	pgaptmp_002544	helix-turn-helix domain-containing protein	742741.HMPREF9475_03578	2.21E-42	139	2DSGU@1|root,33G2D@2|Bacteria	2|Bacteria															HTH_3							
pgaptmp_002545	GeneMarkS-2+	CDS	2703925	2704215		+	0	ID=cds-pgaptmp_002545;Parent=gene-pgaptmp_002545;Name=extdb:pgaptmp_002545;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_002545;product=hypothetical protein;protein_id=extdb:pgaptmp_002545;transl_table=11	pgaptmp_002545	hypothetical protein																											
pgaptmp_002546	Protein Homology	CDS	2704249	2704743		-	0	ID=cds-pgaptmp_002546;Parent=gene-pgaptmp_002546;Name=extdb:pgaptmp_002546;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015573875.1;locus_tag=pgaptmp_002546;product=DUF523 domain-containing protein;protein_id=extdb:pgaptmp_002546;transl_table=11	pgaptmp_002546	DUF523 domain-containing protein	411902.CLOBOL_00479	4.04E-50	165	COG1683@1|root,COG1683@2|Bacteria,1V700@1239|Firmicutes,24JD2@186801|Clostridia,220MM@1506553|Lachnoclostridium	186801|Clostridia	S	Protein of unknown function (DUF523)													DUF523							
pgaptmp_002547	Protein Homology	CDS	2704828	2706744		-	0	ID=cds-pgaptmp_002547;Parent=gene-pgaptmp_002547;Name=extdb:pgaptmp_002547;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359,GO:0055052;gbkey=CDS;go_component=ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015573874.1;locus_tag=pgaptmp_002547;product=ABC transporter ATP-binding protein;protein_id=extdb:pgaptmp_002547;transl_table=11	pgaptmp_002547	ABC transporter ATP-binding protein	742741.HMPREF9475_01304	5.05E-301	837	COG1132@1|root,COG1132@2|Bacteria,1TP0B@1239|Firmicutes,247Q0@186801|Clostridia,21YPA@1506553|Lachnoclostridium	186801|Clostridia	V	ABC transporter transmembrane region				ko:K06147,ko:K11085	ko02010,map02010				ko00000,ko00001,ko01000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21			ABC_membrane,ABC_tran	cs11823	ABC	binding	lipid A	3.A.1	K18888	efrB, efrF; ATP-binding cassette, subfamily B, multidrug efflux pump
pgaptmp_002548	Protein Homology	CDS	2706744	2708471		-	0	ID=cds-pgaptmp_002548;Parent=gene-pgaptmp_002548;Name=extdb:pgaptmp_002548;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359,GO:0055052;gbkey=CDS;go_component=ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_013498910.1;locus_tag=pgaptmp_002548;product=ABC transporter ATP-binding protein;protein_id=extdb:pgaptmp_002548;transl_table=11	pgaptmp_002548	ABC transporter ATP-binding protein	742741.HMPREF9475_01305	3.21E-292	812	COG1132@1|root,COG1132@2|Bacteria,1TP0B@1239|Firmicutes,247T8@186801|Clostridia,21Y8Q@1506553|Lachnoclostridium	186801|Clostridia	V	ABC transporter transmembrane region				ko:K06147					ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21			ABC_membrane,ABC_tran	cs11823	ABC	binding	lipid A	3.A.1	K18887	efrA, efrE; ATP-binding cassette, subfamily B, multidrug efflux pump
pgaptmp_002549	Protein Homology	CDS	2708704	2709543		+	0	ID=cds-pgaptmp_002549;Parent=gene-pgaptmp_002549;Name=extdb:pgaptmp_002549;Ontology_term=GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396196.1;locus_tag=pgaptmp_002549;product=YihY/virulence factor BrkB family protein;protein_id=extdb:pgaptmp_002549;transl_table=11	pgaptmp_002549	YihY/virulence factor BrkB family protein	742741.HMPREF9475_01306	7.88E-114	335	COG1295@1|root,COG1295@2|Bacteria,1U7HM@1239|Firmicutes,24A2Q@186801|Clostridia,21Y4G@1506553|Lachnoclostridium	186801|Clostridia	S	Belongs to the UPF0761 family	yihY			ko:K07058					ko00000				Virul_fac_BrkB						K07058	K07058; membrane protein
pgaptmp_002550	Protein Homology	CDS	2709590	2711095		-	0	ID=cds-pgaptmp_002550;Parent=gene-pgaptmp_002550;Name=extdb:pgaptmp_002550;Ontology_term=GO:0006508,GO:0004181,GO:0008270;gbkey=CDS;go_function=metallocarboxypeptidase activity|0004181||IEA,zinc ion binding|0008270||IEA;go_process=proteolysis|0006508||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396198.1;locus_tag=pgaptmp_002550;product=carboxypeptidase M32;protein_id=extdb:pgaptmp_002550;transl_table=11	pgaptmp_002550	carboxypeptidase M32	742741.HMPREF9475_01307	1.03E-257	718	COG2317@1|root,COG2317@2|Bacteria,1TPS6@1239|Firmicutes,249NK@186801|Clostridia,21XV8@1506553|Lachnoclostridium	186801|Clostridia	E	Broad specificity carboxypetidase that releases amino acids sequentially from the C-terminus, including neutral, aromatic, polar and basic residues			3.4.17.19	ko:K01299					ko00000,ko01000,ko01002				Peptidase_M32						K01299	E3.4.17.19; carboxypeptidase Taq [EC:3.4.17.19]
pgaptmp_002551	Protein Homology	CDS	2711517	2711969		-	0	ID=cds-pgaptmp_002551;Parent=gene-pgaptmp_002551;Name=extdb:pgaptmp_002551;Ontology_term=GO:0009132,GO:0016817,GO:0046872;gbkey=CDS;go_function=hydrolase activity%2C acting on acid anhydrides|0016817||IEA,metal ion binding|0046872||IEA;go_process=nucleoside diphosphate metabolic process|0009132||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012199368.1;locus_tag=pgaptmp_002551;product=NUDIX hydrolase;protein_id=extdb:pgaptmp_002551;transl_table=11	pgaptmp_002551	NUDIX hydrolase	742741.HMPREF9475_01309	1.93E-101	294	COG0494@1|root,COG0494@2|Bacteria,1UJC7@1239|Firmicutes,25F1K@186801|Clostridia,21YTY@1506553|Lachnoclostridium	186801|Clostridia	L	Belongs to the Nudix hydrolase family													NUDIX							
pgaptmp_002552	Protein Homology	CDS	2712498	2713679		+	0	ID=cds-pgaptmp_002552;Parent=gene-pgaptmp_002552;Name=extdb:pgaptmp_002552;Ontology_term=GO:0004180;gbkey=CDS;go_function=carboxypeptidase activity|0004180||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396203.1;locus_tag=pgaptmp_002552;product=amidohydrolase;protein_id=extdb:pgaptmp_002552;transl_table=11	pgaptmp_002552	amidohydrolase	693746.OBV_02870	1.34E-140	413	COG1473@1|root,COG1473@2|Bacteria,1TQ7B@1239|Firmicutes,2492H@186801|Clostridia,2N72T@216572|Oscillospiraceae	186801|Clostridia	S	amidohydrolase				ko:K12941					ko00000,ko01002				M20_dimer,Peptidase_M20							
pgaptmp_002553	Protein Homology	CDS	2714345	2715118		-	0	ID=cds-pgaptmp_002553;Parent=gene-pgaptmp_002553;Name=extdb:pgaptmp_002553;Ontology_term=GO:0006810,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_process=transport|0006810||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015573868.1;locus_tag=pgaptmp_002553;product=sulfite exporter TauE/SafE family protein;protein_id=extdb:pgaptmp_002553;transl_table=11	pgaptmp_002553	sulfite exporter TauE/SafE family protein	742740.HMPREF9474_03721	1.42E-100	300	COG0730@1|root,COG0730@2|Bacteria,1TQBK@1239|Firmicutes,24F03@186801|Clostridia,2244C@1506553|Lachnoclostridium	186801|Clostridia	S	Sulfite exporter TauE/SafE													TauE						K07090	K07090; uncharacterized protein
pgaptmp_002554	Protein Homology	CDS	2715251	2716942		-	0	ID=cds-pgaptmp_002554;Parent=gene-pgaptmp_002554;Name=extdb:pgaptmp_002554;Ontology_term=GO:0009252,GO:0051301,GO:0071555,GO:0008658,GO:0008955,GO:0009002,GO:0016787,GO:0005886,GO:0016020;gbkey=CDS;go_component=plasma membrane|0005886||IEA,membrane|0016020||IEA;go_function=penicillin binding|0008658||IEA,peptidoglycan glycosyltransferase activity|0008955||IEA,serine-type D-Ala-D-Ala carboxypeptidase activity|0009002||IEA,hydrolase activity|0016787||IEA;go_process=peptidoglycan biosynthetic process|0009252||IEA,cell division|0051301||IEA,cell wall organization|0071555||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015545147.1;locus_tag=pgaptmp_002554;product=peptidoglycan D%2CD-transpeptidase FtsI family protein;protein_id=extdb:pgaptmp_002554;transl_table=11	pgaptmp_002554	peptidoglycan D%2CD-transpeptidase FtsI family protein	742741.HMPREF9475_01312	3.09E-248	697	COG0768@1|root,COG0768@2|Bacteria,1TPER@1239|Firmicutes,2486R@186801|Clostridia,21XNZ@1506553|Lachnoclostridium	186801|Clostridia	M	Penicillin binding protein transpeptidase domain	pbpA2			ko:K05364	ko00550,map00550		R04519	RC00005,RC00049	ko00000,ko00001,ko01011				Transpeptidase						K05364	pbpA; penicillin-binding protein A
pgaptmp_002555	Protein Homology	CDS	2716929	2718254		-	0	ID=cds-pgaptmp_002555;Parent=gene-pgaptmp_002555;Name=extdb:pgaptmp_002555;Ontology_term=GO:0008360,GO:0009252,GO:0051301,GO:0071555,GO:0008955,GO:0015648;gbkey=CDS;go_function=peptidoglycan glycosyltransferase activity|0008955||IEA,lipid-linked peptidoglycan transporter activity|0015648||IEA;go_process=regulation of cell shape|0008360||IEA,peptidoglycan biosynthetic process|0009252||IEA,cell division|0051301||IEA,cell wall organization|0071555||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008396209.1;locus_tag=pgaptmp_002555;product=FtsW/RodA/SpoVE family cell cycle protein;protein_id=extdb:pgaptmp_002555;transl_table=11	pgaptmp_002555	FtsW/RodA/SpoVE family cell cycle protein	742741.HMPREF9475_01313	1.31E-232	650	COG0772@1|root,COG0772@2|Bacteria,1TQ82@1239|Firmicutes,248QS@186801|Clostridia,21Z6F@1506553|Lachnoclostridium	186801|Clostridia	D	Belongs to the SEDS family	ftsW			ko:K03588	ko04112,map04112				ko00000,ko00001,ko02000,ko03036	2.A.103.1			FHA,FTSW_RODA_SPOVE						K03588	ftsW, spoVE, rodA; peptidoglycan glycosyltransferase [EC:2.4.99.28]
