locus_tag	source_pgap	type_pgap	start_pgap	end_pgap	score_pgap	strand_pgap	phase_pgap	attributes_pgap	locus_tag	product_pgap	seed_ortholog_eggnog	evalue_eggnog	score_eggnog	eggNOG_OGs_eggnog	max_annot_lvl_eggnog	COG_category_eggnog	Description_eggnog	Preferred_name_eggnog	GOs_eggnog	EC_eggnog	KEGG_ko_eggnog	KEGG_Pathway_eggnog	KEGG_Module_eggnog	KEGG_Reaction_eggnog	KEGG_rclass_eggnog	BRITE_eggnog	KEGG_TC_eggnog	CAZy_eggnog	BiGG_Reaction_eggnog	PFAMs_eggnog	GenomeID_transapp	FID_transapp	Subfamily_transapp	Substrate/Function_transapp	ID_tcdb_org_transapp	KO_blastkoala	KO_definition_blastkoala
pgaptmp_002689	Protein Homology	CDS	2453445	2454281		-	0	ID=cds-pgaptmp_002689;Parent=gene-pgaptmp_002689;Name=extdb:pgaptmp_002689;Ontology_term=GO:0008289;gbkey=CDS;go_function=lipid binding|0008289||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680212.1;locus_tag=pgaptmp_002689;product=DegV family protein;protein_id=extdb:pgaptmp_002689;transl_table=11	pgaptmp_002689	DegV family protein	457396.CSBG_00650	7.14E-192	533	COG1307@1|root,COG1307@2|Bacteria,1TRM7@1239|Firmicutes,247ST@186801|Clostridia,36DMR@31979|Clostridiaceae	186801|Clostridia	S	DegV family													DegV						K25232	fakB; fatty acid kinase fatty acid binding subunit
pgaptmp_002690	Protein Homology	CDS	2454298	2454759		-	0	ID=cds-pgaptmp_002690;Parent=gene-pgaptmp_002690;Name=extdb:pgaptmp_002690;Ontology_term=GO:0001510,GO:0003723,GO:0008173,GO:0141098,GO:1904047;gbkey=CDS;go_function=RNA binding|0003723||IEA,RNA methyltransferase activity|0008173||IEA,tRNA (cytidine(34)-2'-O)-methyltransferase activity|0141098||IEA,S-adenosyl-L-methionine binding|1904047||IEA;go_process=RNA methylation|0001510||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003450463.1;locus_tag=pgaptmp_002690;product=tRNA (cytidine(34)-2'-O)-methyltransferase;protein_id=extdb:pgaptmp_002690;transl_table=11	pgaptmp_002690	tRNA (cytidine(34)-2'-O)-methyltransferase	457396.CSBG_00649	1.4E-109	315	COG0219@1|root,COG0219@2|Bacteria,1V3GW@1239|Firmicutes,24HVV@186801|Clostridia,36I1E@31979|Clostridiaceae	186801|Clostridia	J	Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family. TrmL subfamily	trmL		2.1.1.207	ko:K03216					ko00000,ko01000,ko03016				SpoU_methylase						K03216	trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]
pgaptmp_002691	Protein Homology	CDS	2455058	2455894		-	0	ID=cds-pgaptmp_002691;Parent=gene-pgaptmp_002691;Name=extdb:pgaptmp_002691;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680215.1;locus_tag=pgaptmp_002691;product=Cof-type HAD-IIB family hydrolase;protein_id=extdb:pgaptmp_002691;transl_table=11	pgaptmp_002691	Cof-type HAD-IIB family hydrolase	457396.CSBG_00648	1.03E-200	555	COG0561@1|root,COG0561@2|Bacteria,1U3W2@1239|Firmicutes,2486H@186801|Clostridia,36DQB@31979|Clostridiaceae	186801|Clostridia	S	hydrolase													Hydrolase_3							
pgaptmp_002692	Protein Homology	CDS	2456137	2456447		-	2	ID=cds-pgaptmp_002692;Parent=gene-pgaptmp_002692;Name=extdb:pgaptmp_002692;Ontology_term=GO:0004803;end_range=2456447,.;gbkey=CDS;gene=tnpA;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010966797.1;locus_tag=pgaptmp_002692;partial=true;product=IS200/IS605 family transposase;protein_id=extdb:pgaptmp_002692;transl_table=11	pgaptmp_002692	IS200/IS605 family transposase	457396.CSBG_03451	1.69E-70	214	COG1943@1|root,COG1943@2|Bacteria,1V1CM@1239|Firmicutes,24BK2@186801|Clostridia,36HT3@31979|Clostridiaceae	186801|Clostridia	L	Transposase				ko:K07491					ko00000				Y1_Tnp						K07491	rayT; REP-associated tyrosine transposase
pgaptmp_002693	Protein Homology	CDS	2456548	2456713		-	0	ID=cds-pgaptmp_002693;Parent=gene-pgaptmp_002693;Note=frameshifted%3B incomplete%3B missing C-terminus;Ontology_term=GO:0006313,GO:0003677,GO:0004803;gbkey=CDS;go_function=DNA binding|0003677||IEA,transposase activity|0004803||IEA;go_process=DNA transposition|0006313||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003513861.1;locus_tag=pgaptmp_002693;product=transposase;pseudo=true;transl_table=11	pgaptmp_002693	transposase	457396.CSBG_03562	1.86E-33	118	COG1943@1|root,COG1943@2|Bacteria,1V1CM@1239|Firmicutes,24BK2@186801|Clostridia,36HT3@31979|Clostridiaceae	186801|Clostridia	L	Transposase				ko:K07491					ko00000				Y1_Tnp							
pgaptmp_002694	Protein Homology	CDS	2456885	2458345		-	0	ID=cds-pgaptmp_002694;Parent=gene-pgaptmp_002694;Name=extdb:pgaptmp_002694;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680218.1;locus_tag=pgaptmp_002694;product=VanW family protein;protein_id=extdb:pgaptmp_002694;transl_table=11	pgaptmp_002694	VanW family protein	457396.CSBG_00647	0	937	COG2720@1|root,COG2720@2|Bacteria,1TSH8@1239|Firmicutes,2493X@186801|Clostridia,36EIZ@31979|Clostridiaceae	186801|Clostridia	V	PFAM VanW family protein	vanW			ko:K18346	ko01502,ko02020,map01502,map02020	M00651			ko00000,ko00001,ko00002,ko01504				G5,PG_binding_4,VanW							
pgaptmp_002695	Protein Homology	CDS	2458646	2459587		-	0	ID=cds-pgaptmp_002695;Parent=gene-pgaptmp_002695;Name=extdb:pgaptmp_002695;Ontology_term=GO:0005975,GO:0004553;gbkey=CDS;go_function=hydrolase activity%2C hydrolyzing O-glycosyl compounds|0004553||IEA;go_process=carbohydrate metabolic process|0005975||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009172500.1;locus_tag=pgaptmp_002695;product=glycoside hydrolase family 25 protein;protein_id=extdb:pgaptmp_002695;transl_table=11	pgaptmp_002695	glycoside hydrolase family 25 protein	457396.CSBG_00646	5.7E-236	647	COG3757@1|root,COG3757@2|Bacteria,1V83X@1239|Firmicutes,2491I@186801|Clostridia,36GT6@31979|Clostridiaceae	186801|Clostridia	M	hydrolase, family 25													Glyco_hydro_25							
pgaptmp_002696	Protein Homology	CDS	2459656	2461215		-	0	ID=cds-pgaptmp_002696;Parent=gene-pgaptmp_002696;Name=extdb:pgaptmp_002696;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680220.1;locus_tag=pgaptmp_002696;product=ATP-binding protein;protein_id=extdb:pgaptmp_002696;transl_table=11	pgaptmp_002696	ATP-binding protein	457396.CSBG_00645	0	983	COG0642@1|root,COG2205@2|Bacteria,1UI82@1239|Firmicutes,25EDF@186801|Clostridia,36UM1@31979|Clostridiaceae	186801|Clostridia	T	HAMP (Histidine kinases, Adenylyl cyclases, Methyl binding proteins, Phosphatases) domain													HAMP,HATPase_c,HisKA	cs11821	SSS		sodium ion:proline symporter	2.A.21		
pgaptmp_002697	Protein Homology	CDS	2461205	2461918		-	0	ID=cds-pgaptmp_002697;Parent=gene-pgaptmp_002697;Name=extdb:pgaptmp_002697;Ontology_term=GO:0000160,GO:0006355,GO:0000156,GO:0003677;gbkey=CDS;go_function=phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003487459.1;locus_tag=pgaptmp_002697;product=response regulator transcription factor;protein_id=extdb:pgaptmp_002697;transl_table=11	pgaptmp_002697	response regulator transcription factor	457396.CSBG_00644	7.99E-164	459	COG0745@1|root,COG0745@2|Bacteria,1TP9M@1239|Firmicutes,247TK@186801|Clostridia,36DZG@31979|Clostridiaceae	186801|Clostridia	T	response regulator, receiver													Response_reg,Trans_reg_C						K18349	vanRC, vanRE, vanRG; two-component system, OmpR family, response regulator VanR
pgaptmp_002698	Protein Homology	CDS	2462455	2463540		+	0	ID=cds-pgaptmp_002698;Parent=gene-pgaptmp_002698;Name=extdb:pgaptmp_002698;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680223.1;locus_tag=pgaptmp_002698;product=IS1/IS1595 family N-terminal zinc-binding domain-containing protein;protein_id=extdb:pgaptmp_002698;transl_table=11	pgaptmp_002698	IS1/IS1595 family N-terminal zinc-binding domain-containing protein	457396.CSBG_00643	1.39E-258	709	COG3677@1|root,COG3677@2|Bacteria,1UYY4@1239|Firmicutes,24N5P@186801|Clostridia,36KKJ@31979|Clostridiaceae	186801|Clostridia	L	Transposase																				
pgaptmp_002699	Protein Homology	CDS	2464000	2466894		-	0	ID=cds-pgaptmp_002699;Parent=gene-pgaptmp_002699;Name=extdb:pgaptmp_002699;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF017390.6;locus_tag=pgaptmp_002699;product=M56 family metallopeptidase;protein_id=extdb:pgaptmp_002699;transl_table=11	pgaptmp_002699	M56 family metallopeptidase	457396.CSBG_00642	0	1837	COG4219@1|root,COG4219@2|Bacteria,1TP3Z@1239|Firmicutes,249NV@186801|Clostridia,36HDP@31979|Clostridiaceae	186801|Clostridia	KT	Peptidase, M56				ko:K02172	ko01501,map01501	M00627			ko00000,ko00001,ko00002,ko01002,ko01504				Peptidase_M56,SpoIIP							
pgaptmp_002700	Protein Homology	CDS	2466894	2467280		-	0	ID=cds-pgaptmp_002700;Parent=gene-pgaptmp_002700;Name=extdb:pgaptmp_002700;Ontology_term=GO:0045892,GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;go_process=negative regulation of DNA-templated transcription|0045892||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680227.1;locus_tag=pgaptmp_002700;product=BlaI/MecI/CopY family transcriptional regulator;protein_id=extdb:pgaptmp_002700;transl_table=11	pgaptmp_002700	BlaI/MecI/CopY family transcriptional regulator	457396.CSBG_00641	1.29E-84	249	COG3682@1|root,COG3682@2|Bacteria,1V7EY@1239|Firmicutes,24N11@186801|Clostridia,36M4I@31979|Clostridiaceae	186801|Clostridia	K	Penicillinase repressor				ko:K02171	ko01501,map01501	M00627			ko00000,ko00001,ko00002,ko01504,ko03000				Penicillinase_R						K02171	blaI; BlaI family transcriptional regulator, penicillinase repressor
pgaptmp_002701	Protein Homology	CDS	2467680	2469779		-	0	ID=cds-pgaptmp_002701;Parent=gene-pgaptmp_002701;Name=extdb:pgaptmp_002701;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680229.1;locus_tag=pgaptmp_002701;product=sodium-translocating pyrophosphatase;protein_id=extdb:pgaptmp_002701;transl_table=11	pgaptmp_002701	sodium-translocating pyrophosphatase	457396.CSBG_00640	0	1266	COG3808@1|root,COG3808@2|Bacteria,1TNZI@1239|Firmicutes,248KS@186801|Clostridia,36G29@31979|Clostridiaceae	186801|Clostridia	C	Sodium pump that utilizes the energy of pyrophosphate hydrolysis as the driving force for Na( ) movement across the membrane	hppA		3.6.1.1	ko:K15987	ko00190,map00190				ko00000,ko00001,ko01000	3.A.10.1			H_PPase	cs11821	H+-PPase		proton (vacuolar)	3.A.10	K15987	hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]
pgaptmp_002702	Protein Homology	CDS	2470129	2471028		-	0	ID=cds-pgaptmp_002702;Parent=gene-pgaptmp_002702;Name=extdb:pgaptmp_002702;Ontology_term=GO:0009252,GO:0005524,GO:0008716,GO:0046872;gbkey=CDS;go_function=ATP binding|0005524||IEA,D-alanine-D-alanine ligase activity|0008716||IEA,metal ion binding|0046872||IEA;go_process=peptidoglycan biosynthetic process|0009252||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680230.1;locus_tag=pgaptmp_002702;product=D-alanine--D-alanine ligase;protein_id=extdb:pgaptmp_002702;transl_table=11	pgaptmp_002702	D-alanine--D-alanine ligase	457396.CSBG_00639	9.97E-214	590	COG1181@1|root,COG1181@2|Bacteria,1TP2Y@1239|Firmicutes,248CR@186801|Clostridia,36DR8@31979|Clostridiaceae	186801|Clostridia	F	Belongs to the D-alanine--D-alanine ligase family	ddl		6.3.2.4	ko:K01921	ko00473,ko00550,ko01100,ko01502,map00473,map00550,map01100,map01502		R01150	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011				Dala_Dala_lig_C,Dala_Dala_lig_N						K01921	ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
pgaptmp_002703	Protein Homology	CDS	2471600	2472250		-	0	ID=cds-pgaptmp_002703;Parent=gene-pgaptmp_002703;Name=extdb:pgaptmp_002703;Ontology_term=GO:0006281,GO:0140078;gbkey=CDS;gene=nth;go_function=class I DNA-(apurinic or apyrimidinic site) endonuclease activity|0140078||IEA;go_process=DNA repair|0006281||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680233.1;locus_tag=pgaptmp_002703;product=endonuclease III;protein_id=extdb:pgaptmp_002703;transl_table=11	pgaptmp_002703	endonuclease III	457396.CSBG_00638	7.19E-152	427	COG0177@1|root,COG0177@2|Bacteria,1TRAK@1239|Firmicutes,24899@186801|Clostridia,36DBQ@31979|Clostridiaceae	186801|Clostridia	L	DNA repair enzyme that has both DNA N-glycosylase activity and AP-lyase activity. The DNA N-glycosylase activity releases various damaged pyrimidines from DNA by cleaving the N- glycosidic bond, leaving an AP (apurinic apyrimidinic) site. The AP-lyase activity cleaves the phosphodiester bond 3' to the AP site by a beta-elimination, leaving a 3'-terminal unsaturated sugar and a product with a terminal 5'-phosphate	nth		4.2.99.18	ko:K10773	ko03410,map03410				ko00000,ko00001,ko01000,ko03400				EndIII_4Fe-2S,HhH-GPD						K10773	NTHL1, nth; endonuclease III [EC:3.2.2.- 4.2.99.18]
pgaptmp_002704	Protein Homology	CDS	2472259	2472963		-	0	ID=cds-pgaptmp_002704;Parent=gene-pgaptmp_002704;Name=extdb:pgaptmp_002704;Ontology_term=GO:0008654,GO:0016746;gbkey=CDS;go_function=acyltransferase activity|0016746||IEA;go_process=phospholipid biosynthetic process|0008654||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016208748.1;locus_tag=pgaptmp_002704;product=lysophospholipid acyltransferase family protein;protein_id=extdb:pgaptmp_002704;transl_table=11	pgaptmp_002704	lysophospholipid acyltransferase family protein	457396.CSBG_00637	1.28E-163	458	COG0204@1|root,COG0204@2|Bacteria,1V09K@1239|Firmicutes,25B2T@186801|Clostridia,36W74@31979|Clostridiaceae	186801|Clostridia	I	Acyltransferase			2.3.1.51	ko:K00655	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R02241,R09381	RC00004,RC00037,RC00039	ko00000,ko00001,ko00002,ko01000,ko01004				Acyltransferase						K00655	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
pgaptmp_002705	Protein Homology	CDS	2472998	2473987		-	0	ID=cds-pgaptmp_002705;Parent=gene-pgaptmp_002705;Name=extdb:pgaptmp_002705;Ontology_term=GO:0008033,GO:0008616,GO:0051539,GO:0052693;gbkey=CDS;gene=queG;go_function=4 iron%2C 4 sulfur cluster binding|0051539||IEA,epoxyqueuosine reductase activity|0052693||IEA;go_process=tRNA processing|0008033||IEA,queuosine biosynthetic process|0008616||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680237.1;locus_tag=pgaptmp_002705;product=tRNA epoxyqueuosine(34) reductase QueG;protein_id=extdb:pgaptmp_002705;transl_table=11	pgaptmp_002705	tRNA epoxyqueuosine(34) reductase QueG	457396.CSBG_00636	1.87E-249	683	COG1600@1|root,COG1600@2|Bacteria,1TP6Q@1239|Firmicutes,248M5@186801|Clostridia,36FFZ@31979|Clostridiaceae	186801|Clostridia	C	iron-sulfur cluster-binding protein	queG		1.17.99.6	ko:K18979					ko00000,ko01000,ko03016				DUF1730,Fer4_16,HEAT_2						K18979	queG; epoxyqueuosine reductase [EC:1.17.99.6]
pgaptmp_002706	Protein Homology	CDS	2474209	2474793		-	0	ID=cds-pgaptmp_002706;Parent=gene-pgaptmp_002706;Name=extdb:pgaptmp_002706;Ontology_term=GO:0006535,GO:0009001;gbkey=CDS;gene=epsC;go_function=serine O-acetyltransferase activity|0009001||IEA;go_process=cysteine biosynthetic process from serine|0006535||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003369747.1;locus_tag=pgaptmp_002706;product=serine O-acetyltransferase EpsC;protein_id=extdb:pgaptmp_002706;transl_table=11	pgaptmp_002706	serine O-acetyltransferase EpsC	457396.CSBG_00635	2.26E-135	383	COG1045@1|root,COG1045@2|Bacteria,1TR42@1239|Firmicutes,249SF@186801|Clostridia,36EH9@31979|Clostridiaceae	186801|Clostridia	E	Serine acetyltransferase	cysE		2.3.1.30	ko:K00640	ko00270,ko00920,ko01100,ko01110,ko01120,ko01200,ko01230,ko05111,map00270,map00920,map01100,map01110,map01120,map01200,map01230,map05111	M00021	R00586	RC00004,RC00041	ko00000,ko00001,ko00002,ko01000				Hexapep,SATase_N						K00640	cysE; serine O-acetyltransferase [EC:2.3.1.30]
pgaptmp_002707	Protein Homology	CDS	2474835	2475743		-	0	ID=cds-pgaptmp_002707;Parent=gene-pgaptmp_002707;Name=extdb:pgaptmp_002707;Ontology_term=GO:0006535,GO:0004124;gbkey=CDS;gene=cysK;go_function=cysteine synthase activity|0004124||IEA;go_process=cysteine biosynthetic process from serine|0006535||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003411758.1;locus_tag=pgaptmp_002707;product=cysteine synthase A;protein_id=extdb:pgaptmp_002707;transl_table=11	pgaptmp_002707	cysteine synthase A	457396.CSBG_00634	1.03E-212	588	COG0031@1|root,COG0031@2|Bacteria,1TP30@1239|Firmicutes,2497G@186801|Clostridia,36EJD@31979|Clostridiaceae	186801|Clostridia	E	Belongs to the cysteine synthase cystathionine beta- synthase family	cysK		2.5.1.47	ko:K01738	ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230	M00021	R00897,R03601,R04859	RC00020,RC02814,RC02821	ko00000,ko00001,ko00002,ko01000				PALP						K01738	cysK; cysteine synthase [EC:2.5.1.47]
pgaptmp_002708	Protein Homology	CDS	2476171	2477427		-	0	ID=cds-pgaptmp_002708;Parent=gene-pgaptmp_002708;Name=extdb:pgaptmp_002708;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680243.1;locus_tag=pgaptmp_002708;product=magnesium transporter MgtE N-terminal domain-containing protein;protein_id=extdb:pgaptmp_002708;transl_table=11	pgaptmp_002708	magnesium transporter MgtE N-terminal domain-containing protein	457396.CSBG_00633	1.96E-241	670	COG2239@1|root,COG2239@2|Bacteria,1TP4V@1239|Firmicutes,2481R@186801|Clostridia,36E39@31979|Clostridiaceae	186801|Clostridia	P	Acts as a magnesium transporter				ko:K06213					ko00000,ko02000	1.A.26.1			CBS,MgtE,MgtE_N,PRC	cs11821	MgtE		magnesium ion	9.A.19		
pgaptmp_002709	Protein Homology	CDS	2477827	2478468		-	0	ID=cds-pgaptmp_002709;Parent=gene-pgaptmp_002709;Name=extdb:pgaptmp_002709;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680246.1;locus_tag=pgaptmp_002709;product=hypothetical protein;protein_id=extdb:pgaptmp_002709;transl_table=11	pgaptmp_002709	hypothetical protein	457396.CSBG_00632	3.92E-134	382	2BZUJ@1|root,2ZUV2@2|Bacteria,1W4JM@1239|Firmicutes,24RHU@186801|Clostridia,36FBP@31979|Clostridiaceae	186801|Clostridia																						
pgaptmp_002710	Protein Homology	CDS	2478543	2479424		-	0	ID=cds-pgaptmp_002710;Parent=gene-pgaptmp_002710;Name=extdb:pgaptmp_002710;Ontology_term=GO:0001727,GO:0005524;gbkey=CDS;go_function=lipid kinase activity|0001727||IEA,ATP binding|0005524||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015395194.1;locus_tag=pgaptmp_002710;product=YegS/Rv2252/BmrU family lipid kinase;protein_id=extdb:pgaptmp_002710;transl_table=11	pgaptmp_002710	YegS/Rv2252/BmrU family lipid kinase	457396.CSBG_00631	1.47E-212	587	COG1597@1|root,COG1597@2|Bacteria,1TQAU@1239|Firmicutes,249SY@186801|Clostridia,36EPM@31979|Clostridiaceae	186801|Clostridia	I	Lipid kinase	dagK		2.7.1.107	ko:K07029	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110		R02240	RC00002,RC00017	ko00000,ko00001,ko01000				DAGK_cat							
pgaptmp_002711	Protein Homology	CDS	2479686	2480207		+	0	ID=cds-pgaptmp_002711;Parent=gene-pgaptmp_002711;Name=extdb:pgaptmp_002711;Ontology_term=GO:0008654,GO:0003882;gbkey=CDS;gene=pssA;go_function=CDP-diacylglycerol-serine O-phosphatidyltransferase activity|0003882||IEA;go_process=phospholipid biosynthetic process|0008654||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680251.1;locus_tag=pgaptmp_002711;product=CDP-diacylglycerol--serine O-phosphatidyltransferase;protein_id=extdb:pgaptmp_002711;transl_table=11	pgaptmp_002711	CDP-diacylglycerol--serine O-phosphatidyltransferase	457396.CSBG_00630	2.61E-117	336	COG1183@1|root,COG1183@2|Bacteria,1TR44@1239|Firmicutes,24HHK@186801|Clostridia,36JIJ@31979|Clostridiaceae	186801|Clostridia	I	Belongs to the CDP-alcohol phosphatidyltransferase class-I family	pssA		2.7.8.8	ko:K17103	ko00260,ko00564,ko01100,ko01110,map00260,map00564,map01100,map01110	M00093	R01800	RC00002,RC00017,RC02795	ko00000,ko00001,ko00002,ko01000				CDP-OH_P_transf						K17103	CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
pgaptmp_002712	Protein Homology	CDS	2480267	2480617		-	0	ID=cds-pgaptmp_002712;Parent=gene-pgaptmp_002712;Name=extdb:pgaptmp_002712;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680252.1;locus_tag=pgaptmp_002712;product=hypothetical protein;protein_id=extdb:pgaptmp_002712;transl_table=11	pgaptmp_002712	hypothetical protein	457396.CSBG_00629	1.02E-73	221	2FJ2Q@1|root,34AT1@2|Bacteria,1VZE8@1239|Firmicutes,24RDN@186801|Clostridia,36KJ9@31979|Clostridiaceae	186801|Clostridia																						
pgaptmp_002713	GeneMarkS-2+	CDS	2480661	2481620		-	0	ID=cds-pgaptmp_002713;Parent=gene-pgaptmp_002713;Name=extdb:pgaptmp_002713;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_002713;product=hypothetical protein;protein_id=extdb:pgaptmp_002713;transl_table=11	pgaptmp_002713	hypothetical protein																											
pgaptmp_002714	Protein Homology	CDS	2481632	2482174		-	0	ID=cds-pgaptmp_002714;Parent=gene-pgaptmp_002714;Name=extdb:pgaptmp_002714;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680255.1;locus_tag=pgaptmp_002714;product=rubrerythrin family protein;protein_id=extdb:pgaptmp_002714;transl_table=11	pgaptmp_002714	rubrerythrin family protein	457396.CSBG_00627	7.45E-134	378	COG1592@1|root,COG1592@2|Bacteria,1V4Q5@1239|Firmicutes,24HHM@186801|Clostridia,36IY8@31979|Clostridiaceae	186801|Clostridia	C	Rubrerythrin													Rubrerythrin							
pgaptmp_002715	GeneMarkS-2+	CDS	2482397	2482864		-	0	ID=cds-pgaptmp_002715;Parent=gene-pgaptmp_002715;Name=extdb:pgaptmp_002715;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_002715;product=hypothetical protein;protein_id=extdb:pgaptmp_002715;transl_table=11	pgaptmp_002715	hypothetical protein	457396.CSBG_00626	2.13E-96	281	29V0S@1|root,30GDU@2|Bacteria,1UFTZ@1239|Firmicutes,24JPG@186801|Clostridia,36K8N@31979|Clostridiaceae	186801|Clostridia																						
pgaptmp_002716	Protein Homology	CDS	2482925	2484205		-	0	ID=cds-pgaptmp_002716;Parent=gene-pgaptmp_002716;Name=extdb:pgaptmp_002716;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008680260.1;locus_tag=pgaptmp_002716;product=peptidase S41;protein_id=extdb:pgaptmp_002716;transl_table=11	pgaptmp_002716	peptidase S41	457396.CSBG_00625	9.24E-305	833	COG0793@1|root,COG0793@2|Bacteria,1UYV5@1239|Firmicutes,24B0A@186801|Clostridia,36DRS@31979|Clostridiaceae	186801|Clostridia	M	Peptidase, S41													Peptidase_S41							
pgaptmp_002717	GeneMarkS-2+	CDS	2484736	2485077		+	0	ID=cds-pgaptmp_002717;Parent=gene-pgaptmp_002717;Name=extdb:pgaptmp_002717;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_002717;product=hypothetical protein;protein_id=extdb:pgaptmp_002717;transl_table=11	pgaptmp_002717	hypothetical protein	457396.CSBG_00624	3.91E-72	217	29V3H@1|root,30GGW@2|Bacteria,1UG0F@1239|Firmicutes,24M5K@186801|Clostridia,36KBP@31979|Clostridiaceae	186801|Clostridia																						
pgaptmp_002718	Protein Homology	CDS	2485340	2486710		-	0	ID=cds-pgaptmp_002718;Parent=gene-pgaptmp_002718;Name=extdb:pgaptmp_002718;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016208760.1;locus_tag=pgaptmp_002718;product=SpoVR family protein;protein_id=extdb:pgaptmp_002718;transl_table=11	pgaptmp_002718	SpoVR family protein	457396.CSBG_00623	0	920	COG2719@1|root,COG2719@2|Bacteria,1TRHQ@1239|Firmicutes,248CW@186801|Clostridia,36F7J@31979|Clostridiaceae	186801|Clostridia	S	stage V sporulation protein R	spoVR			ko:K06415					ko00000				SpoVR						K06415	spoVR; stage V sporulation protein R
pgaptmp_002719	Protein Homology	CDS	2486713	2487888		-	0	ID=cds-pgaptmp_002719;Parent=gene-pgaptmp_002719;Name=extdb:pgaptmp_002719;Ontology_term=GO:0030436;gbkey=CDS;gene=yhbH;go_process=asexual sporulation|0030436||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011967915.1;locus_tag=pgaptmp_002719;product=sporulation protein YhbH;protein_id=extdb:pgaptmp_002719;transl_table=11	pgaptmp_002719	sporulation protein YhbH	457396.CSBG_00622	2.22E-277	759	COG2718@1|root,COG2718@2|Bacteria,1TQIN@1239|Firmicutes,24A3U@186801|Clostridia,36F1V@31979|Clostridiaceae	186801|Clostridia	S	Belongs to the UPF0229 family	yhbH			ko:K09786					ko00000				DUF444						K09786	K09786; uncharacterized protein
